timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1789988903871,24,HTTP Request,200,OK,Thread Group 1-8,text,true,,669514,132,13,13,http://192.168.122.168/page_500k.html,18,0,12
1789988903870,25,HTTP Request,200,OK,Thread Group 1-9,text,true,,134302,132,13,13,http://192.168.122.168/page_100k.html,19,0,13
1789988903871,24,HTTP Request,200,OK,Thread Group 1-4,text,true,,134302,132,13,13,http://192.168.122.168/page_100k.html,18,0,12
1789988903872,23,HTTP Request,200,OK,Thread Group 1-11,text,true,,134302,132,13,13,http://192.168.122.168/page_100k.html,17,0,11
1789988903883,12,HTTP Request,200,OK,Thread Group 1-12,text,true,,669514,132,13,13,http://192.168.122.168/page_500k.html,6,0,1
1789988903870,25,HTTP Request,200,OK,Thread Group 1-6,text,true,,134302,132,13,13,http://192.168.122.168/page_100k.html,19,0,13
1789988903893,4,HTTP Request,200,OK,Thread Group 1-13,text,true,,134302,132,13,13,http://192.168.122.168/page_100k.html,2,0,1
1789988903871,29,HTTP Request,200,OK,Thread Group 1-10,text,true,,2662896,130,13,13,http://192.168.122.168/page_2m.html,18,0,12
1789988903870,30,HTTP Request,200,OK,Thread Group 1-7,text,true,,2662896,130,13,13,http://192.168.122.168/page_2m.html,19,0,13
1789988903870,30,HTTP Request,200,OK,Thread Group 1-2,text,true,,2662896,130,13,13,http://192.168.122.168/page_2m.html,19,0,13
1789988903870,31,HTTP Request,200,OK,Thread Group 1-3,text,true,,2662896,130,13,13,http://192.168.122.168/page_2m.html,19,0,13
1789988903871,30,HTTP Request,200,OK,Thread Group 1-5,text,true,,2662896,130,13,13,http://192.168.122.168/page_2m.html,18,0,12
1789988903870,32,HTTP Request,200,OK,Thread Group 1-1,text,true,,2662896,130,14,14,http://192.168.122.168/page_2m.html,19,0,13
1789988903903,3,HTTP Request,200,OK,Thread Group 1-14,text,true,,669514,132,14,14,http://192.168.122.168/page_500k.html,1,0,1
1789988903912,2,HTTP Request,200,OK,Thread Group 1-15,text,true,,134302,132,15,15,http://192.168.122.168/page_100k.html,1,0,1
1789988903923,6,HTTP Request,200,OK,Thread Group 1-16,text,true,,2662896,130,16,16,http://192.168.122.168/page_2m.html,1,0,0
1789988903932,7,HTTP Request,200,OK,Thread Group 1-17,text,true,,2662896,130,17,17,http://192.168.122.168/page_2m.html,2,0,1
1789988903943,1,HTTP Request,200,OK,Thread Group 1-18,text,true,,134302,132,18,18,http://192.168.122.168/page_100k.html,1,0,0
