timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1790157949088,7220,HTTP Request 100kb,200,OK,Thread Group 1-13,text,true,,134280,132,70,70,http://192.168.56.104/page_100k.html,7211,0,7192
1790157949079,7232,HTTP Request 750kb,200,OK,Thread Group 1-7,text,true,,751412,132,70,70,http://192.168.56.104/page_750k.html,7220,0,7201
1790157949077,7232,HTTP Request 250kb,200,OK,Thread Group 1-1,text,true,,273543,132,70,70,http://192.168.56.104/page_250k.html,7222,0,7203
1790157949116,7193,HTTP Request 500kb,200,OK,Thread Group 1-15,text,true,,669492,132,70,70,http://192.168.56.104/page_500k.html,7183,0,7164
1790157949102,7207,HTTP Request 750kb,200,OK,Thread Group 1-14,text,true,,751412,132,70,70,http://192.168.56.104/page_750k.html,7197,0,7178
1790157949077,7234,HTTP Request 750kb,200,OK,Thread Group 1-12,text,true,,751412,132,70,70,http://192.168.56.104/page_750k.html,7222,0,7203
1790157949079,7230,HTTP Request 750kb,200,OK,Thread Group 1-9,text,true,,751412,132,70,70,http://192.168.56.104/page_750k.html,7220,0,7201
1790157949081,7228,HTTP Request 500kb,200,OK,Thread Group 1-10,text,true,,669492,132,70,70,http://192.168.56.104/page_500k.html,7218,0,7199
1790157949080,7228,HTTP Request 100kb,200,OK,Thread Group 1-8,text,true,,134280,132,70,70,http://192.168.56.104/page_100k.html,7219,0,7200
1790157949076,7233,HTTP Request 100kb,200,OK,Thread Group 1-4,text,true,,134280,132,70,70,http://192.168.56.104/page_100k.html,7223,0,7204
1790157949130,7179,HTTP Request 250kb,200,OK,Thread Group 1-16,text,true,,273543,132,70,70,http://192.168.56.104/page_250k.html,7169,0,7150
1790157949076,7233,HTTP Request 250kb,200,OK,Thread Group 1-2,text,true,,273543,132,70,70,http://192.168.56.104/page_250k.html,7223,0,7204
1790157949076,7237,HTTP Request 500kb,200,OK,Thread Group 1-11,text,true,,669492,132,70,70,http://192.168.56.104/page_500k.html,7223,0,7204
1790157949078,7240,HTTP Request 1mb,200,OK,Thread Group 1-5,text,true,,1297542,130,70,70,http://192.168.56.104/page_1m.html,7230,0,7202
1790157949079,7241,HTTP Request 1mb,200,OK,Thread Group 1-3,text,true,,1297542,130,70,70,http://192.168.56.104/page_1m.html,7228,0,7201
1790157949077,7244,HTTP Request 1mb,200,OK,Thread Group 1-6,text,true,,1297542,130,70,70,http://192.168.56.104/page_1m.html,7222,0,7203
1790157956325,9,HTTP Request 250kb,200,OK,Thread Group 1-14,text,true,,273543,132,70,70,http://192.168.56.104/page_250k.html,5,0,2
1790157956325,9,HTTP Request 250kb,200,OK,Thread Group 1-1,text,true,,273543,132,70,70,http://192.168.56.104/page_250k.html,6,0,2
1790157956326,12,HTTP Request 250kb,200,OK,Thread Group 1-11,text,true,,273543,132,70,70,http://192.168.56.104/page_250k.html,11,0,1
1790157956325,14,HTTP Request 250kb,200,OK,Thread Group 1-8,text,true,,273543,132,70,70,http://192.168.56.104/page_250k.html,5,0,2
