procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 311652  15636 448196    0    0     0     4 16319 5489 3 76 21  0  0  0
11  0      0 311812  15636 448240    0    0     0     0 17001 5381 3 82 15  0  0  0
 3  0      0 310988  15636 448292    0    0     0     0 17253 5501 2 84 14  0  0  0
12  0      0 307776  15636 448336    0    0     0  1592 17217 5296 3 87 10  0  0  0
 5  0      0 309320  15644 448376    0    0     0    36 16829 5420 2 85 13  0  0  0
 0  0      0 311592  15644 448432    0    0     0     0 16424 5326 3 76 21  0  0  0
28  0      0 299976  15644 448492    0    0     0     0 16860 5400 2 83 15  0  0  0
 0  0      0 299592  15644 448532    0    0     0     0 16916 5447 3 83 14  0  0  0
 3  0      0 299348  15644 448580    0    0     0     0 16313 5504 3 76 21  0  0  0
 5  0      0 299360  15652 448616    0    0     0    16 16662 5329 3 87 10  0  0  0
17  0      0 293632  15652 448676    0    0     0     0 16403 5243 2 85 13  0  0  0
 6  0      0 297548  15652 448724    0    0     0     0 15938 5250 4 79 17  0  0  0
 8  0      0 297164  15652 448772    0    0     0     0 17379 5162 3 85 12  0  0  0
10  0      0 298924  15652 448820    0    0     0     0 16137 5380 3 75 22  0  0  0
 9  0      0 299468  15660 448856    0    0     0    16 15493 5277 2 75 23  0  0  0
 7  0      0 297740  15660 448912    0    0     0     0 16977 5235 3 82 15  0  0  0
 3  0      0 282444  15660 448972    0    0     0     0 17133 5274 2 86 12  0  0  0
 9  0      0 282828  15660 449020    0    0     0     0 17533 5358 3 89  8  0  0  0
 9  0      0 281920  15660 449068    0    0     0     0 16260 5370 2 80 18  0  0  0
 7  0      0 280904  15668 449104    0    0     0    16 16980 5296 4 84 12  0  0  0
12  0      0 281820  15668 449164    0    0     0     0 16910 5362 3 84 13  0  0  0
14  0      0 283452  15668 449212    0    0     0     0 17100 5375 2 86 12  0  0  0
 0  0      0 282288  15668 449260    0    0     0     0 15797 5435 3 77 20  0  0  0
 6  0      0 279364  15668 449304    0    0     0     0 17407 5381 3 85 12  0  0  0
 7  0      0 282820  15676 449348    0    0     0    16 16370 5313 3 80 16  1  0  0
32  0      0 280100  15676 449408    0    0     0     0 16900 5371 3 81 16  0  0  0
 0  0      0 272564  15676 451516    0    0  2032     0 17554 5259 3 93  4  0  0  0
11  0      0 275348  15676 451532    0    0     0   168 16638 5197 3 81 16  0  0  0
16  0      0 278356  15676 451580    0    0     0     0 16497 5338 3 87 10  0  0  0
23  0      0 268020  15684 451620    0    0     0    16 16598 5394 3 94  3  0  0  0
 9  0      0 270376  15684 451676    0    0     0    64 17134 5345 3 95  2  0  0  0
 3  0      0 273064  15684 451724    0    0     0     0 16499 5815 2 83 15  0  0  0
 0  0      0 275240  15684 451772    0    0     0     8 15802 5860 3 76 21  0  0  0
17  0      0 261076  15684 451816    0    0     0     0 15749 5262 4 90  6  0  0  0
15  0      0 264620  15692 451856    0    0     0  1484 17024 5368 3 94  2  1  0  0
 9  0      0 269660  15692 451912    0    0     0     0 16846 5753 3 89  8  0  0  0
 7  0      0 271560  15692 451960    0    0     0     0 15666 5587 3 85 12  0  0  0
10  0      0 269288  15692 453620    0    0  1612     0 16555 5949 4 81 14  1  0  0
20  0      0 269832  15692 453668    0    0     0     0 16250 6117 3 83 14  0  0  0
 4  0      0 272144  15700 453708    0    0     0    16 17532 6102 3 88  9  0  0  0
 2  0      0 275224  15700 453772    0    0     0     0 16590 5848 2 85 13  0  0  0
 4  0      0 276004  15700 453816    0    0     0     0 17187 5651 3 90  7  0  0  0
22  0      0 276620  15700 453864    0    0     0     0 17519 5858 4 87  9  0  0  0
23  0      0 278744  15700 453908    0    0     0     0 16733 5956 2 87 11  0  0  0
15  0      0 276472  15708 453948    0    0     0    16 16760 6199 3 82 15  0  0  0
 4  0      0 277812  15708 454008    0    0     0     0 16175 6095 2 78 20  0  0  0
 9  0      0 274196  15708 454052    0    0     0     0 17252 6049 4 89  7  0  0  0
 8  0      0 269192  15708 454504    0    0   392     0 17214 6138 3 86 10  1  0  0
 5  0      0 269896  15708 454544    0    0     0     0 17816 6067 2 89  9  0  0  0
 2  0      0 266664  15716 454580    0    0     0    16 17412 5983 3 86 10  1  0  0
15  0      0 268328  15716 454644    0    0     0     0 16668 5862 3 82 15  0  0  0
 2  0      0 268808  15716 454688    0    0     0     0 17503 6063 3 88  9  0  0  0
10  0      0 265128  15716 454736    0    0     0     0 17398 5948 3 89  8  0  0  0
 3  0      0 258744  15716 454788    0    0     0     0 16295 5648 3 86 11  0  0  0
 6  0      0 265548  15724 454824    0    0     0    16 16952 6199 2 83 14  1  0  0
 4  0      0 266956  15724 454884    0    0     0     0 17309 6259 3 85 12  0  0  0
 7  0      0 268620  15724 454932    0    0     0     0 16633 6091 4 80 16  0  0  0
10  0      0 264608  15724 455120    0    0   120     0 17208 6399 3 83 14  0  0  0
16  0      0 260332  15724 455144    0    0     0     0 16662 6077 3 81 16  0  0  0
16  0      0 258480  15732 455180    0    0     0    16 17278 6091 3 86 11  0  0  0
 3  0      0 265696  15732 455244    0    0     0     0 16927 6195 3 83 14  0  0  0
13  0      0 261784  15732 455296    0    0     0     4 17370 6402 3 86 11  0  0  0
14  0      0 263008  15732 455336    0    0     0     0 17205 5868 2 88 10  0  0  0
18  0      0 264672  15732 455388    0    0     0     4 17049 6269 3 85 12  0  0  0
 4  0      0 266452  15740 455428    0    0     0  1468 17552 6126 3 89  7  1  0  0
 6  0      0 267960  15740 455488    0    0     0    12 16100 6319 3 76 21  0  0  0
 2  0      0 270208  15740 455536    0    0     0     0 17173 6457 2 86 12  0  0  0
11  0      0 262516  15740 456284    0    0   668     0 16979 6392 3 84 13  0  0  0
12  0      0 259424  15740 456296    0    0     0     0 16945 6204 3 87 10  0  0  0
 3  0      0 264748  15748 456340    0    0     0    28 17468 6253 3 87 10  0  0  0
15  0      0 262328  15748 456396    0    0     0     0 16638 6188 2 81 17  0  0  0
11  0      0 259928  15748 456444    0    0     0     0 17170 6241 3 86 11  0  0  0
 4  0      0 255764  15748 456492    0    0     0     0 16606 6074 3 90  7  0  0  0
 6  0      0 261324  15748 456536    0    0     0     0 17612 6079 3 92  5  0  0  0
 0  0      0 265960  15756 456576    0    0     0    16 16388 6636 3 78 18  1  0  0
 4  0      0 267824  15756 456636    0    0     0     0 16098 6501 3 81 16  0  0  0
 0  0      0 269492  15756 456688    0    0     0     0 16511 6468 4 80 16  0  0  0
11  0      0 268948  15756 456736    0    0     0     0 17538 6223 2 91  7  0  0  0
 7  0      0 258472  15756 457712    0    0   916     0 16358 6689 3 86 11  0  0  0
 8  0      0 261864  15764 457736    0    0     0    16 16902 6460 3 82 15  0  0  0
 0  0      0 265076  15764 457796    0    0     0     0 16047 6548 3 76 21  0  0  0
 7  0      0 265240  15764 457840    0    0     0     0 16245 6616 2 79 19  0  0  0
 2  0      0 264416  15764 457888    0    0     0     0 16600 6472 3 80 17  0  0  0
18  0      0 258544  15764 457932    0    0     0     0 17744 6015 3 91  6  0  0  0
 7  0      0 262740  15772 457972    0    0     0    16 16532 6587 2 81 17  0  0  0
16  0      0 265644  15772 458040    0    0     0     0 17672 6495 3 87 10  0  0  0
21  0      0 262800  15772 458084    0    0     0     0 17824 6007 3 92  5  0  0  0
11  0      0 267096  15772 458132    0    0     0     0 17551 6228 4 88  8  0  0  0
10  0      0 252708  15772 463584    0    0  5376     0 16423 6568 3 83 13  1  0  0
 7  0      0 256420  15780 463592    0    0     0    16 16506 6453 2 81 16  1  0  0
18  0      0 244240  15780 463652    0    0     0     0 16584 5705 4 92  4  0  0  0
 2  0      0 253304  15780 463696    0    0     0     0 17033 5715 3 87 10  0  0  0
 8  0      0 258928  15780 463744    0    0     0     0 16303 6299 2 82 16  0  0  0
21  0      0 252576  15780 463792    0    0     0     0 16631 5540 3 91  6  0  0  0
18  0      0 254128  15788 463828    0    0     0    28 16801 5293 3 92  4  1  0  0
 3  0      0 257628  15788 463896    0    0     0  1444 16662 5871 2 88 10  0  0  0
 6  0      0 259548  15788 463944    0    0     0     0 17156 6271 3 82 15  0  0  0
15  0      0 241316  15788 463988    0    0     0     0 17064 5610 3 93  4  0  0  0
 9  0      0 246128  15788 464036    0    0     0     0 16141 5488 3 96  1  0  0  0
 6  0      0 246624  15796 464180    0    0    92    36 17274 6061 3 96  1  0  0  0
14  0      0 252748  15796 464208    0    0     0    24 16059 6473 4 75 21  0  0  0
11  0      0 257948  15796 464256    0    0     0     0 16969 6567 2 81 17  0  0  0
25  0      0 255012  15796 464300    0    0     0     0 18050 5762 3 93  4  0  0  0
16  0      0 256296  15796 464352    0    0     0     0 17471 6100 3 88  9  0  0  0
 8  0      0 251580  15804 464396    0    0     0    16 16859 6380 3 84 13  0  0  0
14  0      0 254972  15804 464448    0    0     0     0 17233 6075 3 91  6  0  0  0
 0  0      0 255620  15804 464496    0    0     0     0 17327 6361 2 86 12  0  0  0
 9  0      0 255724  15804 464540    0    0     0     0 16853 6692 3 82 15  0  0  0
 6  0      0 256108  15804 464588    0    0     0     0 16463 6385 3 80 17  0  0  0
10  0      0 248588  15812 466260    0    0     0    16 17131 6316 3 87 10  0  0  0
 2  0      0 249272  15812 472872    0    0  8192     0 16069 6316 2 82 16  0  0  0
14  0      0 249752  15812 472924    0    0     0     0 16629 6557 2 81 17  0  0  0
 2  0      0 248996  15812 472972    0    0     0     0 16419 6651 3 78 19  0  0  0
10  0      0 250364  15812 473016    0    0     0     0 16805 6559 2 83 15  0  0  0
 1  0      0 250628  15820 473064    0    0     0    16 16949 6259 3 82 15  0  0  0
 5  0      0 247180  15820 473116    0    0     0     0 17061 6619 3 83 14  0  0  0
 4  0      0 245548  15820 473164    0    0     0     0 16650 6187 2 84 14  0  0  0
10  0      0 249552  15820 473212    0    0     0     0 16116 6734 3 77 20  0  0  0
 6  0      0 251928  15820 473260    0    0     0     0 16511 6463 2 83 15  0  0  0
 2  0      0 251876  15828 473308    0    0     0    16 16244 6388 2 79 19  0  0  0
 1  0      0 240980  15828 476472    0    0  3080     0 16911 6366 3 86 11  0  0  0
16  0      0 242652  15828 476488    0    0     0     0 15871 6475 3 80 17  0  0  0
 7  0      0 244304  15828 476536    0    0     0     4 17065 6693 2 85 13  0  0  0
11  0      0 242768  15828 476580    0    0     0     0 16685 6188 3 82 15  0  0  0
15  0      0 238648  15836 476624    0    0     0    16 16957 6154 3 86 11  0  0  0
 8  0      0 245752  15836 476680    0    0     0     8 16592 6404 3 81 16  0  0  0
12  0      0 245944  15836 476728    0    0     0  1452 16501 6294 3 82 15  0  0  0
11  0      0 248600  15836 476776    0    0     0     0 16618 6377 2 84 14  0  0  0
 0  0      0 249112  15836 476824    0    0     0     0 16520 6528 3 81 16  0  0  0
 0  0      0 246296  15844 476868    0    0     0    36 16716 6700 2 80 18  0  0  0
25  0      0 244704  15844 476924    0    0     0     0 17261 6161 3 86 11  0  0  0
17  0      0 229004  15844 490548    0    0 13556     0 16999 6449 3 86 10  1  0  0
11  0      0 232180  15844 490560    0    0     0     0 16857 6171 2 85 13  0  0  0
 7  0      0 230344  15844 490608    0    0     0     0 17015 6044 4 84 12  0  0  0
 4  0      0 232208  15852 490648    0    0     0    16 17040 6225 2 87 11  0  0  0
 2  0      0 231632  15852 490704    0    0     0    20 16866 6041 3 85 12  0  0  0
15  0      0 230684  15852 490752    0    0     0     0 16250 6355 3 81 16  0  0  0
 7  0      0 227356  15852 490796    0    0     0     0 16839 5925 3 88  9  0  0  0
 3  0      0 229092  15852 490844    0    0     0     0 16662 6326 3 84 13  0  0  0
10  0      0 231112  15860 490888    0    0     0    16 16747 6454 2 82 16  0  0  0
 0  0      0 233576  15860 490944    0    0     0     0 16776 6554 3 82 15  0  0  0
 5  0      0 234376  15860 490992    0    0     0     0 16239 6647 3 76 21  0  0  0
 9  0      0 226816  15860 491740    0    0   720     0 16646 6642 2 80 18  0  0  0
 0  0      0 225180  15860 491788    0    0     0     0 17020 6506 3 82 15  0  0  0
 0  0      0 230540  15868 491836    0    0     0    16 16747 6488 3 80 17  0  0  0
 4  0      0 226764  15868 491888    0    0     0     0 16939 6152 2 85 13  0  0  0
11  0      0 230548  15868 491940    0    0     0     0 15758 6448 3 77 20  0  0  0
12  0      0 231488  15868 491984    0    0     0     0 16309 6491 3 78 19  0  0  0
10  0      0 230060  15868 492032    0    0     0     0 17210 6494 4 85 11  0  0  0
13  0      0 225932  15876 492076    0    0     0    16 17699 5769 2 93  5  0  0  0
 7  0      0 230248  15876 492128    0    0     0     0 16342 6442 3 82 15  0  0  0
17  0      0 233000  15876 492176    0    0     0     0 17347 6415 3 86 11  0  0  0
 8  0      0 230108  15876 492228    0    0     0     0 16942 6298 3 87 10  0  0  0
 2  0      0 232028  15876 492252    0    0     0     0 16579 6478 2 83 15  0  0  0
 6  0      0 230620  15884 492304    0    0     0    20 16501 6514 3 78 18  1  0  0
 5  0      0 232008  15884 492356    0    0     0     0 16753 6577 3 82 15  0  0  0
16  0      0 230888  15884 492404    0    0     0  1452 17173 6202 4 86 10  0  0  0
 0  0      0 231752  15884 492452    0    0     0     0 16171 6151 2 84 14  0  0  0
15  0      0 223024  15884 492496    0    0     0     0 15826 5702 3 87 10  0  0  0
12  0      0 227156  15892 492540    0    0     0    28 16499 5805 3 88  8  1  0  0
 1  0      0 229704  15892 492596    0    0     0     0 16948 6351 3 85 12  0  0  0
 7  0      0 226600  15892 492644    0    0     0     0 17140 6622 3 84 13  0  0  0
12  0      0 221556  15892 497328    0    0  4608     0 16324 5889 3 91  6  0  0  0
11  0      0 218772  15892 497328    0    0     0     0 16421 5238 3 92  5  0  0  0
 5  0      0 224008  15900 497380    0    0     0    16 16443 6149 4 81 15  0  0  0
 3  0      0 223044  15900 497436    0    0     0     0 16948 6073 4 87  9  0  0  0
10  0      0 221572  15900 497480    0    0     0     0 16383 6191 3 86 11  0  0  0
28  0      0 219632  15900 497528    0    0     0     0 17236 6189 2 87 11  0  0  0
 1  0      0 226564  15900 497580    0    0     0     0 16848 6303 3 85 12  0  0  0
 6  0      0 228464  15908 497620    0    0     0    16 16950 6293 3 84 13  0  0  0
11  0      0 230224  15908 497676    0    0     0    16 16855 6089 4 82 14  0  0  0
 5  0      0 227120  15908 497720    0    0     0     0 16777 6365 2 85 13  0  0  0
 0  0      0 228464  15908 497768    0    0     0     0 16323 6456 2 79 19  0  0  0
 0  0      0 217464  15908 497844    0    0     0     0 16842 6228 3 88  9  0  0  0
 3  0      0 221712  15916 497852    0    0     0    16 16494 6535 3 78 19  0  0  0
13  0      0 221296  15916 497908    0    0     0     0 16786 6108 2 82 16  0  0  0
 5  0      0 222952  15916 497956    0    0     0     0 16754 6269 3 80 17  0  0  0
10  0      0 221084  15916 498000    0    0     0     0 16893 6337 2 83 15  0  0  0
14  0      0 223916  15916 498056    0    0     0     0 16472 6211 3 82 15  0  0  0
 6  0      0 224300  15924 498092    0    0     0    16 16797 6195 3 84 13  0  0  0
 8  0      0 225588  15924 498148    0    0     0     0 17073 6213 2 86 12  0  0  0
 0  0      0 224532  15924 498196    0    0     0     4 17214 6260 3 85 12  0  0  0
10  0      0 226324  15924 498244    0    0     0     0 16743 6294 3 82 15  0  0  0
14  0      0 226708  15924 498296    0    0     0     0 15936 6333 3 77 20  0  0  0
13  0      0 219896  15932 498328    0    0     0    16 16448 5972 4 85 11  0  0  0
 3  0      0 218492  15932 498380    0    0     0     0 16801 6264 3 85 12  0  0  0
 1  0      0 220276  15932 498428    0    0     0     0 16139 6256 3 78 19  0  0  0
 1  0      0 223988  15932 498472    0    0     0  1456 17037 6526 3 82 15  0  0  0
 3  0      0 223240  15932 498528    0    0     0     0 16388 6123 2 87 11  0  0  0
10  0      0 224552  15940 498568    0    0     0    36 16225 6218 3 80 17  0  0  0
11  0      0 226056  15940 498624    0    0     0     0 16432 6493 2 82 16  0  0  0
 9  0      0 224960  15940 498672    0    0     0     0 16641 6371 3 82 15  0  0  0
 7  0      0 225656  15940 498720    0    0     0     0 16622 6218 3 81 16  0  0  0
 0  0      0 223940  15940 498768    0    0     0     0 16811 6245 2 84 14  0  0  0
 0  0      0 225156  15948 498812    0    0     0    16 16823 6463 3 82 15  0  0  0
 8  0      0 226084  15948 498860    0    0     0     0 16959 6449 3 84 13  0  0  0
13  0      0 221136  15948 498912    0    0     0     0 17035 6092 3 87 10  0  0  0
 7  0      0 222960  15948 498960    0    0     0     0 16378 6532 3 80 17  0  0  0
 6  0      0 224568  15948 499012    0    0     0     0 16728 6368 2 83 15  0  0  0
14  0      0 220952  15956 499052    0    0     0    16 16848 6441 3 83 14  0  0  0
10  0      0 224700  15956 499108    0    0     0     0 16249 6464 2 78 20  0  0  0
10  0      0 223756  15956 499152    0    0     0     0 17235 6382 3 86 11  0  0  0
 0  0      0 225968  15956 499200    0    0     0     0 16582 6275 3 84 13  0  0  0
 6  0      0 226240  15956 499252    0    0     0     0 17328 6241 3 87 10  0  0  0
12  0      0 217120  15964 499304    0    0     0    16 16882 6311 3 84 13  0  0  0
 6  0      0 222604  15964 499348    0    0     0    20 16152 6490 2 78 20  0  0  0
12  0      0 223788  15964 499392    0    0     0     0 15961 6566 2 77 21  0  0  0
 8  0      0 221748  15964 499440    0    0     0     0 16749 6469 3 82 15  0  0  0
 4  0      0 215232  15964 499488    0    0     0     0 16925 6178 3 85 12  0  0  0
 3  0      0 221424  15972 499524    0    0     0    16 16760 6029 3 85 12  0  0  0
 5  0      0 220624  15972 499580    0    0     0     0 16332 6333 3 80 17  0  0  0
 5  0      0 223972  15972 499632    0    0     0     0 15774 6494 3 77 20  0  0  0
 3  0      0 225656  15972 499680    0    0     0     0 16500 6527 3 79 18  0  0  0
 3  0      0 221400  15972 499728    0    0     0     0 16421 6263 2 86 12  0  0  0
 9  0      0 217320  15980 499796    0    0     0    20 16278 6495 3 81 16  0  0  0
12  0      0 222420  15980 499812    0    0     0     0 16278 6361 4 78 18  0  0  0
 3  0      0 221556  15980 499860    0    0     0     0 16052 6615 3 76 21  0  0  0
10  0      0 213596  15980 499908    0    0     0     0 17605 6263 3 92  5  0  0  0
 4  0      0 220504  15980 499956    0    0     0  1460 16167 6639 2 77 21  0  0  0
 5  0      0 222388  15988 499992    0    0     0    36 16670 6353 3 80 17  0  0  0
 2  0      0 222964  15988 500048    0    0     0     0 16019 6335 3 77 20  0  0  0
 5  0      0 223328  15988 500096    0    0     0     0 16993 5714 3 87 10  0  0  0
12  0      0 215920  15988 500140    0    0     0     0 16741 5482 4 94  2  0  0  0
23  0      0 218716  15988 500188    0    0     0     0 16993 5291 3 96  1  0  0  0
 0  0      0 219732  15996 500272    0    0     0    16 17054 5356 3 93  4  0  0  0
23  0      0 221160  15996 500272    0    0     0     0 16399 6276 2 80 18  0  0  0
22  0      0 220100  15996 500320    0    0     0     0 15325 5650 3 84 13  0  0  0
25  0      0 216388  15996 500364    0    0     0     0 16851 5446 3 97  0  0  0  0
 0  0      0 222488  15996 500412    0    0     0     0 16648 5394 3 90  7  0  0  0
 0  0      0 220548  16004 500452    0    0     0    16 16310 5997 2 80 18  0  0  0
11  0      0 222980  16004 500504    0    0     0     0 16174 5930 2 82 16  0  0  0
 3  0      0 222296  16004 500552    0    0     0     0 16762 5972 3 81 16  0  0  0
13  0      0 223536  16004 500604    0    0     0     0 17129 5769 3 88  9  0  0  0
23  0      0 223344  16004 500648    0    0     0     0 16912 5891 2 85 13  0  0  0
 6  0      0 222576  16012 500688    0    0     0    16 17155 5847 3 86 10  1  0  0
 8  0      0 223228  16012 500740    0    0     0     0 16490 5978 3 82 15  0  0  0
 8  0      0 218092  16012 500788    0    0     0     0 16913 5946 3 86 11  0  0  0
 9  0      0 222476  16012 500836    0    0     0     0 16976 6197 2 85 13  0  0  0
 0  0      0 225452  16012 500884    0    0     0     0 16451 5820 4 81 15  0  0  0
17  0      0 224788  16020 500924    0    0     0    16 16869 5831 3 89  8  0  0  0
 0  0      0 222816  16020 500980    0    0     0    24 16704 5742 3 86 11  0  0  0
13  0      0 217256  16020 501024    0    0     0     4 16657 5853 2 88 10  0  0  0
10  0      0 221348  16020 501072    0    0     0     0 16110 5719 3 80 17  0  0  0
 1  0      0 223956  16020 501116    0    0     0     0 16573 5952 4 81 15  0  0  0
 9  0      0 220468  16028 501156    0    0     0    16 16599 5728 3 84 13  0  0  0
 9  0      0 221652  16028 501228    0    0     0     0 16800 5761 2 84 14  0  0  0
 8  0      0 221076  16028 501244    0    0     0     0 17204 5929 2 86 12  0  0  0
18  0      0 222836  16028 501292    0    0     0     0 15858 6062 3 77 20  0  0  0
19  0      0 221212  16028 501340    0    0     0     0 15902 5810 2 79 19  0  0  0
 2  0      0 222740  16036 501376    0    0     0  1472 16437 5859 3 82 15  0  0  0
 6  0      0 220192  16036 501432    0    0     0     4 17180 5725 3 88  9  0  0  0
 5  0      0 222244  16036 501476    0    0     0     0 17052 6036 3 86 11  0  0  0
 8  0      0 221928  16036 501524    0    0     0     0 17140 5904 3 85 12  0  0  0
13  0      0 216904  16036 501572    0    0     0     0 16426 5659 4 84 12  0  0  0
12  0      0 213928  16044 501612    0    0     0    16 17091 5815 2 87 11  0  0  0
 4  0      0 220856  16044 501668    0    0     0     0 16442 5801 3 82 15  0  0  0
16  0      0 222392  16044 501716    0    0     0     0 16628 6018 3 81 16  0  0  0
 6  0      0 220632  16044 501760    0    0     0     0 17614 5759 2 87 11  0  0  0
 0  0      0 222696  16044 501808    0    0     0     0 17444 6101 3 85 12  0  0  0
 6  0      0 222492  16052 501844    0    0     0    16 16276 5967 3 81 16  0  0  0
10  0      0 224780  16052 501904    0    0     0     0 16102 6202 2 81 17  0  0  0
 0  0      0 224780  16052 501912    0    0     0     0 1219  125  0  3 97  0  0  0
 0  0      0 224780  16052 501912    0    0     0     0 1011   66  0  1 99  0  0  0
 0  0      0 224780  16052 501912    0    0     0     0 1011   65  0  2 98  0  0  0
 0  0      0 224780  16052 501912    0    0     0     0 1012   66  0  1 99  0  0  0
 0  0      0 224780  16060 501912    0    0     0    16 1011   75  0  2 95  3  0  0
 0  0      0 224780  16068 501912    0    0     0  2064 1025   98  0  1 99  0  0  0
 0  0      0 224780  16068 501912    0    0     0     0 1015  157  0  1 99  0  0  0
 0  0      0 224780  16068 501912    0    0     0     0 1014   81  0  2 98  0  0  0
