procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
32  0      0 241180  15676 437492    0    0     0  1540 16134 4136 3 97  0  0  0  0
44  0      0 236796  15684 437540    0    0     0    36 16319 3842 5 95  0  0  0  0
38  0      0 239352  15684 437592    0    0     0     0 17421 3952 5 95  0  0  0  0
39  0      0 233912  15684 437656    0    0     0     0 18261 4157 4 96  0  0  0  0
32  0      0 237592  15684 437700    0    0     0     0 17780 4020 4 96  0  0  0  0
31  0      0 221192  15684 437800    0    0     0     0 17609 4201 4 96  0  0  0  0
43  0      0 225128  15692 438192    0    0   392    16 18156 4385 3 97  0  0  0  0
48  0      0 217924  15692 438240    0    0     0     0 17726 3749 4 96  0  0  0  0
43  0      0 217308  15692 438296    0    0     0     0 17398 3695 5 95  0  0  0  0
38  0      0 223456  15692 438340    0    0     0     0 17674 3850 5 95  0  0  0  0
27  0      0 227048  15692 438388    0    0     0     0 17880 3944 3 97  0  0  0  0
24  0      0 222524  15700 438440    0    0     0    16 18038 3980 4 96  0  0  0  0
29  0      0 224260  15700 438484    0    0     0     0 18160 4139 3 97  0  0  0  0
34  0      0 226280  15700 438544    0    0     0     0 18022 3908 5 95  0  0  0  0
31  0      0 231976  15700 438596    0    0     0     0 17327 4026 4 96  0  0  0  0
36  0      0 223256  15700 438644    0    0     0     0 17828 4058 3 97  0  0  0  0
26  0      0 222084  15708 438752    0    0     0    16 18393 4431 3 97  0  0  0  0
13  0      0 221636  15708 438868    0    0   120     0 18089 4486 4 96  0  0  0  0
19  0      0 216136  15708 438924    0    0     0     0 18532 4395 4 96  0  0  0  0
32  0      0 208040  15708 438980    0    0     0     0 17806 4100 5 95  0  0  0  0
35  0      0 212748  15708 439032    0    0     0     0 17619 3958 3 97  0  0  0  0
34  0      0 217900  15716 439080    0    0     0    16 18052 4013 4 96  0  0  0  0
25  0      0 212824  15716 439140    0    0     0     0 18529 4134 4 96  0  0  0  0
33  0      0 217016  15716 439188    0    0     0     0 18523 4311 5 95  0  0  0  0
41  0      0 213656  15716 439248    0    0     0     0 18523 3982 4 96  0  0  0  0
33  0      0 213144  15716 439296    0    0     0     0 18024 3834 4 96  0  0  0  0
22  0      0 221144  15724 439344    0    0     0    20 17702 4009 3 97  0  0  0  0
19  0      0 209108  15724 439980    0    0   520     0 18164 4488 5 95  0  0  0  0
15  0      0 208304  15724 440120    0    0   148     0 18299 4313 4 96  0  0  0  0
22  0      0 211100  15724 440176    0    0     0     0 18057 4367 4 96  0  0  0  0
29  0      0 208576  15724 440228    0    0     0     4 17941 3979 4 96  0  0  0  0
25  0      0 212840  15732 440272    0    0     0  1584 17825 4000 4 96  0  0  0  0
20  0      0 218312  15732 440336    0    0     0    24 18400 4226 5 95  0  0  0  0
36  0      0 212952  15732 440388    0    0     0     0 18286 4390 4 96  0  0  0  0
15  0      0 212056  15732 440440    0    0     0     0 18114 3958 5 95  0  0  0  0
19  0      0 206460  15732 440508    0    0     0     0 18410 4511 4 96  0  0  0  0
34  0      0 208196  15740 440588    0    0     0    16 18116 4181 4 96  0  0  0  0
19  0      0 217348  15740 440612    0    0     0     0 18081 4086 4 96  0  0  0  0
17  0      0 213188  15740 440724    0    0     0     0 18543 4409 5 95  0  0  0  0
41  0      0 203948  15740 441676    0    0   916     0 18102 4546 4 96  0  0  0  0
27  0      0 202552  15740 441688    0    0     0     0 18423 3953 4 96  0  0  0  0
16  0      0 202296  15748 441732    0    0     0    16 18128 4033 4 96  0  0  0  0
25  0      0 203032  15748 441792    0    0     0     0 18123 4092 4 96  0  0  0  0
32  0      0 202516  15748 441848    0    0     0     0 18593 4175 4 96  0  0  0  0
17  0      0 208808  15748 441908    0    0     0     0 18499 4014 4 96  0  0  0  0
33  0      0 202300  15748 441960    0    0     0     0 18391 4321 4 96  0  0  0  0
30  0      0 211376  15756 442004    0    0     0    16 18525 4311 4 96  0  0  0  0
33  0      0 208220  15756 442060    0    0     0     0 18305 4135 4 96  0  0  0  0
18  0      0 211036  15756 442120    0    0     0     0 18268 4126 3 97  0  0  0  0
29  0      0 208804  15756 442168    0    0     0     0 18342 4268 4 96  0  0  0  0
22  0      0 193852  15756 447612    0    0  5376     0 18356 4722 4 96  0  0  0  0
24  0      0 195288  15764 447644    0    0     0    16 18156 4352 4 96  0  0  0  0
38  0      0 203404  15764 447700    0    0     0     0 17850 4211 6 94  0  0  0  0
20  0      0 196608  15764 447764    0    0     0     4 17488 4162 3 97  0  0  0  0
56  0      0 193440  15764 447816    0    0     0     0 17532 3895 4 96  0  0  0  0
10  0      0 197604  15764 447864    0    0     0     0 17988 4006 4 96  0  0  0  0
31  0      0 201168  15772 447908    0    0     0    16 18055 3965 5 95  0  0  0  0
19  0      0 202736  15772 447968    0    0     0     0 17219 3970 4 96  0  0  0  0
21  0      0 209040  15772 448012    0    0     0     0 16527 3970 4 96  0  0  0  0
30  0      0 200432  15772 448060    0    0     0     0 16583 3855 5 95  0  0  0  0
16  0      0 202064  15772 448104    0    0     0     0 16895 3679 5 95  0  0  0  0
29  0      0 193828  15780 448292    0    0    92  1596 17307 4350 3 97  0  0  0  0
39  0      0 189496  15780 448276    0    0     0     0 16425 4163 5 95  0  0  0  0
29  0      0 192608  15780 448320    0    0     0     0 16319 4149 4 96  0  0  0  0
20  0      0 184616  15780 448372    0    0     0     0 16730 3835 4 96  0  0  0  0
29  0      0 194168  15780 448416    0    0     0     0 18052 4180 4 96  0  0  0  0
19  0      0 198608  15788 448460    0    0     0    36 15663 3898 3 97  0  0  0  0
27  0      0 198736  15788 448524    0    0     0    20 16027 4027 4 96  0  0  0  0
29  0      0 206240  15788 448568    0    0     0     0 16690 4055 4 96  0  0  0  0
21  0      0 201508  15788 448620    0    0     0     0 18019 3920 4 96  0  0  0  0
32  0      0 199556  15788 448668    0    0     0     0 18148 3940 4 96  0  0  0  0
18  0      0 207524  15796 448708    0    0     0    16 18151 4152 4 96  0  0  0  0
35  0      0 197016  15796 448820    0    0     0     0 16380 4129 4 96  0  0  0  0
17  0      0 192184  15796 457040    0    0  8192     0 17683 4379 4 96  0  0  0  0
26  0      0 186888  15796 457048    0    0     0     0 17984 3861 4 96  0  0  0  0
26  0      0 192296  15796 457104    0    0     0     0 18260 4200 4 96  0  0  0  0
23  0      0 193324  15804 457176    0    0     0    16 17973 4021 5 95  0  0  0  0
26  0      0 191804  15804 457208    0    0     0     0 17927 4078 5 95  0  0  0  0
25  0      0 194152  15804 457264    0    0     0     0 17969 4057 5 95  0  0  0  0
25  0      0 198084  15804 457316    0    0     0     0 18062 4146 3 97  0  0  0  0
30  0      0 195140  15804 457368    0    0     0     0 17655 3925 5 95  0  0  0  0
23  0      0 200688  15812 457448    0    0     0    16 17496 4158 4 96  0  0  0  0
27  0      0 192388  15812 457472    0    0     0     0 17977 3862 4 96  0  0  0  0
24  0      0 200772  15812 457576    0    0     0     0 18044 4126 4 96  0  0  0  0
28  0      0 191420  15812 460704    0    0  3080     0 18095 4814 4 96  0  0  0  0
34  0      0 189764  15812 460712    0    0     0     0 17633 4032 5 95  0  0  0  0
19  0      0 191452  15820 460764    0    0     0    20 17543 4171 3 97  0  0  0  0
33  0      0 188476  15820 460820    0    0     0     0 18080 4050 4 96  0  0  0  0
19  0      0 191324  15820 460872    0    0     0     0 17503 4081 4 96  0  0  0  0
20  0      0 189404  15820 460920    0    0     0     0 17574 3954 4 96  0  0  0  0
27  0      0 187868  15820 460976    0    0     0     0 17866 3965 4 96  0  0  0  0
27  0      0 188980  15828 461020    0    0     0    16 17775 3992 4 96  0  0  0  0
30  0      0 189404  15828 461076    0    0     0  1540 18195 4049 4 96  0  0  0  0
25  0      0 191796  15828 461124    0    0     0     8 17554 3977 5 95  0  0  0  0
40  0      0 191060  15828 461176    0    0     0     0 17956 4165 4 96  0  0  0  0
25  0      0 174628  15828 469476    0    0  8192     0 18261 4798 5 95  0  0  0  0
25  0      0 180520  15836 474872    0    0  5364    36 17940 4433 4 96  0  0  0  0
30  0      0 183320  15836 474896    0    0     0     0 18046 4150 4 96  0  0  0  0
40  0      0 189944  15836 474948    0    0     0     0 18239 4218 4 96  0  0  0  0
35  0      0 182456  15836 475012    0    0     0     0 18295 4115 5 95  0  0  0  0
28  0      0 186408  15836 475064    0    0     0     0 18119 4046 4 96  0  0  0  0
32  0      0 179336  15844 475108    0    0     0    16 18205 3939 5 95  0  0  0  0
28  0      0 191104  15844 475164    0    0     0    24 18196 4191 4 96  0  0  0  0
25  0      0 194572  15844 475216    0    0     0     0 18310 3968 4 96  0  0  0  0
34  0      0 193588  15844 475272    0    0     0     0 18217 3947 4 96  0  0  0  0
20  0      0 183480  15844 475320    0    0     0     0 18243 3978 4 96  0  0  0  0
44  0      0 179420  15852 476148    0    0   720    16 18024 4699 3 97  0  0  0  0
38  0      0 185180  15852 476120    0    0     0     0 18235 4170 4 96  0  0  0  0
26  0      0 181148  15852 476168    0    0     0     0 18167 3978 4 96  0  0  0  0
41  0      0 179072  15852 476228    0    0     0     0 18180 4117 4 96  0  0  0  0
38  0      0 182528  15852 476284    0    0     0     0 18291 4130 4 96  0  0  0  0
44  0      0 184112  15860 476360    0    0     0    16 18215 4180 3 97  0  0  0  0
26  0      0 163636  15860 476388    0    0     0     4 18138 3974 4 96  0  0  0  0
15  0      0 179252  15860 476444    0    0     0     0 17748 4043 4 96  0  0  0  0
31  0      0 185416  15860 476492    0    0     0     0 17794 4071 5 95  0  0  0  0
32  0      0 189964  15860 476544    0    0     0     0 17984 3982 4 96  0  0  0  0
27  0      0 192272  15868 476620    0    0     0    16 17851 3991 4 96  0  0  0  0
34  0      0 176848  15868 476712    0    0     0     0 17583 4367 4 96  0  0  0  0
19  0      0 176016  15868 476688    0    0     0     0 18079 4587 4 96  0  0  0  0
24  0      0 174348  15868 476732    0    0     0     0 17827 4188 4 96  0  0  0  0
28  0      0 172044  15868 476784    0    0     0     0 17871 3999 3 97  0  0  0  0
31  0      0 177156  15876 476860    0    0     0    16 18329 4071 4 96  0  0  0  0
21  0      0 181056  15876 476892    0    0     0     0 18318 4080 4 96  0  0  0  0
27  0      0 177932  15876 476944    0    0     0  1588 17613 4034 4 96  0  0  0  0
30  0      0 178732  15876 476988    0    0     0     4 16515 4082 4 96  0  0  0  0
48  0      0 177244  15876 477036    0    0     0     0 16454 3660 5 95  0  0  0  0
16  0      0 181640  15884 477076    0    0     0    28 16086 4001 4 96  0  0  0  0
34  0      0 182824  15884 477132    0    0     0     0 17402 4156 5 95  0  0  0  0
25  0      0 175368  15884 477236    0    0     0     0 16682 4008 5 95  0  0  0  0
29  0      0 165532  15884 481892    0    0  4608     0 15859 4469 4 96  0  0  0  0
17  0      0 173076  15884 481872    0    0     0     0 16057 4259 5 95  0  0  0  0
29  0      0 174308  15892 481948    0    0     0    16 16807 4143 5 95  0  0  0  0
32  0      0 170532  15892 481980    0    0     0     0 17495 4191 4 96  0  0  0  0
40  0      0 173776  15892 482028    0    0     0     0 16401 4082 4 96  0  0  0  0
21  0      0 178260  15892 482080    0    0     0     0 15973 3927 4 96  0  0  0  0
26  0      0 173112  15892 482120    0    0     0     0 17013 3886 4 96  0  0  0  0
35  0      0 172784  15900 482200    0    0     0    16 17707 4241 5 95  0  0  0  0
18  0      0 180736  15900 482228    0    0     0    12 17763 4078 4 96  0  0  0  0
37  0      0 169228  15900 482280    0    0     0     0 16970 4040 4 96  0  0  0  0
26  0      0 180112  15900 482324    0    0     0     0 16182 3837 4 96  0  0  0  0
32  0      0 163064  15900 482408    0    0     0     0 17348 4486 4 96  0  0  0  0
36  0      0 162104  15908 482460    0    0     0    16 17650 4017 3 97  0  0  0  0
31  0      0 170808  15908 482480    0    0     0     0 17373 3749 4 96  0  0  0  0
22  0      0 170296  15908 482524    0    0     0     0 17718 4098 3 97  0  0  0  0
35  0      0 170412  15908 482576    0    0     0     0 18177 4117 5 95  0  0  0  0
26  0      0 176848  15908 482628    0    0     0     0 18016 4112 4 96  0  0  0  0
39  0      0 170384  15916 482716    0    0     0    20 18170 4092 5 95  0  0  0  0
44  0      0 159448  15916 482740    0    0     0     0 17273 4071 4 96  0  0  0  0
33  0      0 171116  15916 482784    0    0     0     0 17323 3859 3 97  0  0  0  0
30  0      0 183236  15916 482872    0    0     0     0 18723 4408 5 95  0  0  0  0
25  0      0 176456  15916 482904    0    0     0     0 18310 3991 5 95  0  0  0  0
27  0      0 181472  15924 482980    0    0     0    16 18455 4203 4 96  0  0  0  0
22  0      0 179932  15924 483004    0    0     0     0 17679 4263 4 96  0  0  0  0
20  0      0 168000  15924 483052    0    0     0  1516 17989 3830 4 96  0  0  0  0
24  0      0 178804  15924 483100    0    0     0     0 18051 4114 5 95  0  0  0  0
16  0      0 179232  15924 483156    0    0     0     8 17585 3974 4 96  0  0  0  0
13  0      0 182176  15932 483232    0    0     0    36 17260 4173 4 96  0  0  0  0
42  0      0 181156  15932 483260    0    0     0     0 18410 4174 4 96  0  0  0  0
10  0      0 184132  15932 483308    0    0     0     0 18212 4107 4 96  0  0  0  0
33  0      0 178960  15932 483356    0    0     0     0 18278 4138 5 95  0  0  0  0
29  0      0 182448  15932 483412    0    0     0     0 18458 4137 4 96  0  0  0  0
23  0      0 184764  15940 483492    0    0     0    16 18540 4457 4 96  0  0  0  0
24  0      0 180892  15940 483520    0    0     0     0 18394 4210 5 95  0  0  0  0
25  0      0 178684  15940 483576    0    0     0     0 18049 4403 4 96  0  0  0  0
36  0      0 178148  15940 483636    0    0     0     0 17820 4003 4 96  0  0  0  0
38  0      0 179164  15940 483692    0    0     0     0 18441 4203 3 97  0  0  0  0
21  0      0 182572  15948 483772    0    0     0    16 17934 4175 4 96  0  0  0  0
31  0      0 183468  15948 483796    0    0     0     0 18466 4281 4 96  0  0  0  0
38  0      0 180560  15948 483852    0    0     0     0 17815 3751 3 97  0  0  0  0
22  0      0 186352  15948 483900    0    0     0     0 17968 4178 5 95  0  0  0  0
33  0      0 180268  15948 483956    0    0     0     0 17389 4098 4 96  0  0  0  0
23  0      0 161444  15956 484068    0    0     0    16 16355 8872 4 96  0  0  0  0
52  0      0 156740  15956 484088    0    0     0    24 17354 9278 4 96  0  0  0  0
50  0      0 162372  15956 484128    0    0     0     4 17232 8878 4 96  0  0  0  0
32  0      0 170668  15956 484168    0    0     0     0 17362 5780 5 95  0  0  0  0
27  0      0 184868  15956 484208    0    0     0     0 17806 4078 4 96  0  0  0  0
26  0      0 185916  15964 484288    0    0     0    16 18271 4166 4 96  0  0  0  0
15  0      0 189828  15964 484312    0    0     0     0 18121 4120 4 96  0  0  0  0
24  0      0 186344  15964 484372    0    0     0     0 18072 4209 4 96  0  0  0  0
21  0      0 183816  15964 484428    0    0     0     0 17950 3991 5 95  0  0  0  0
22  0      0 185512  15964 484476    0    0     0     0 18262 4169 4 96  0  0  0  0
45  0      0 185848  15972 484556    0    0     0    16 18178 4306 4 96  0  0  0  0
25  0      0 174968  15972 484620    0    0     0     0 18363 4513 5 95  0  0  0  0
18  0      0 182292  15972 484636    0    0     0     0 18461 4289 4 96  0  0  0  0
38  0      0 183636  15972 484728    0    0     0  1596 18867 4577 4 96  0  0  0  0
17  0      0 182172  15972 484744    0    0     0     0 18113 3871 4 96  0  0  0  0
33  0      0 180412  15980 484828    0    0     0    36 18301 4270 4 96  0  0  0  0
27  0      0 181532  15980 484848    0    0     0     0 18413 3991 4 96  0  0  0  0
23  0      0 182620  15980 484900    0    0     0     0 18559 4158 5 95  0  0  0  0
28  1      0 180060  15980 484956    0    0     0     0 17809 4160 5 95  0  0  0  0
31  0      0 183168  15980 485008    0    0     0     0 18608 4218 4 96  0  0  0  0
37  0      0 180032  15988 485084    0    0     0    24 16244 3986 3 97  0  0  0  0
24  0      0 180624  15988 485160    0    0     0     0 16448 4178 5 95  0  0  0  0
14  0      0 175308  15988 485148    0    0     0     0 16496 4331 3 97  0  0  0  0
43  0      0 178620  15988 485200    0    0     0     0 17829 4166 4 96  0  0  0  0
26  0      0 184368  15988 485248    0    0     0     0 17248 3890 5 95  0  0  0  0
34  0      0 183632  15996 485324    0    0     0    16 16502 3986 5 95  0  0  0  0
20  0      0 179060  15996 485344    0    0     0     0 16388 3833 5 95  0  0  0  0
40  0      0 182592  15996 485392    0    0     0     0 17680 4124 3 97  0  0  0  0
13  0      0 184320  15996 485440    0    0     0     0 17398 4020 4 96  0  0  0  0
12  0      0 186944  15996 485488    0    0     0     0 16390 4136 4 96  0  0  0  0
29  0      0 182176  16004 485560    0    0     0    20 16398 4028 5 95  0  0  0  0
18  0      0 184832  16004 485580    0    0     0     0 17474 4039 4 96  0  0  0  0
22  0      0 180384  16004 485632    0    0     0     0 18312 4451 3 97  0  0  0  0
21  0      0 181536  16004 485684    0    0     0     0 17826 4033 5 95  0  0  0  0
21  0      0 183240  16004 485732    0    0     0     0 16233 3966 4 96  0  0  0  0
28  0      0 182344  16012 485808    0    0     0    16 17197 4184 5 95  0  0  0  0
22  0      0 182152  16012 485824    0    0     0    24 17300 3858 4 96  0  0  0  0
39  0      0 179720  16012 485876    0    0     0     0 17679 3982 6 94  0  0  0  0
36  0      0 184836  16012 485924    0    0     0     0 17586 4069 4 96  0  0  0  0
39  0      0 186004  16012 485976    0    0     0     0 17211 4225 4 96  0  0  0  0
34  0      0 178388  16020 486056    0    0     0    16 17884 3866 4 96  0  0  0  0
42  0      0 181764  16020 486112    0    0     0     0 17826 4043 6 94  0  0  0  0
22  0      0 183108  16020 486132    0    0     0     0 17324 4006 4 96  0  0  0  0
27  0      0 184692  16020 486180    0    0     0     0 17660 4032 4 96  0  0  0  0
32  0      0 180276  16020 486228    0    0     0  1524 18250 4249 4 96  0  0  0  0
27  0      0 181012  16028 486312    0    0     0    28 18755 4032 4 96  0  0  0  0
27  0      0 179776  16028 486332    0    0     0     4 18109 4123 5 95  0  0  0  0
37  0      0 184384  16028 486384    0    0     0     0 17444 4234 5 95  0  0  0  0
31  0      0 183488  16028 486436    0    0     0     0 17963 3970 4 96  0  0  0  0
20  0      0 187424  16028 486520    0    0     0     0 17991 4352 4 96  0  0  0  0
24  0      0 176672  16036 486568    0    0     0    16 18171 3825 4 96  0  0  0  0
21  0      0 184492  16036 486596    0    0     0     0 17719 4422 5 95  0  0  0  0
33  0      0 183084  16036 486644    0    0     0     0 17410 4155 4 96  0  0  0  0
15  0      0 186468  16036 486696    0    0     0     0 17849 3943 4 96  0  0  0  0
 9  0      0 184484  16036 486748    0    0     0     0 17585 4319 5 95  0  0  0  0
34  0      0 181668  16044 486828    0    0     0    16 17299 3948 4 96  0  0  0  0
22  0      0 183908  16044 486856    0    0     0     0 17594 3944 5 95  0  0  0  0
37  0      0 180452  16044 486904    0    0     0     0 17987 4061 4 96  0  0  0  0
23  0      0 181924  16044 486988    0    0     0     0 18057 4095 4 96  0  0  0  0
25  0      0 185196  16044 487012    0    0     0     0 18198 4185 5 95  0  0  0  0
26  0      0 184620  16052 487088    0    0     0    16 18672 4323 4 96  0  0  0  0
39  0      0 182860  16060 487120    0    0     0  2072 17843 4282 4 96  0  0  0  0
13  0      0 185932  16060 487168    0    0     0     0 18047 4100 5 95  0  0  0  0
34  0      0 183124  16060 487220    0    0     0     0 18163 4159 4 96  0  0  0  0
17  0      0 184568  16084 487576    0    0     0  2152 17304 4305 5 95  0  0  0  0
