procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
32  0      0 182760  15732 475660    0    0  1064     0 18105 4816 4 96  0  0  0  0
26  0      0 178948  15732 478348    0    0     0     4 17718 4225 4 96  0  0  0  0
38  0      0 174284  15740 480416    0    0     0 26152 18045 4200 4 96  0  0  0  0
21  0      0 178540  15740 482112    0    0     0    36 17837 4085 5 95  0  0  0  0
15  0      0 174876  15740 483864    0    0     0     0 17729 4171 4 96  0  0  0  0
26  0      0 177260  15740 486216    0    0     0     4 18136 4220 5 95  0  0  0  0
25  0      0 173864  15740 488692    0    0     0     0 17887 4340 4 96  0  0  0  0
27  0      0 175024  15748 491168    0    0     0 21532 17828 4243 5 95  0  0  0  0
36  0      0 165692  15748 493184    0    0     0     0 17645 4195 3 97  0  0  0  0
19  0      0 160368  15748 495332    0    0     0     0 17977 4251 4 96  0  0  0  0
31  0      0 164004  15748 497284    0    0     0     0 17893 4095 4 96  0  0  0  0
34  0      0 146568  15748 504404    0    0  5228     0 18021 4503 5 95  0  0  0  0
39  0      0 150548  15756 506680    0    0     0    20 18004 4389 3 97  0  0  0  0
19  0      0 150424  15756 509352    0    0     0     0 18056 4363 4 96  0  0  0  0
27  0      0 148212  15756 510932    0    0     0     0 18157 4287 5 95  0  0  0  0
44  0      0 139100  15756 512796    0    0     0     0 18086 3968 4 96  0  0  0  0
25  0      0 145880  15756 514304    0    0     0     0 18046 3947 5 95  0  0  0  0
34  0      0 142724  15764 516068    0    0     0    20 18119 4243 4 96  0  0  0  0
23  0      0 137196  15764 517928    0    0     0     0 17944 4012 4 96  0  0  0  0
29  0      0 143124  15764 520144    0    0     0     0 18281 4391 3 97  0  0  0  0
27  0      0 132396  15764 521768    0    0     0     0 18080 4028 5 95  0  0  0  0
23  0      0 135740  15764 523588    0    0     0     0 17857 4044 4 96  0  0  0  0
29  0      0 120916  15772 526152    0    0   148    20 17973 4635 4 96  0  0  0  0
21  0      0 124536  15772 528000    0    0    92     0 18226 4419 4 96  0  0  0  0
15  0      0 121284  15772 530216    0    0     0     0 17822 4286 4 96  0  0  0  0
45  0      0 117464  15772 532656    0    0     0     0 17475 4443 4 96  0  0  0  0
35  0      0 114808  15772 535128    0    0     0     0 18198 4228 4 96  0  0  0  0
15  0      0 116824  15780 537648    0    0     0    20 18258 4334 4 96  0  0  0  0
24  0      0 120964  15780 539296    0    0     0     0 18024 4499 4 96  0  0  0  0
20  0      0 114888  15780 541296    0    0     0     0 17449 4055 5 95  0  0  0  0
53  0      0 102204  15780 542992    0    0     0     0 18098 4575 4 96  0  0  0  0
27  0      0 111368  15780 545296    0    0     0     0 17242 4725 4 96  0  0  0  0
38  0      0 111652  15788 547500    0    0     0 24604 16964 4201 4 96  0  0  0  0
40  0      0 107968  15788 549712    0    0     0  1568 17408 4329 4 96  0  0  0  0
21  0      0  94092  15788 551548    0    0     0     0 17790 4566 4 96  0  0  0  0
21  0      0 100676  15788 553736    0    0     0     0 16521 4146 4 96  0  0  0  0
18  0      0  97384  15788 556076    0    0     0     0 16471 4267 4 96  0  0  0  0
31  0      0  92752  15800 558028    0    0     0 35504 17048 4254 4 96  0  0  0  0
34  0      0  87068  15800 559252    0    0     0    16 16781 3960 4 96  0  0  0  0
33  0      0  90580  15800 560740    0    0     0     0 16612 3983 4 96  0  0  0  0
23  0      0  96108  15800 563012    0    0     0     0 16688 4357 4 96  0  0  0  0
17  0      0 101276  15800 564440    0    0     0     0 16056 3666 4 96  0  0  0  0
29  0      0  86644  15812 566388    0    0     0    40 17390 3944 4 96  0  0  0  0
23  0      0  95040  15812 568944    0    0     0     0 18172 4257 3 97  0  0  0  0
49  0      0  74544  15812 578932    0    0  8192     0 17767 4338 4 96  0  0  0  0
21  0      0  84712  15812 583604    0    0  3080     0 16509 4282 4 96  0  0  0  0
46  0      0  78040  15812 585712    0    0     0     0 18365 4270 4 96  0  0  0  0
50  0      0  72060  15820 586992    0    0     0    20 17741 4688 4 96  0  0  0  0
31  0      0  78444  15820 589072    0    0     0     0 17418 3985 4 96  0  0  0  0
28  0      0  77600  15820 590784    0    0     0     0 17826 3937 4 96  0  0  0  0
24  0      0 112624  15600 584700    0    0     0     0 17920 3722 4 96  0  0  0  0
26  0      0 118144  15600 586884    0    0     0     0 18080 4207 4 96  0  0  0  0
51  0      0 118128  15608 588388    0    0     0    20 18321 4113 3 97  0  0  0  0
29  0      0 109536  15608 590204    0    0     0     0 17772 3999 4 96  0  0  0  0
29  0      0 111316  15608 592044    0    0     0     0 17612 3994 4 96  0  0  0  0
35  0      0 106532  15608 593800    0    0     0     0 17695 4238 4 96  0  0  0  0
31  0      0  91712  15608 604148    0    0  8192     0 17096 4534 3 97  0  0  0  0
32  0      0  95016  15616 605496    0    0     0    20 17855 4065 4 96  0  0  0  0
44  0      0  91800  15616 607136    0    0     0     0 17538 3980 3 97  0  0  0  0
17  0      0  89712  15616 609200    0    0     0     0 17753 3977 4 96  0  0  0  0
43  0      0  91684  15616 611096    0    0     0     0 18148 4142 4 96  0  0  0  0
43  0      0  88768  15616 612852    0    0     0     0 17941 3903 4 96  0  0  0  0
30  0      0  85464  15624 614756    0    0     0    20 17748 4148 4 96  0  0  0  0
34  0      0  81576  15624 616768    0    0     0 26112 18176 4135 4 96  0  0  0  0
33  0      0  83892  15624 618724    0    0     0     0 17870 3938 4 96  0  0  0  0
28  0      0  84868  15624 620960    0    0     0     4 18146 4354 4 96  0  0  0  0
22  0      0  78192  15624 622732    0    0     0     0 17796 3991 4 96  0  0  0  0
22  0      0  72552  15208 622324    0    0  5480    40 17428 4554 3 97  0  0  0  0
39  0      0  70484  15208 623928    0    0     0 28608 17342 3837 4 96  0  0  0  0
25  0      0  72612  15208 625928    0    0     0     0 17905 4145 4 96  0  0  0  0
40  0      0  71592  15208 628208    0    0     0     0 17584 4163 4 96  0  0  0  0
51  0      0  84212  14816 622052    0    0     0     0 17921 4046 4 96  0  0  0  0
26  0      0  85880  14824 623556    0    0     0    28 17519 3829 3 97  0  0  0  0
21  0      0  78440  14824 625348    0    0     0    24 17674 3849 4 96  0  0  0  0
23  0      0  79724  14824 627756    0    0     0     0 18494 4269 5 95  0  0  0  0
40  0      0  75704  14824 629864    0    0     0     0 18112 4243 4 96  0  0  0  0
31  0      0  72932  14824 631684    0    0     0     0 18322 4030 4 96  0  0  0  0
30  0      0  86296  14652 627524    0    0   720    20 17640 4393 3 97  0  0  0  0
28  0      0  89884  14652 621416    0    0     0     0 17936 4305 5 95  0  0  0  0
29  0      0  82472  14652 623644    0    0     0     0 17427 4234 4 96  0  0  0  0
28  0      0  83860  14652 625548    0    0     0     0 17406 3890 4 96  0  0  0  0
34  0      0  80072  14652 627404    0    0     0     0 17808 4074 4 96  0  0  0  0
17  0      0  82136  14660 629740    0    0     0    20 17525 4015 4 96  0  0  0  0
27  0      0  80380  14660 631624    0    0     0     0 17529 4059 4 96  0  0  0  0
23  0      0  75572  14660 633580    0    0     0     0 18084 4204 4 96  0  0  0  0
17  0      0  77296  14660 636244    0    0     0     0 17641 4166 4 96  0  0  0  0
45  0      0  73332  14660 638484    0    0     0     0 17621 4228 4 96  0  0  0  0
31  0      0  80152  14664 632368    0    0     0    20 17578 4107 4 96  0  0  0  0
27  0      0  78084  14664 628404    0    0  3644     0 18031 4576 4 96  0  0  0  0
39  0      0  67508  14664 630864    0    0     0     0 18434 4519 5 95  0  0  0  0
28  0      0  91924  14660 623168    0    0     0     0 18033 4257 3 97  0  0  0  0
23  0      0  86712  14660 625636    0    0     0     0 18303 4261 4 96  0  0  0  0
32  0      0  84832  14668 628096    0    0     0    20 18137 4405 3 97  0  0  0  0
25  0      0  78316  14668 629804    0    0     0     0 18110 4026 5 95  0  0  0  0
33  0      0  81296  14668 631896    0    0     4  1572 18281 4171 4 96  0  0  0  0
27  0      0  74152  14668 634352    0    0     0     0 18316 4285 5 95  0  0  0  0
48  0      0  70884  14668 636012    0    0     0     0 17517 4059 4 96  0  0  0  0
20  0      0  87120  14676 628584    0    0  1280    48 18336 3928 4 96  0  0  0  0
18  0      0  80604  14676 630516    0    0  1792     0 18111 4334 3 97  0  0  0  0
39  0      0  83828  14688 613012    0    0  1988 57656 16123 4567 6 94  0  0  0  0
30  0      0  72488  14688 625340    0    0 12288     0 17035 4027 4 96  0  0  0  0
27  0      0  78404  14688 625400    0    0     0     0 17491 4019 5 95  0  0  0  0
21  0      0  73476  14700 631596    0    0     0    52 16312 3840 4 96  0  0  0  0
38  0      0  80900  14700 625688    0    0  8192     0 15936 4031 4 96  0  0  0  0
23  0      0  79148  14700 631840    0    0  8192     0 16820 3946 3 97  0  0  0  0
53  0      0  71004  14700 631900    0    0     0     0 18171 4414 4 96  0  0  0  0
30  0      0  72448  14696 627104    0    0  3200     0 16371 3860 4 96  0  0  0  0
39  0      0  73248  14704 627152    0    0     0    20 15981 3868 4 96  0  0  0  0
22  0      0  67540  14704 630780    0    0  3584    44 16792 3944 3 97  0  0  0  0
29  0      0  70000  14704 630832    0    0     0     0 18471 4205 5 95  0  0  0  0
28  0      0  67376  14704 630888    0    0     0     0 18058 4118 3 97  0  0  0  0
34  0      0  68144  14704 630936    0    0     0     0 17263 4095 4 96  0  0  0  0
19  0      0  72016  14712 630988    0    0     0    20 16413 4062 5 95  0  0  0  0
45  0      0  81340  14712 623020    0    0     0     0 17810 4254 3 97  0  0  0  0
27  0      0  80332  14712 623068    0    0     0     0 17647 4160 6 94  0  0  0  0
10  0      0  82956  14712 623124    0    0     0     0 17730 4007 3 97  0  0  0  0
31  0      0  82924  14712 623176    0    0     0     0 16692 4254 3 97  0  0  0  0
29  0      0  86380  14720 623232    0    0     0    20 18017 4192 5 95  0  0  0  0
29  0      0  84524  14720 623288    0    0     0     0 17831 4078 4 96  0  0  0  0
31  0      0  86392  14720 623336    0    0     0     0 17691 4006 4 96  0  0  0  0
26  0      0  83612  14720 623388    0    0     0     0 17934 3949 5 95  0  0  0  0
19  0      0  78408  14720 623436    0    0     0     0 17428 4153 2 98  0  0  0  0
52  0      0  83828  14728 623488    0    0     0    20 17876 4122 5 95  0  0  0  0
45  0      0  77184  14728 623548    0    0     0     0 17401 4874 5 95  0  0  0  0
10  0      0  80520  14728 623600    0    0     0     0 17390 3823 4 96  0  0  0  0
23  0      0  86336  14728 623652    0    0     0  1560 17315 3888 4 96  0  0  0  0
29  0      0  86496  14728 623704    0    0     0     0 17529 3602 5 95  0  0  0  0
15  0      0  78728  14736 623748    0    0     0    40 16998 3591 4 96  0  0  0  0
20  0      0  82824  14736 623796    0    0     0     0 17536 4262 4 96  0  0  0  0
24  0      0  87688  14736 623948    0    0     0   364 17461 4041 3 97  0  0  0  0
10  0      0  84908  14736 623996    0    0     0     0 17505 3329 4 96  0  0  0  0
39  0      0  75468  14736 624052    0    0     0     0 17785 4550 4 96  0  0  0  0
39  0      0  73520  14744 624096    0    0     0    28 17119 4280 4 96  0  0  0  0
22  0      0  76112  14744 624144    0    0     0     0 17593 4056 3 97  0  0  0  0
28  0      0  78736  14748 624244    0    0     0    56 18114 3965 4 96  0  0  0  0
31  0      0  72696  14772 624952    0    0   652    80 18434 4553 4 96  0  0  0  0
18  0      0  79244  14772 625040    0    0    56     0 18066 3974 5 95  0  0  0  0
42  0      0  77404  14772 625148    0    0    32     0 17627 4043 4 96  0  0  0  0
36  0      0  79664  14772 625220    0    0    16     0 17702 4225 5 95  0  0  0  0
44  0      0  76284  14772 625272    0    0     0     0 17453 3954 5 95  0  0  0  0
18  0      0  76188  14780 625320    0    0     0    20 17305 4104 5 95  0  0  0  0
23  0      0  78420  14780 625368    0    0     0     0 17308 4033 3 97  0  0  0  0
24  0      0  81852  14780 625424    0    0     0     0 17801 3673 5 95  0  0  0  0
 8  0      0  82076  14780 625472    0    0     0    48 17682 3825 4 96  0  0  0  0
36  0      0  74892  14780 625524    0    0     0     0 17011 3947 4 96  0  0  0  0
38  0      0  78792  14788 625576    0    0     0    16 17628 3840 4 96  0  0  0  0
28  0      0 166248  14804 502236    0    0     0   332 17653 4113 4 96  0  0  0  0
54  0      0 255592  14804 402892    0    0     0     0 17932 5032 4 96  0  0  0  0
55  0      0 252744  14804 402944    0    0     0     0 17570 7687 4 96  0  0  0  0
30  0      0 268664  14812 402984    0    0     0    56 17689 4333 4 96  0  0  0  0
40  0      0 254632  14812 403040    0    0     4     0 17527 4357 4 96  0  0  0  0
39  0      0 260872  14812 403088    0    0     0     0 16233 3895 4 96  0  0  0  0
28  0      0 269416  14812 403132    0    0     0     0 17862 4011 3 97  0  0  0  0
41  0      0 263940  14812 403188    0    0     0     0 18109 4162 4 96  0  0  0  0
34  0      0 262724  14820 403240    0    0     0    28 18065 3922 3 97  0  0  0  0
45  0      0 262884  14820 403292    0    0     0     0 17316 3895 4 96  0  0  0  0
35  0      0 265168  14820 403340    0    0     0  1576 17884 3917 4 96  0  0  0  0
20  0      0 262448  14820 403392    0    0     0     0 17818 4015 4 96  0  0  0  0
35  0      0 267812  14820 403444    0    0     0     0 17612 4160 4 96  0  0  0  0
42  0      0 266576  14828 403496    0    0     0    36 17701 3954 4 96  0  0  0  0
27  0      0 270208  14828 403544    0    0     0     0 17891 3834 4 96  0  0  0  0
28  0      0 269296  14828 403592    0    0     0     0 17691 4222 4 96  0  0  0  0
28  0      0 263412  14828 403644    0    0     0     0 17754 3902 5 95  0  0  0  0
32  0      0 267128  14828 403692    0    0     0     0 17853 4235 3 97  0  0  0  0
23  0      0 267020  14836 403744    0    0     0    16 18237 4160 4 96  0  0  0  0
23  0      0 260624  14836 403796    0    0     0     0 17882 4246 4 96  0  0  0  0
23  0      0 267564  14836 403848    0    0     0     0 18091 4282 3 97  0  0  0  0
28  0      0 266540  14836 403900    0    0     0     0 18442 4258 5 95  0  0  0  0
18  0      0 266800  14836 403948    0    0     0     0 17952 4202 5 95  0  0  0  0
40  0      0 266364  14844 404000    0    0     0    16 16846 4072 4 96  0  0  0  0
31  0      0 261324  14844 404048    0    0     0     0 16235 3750 5 95  0  0  0  0
22  0      0 251720  14844 404088    0    0     0     0 17225 4037 3 97  0  0  0  0
26  0      0 265444  14844 404136    0    0     0     0 18297 4068 5 95  0  0  0  0
23  0      0 261480  14844 404184    0    0     0     0 16556 4086 4 96  0  0  0  0
16  0      0 266768  14852 404232    0    0     0    16 16138 4109 4 96  0  0  0  0
25  0      0 267056  14852 404276    0    0     0    48 16840 3928 4 96  0  0  0  0
36  0      0 258832  14852 404328    0    0     0     0 18058 3987 3 97  0  0  0  0
23  0      0 267580  14852 404376    0    0     0   180 18126 4186 4 96  0  0  0  0
40  0      0 266980  14852 404428    0    0     0     0 16887 4024 4 96  0  0  0  0
20  0      0 264344  14860 404472    0    0     0    16 16037 3872 5 95  0  0  0  0
25  0      0 265784  14860 404524    0    0     0     0 18306 4206 3 97  0  0  0  0
24  0      0 264880  14860 404616    0    0     0     4 18418 4369 4 96  0  0  0  0
30  0      0 265812  14860 404632    0    0     0     0 18447 4098 4 96  0  0  0  0
24  0      0 256372  14860 404676    0    0     0     0 16306 3782 4 96  0  0  0  0
40  0      0 261116  14868 404728    0    0     0    20 17069 3791 4 96  0  0  0  0
21  0      0 264340  14868 404780    0    0     0     0 18009 4172 5 95  0  0  0  0
31  0      0 265708  14868 404828    0    0     0  1536 17956 4064 4 96  0  0  0  0
18  0      0 264944  14868 404880    0    0     0     4 17584 3997 5 95  0  0  0  0
30  0      0 261832  14868 404928    0    0     0     0 17492 4029 3 97  0  0  0  0
21  0      0 264184  14876 404976    0    0     0    28 18318 4009 4 96  0  0  0  0
14  0      0 265468  14876 405028    0    0     0     0 18134 3993 3 97  0  0  0  0
16  0      0 268444  14876 405080    0    0     0     0 17945 4266 4 96  0  0  0  0
19  0      0 264796  14876 405132    0    0     0     0 17516 4187 4 96  0  0  0  0
43  0      0 262752  14876 405184    0    0     0     0 18071 4080 5 95  0  0  0  0
28  0      0 267228  14884 405236    0    0     0    16 18162 4077 4 96  0  0  0  0
12  0      0 266336  14884 405288    0    0     0     0 18030 4186 4 96  0  0  0  0
28  0      0 260780  14884 405336    0    0     0     0 17488 4108 4 96  0  0  0  0
18  0      0 265716  14884 405384    0    0     0     0 17546 3861 3 97  0  0  0  0
26  0      0 269076  14884 405436    0    0     0     0 17579 4255 4 96  0  0  0  0
23  0      0 270648  14892 405480    0    0     0    16 18108 4276 4 96  0  0  0  0
28  0      0 271160  14892 405536    0    0     0     0 16827 4155 5 95  0  0  0  0
30  0      0 265728  14892 405592    0    0     0     0 18276 3957 5 95  0  0  0  0
30  0      0 265536  14892 405644    0    0     0     0 17720 4166 4 96  0  0  0  0
39  0      0 262912  14892 405692    0    0     0     0 17937 4019 5 95  0  0  0  0
38  0      0 261472  14900 405732    0    0     0    16 17238 3683 5 95  0  0  0  0
32  0      0 265064  14900 405792    0    0     0     0 18527 4092 3 97  0  0  0  0
46  0      0 262608  14900 405848    0    0     0     0 18489 3976 4 96  0  0  0  0
