procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  0      0 201156  15752 447752    0    0     0     0 18335 4178 4 96  0  0  0  0
18  0      0 209468  15752 447804    0    0     0     0 17720 4189 5 95  0  0  0  0
20  0      0 206976  15752 447860    0    0     0     0 17805 4079 4 96  0  0  0  0
23  0      0 202736  15760 447936    0    0     0    16 17538 4186 5 95  0  0  0  0
14  0      0 207332  15760 447964    0    0     0     0 17108 4142 4 96  0  0  0  0
26  0      0 207848  15760 448016    0    0     0     0 16952 3929 3 97  0  0  0  0
31  0      0 207892  15760 448060    0    0     0     0 17065 3950 5 95  0  0  0  0
37  0      0 206768  15760 448104    0    0     0     0 16618 3892 4 96  0  0  0  0
23  0      0 208084  15768 448144    0    0     0  1600 16374 3849 5 95  0  0  0  0
32  0      0 192844  15768 448336    0    0    92     8 16476 4367 4 96  0  0  0  0
14  0      0 192092  15768 448320    0    0     0     0 16686 4026 4 96  0  0  0  0
30  0      0 195552  15768 448368    0    0     0     0 17006 4100 4 96  0  0  0  0
22  0      0 193152  15768 448416    0    0     0     0 16489 3731 5 95  0  0  0  0
26  0      0 199960  15776 448488    0    0     0    36 16195 3915 4 96  0  0  0  0
14  0      0 201292  15776 448516    0    0     0    20 16980 3939 4 96  0  0  0  0
19  0      0 201528  15776 448560    0    0     0     0 17555 4054 3 97  0  0  0  0
28  0      0 195292  15776 448612    0    0     0     0 17954 3923 4 96  0  0  0  0
34  0      0 201916  15776 448664    0    0     0     0 17101 3872 5 95  0  0  0  0
30  0      0 195644  15784 448736    0    0     0    20 16413 3816 4 96  0  0  0  0
24  0      0 198268  15784 448764    0    0     0     0 18043 3996 4 96  0  0  0  0
46  0      0 185620  15784 450488    0    0     0     0 17550 4261 4 96  0  0  0  0
25  0      0 184028  15784 457080    0    0  8192     0 17687 4291 4 96  0  0  0  0
21  0      0 192728  15784 457096    0    0     0     0 17074 4081 4 96  0  0  0  0
29  0      0 195384  15792 457168    0    0     0    16 17692 3968 4 96  0  0  0  0
16  0      0 193680  15792 457196    0    0     0     0 17657 4004 4 96  0  0  0  0
40  0      0 178420  15792 457248    0    0     0     0 17857 4026 5 95  0  0  0  0
23  0      0 194412  15792 457332    0    0     0     0 17329 4312 4 96  0  0  0  0
31  0      0 203224  15792 457348    0    0     0     0 17296 4174 5 95  0  0  0  0
29  0      0 198548  15800 457436    0    0     0    16 16950 3969 4 96  0  0  0  0
21  0      0 199220  15800 457456    0    0     0     0 17775 4242 3 97  0  0  0  0
34  0      0 203752  15800 457508    0    0     0     0 17288 4106 4 96  0  0  0  0
37  0      0 195560  15800 457608    0    0     0     0 17166 4079 5 95  0  0  0  0
28  0      0 195132  15800 460728    0    0  3080     0 18174 4622 3 97  0  0  0  0
29  0      0 192232  15808 460776    0    0     0    16 18174 4524 5 95  0  0  0  0
37  0      0 186920  15808 460800    0    0     0     0 17666 3992 3 97  0  0  0  0
29  0      0 192660  15808 460852    0    0     0     0 17725 4070 5 95  0  0  0  0
26  0      0 195316  15808 460936    0    0     0     0 17833 4388 4 96  0  0  0  0
38  0      0 189436  15808 460964    0    0     0     0 18366 3984 3 97  0  0  0  0
28  0      0 186332  15816 461044    0    0     0    16 17953 3971 4 96  0  0  0  0
36  0      0 194300  15816 461064    0    0     0  1520 17977 4281 4 96  0  0  0  0
18  0      0 195420  15816 461116    0    0     0     8 18157 4161 3 97  0  0  0  0
25  0      0 190444  15816 461168    0    0     0     0 18253 4106 4 96  0  0  0  0
28  0      0 194608  15816 461220    0    0     0     0 18542 4326 4 96  0  0  0  0
33  0      0 174416  15824 474888    0    0 13556    36 18014 4674 4 96  0  0  0  0
48  0      0 168692  15824 474888    0    0     0     0 18144 4364 4 96  0  0  0  0
22  0      0 177460  15824 474908    0    0     0     0 18033 4092 3 97  0  0  0  0
34  0      0 181396  15824 474968    0    0     0     0 17968 4053 4 96  0  0  0  0
22  0      0 185652  15824 475016    0    0     0     4 18144 3913 4 96  0  0  0  0
26  0      0 184864  15832 475096    0    0     0    16 18224 3910 4 96  0  0  0  0
26  0      0 176176  15832 475120    0    0     0    24 18029 3843 4 96  0  0  0  0
28  0      0 185576  15832 475168    0    0     0     0 17976 3955 4 96  0  0  0  0
18  0      0 195244  15832 475224    0    0     0     0 17827 3953 4 96  0  0  0  0
27  0      0 194024  15832 475268    0    0     0     0 17960 4241 4 96  0  0  0  0
11  0      0 197160  15840 475348    0    0     0    16 18026 4258 4 96  0  0  0  0
21  0      0 183084  15840 476152    0    0   720     0 17732 4533 5 95  0  0  0  0
32  0      0 185408  15840 476144    0    0     0     0 18091 4149 4 96  0  0  0  0
22  0      0 186820  15840 476196    0    0     0     0 17928 4190 4 96  0  0  0  0
32  0      0 189572  15840 476252    0    0     0     0 18796 4154 5 95  0  0  0  0
30  0      0 188324  15848 476328    0    0     0    16 18105 4213 3 97  0  0  0  0
37  0      0 188036  15848 476360    0    0     0     0 18065 4122 4 96  0  0  0  0
25  0      0 188068  15848 476412    0    0     0     0 18050 4188 4 96  0  0  0  0
28  0      0 189604  15848 476464    0    0     0     0 17885 4140 4 96  0  0  0  0
26  0      0 186948  15848 476516    0    0     0     0 17185 3954 4 96  0  0  0  0
26  0      0 185796  15856 476592    0    0     0    16 17982 4122 4 96  0  0  0  0
24  0      0 186704  15856 476624    0    0     0     0 17959 3875 3 97  0  0  0  0
48  0      0 172768  15856 476732    0    0     0     0 18248 4289 3 97  0  0  0  0
28  0      0 180496  15856 476700    0    0     0     0 16998 4074 5 95  0  0  0  0
30  0      0 175472  15856 476748    0    0     0     0 18000 3998 4 96  0  0  0  0
29  0      0 179572  15864 476824    0    0     0    16 18105 3911 4 96  0  0  0  0
20  0      0 185316  15864 476888    0    0     0     0 17985 4147 4 96  0  0  0  0
22  0      0 188128  15864 476908    0    0     0  1576 18069 4116 4 96  0  0  0  0
32  0      0 185240  15864 476956    0    0     0     4 16680 4049 4 96  0  0  0  0
26  0      0 186816  15864 477000    0    0     0     0 16582 4123 5 95  0  0  0  0
15  0      0 189492  15872 477080    0    0     0    28 18118 4022 5 95  0  0  0  0
18  0      0 191220  15872 477108    0    0     0     0 16689 4231 3 97  0  0  0  0
20  0      0 187368  15872 477152    0    0     0     0 16617 3980 5 95  0  0  0  0
24  0      0 180324  15872 480904    0    0  3644     0 16213 4614 4 96  0  0  0  0
21  0      0 165608  15872 481848    0    0   964     0 17295 4032 4 96  0  0  0  0
12  0      0 175640  15880 481924    0    0     0    20 16897 4019 4 96  0  0  0  0
22  0      0 172408  15880 481948    0    0     0     0 16391 4001 4 96  0  0  0  0
34  0      0 168432  15880 481992    0    0     0     0 16719 3923 4 96  0  0  0  0
16  0      0 175836  15880 482040    0    0     0     0 17052 4109 4 96  0  0  0  0
30  0      0 183548  15880 482124    0    0     0     0 17639 4163 3 97  0  0  0  0
23  0      0 166760  15888 482172    0    0     0    16 17598 4098 5 95  0  0  0  0
32  0      0 175160  15888 482196    0    0     0    16 16860 3801 4 96  0  0  0  0
26  0      0 175256  15888 482244    0    0     0     0 17308 4142 3 97  0  0  0  0
14  0      0 182976  15888 482292    0    0     0     0 18063 4056 5 95  0  0  0  0
31  3      0 147764  15888 482400    0    0     0     0 17988 4292 4 96  0  0  0  0
20  0      0 171460  15896 482440    0    0     0    16 17841 4227 5 95  0  0  0  0
29  0      0 169800  15896 482460    0    0     0     0 17071 3898 4 96  0  0  0  0
27  0      0 165900  15896 482508    0    0     0     0 18137 3982 5 95  0  0  0  0
36  0      0 175016  15896 482560    0    0     0     0 17821 3989 4 96  0  0  0  0
28  0      0 173124  15896 482612    0    0     0     0 17867 4066 4 96  0  0  0  0
28  0      0 181444  15904 482692    0    0     0    16 17183 4031 4 96  0  0  0  0
14  0      0 179844  15904 482712    0    0     0     0 18108 4026 3 97  0  0  0  0
28  0      0 175268  15904 482760    0    0     0     0 17978 4073 5 95  0  0  0  0
24  0      0 184140  15904 482812    0    0     0     0 17834 4085 3 97  0  0  0  0
36  0      0 187504  15904 482868    0    0     0     0 17013 3948 4 96  0  0  0  0
32  0      0 186864  15912 482944    0    0     0    16 17486 3976 3 97  0  0  0  0
24  0      0 185296  15912 482968    0    0     0     0 17512 3990 5 95  0  0  0  0
36  0      0 177648  15912 483052    0    0     0  1508 17498 3922 3 97  0  0  0  0
36  0      0 184392  15912 483104    0    0     0     0 17729 4112 5 95  0  0  0  0
33  0      0 188216  15912 483124    0    0     0     8 17764 4142 3 97  0  0  0  0
23  0      0 184708  15920 483204    0    0     0    36 17284 3827 5 95  0  0  0  0
23  0      0 190148  15920 483228    0    0     0     0 18559 4149 3 97  0  0  0  0
33  0      0 188740  15920 483312    0    0     0     0 18149 4051 4 96  0  0  0  0
20  0      0 187736  15920 483328    0    0     0     4 18201 3968 4 96  0  0  0  0
35  0      0 189388  15920 483420    0    0     0     0 18053 4103 4 96  0  0  0  0
27  0      0 188844  15928 483472    0    0     0    16 17725 4227 5 95  0  0  0  0
16  0      0 190776  15928 483524    0    0     0     0 18316 4115 4 96  0  0  0  0
27  0      0 187376  15928 483544    0    0     0     0 18197 4154 4 96  0  0  0  0
38  0      0 185908  15928 483636    0    0     0     0 18240 4129 4 96  0  0  0  0
32  0      0 186036  15928 483688    0    0     0     0 18075 4081 4 96  0  0  0  0
31  0      0 188284  15936 483732    0    0     0    16 17945 4118 4 96  0  0  0  0
39  0      0 185512  15936 483788    0    0     0     0 17736 4386 5 95  0  0  0  0
29  0      0 186124  15936 483804    0    0     0     0 17944 3983 4 96  0  0  0  0
16  0      0 188464  15936 483892    0    0     0     0 17946 4039 4 96  0  0  0  0
23  0      0 188304  15936 483944    0    0     0     0 18060 4037 4 96  0  0  0  0
22  0      0 183164  15944 484020    0    0     0    16 17977 4227 4 96  0  0  0  0
24  0      0 179228  15944 484048    0    0     0    20 18733 4371 4 96  0  0  0  0
27  0      0 180284  15944 484076    0    0     0     0 18090 4176 4 96  0  0  0  0
14  0      0 181508  15944 484128    0    0     0     0 18351 4028 4 96  0  0  0  0
34  0      0 183864  15944 484216    0    0     0     0 18630 4292 4 96  0  0  0  0
30  0      0 186616  15952 484260    0    0     0    16 18167 4165 5 95  0  0  0  0
44  0      0 174872  15952 484316    0    0     0     0 17843 3972 3 97  0  0  0  0
27  0      0 185672  15952 484340    0    0     0     0 17222 3919 4 96  0  0  0  0
17  0      0 188904  15952 484388    0    0     0     0 17681 4073 4 96  0  0  0  0
36  0      0 190548  15952 484472    0    0     0     0 18513 4215 4 96  0  0  0  0
11  0      0 174272  15960 484556    0    0     0    16 18394 3835 4 96  0  0  0  0
28  0      0 177728  15960 484548    0    0     0     0 18211 4504 5 95  0  0  0  0
25  0      0 185028  15960 484632    0    0     0     0 17638 4073 4 96  0  0  0  0
33  0      0 187352  15960 484688    0    0     0  1588 18217 4309 5 95  0  0  0  0
16  0      0 178428  15960 484704    0    0     0     0 17946 3946 4 96  0  0  0  0
20  0      0 186100  15968 484784    0    0     0    44 18328 4143 3 97  0  0  0  0
38  0      0 181460  15968 484812    0    0     0     0 17440 3833 5 95  0  0  0  0
23  0      0 186164  15968 484856    0    0     0     0 17250 3861 4 96  0  0  0  0
39  0      0 179796  15968 484944    0    0     0     0 18104 4020 5 95  0  0  0  0
33  0      0 185932  15968 485000    0    0     0     0 18340 4247 4 96  0  0  0  0
45  0      0 180160  15976 485040    0    0     0    20 15985 3688 4 96  0  0  0  0
31  0      0 180200  15976 485056    0    0     0     0 16718 4141 5 95  0  0  0  0
35  0      0 182440  15976 485136    0    0     0     0 17982 3948 5 95  0  0  0  0
21  0      0 176936  15976 485188    0    0     0     0 16932 4092 5 95  0  0  0  0
20  0      0 184648  15976 485204    0    0     0     0 15061 3764 5 95  0  0  0  0
20  0      0 186824  15984 485272    0    0     0    16 16257 4074 4 96  0  0  0  0
34  0      0 185320  15984 485296    0    0     0     0 17204 4281 4 96  0  0  0  0
29  0      0 181576  15984 485344    0    0     0     0 17023 3827 4 96  0  0  0  0
30  0      0 183384  15984 485388    0    0     0     0 15444 3696 5 95  0  0  0  0
30  0      0 188632  15984 485436    0    0     0     0 16167 3936 4 96  0  0  0  0
24  0      0 181664  15992 485508    0    0     0    16 17221 3857 4 96  0  0  0  0
22  0      0 189480  15992 485568    0    0     0     0 18126 4312 5 95  0  0  0  0
39  0      0 186088  15992 485620    0    0     0     0 18032 3917 4 96  0  0  0  0
20  0      0 186632  15992 485632    0    0     0     0 16047 3863 4 96  0  0  0  0
27  0      0 187240  15992 485680    0    0     0     0 16953 4017 4 96  0  0  0  0
26  0      0 186856  16000 485756    0    0     0    16 18096 4200 5 95  0  0  0  0
30  0      0 186896  16000 485816    0    0     0    24 17552 4147 5 95  0  0  0  0
21  0      0 189328  16000 485832    0    0     0     0 16834 4111 4 96  0  0  0  0
21  0      0 187548  16000 485916    0    0     0     0 16856 4002 4 96  0  0  0  0
35  0      0 188548  16000 485968    0    0     0     0 17925 4279 4 96  0  0  0  0
30  0      0 181668  16008 486012    0    0     0    16 17384 3753 5 95  0  0  0  0
35  0      0 184012  16008 486080    0    0     0     0 17610 4063 4 96  0  0  0  0
29  0      0 181676  16008 486080    0    0     0     0 16207 3972 5 95  0  0  0  0
26  0      0 183820  16008 486168    0    0     0     0 18317 4298 4 96  0  0  0  0
34  0      0 181996  16008 486224    0    0     0  1528 18568 4257 4 96  0  0  0  0
17  0      0 186172  16016 486268    0    0     0    28 17557 4148 4 96  0  0  0  0
33  0      0 187068  16016 486292    0    0     0     4 17460 4155 4 96  0  0  0  0
18  0      0 180508  16016 486344    0    0     0     0 17818 3995 5 95  0  0  0  0
16  0      0 185792  16016 486396    0    0     0     4 18233 4094 4 96  0  0  0  0
17  0      0 186240  16016 486476    0    0     0     0 18271 4066 4 96  0  0  0  0
14  0      0 187584  16024 486524    0    0     0    16 17942 4327 5 95  0  0  0  0
23  0      0 188320  16024 486548    0    0     0     0 18002 4029 4 96  0  0  0  0
19  0      0 188992  16024 486632    0    0     0     0 18291 4311 4 96  0  0  0  0
22  0      0 185416  16024 486688    0    0     0     0 17808 4291 5 95  0  0  0  0
32  0      0 188840  16024 486740    0    0     0     0 18070 4134 4 96  0  0  0  0
18  0      0 187112  16032 486784    0    0     0    16 17444 3931 4 96  0  0  0  0
42  0      0 180392  16032 486848    0    0     0     0 18185 4113 4 96  0  0  0  0
34  0      0 183016  16032 486900    0    0     0     0 17761 3902 3 97  0  0  0  0
28  0      0 183528  16032 486916    0    0     0     0 18042 3973 4 96  0  0  0  0
26  0      0 182800  16032 486964    0    0     0     0 18420 4059 4 96  0  0  0  0
16  0      0 183536  16040 487040    0    0     0    16 17825 3914 3 97  0  0  0  0
29  0      0 187312  16048 487092    0    0     0  2068 18278 4209 5 95  0  0  0  0
45  0      0 179632  16048 487152    0    0     0     0 17787 4130 4 96  0  0  0  0
22  0      0 177968  16048 487168    0    0     0     0 17891 3831 5 95  0  0  0  0
18  0      0 183792  16072 487520    0    0     0  2144 18224 4276 4 96  0  0  0  0
