procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 287832  15684 443164    0    0     0    56 7922 2802  1 39 60  0  0  0
 0  0      0 288420  15684 443188    0    0     0     8 8496 3093  2 38 60  0  0  0
 0  0      0 287300  15684 443204    0    0     0     0 8270 2889  1 38 61  0  0  0
 0  0      0 288068  15684 443224    0    0     0     0 8107 2987  1 37 62  0  0  0
 4  0      0 288140  15692 443232    0    0     0   596 7952 2890  1 38 61  0  0  0
 0  0      0 287532  15692 443260    0    0     0     0 7671 2860  2 34 64  0  0  0
 0  0      0 288696  15692 443276    0    0     0     0 8093 2929  1 39 60  0  0  0
 0  0      0 286972  15692 443688    0    0   392     0 7678 3069  1 36 63  0  0  0
 2  0      0 285916  15692 443704    0    0     0     0 7697 2949  1 34 65  0  0  0
 0  0      0 286660  15700 443716    0    0     0    20 8170 3038  1 36 62  1  0  0
 0  0      0 286916  15700 443740    0    0     0     0 7658 2745  1 34 65  0  0  0
 0  0      0 287588  15700 443760    0    0     0     0 7341 2792  1 32 67  0  0  0
 0  0      0 287236  15700 443776    0    0     0     0 8188 2954  2 37 61  0  0  0
 0  0      0 286632  15700 443804    0    0     0     0 7620 2850  1 34 65  0  0  0
 1  0      0 287284  15708 443812    0    0     0    16 7896 2809  2 34 62  2  0  0
 0  0      0 287840  15708 443840    0    0     0     0 7914 2886  1 36 63  0  0  0
 0  0      0 288064  15708 443856    0    0     0     0 7901 2960  1 37 62  0  0  0
 2  0      0 283160  15708 444032    0    0   120     0 7373 2968  1 37 61  1  0  0
 0  0      0 285400  15708 444012    0    0     0     0 7633 2905  1 34 65  0  0  0
 0  0      0 285076  15716 444024    0    0     0    16 7465 2830  2 34 63  1  0  0
 0  0      0 286140  15716 444048    0    0     0     0 7625 2884  1 34 65  0  0  0
 0  0      0 286940  15716 444068    0    0     0     0 7462 2828  1 37 62  0  0  0
 0  0      0 287868  15716 444084    0    0     0     0 6678 2634  1 32 67  0  0  0
 0  0      0 284868  15716 444104    0    0     0     0 7785 2826  2 36 62  0  0  0
 5  1      0 286072  15724 444112    0    0     0    16 8006 2911  1 36 63  0  0  0
 2  0      0 287160  15724 444144    0    0     0     0 7720 3033  1 34 64  1  0  0
 0  0      0 287032  15724 444164    0    0     0     0 7580 2781  2 36 62  0  0  0
 3  0      0 281184  15724 444888    0    0   668     0 8255 3035  1 37 61  1  0  0
 0  0      0 285772  15724 444868    0    0     0     0 8122 2888  1 37 61  1  0  0
 0  0      0 286348  15724 444884    0    0     0     0 7912 2893  2 35 63  0  0  0
 0  0      0 286028  15732 444904    0    0     0    16 7754 2875  1 35 63  1  0  0
 9  0      0 286380  15732 444920    0    0     0     0 7932 2897  1 35 64  0  0  0
 0  0      0 285740  15732 444940    0    0     0     4 7937 2927  1 36 63  0  0  0
 6  0      0 285964  15732 444956    0    0     0     0 7943 2960  1 39 60  0  0  0
 0  0      0 286380  15732 444976    0    0     0   556 7466 2837  2 35 63  0  0  0
 4  0      0 285964  15740 444996    0    0     0    56 8290 3111  1 36 61  2  0  0
 0  0      0 286060  15740 445016    0    0     0     0 7947 2905  1 38 61  0  0  0
 4  0      0 285708  15740 445040    0    0     0     0 7353 2941  1 35 64  0  0  0
 0  0      0 284600  15740 445976    0    0   916     0 8340 3038  2 39 58  1  0  0
 0  0      0 284696  15740 445992    0    0     0     0 7863 2797  1 37 62  0  0  0
 4  0      0 285944  15748 446012    0    0     0    20 7396 2786  1 36 63  0  0  0
 0  0      0 282284  15748 446028    0    0     0     0 7587 2828  1 33 66  0  0  0
 4  0      0 283736  15748 446048    0    0     0     0 8106 2928  1 38 60  1  0  0
 2  0      0 284932  15748 446064    0    0     0     0 8297 2999  1 39 60  0  0  0
 0  0      0 285892  15748 446084    0    0     0     0 8130 2829  1 37 62  0  0  0
 8  0      0 286864  15756 446100    0    0     0    16 8005 2888  2 35 63  0  0  0
 0  0      0 286672  15756 446120    0    0     0     0 8092 2890  1 36 63  0  0  0
 0  0      0 285508  15756 446140    0    0     0     0 7952 2966  1 35 64  0  0  0
 0  0      0 278080  15756 451532    0    0  5376     0 8264 2996  2 38 60  0  0  0
 0  0      0 279180  15756 451552    0    0     0     0 8193 2830  1 39 60  0  0  0
 0  0      0 278444  15764 451572    0    0     0    16 7424 2835  2 39 59  0  0  0
 0  0      0 279180  15764 451592    0    0     0     0 7658 2949  1 35 64  0  0  0
 0  0      0 279116  15764 451608    0    0     0     0 7763 3027  1 34 64  1  0  0
 3  0      0 278524  15764 451628    0    0     0     0 7576 2952  1 34 65  0  0  0
 0  0      0 279132  15764 451644    0    0     0     0 7540 2786  1 34 65  0  0  0
 0  0      0 279900  15772 451664    0    0     0    16 8780 3122  2 38 59  1  0  0
 3  0      0 277284  15772 451680    0    0     0     0 7833 2894  1 39 59  1  0  0
 0  0      0 277852  15772 451700    0    0     0     0 9006 3172  1 41 58  0  0  0
 0  0      0 278864  15772 451844    0    0    92     0 6980 2805  1 30 68  1  0  0
 0  0      0 278512  15772 451812    0    0     0     0 8216 2995  1 37 62  0  0  0
 0  0      0 280048  15780 451828    0    0     0    16 7627 2806  1 34 65  0  0  0
 0  0      0 279196  15780 451848    0    0     0     0 7920 2870  1 37 62  0  0  0
 0  0      0 279740  15780 451872    0    0     0     0 7825 2817  2 35 63  0  0  0
 0  0      0 279068  15780 451892    0    0     0     8 8704 3057  1 40 59  0  0  0
 0  0      0 280136  15780 451908    0    0     0     0 8298 2987  2 37 61  0  0  0
 8  0      0 280744  15788 451928    0    0     0   584 6827 2818  1 30 68  1  0  0
 2  0      0 279912  15788 451944    0    0     0     0 7572 2895  1 37 62  0  0  0
 5  0      0 279016  15788 451964    0    0     0     0 7080 2795  1 34 65  0  0  0
 0  0      0 273260  15788 460212    0    0  8192     0 7688 2879  2 33 63  2  0  0
 0  0      0 272248  15788 460192    0    0     0     0 8335 2960  1 40 59  0  0  0
 0  0      0 269976  15796 460208    0    0     0    60 7877 2895  2 43 55  0  0  0
 0  0      0 270532  15796 460228    0    0     0     0 7678 2880  1 35 64  0  0  0
 0  0      0 271216  15796 460244    0    0     0     0 8148 2945  1 35 64  0  0  0
 0  0      0 271888  15796 460264    0    0     0     0 7336 2794  1 32 67  0  0  0
 0  0      0 272088  15796 460288    0    0     0     0 7935 2902  2 35 63  0  0  0
 7  0      0 272548  15804 460304    0    0     0    16 7923 3040  1 36 61  2  0  0
 0  0      0 272516  15804 460320    0    0     0     0 8058 2936  0 36 64  0  0  0
 5  0      0 271716  15804 460340    0    0     0     0 7735 2963  2 36 62  0  0  0
 1  0      0 265976  15804 463480    0    0  3080     0 8569 3009  2 39 57  2  0  0
 0  0      0 266264  15804 463432    0    0     0     0 7852 3018  1 34 65  0  0  0
 0  0      0 267416  15812 463448    0    0     0    16 8196 2925  1 37 62  0  0  0
 0  0      0 265060  15812 463468    0    0     0     0 7812 2863  1 36 63  0  0  0
 7  0      0 266236  15812 463488    0    0     0     0 7929 2894  2 35 63  0  0  0
 0  0      0 266536  15812 463504    0    0     0     0 7997 2879  1 39 60  0  0  0
 6  0      0 267016  15812 463528    0    0     0     0 7812 2996  2 35 63  0  0  0
 2  0      0 267944  15820 463544    0    0     0    16 8791 3177  2 39 57  2  0  0
 0  0      0 267016  15820 463568    0    0     0     0 8353 3041  1 39 60  0  0  0
 0  0      0 267144  15820 463584    0    0     0     0 8053 2997  1 37 62  0  0  0
 0  0      0 267688  15820 463604    0    0     0     0 7495 2941  2 33 65  0  0  0
 0  0      0 261232  15820 471812    0    0  8192     0 8110 2926  1 39 58  2  0  0
 0  0      0 260048  15828 471832    0    0     0    16 7799 2878  1 36 63  0  0  0
 9  0      0 260304  15828 471848    0    0     0     0 8189 2905  1 37 62  0  0  0
 0  0      0 260784  15828 471868    0    0     0     0 7607 2873  1 33 66  0  0  0
 0  0      0 261496  15828 471884    0    0     0     0 7873 2915  1 35 64  0  0  0
 5  0      0 260216  15828 471904    0    0     0     8 8120 2987  1 36 63  0  0  0
 0  0      0 259192  15836 471920    0    0     0    24 8025 2846  1 37 61  1  0  0
 0  0      0 259684  15836 471940    0    0     0   560 8308 2979  2 37 61  0  0  0
 0  0      0 260644  15836 471956    0    0     0     0 7927 3029  1 37 62  0  0  0
 3  0      0 260100  15836 471984    0    0     0     0 7798 2852  1 36 63  0  0  0
 0  0      0 254024  15836 473552    0    0  1516     4 7930 2932  2 38 58  2  0  0
 4  0      0 256008  15844 473536    0    0     0    28 7966 2897  1 35 64  0  0  0
 0  0      0 257160  15844 473552    0    0     0     0 7613 2894  1 35 64  0  0  0
 0  0      0 257928  15844 473572    0    0     0     0 7585 2826  1 33 66  0  0  0
 0  0      0 257640  15844 473592    0    0     0     0 8107 2949  2 41 57  0  0  0
 1  0      0 257976  15844 473608    0    0     0     0 7866 2977  1 35 64  0  0  0
 0  0      0 258040  15852 473628    0    0     0    16 7300 2693  1 34 64  1  0  0
 3  0      0 258264  15852 473644    0    0     0    20 7810 2926  1 33 66  0  0  0
 0  0      0 258944  15852 473664    0    0     0     0 7911 3016  1 37 62  0  0  0
 0  0      0 258880  15852 473680    0    0     0     0 7598 2850  1 35 64  0  0  0
 0  0      0 251192  15852 473736    0    0     0     0 7613 2885  1 35 64  0  0  0
 7  0      0 255348  15860 473688    0    0     0    16 7837 2873  1 36 62  1  0  0
 0  0      0 255036  15860 473708    0    0     0     0 7372 2822  1 35 64  0  0  0
 0  0      0 253936  15860 473724    0    0     0     0 7642 2890  1 33 66  0  0  0
 0  0      0 257516  15860 473744    0    0     0     0 7272 2801  1 34 65  0  0  0
 0  0      0 257324  15860 473760    0    0     0     0 7370 2848  1 34 65  0  0  0
 0  0      0 258220  15868 473780    0    0     0    16 7011 2737  1 34 64  1  0  0
 1  0      0 257964  15868 473796    0    0     0     0 7934 2978  1 37 62  0  0  0
 4  0      0 257740  15868 473816    0    0     0     0 8153 3104  1 35 64  0  0  0
 0  0      0 256332  15868 473832    0    0     0     0 7495 2926  1 34 65  0  0  0
 2  0      0 250308  15868 478504    0    0  4608     0 8466 2951  1 40 57  2  0  0
 0  0      0 250628  15876 478468    0    0     0    16 8159 2891  1 38 61  0  0  0
 0  0      0 252164  15876 478488    0    0     0     0 8062 2987  2 36 62  0  0  0
 0  0      0 251396  15876 478504    0    0     0     0 7638 2905  1 35 64  0  0  0
 0  0      0 250568  15876 478532    0    0     0     0 8104 2888  1 36 63  0  0  0
 0  0      0 251592  15876 478548    0    0     0     0 8356 2972  1 39 60  0  0  0
 6  0      0 252168  15884 478568    0    0     0    16 7322 2883  1 34 63  2  0  0
 0  0      0 250856  15884 478584    0    0     0     4 7901 2873  1 36 63  0  0  0
 0  0      0 251976  15884 478604    0    0     0   560 8181 3122  1 36 63  0  0  0
 8  0      0 251560  15884 478620    0    0     0     0 7776 2908  2 34 64  0  0  0
 0  0      0 251592  15884 478640    0    0     0     0 7799 2915  0 35 65  0  0  0
 0  0      0 251692  15892 478660    0    0     0    32 7301 2853  1 34 64  1  0  0
 0  0      0 251756  15892 478676    0    0     0     0 8412 2997  2 38 60  0  0  0
 4  0      0 250808  15892 478696    0    0     0     0 7730 2879  1 34 65  0  0  0
 9  0      0 252036  15892 478716    0    0     0     0 7885 2920  1 36 63  0  0  0
 0  0      0 254736  15892 478732    0    0     0     0 8015 2930  2 38 60  0  0  0
 2  0      0 252848  15900 478756    0    0     0    16 7824 2864  1 36 61  2  0  0
 2  0      0 251808  15900 478772    0    0     0     0 8562 2967  1 39 60  0  0  0
 0  0      0 252360  15900 478792    0    0     0     0 7671 2868  2 36 62  0  0  0
 9  0      0 251848  15900 478812    0    0     0     0 7260 2808  1 37 62  0  0  0
 0  0      0 252104  15900 478828    0    0     0     0 8045 2913  1 37 62  0  0  0
 0  0      0 248556  15908 483448    0    0  4568    36 7525 2837  1 34 62  3  0  0
 0  0      0 245996  15908 483424    0    0     0     0 8407 2896  1 37 62  0  0  0
 7  0      0 246892  15908 483444    0    0     0     0 8244 2945  1 38 61  0  0  0
 0  0      0 247308  15908 483460    0    0     0     0 7911 2886  2 34 64  0  0  0
 2  0      0 247756  15908 483480    0    0     0     0 7709 2813  1 33 66  0  0  0
 2  0      0 249196  15916 483496    0    0     0    16 7468 2918  1 34 64  1  0  0
 0  0      0 248460  15916 483516    0    0     0     0 8346 3010  1 36 63  0  0  0
 7  0      0 246540  15916 483540    0    0     0     0 7823 3011  1 34 65  0  0  0
 0  0      0 248184  15916 483560    0    0     0     0 7756 2967  2 36 62  0  0  0
 0  0      0 249088  15916 483576    0    0     0     0 8215 2954  0 37 63  0  0  0
 0  0      0 245868  15924 483632    0    0     0    16 7790 2889  2 35 63  0  0  0
 0  0      0 246460  15924 483608    0    0     0     0 7553 2775  1 35 64  0  0  0
 0  0      0 246332  15924 483624    0    0     0     0 7753 2877  1 37 62  0  0  0
 0  0      0 246236  15924 483640    0    0     0     0 7486 2897  1 34 65  0  0  0
 0  0      0 246780  15924 483660    0    0     0     0 8283 2967  1 36 63  0  0  0
 0  0      0 246652  15932 483676    0    0     0    16 7796 2837  1 38 59  2  0  0
 3  0      0 246088  15932 483696    0    0     0     0 8690 3006  2 43 55  0  0  0
 0  0      0 246184  15932 483712    0    0     0   568 7573 2929  1 34 65  0  0  0
 0  0      0 246248  15932 483732    0    0     0     0 8518 3062  1 39 60  0  0  0
 0  0      0 244840  15932 483756    0    0     0     4 7938 2819  1 37 62  0  0  0
 5  0      0 245612  15940 483772    0    0     0    36 7828 2945  1 34 65  0  0  0
 0  0      0 244096  15940 483792    0    0     0     0 7992 2956  1 38 61  0  0  0
 0  0      0 245076  15940 483808    0    0     0     0 7156 2737  1 31 68  0  0  0
 0  0      0 245268  15940 483824    0    0     0     0 8199 2899  2 38 60  0  0  0
 0  0      0 245728  15940 483844    0    0     0     0 7291 2789  0 34 66  0  0  0
 0  0      0 246720  15948 483860    0    0     0    16 8452 2993  2 39 57  2  0  0
 0  0      0 245504  15948 483880    0    0     0     0 7504 2840  1 34 65  0  0  0
 0  0      0 246956  15948 483900    0    0     0     0 7920 2996  2 38 60  0  0  0
 5  0      0 245708  15948 483916    0    0     0     0 7793 2783  1 35 64  0  0  0
 5  0      0 247532  15948 483936    0    0     0     0 7839 2790  2 36 62  0  0  0
 0  0      0 245900  15956 483952    0    0     0    16 7709 2922  0 34 65  1  0  0
 0  0      0 245184  15956 483952    0    0     0     0 7714 2990  2 39 59  0  0  0
 0  0      0 244832  15956 483968    0    0     0     0 7775 2809  2 34 64  0  0  0
 0  0      0 245568  15956 483988    0    0     0     0 8046 2895  1 38 61  0  0  0
 0  0      0 244456  15956 484004    0    0     0     0 7410 2866  1 32 67  0  0  0
 0  0      0 245384  15964 484024    0    0     0    16 8180 2944  1 36 61  2  0  0
 4  0      0 245768  15964 484040    0    0     0    20 8100 2867  1 35 64  0  0  0
 2  0      0 241224  15964 484060    0    0     0     0 8448 3053  1 38 61  0  0  0
 0  0      0 246124  15964 484076    0    0     0     0 8410 2945  2 39 59  0  0  0
10  0      0 247276  15964 484096    0    0     0     0 7399 2834  1 33 66  0  0  0
 0  0      0 247948  15972 484112    0    0     0    16 7529 2772  1 34 64  1  0  0
 0  0      0 243436  15972 484168    0    0     0     0 8164 2887  2 42 56  0  0  0
 0  0      0 245848  15972 484152    0    0     0     0 7254 2808  1 34 65  0  0  0
 0  0      0 247160  15972 484172    0    0     0     0 8065 2920  2 39 59  0  0  0
 6  0      0 245176  15972 484188    0    0     0     0 7914 2808  2 37 61  0  0  0
 0  0      0 245080  15980 484208    0    0     0    16 7071 2814  1 32 65  2  0  0
 7  0      0 246296  15980 484224    0    0     0     0 8388 2970  1 39 60  0  0  0
 5  0      0 243960  15980 484244    0    0     0     0 8167 3074  1 36 63  0  0  0
 8  0      0 245592  15980 484260    0    0     0   556 7681 2837  1 39 60  0  0  0
 1  0      0 246456  15980 484280    0    0     0     8 7646 2857  1 36 63  0  0  0
 0  0      0 246392  15988 484288    0    0     0    40 8072 2939  1 35 63  1  0  0
 0  0      0 247620  15988 484316    0    0     0     0 6817 2746  2 31 67  0  0  0
 0  0      0 246468  15988 484332    0    0     0     0 7850 2909  1 38 61  0  0  0
 2  0      0 246724  15988 484352    0    0     0     0 8121 3127  1 36 63  0  0  0
 0  0      0 247204  15988 484372    0    0     0     0 8031 2934  1 37 62  0  0  0
 1  0      0 247044  15996 484380    0    0     0    16 8143 3018  1 36 63  0  0  0
 6  0      0 246180  15996 484408    0    0     0     0 8696 3016  2 39 59  0  0  0
 2  0      0 246788  15996 484424    0    0     0     0 7677 2879  1 34 65  0  0  0
 6  0      0 245956  15996 484444    0    0     0     0 7880 2900  1 34 65  0  0  0
 4  0      0 244228  15996 484460    0    0     0     0 7239 2731  1 33 66  0  0  0
 1  0      0 245956  16004 484472    0    0     0    16 8323 3089  1 37 61  1  0  0
 0  0      0 243640  16004 484540    0    0     0     0 7837 2854  1 36 63  0  0  0
 1  0      0 242368  16004 484516    0    0     0     0 8350 2762  1 37 62  0  0  0
 0  0      0 245100  16004 484532    0    0     0     0 7907 2794  1 36 63  0  0  0
 0  0      0 246540  16004 484552    0    0     0     0 7773 2705  2 34 64  0  0  0
 2  0      0 245388  16012 484560    0    0     0    16 7712 2850  1 33 64  2  0  0
 0  0      0 245868  16012 484588    0    0     0     0 7821 2822  1 36 63  0  0  0
 6  0      0 246348  16012 484604    0    0     0     0 7811 2937  2 35 63  0  0  0
 4  0      0 245132  16012 484624    0    0     0     0 8304 2845  1 37 62  0  0  0
 0  0      0 246412  16012 484640    0    0     0     0 8173 2872  1 37 62  0  0  0
 0  0      0 247276  16020 484652    0    0     0    16 6803 2722  1 31 67  1  0  0
 5  0      0 246540  16020 484676    0    0     0    24 8086 2855  2 37 61  0  0  0
 1  0      0 245944  16020 484696    0    0     0     0 8369 2820  1 39 60  0  0  0
 0  0      0 244856  16020 484712    0    0     0     0 8664 2947  1 40 59  0  0  0
 0  0      0 245336  16020 484732    0    0     0     0 7096 2657  1 32 67  0  0  0
 0  0      0 244664  16028 484744    0    0     0    16 7514 2807  1 34 64  1  0  0
 0  0      0 245952  16028 484768    0    0     0     0 8063 2865  2 37 61  0  0  0
 0  0      0 242496  16028 484788    0    0     0     0 7861 2884  1 35 64  0  0  0
 0  0      0 244788  16028 484804    0    0     0     0 7971 2830  1 36 63  0  0  0
 0  0      0 245568  16028 484824    0    0     0     0 7327 2814  1 33 66  0  0  0
 5  0      0 246732  16036 484832    0    0     0    24 7450 2803  1 34 64  1  0  0
 1  0      0 247084  16036 484856    0    0     0   596 8102 2882  1 35 64  0  0  0
 0  0      0 246636  16036 484876    0    0     0     0 8176 2802  2 39 59  0  0  0
 0  0      0 247276  16036 484896    0    0     0     0 8042 2797  1 38 61  0  0  0
 0  0      0 246380  16036 484912    0    0     0     0 7983 2790  1 36 63  0  0  0
 0  0      0 245752  16044 484924    0    0     0    28 8193 2966  1 37 61  1  0  0
 0  0      0 246200  16044 484948    0    0     0     0 7415 2723  1 35 64  0  0  0
 3  0      0 246564  16044 484968    0    0     0     0 7808 2915  2 35 63  0  0  0
 0  0      0 247660  16044 484984    0    0     0     0 7934 2819  1 36 63  0  0  0
 0  0      0 247628  16044 485004    0    0     0     0 7705 2841  1 35 64  0  0  0
 6  0      0 246220  16052 485016    0    0     0    16 7656 2980  2 34 64  0  0  0
 0  0      0 246252  16052 485040    0    0     0     0 2445  761  0  8 92  0  0  0
 0  0      0 246252  16052 485040    0    0     0     0 1014   80  0  1 98  1  0  0
 0  0      0 246252  16052 485040    0    0     0     0 1007   71  0  2 98  0  0  0
 0  0      0 246252  16052 485040    0    0     0     0 1013   59  0  2 98  0  0  0
 0  0      0 246252  16052 485040    0    0     0     0 1007   58  0  2 98  0  0  0
 0  0      0 246252  16068 485032    0    0     0  2076 1030  114  0  2 97  1  0  0
 0  0      0 246252  16068 485040    0    0     0     0 1017  153  0  1 99  0  0  0
 0  0      0 246252  16068 485040    0    0     0     0 1011   77  0  0 100 0  0  0
