procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 355392  15588 428116    0    0 59378   809 1886   45  2 20 70  8  0  0
 0  0      0 354108  15588 428180    0    0     0     0 3375  915  1 16 83  0  0  0
 0  0      0 354056  15588 428184    0    0     0     0 3045 1130  1 14 84  1  0  0
 0  0      0 354056  15588 428192    0    0     0     0 1542  369  0  4 96  0  0  0
 0  0      0 354312  15588 428192    0    0     0     0 3276 1054  0 15 85  0  0  0
 0  0      0 354344  15596 428188    0    0     0    64 2128  578  1 10 89  0  0  0
 0  0      0 350248  15596 428236    0    0     0     0 2112  664  0  8 92  0  0  0
 0  0      0 346728  15596 428204    0    0     0     0 2957  952  0 12 88  0  0  0
 0  0      0 346760  15596 428208    0    0     0     0 1934  671  0  6 94  0  0  0
 0  0      0 346824  15596 428208    0    0     0     0 2763  866  1 12 87  0  0  0
 0  0      0 346952  15604 428204    0    0     0    24 2497  633  0 10 90  0  0  0
 0  0      0 347048  15604 428216    0    0     0     0 2153  566  0  7 93  0  0  0
 0  0      0 347240  15604 428216    0    0     0     0 3335 1015  1 15 84  0  0  0
 0  0      0 347656  15604 428224    0    0     0     0 2038  429  0  6 94  0  0  0
 0  0      0 347720  15604 428224    0    0     0     0 3006 1098  1 12 87  0  0  0
 0  0      0 348628  15612 428220    0    0     0    16 2560  767  0 10 89  1  0  0
 0  0      0 336372  15612 428268    0    0     0     0 1799  505  0  7 93  0  0  0
 0  0      0 336532  15612 428236    0    0     0     0 3262 1028  0 13 87  0  0  0
 0  0      0 336544  15612 428240    0    0     0     0 2058  592  1  7 92  0  0  0
 0  0      0 336608  15612 428244    0    0     0     0 2620  849  0 12 88  0  0  0
 0  0      0 336896  15620 428240    0    0     0    16 2683  789  1 10 88  1  0  0
 0  0      0 336896  15620 428252    0    0     0     0 2007  494  0  7 93  0  0  0
 0  0      0 337280  15620 428256    0    0     0     0 3275 1049  0 15 85  0  0  0
