procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
34  0      0 230868  15648 462016    0    0     0     0 17617 3779 3 97  0  0  0  0
22  0      0 233140  15648 462068    0    0     0     0 18864 4138 4 96  0  0  0  0
29  0      0 236020  15648 462116    0    0     0     0 18382 3987 3 97  0  0  0  0
16  0      0 236408  15656 462172    0    0     0    16 18864 4102 3 97  0  0  0  0
23  0      0 231832  15656 462228    0    0     0     0 18262 4052 4 96  0  0  0  0
33  0      0 236248  15656 462280    0    0     0     0 18924 4060 3 97  0  0  0  0
37  0      0 235864  15656 462336    0    0     0     0 19018 4194 4 96  0  0  0  0
42  0      0 224248  15656 462392    0    0     0     0 18460 4826 3 97  0  0  0  0
27  0      0 219768  15664 462448    0    0     0    16 18519 4488 4 96  0  0  0  0
31  0      0 220120  15664 462496    0    0     0     0 18475 4018 3 97  0  0  0  0
28  0      0 221112  15664 462556    0    0     0     0 18637 3937 4 96  0  0  0  0
26  0      0 219512  15664 462616    0    0     0     0 19120 4079 3 97  0  0  0  0
38  0      0 213540  15664 462664    0    0     0     0 18353 3881 4 96  0  0  0  0
31  0      0 217132  15672 462724    0    0     0    16 18929 4174 3 97  0  0  0  0
53  0      0 218956  15672 462784    0    0     0     0 18541 4551 4 96  0  0  0  0
22  0      0 213932  15672 462836    0    0     0     0 18128 6122 4 96  0  0  0  0
32  0      0 216396  15672 462888    0    0     0     0 18832 4131 3 97  0  0  0  0
43  0      0 217164  15672 462944    0    0     0     0 18643 3957 4 96  0  0  0  0
25  0      0 206476  15680 462996    0    0     0   188 18430 4392 4 96  0  0  0  0
39  0      0 209052  15680 465088    0    0  2032    52 18359 4324 4 96  0  0  0  0
15  0      0 206624  15680 465136    0    0     0     0 18240 3925 3 97  0  0  0  0
15  0      0 211456  15680 465188    0    0     0     0 18711 4080 4 96  0  0  0  0
36  0      0 212652  15680 465252    0    0     0     0 18746 4235 4 96  0  0  0  0
35  0      0 213196  15688 465304    0    0     0    16 18921 4243 4 96  0  0  0  0
41  0      0 209420  15688 465360    0    0     0  1644 18773 4098 3 97  0  0  0  0
22  0      0 209132  15688 465412    0    0     0     0 18497 4023 5 95  0  0  0  0
27  0      0 208308  15688 465476    0    0     0     8 18780 4105 3 97  0  0  0  0
21  0      0 205376  15688 465528    0    0     0     0 18182 3804 3 97  0  0  0  0
37  0      0 205504  15696 465576    0    0     0    36 18308 4034 3 97  0  0  0  0
17  0      0 202560  15696 465628    0    0     0     0 18527 3750 4 96  0  0  0  0
20  0      0 208844  15696 465688    0    0     0     0 18357 3985 4 96  0  0  0  0
19  0      0 209340  15696 465736    0    0     0     0 18166 3812 4 96  0  0  0  0
31  0      0 208604  15696 465788    0    0     0     0 18522 4169 3 97  0  0  0  0
31  0      0 212412  15704 465836    0    0     0    16 18046 4383 4 96  0  0  0  0
25  0      0 206716  15704 465896    0    0     0     0 18350 4064 4 96  0  0  0  0
27  0      0 198560  15704 465948    0    0     0     0 18579 3974 3 97  0  0  0  0
29  0      0 202020  15704 466004    0    0     0     0 18364 4093 5 95  0  0  0  0
35  0      0 206696  15704 466048    0    0     0     0 18446 4089 3 97  0  0  0  0
24  0      0 209224  15712 466104    0    0     0    16 18174 3828 4 96  0  0  0  0
19  0      0 200552  15712 467804    0    0  1612     0 18180 4427 5 95  0  0  0  0
25  0      0 197432  15712 467828    0    0     0     0 17518 3898 4 96  0  0  0  0
49  0      0 198652  15712 467876    0    0     0     0 17691 3988 3 97  0  0  0  0
41  0      0 200124  15712 467932    0    0     0     0 18392 4177 5 95  0  0  0  0
35  0      0 195060  15720 467988    0    0     0    16 17963 3846 3 97  0  0  0  0
29  0      0 201504  15720 468040    0    0     0     0 17851 3942 5 95  0  0  0  0
21  0      0 202244  15720 468088    0    0     0     0 17943 4039 4 96  0  0  0  0
30  0      0 201036  15720 468148    0    0     0     0 19055 4447 4 96  0  0  0  0
24  0      0 198604  15720 468204    0    0     0     0 18816 4180 4 96  0  0  0  0
30  0      0 202804  15728 468256    0    0     0    16 18419 4026 4 96  0  0  0  0
41  0      0 193528  15728 468304    0    0     0     0 17037 3757 4 96  0  0  0  0
45  0      0 180180  15728 468860    0    0   512     0 18166 4605 3 97  0  0  0  0
26  0      0 188436  15728 468920    0    0     0     0 17373 3749 4 96  0  0  0  0
29  0      0 187048  15728 468968    0    0     0     0 17856 3912 3 97  0  0  0  0
17  0      0 191252  15736 469024    0    0     0    16 17813 3970 3 97  0  0  0  0
33  0      0 189376  15736 469080    0    0     0    20 18529 4321 4 96  0  0  0  0
25  0      0 188640  15736 469132    0    0     0  1600 18280 3999 4 96  0  0  0  0
14  0      0 195048  15736 469180    0    0     0     0 18306 4232 4 96  0  0  0  0
38  0      0 194152  15736 469228    0    0     0     4 17696 4049 3 97  0  0  0  0
22  0      0 190988  15744 469292    0    0     0    32 18452 4254 4 96  0  0  0  0
13  0      0 192776  15744 469348    0    0     0     0 18251 4295 4 96  0  0  0  0
20  0      0 192076  15744 469400    0    0     0     0 18352 4243 4 96  0  0  0  0
28  0      0 185280  15744 469496    0    0     0     0 17115 4360 4 96  0  0  0  0
25  0      0 181964  15744 470036    0    0   520     0 18001 4426 4 96  0  0  0  0
39  0      0 180076  15752 470084    0    0     0    16 18235 4070 3 97  0  0  0  0
29  0      0 184108  15752 470136    0    0     0     0 18028 4032 3 97  0  0  0  0
54  0      0 170000  15752 470180    0    0     0     0 16992 3776 4 96  0  0  0  0
36  0      0 184512  15752 470236    0    0     0     0 17586 3864 3 97  0  0  0  0
18  0      0 194280  15752 470284    0    0     0     0 17872 4214 3 97  0  0  0  0
13  0      0 190860  15760 470336    0    0     0    16 18325 4177 5 95  0  0  0  0
18  0      0 187884  15760 470388    0    0     0     0 17684 4084 3 97  0  0  0  0
19  0      0 188300  15760 470440    0    0     0     0 16980 3985 4 96  0  0  0  0
16  0      0 187884  15760 470496    0    0     0     0 18784 4030 3 97  0  0  0  0
31  0      0 188120  15760 470588    0    0     0     0 18377 4278 4 96  0  0  0  0
22  0      0 173196  15768 471660    0    0  1064    16 18068 4403 4 96  0  0  0  0
10  0      0 183792  15768 471712    0    0     0     0 18493 4339 3 97  0  0  0  0
29  0      0 178236  15768 471776    0    0     0     0 18458 4094 4 96  0  0  0  0
35  0      0 184652  15768 471828    0    0     0     0 18700 4253 4 96  0  0  0  0
30  0      0 170764  15768 471880    0    0     0     0 17212 3740 4 96  0  0  0  0
31  0      0 181108  15776 471932    0    0     0    16 18431 4030 4 96  0  0  0  0
27  0      0 183520  15776 471980    0    0     0     0 17961 4059 3 97  0  0  0  0
31  0      0 186784  15776 472040    0    0     0     0 18484 4212 4 96  0  0  0  0
25  0      0 186016  15776 472088    0    0     0     0 17524 4050 3 97  0  0  0  0
27  0      0 186976  15776 472144    0    0     0     0 18288 3965 5 95  0  0  0  0
25  0      0 178748  15784 472236    0    0     0    16 18482 4325 3 97  0  0  0  0
27  0      0 171964  15784 477480    0    0  5228     4 18121 4287 4 96  0  0  0  0
46  0      0 164668  15784 477532    0    0     0     0 18268 3914 4 96  0  0  0  0
19  0      0 177272  15784 477584    0    0     0  1584 18248 4077 4 96  0  0  0  0
23  0      0 176028  15784 477632    0    0     0     0 18364 4017 4 96  0  0  0  0
17  0      0 171836  15792 477688    0    0     0    36 18160 3998 4 96  0  0  0  0
40  0      0 178804  15792 477740    0    0     0    16 18453 3966 3 97  0  0  0  0
17  0      0 183620  15792 477788    0    0     0     0 18392 4159 4 96  0  0  0  0
27  0      0 181128  15792 477848    0    0     0     0 18454 4159 4 96  0  0  0  0
36  0      0 177076  15792 477896    0    0     0     0 17953 3914 4 96  0  0  0  0
19  0      0 187676  15800 477952    0    0     0    24 17313 3965 3 97  0  0  0  0
20  0      0 187072  15800 478040    0    0     0     0 18617 4545 3 97  0  0  0  0
41  0      0 167980  15800 478280    0    0   240     0 18166 4488 4 96  0  0  0  0
15  0      0 168620  15800 478336    0    0     0     0 17950 3884 4 96  0  0  0  0
21  0      0 169300  15800 478388    0    0     0     0 17616 4222 5 95  0  0  0  0
39  0      0 157380  15808 478444    0    0     0    16 17944 4110 4 96  0  0  0  0
23  0      0 167212  15808 478496    0    0     0     0 18757 4200 3 97  0  0  0  0
15  0      0 178864  15808 478544    0    0     0     0 18312 4217 3 97  0  0  0  0
32  0      0 173008  15808 478604    0    0     0     0 18063 3965 4 96  0  0  0  0
23  0      0 175128  15808 478660    0    0     0     0 17964 4244 4 96  0  0  0  0
22  0      0 178484  15816 478712    0    0     0    16 18045 4071 3 97  0  0  0  0
40  0      0 174824  15816 478764    0    0     0     0 18308 3993 3 97  0  0  0  0
19  0      0 183592  15816 478812    0    0     0     0 16836 3790 4 96  0  0  0  0
33  0      0 165520  15816 478852    0    0     0     0 17537 4546 3 97  0  0  0  0
37  0      0 161388  15816 478912    0    0     0     0 17816 3857 3 97  0  0  0  0
23  0      0 168980  15824 478964    0    0     0    16 18113 4050 4 96  0  0  0  0
26  0      0 178200  15824 479016    0    0     0     0 17614 3946 4 96  0  0  0  0
30  0      0 171580  15824 479068    0    0     0     0 18155 4068 3 97  0  0  0  0
34  0      0 174204  15824 479124    0    0     0     0 18139 3966 4 96  0  0  0  0
41  0      0 183356  15824 479180    0    0     0     0 18360 4139 4 96  0  0  0  0
52  0      0 179848  15832 479224    0    0     0    16 18209 4303 3 97  0  0  0  0
44  0      0 172008  15832 479284    0    0     0     0 18034 4517 4 96  0  0  0  0
20  0      0 180564  15832 479336    0    0     0     0 17855 4110 3 97  0  0  0  0
25  0      0 171320  15832 479936    0    0     0  1592 17930 4115 4 96  0  0  0  0
31  0      0 171416  15832 490716    0    0 11272     0 18445 4663 3 97  0  0  0  0
39  0      0 168888  15840 490768    0    0     0    32 18178 4010 4 96  0  0  0  0
26  0      0 174204  15840 490820    0    0     0     8 18325 4121 4 96  0  0  0  0
31  0      0 171352  15840 490872    0    0     0     0 18250 4115 3 97  0  0  0  0
36  0      0 167516  15840 490932    0    0     0     0 18571 3940 4 96  0  0  0  0
27  0      0 168580  15840 490988    0    0     0     0 17976 6049 4 96  0  0  0  0
39  0      0 170168  15848 491036    0    0     0    24 17806 4142 4 96  0  0  0  0
38  0      0 177508  15848 491084    0    0     0    24 18366 4141 4 96  0  0  0  0
26  0      0 171944  15848 491148    0    0     0     0 18286 4059 4 96  0  0  0  0
23  0      0 177552  15848 491196    0    0     0     0 17541 4178 4 96  0  0  0  0
27  0      0 177392  15848 491248    0    0     0     0 18479 4119 4 96  0  0  0  0
14  0      0 156992  15856 499532    0    0  8192    16 18187 4581 3 97  0  0  0  0
20  0      0 165200  15856 499544    0    0     0     0 17654 4202 3 97  0  0  0  0
32  0      0 158256  15856 499592    0    0     0     0 17405 3925 4 96  0  0  0  0
29  0      0 163864  15856 499648    0    0     0     0 17907 3968 4 96  0  0  0  0
28  0      0 162808  15856 499696    0    0     0     0 18169 4052 4 96  0  0  0  0
41  0      0 156804  15864 499748    0    0     0    16 18020 4120 3 97  0  0  0  0
45  0      0 160932  15864 499804    0    0     0     0 17824 4007 3 97  0  0  0  0
20  0      0 165080  15864 499852    0    0     0     0 18104 4191 4 96  0  0  0  0
20  0      0 164652  15864 499904    0    0     0     0 18029 4171 3 97  0  0  0  0
40  0      0 156716  15864 499952    0    0     0     0 18142 4042 4 96  0  0  0  0
31  0      0 150836  15872 500004    0    0     0    16 17647 4159 3 97  0  0  0  0
29  0      0 151992  15872 505472    0    0  5364     0 17995 4441 3 97  0  0  0  0
30  0      0 150072  15872 505460    0    0     0     0 18038 4116 3 97  0  0  0  0
41  0      0 152664  15872 505512    0    0     0     0 18166 4088 4 96  0  0  0  0
35  0      0 148824  15872 505564    0    0     0     0 17788 3937 4 96  0  0  0  0
26  0      0 155336  15880 505620    0    0     0    16 18282 4129 3 97  0  0  0  0
31  0      0 154088  15880 505676    0    0     0     4 17893 4065 3 97  0  0  0  0
34  0      0 146972  15880 505728    0    0     0     0 18086 4195 3 97  0  0  0  0
30  0      0 151324  15880 505780    0    0     0     0 16627 3755 4 96  0  0  0  0
38  0      0 152712  15880 505832    0    0     0  1580 18359 4075 5 95  0  0  0  0
33  0      0 152232  15888 505888    0    0     0    28 17991 4007 3 97  0  0  0  0
31  0      0 153352  15888 505940    0    0     0     0 18093 3911 4 96  0  0  0  0
35  0      0 148768  15888 506752    0    0   720     0 17752 4431 4 96  0  0  0  0
25  0      0 146908  15888 506756    0    0     0     4 18253 4225 4 96  0  0  0  0
39  0      0 144532  15888 506812    0    0     0     0 17837 4083 3 97  0  0  0  0
22  0      0 152148  15896 506864    0    0     0    16 17954 4012 4 96  0  0  0  0
30  0      0 151636  15896 506920    0    0     0     0 18091 4055 4 96  0  0  0  0
33  0      0 156276  15896 506972    0    0     0     0 18357 4069 3 97  0  0  0  0
46  0      0 145636  15896 507020    0    0     0     0 18288 3928 3 97  0  0  0  0
33  0      0 148304  15896 507084    0    0     0     0 17633 4307 4 96  0  0  0  0
19  0      0 149936  15904 507132    0    0     0    16 17586 3947 3 97  0  0  0  0
33  0      0 153796  15904 507180    0    0     0    12 18283 4302 4 96  0  0  0  0
16  0      0 145092  15904 507232    0    0     0     0 18166 4098 4 96  0  0  0  0
33  0      0 147224  15904 510960    0    0  3644     0 18479 4578 3 97  0  0  0  0
28  0      0 149432  15904 510968    0    0     0     0 17407 3977 4 96  0  0  0  0
29  0      0 149656  15912 511016    0    0     0    16 18338 4219 3 97  0  0  0  0
47  0      0 144508  15912 511064    0    0     0     0 18060 4003 5 95  0  0  0  0
19  0      0 152760  15912 511120    0    0     0     0 18452 4019 3 97  0  0  0  0
23  0      0 150344  15912 511176    0    0     0     0 17758 3905 4 96  0  0  0  0
25  0      0 151504  15912 511224    0    0     0     0 18215 4198 3 97  0  0  0  0
33  0      0 142736  15920 511280    0    0     0    16 17587 4068 4 96  0  0  0  0
22  0      0 140052  15920 511324    0    0     0     0 17785 3738 3 97  0  0  0  0
24  0      0 152496  15920 511380    0    0     0     0 17750 3941 4 96  0  0  0  0
27  0      0 155952  15920 511436    0    0     0     0 17947 4110 3 97  0  0  0  0
42  0      0 143604  15920 512440    0    0   964     0 17468 4214 3 97  0  0  0  0
23  0      0 154756  15928 512492    0    0     0    16 18178 3853 3 97  0  0  0  0
32  0      0 152260  15928 512536    0    0     0     0 17641 3950 4 96  0  0  0  0
50  0      0 146408  15928 512596    0    0     0     0 17723 3874 4 96  0  0  0  0
19  0      0 155232  15928 512644    0    0     0     0 17536 3874 4 96  0  0  0  0
40  0      0 149732  15928 512696    0    0     0     0 18347 4098 3 97  0  0  0  0
37  0      0 149764  15936 512756    0    0     0  1604 17951 5357 4 96  0  0  0  0
50  0      0 143880  15936 512812    0    0     0     0 17947 3794 3 97  0  0  0  0
27  0      0 155100  15936 512860    0    0     0     0 17648 4498 4 96  0  0  0  0
22  0      0 159392  15936 512912    0    0     0     0 18589 4114 4 96  0  0  0  0
27  0      0 154972  15936 513008    0    0     0     8 18171 4221 4 96  0  0  0  0
35  0      0 152164  15944 512996    0    0     0    24 18242 4189 3 97  0  0  0  0
29  0      0 150020  15944 513056    0    0     0     0 18482 3809 4 96  0  0  0  0
23  0      0 151128  15944 513104    0    0     0     0 18213 4076 3 97  0  0  0  0
20  0      0 152920  15944 513156    0    0     0     0 17768 3976 4 96  0  0  0  0
23  0      0 153196  15944 513208    0    0     0     0 18332 4197 4 96  0  0  0  0
45  0      0 144204  15952 513256    0    0     0    16 17984 4322 4 96  0  0  0  0
23  0      0 150604  15952 513320    0    0     0     0 18126 4850 4 96  0  0  0  0
22  0      0 155780  15952 513372    0    0     0     0 18215 4144 4 96  0  0  0  0
22  0      0 157256  15952 513420    0    0     0     0 18181 4138 5 95  0  0  0  0
33  0      0 153352  15952 513476    0    0     0     0 17985 3898 2 98  0  0  0  0
27  0      0 155712  15960 513524    0    0     0    16 17814 3944 4 96  0  0  0  0
29  0      0 155100  15960 513572    0    0     0    24 17051 3899 3 97  0  0  0  0
31  0      0 155484  15960 513624    0    0     0     0 17947 3954 3 97  0  0  0  0
26  0      0 152412  15960 513676    0    0     0     0 17926 3900 4 96  0  0  0  0
23  0      0 156988  15960 513732    0    0     0     0 18447 3908 3 97  0  0  0  0
29  0      0 154492  15968 513788    0    0     0    16 18071 4257 4 96  0  0  0  0
33  0      0 151300  15968 513836    0    0     0     0 18263 4299 4 96  0  0  0  0
28  0      0 154436  15968 513888    0    0     0     0 18523 3955 4 96  0  0  0  0
33  0      0 152268  15968 513940    0    0     0     0 18407 4178 3 97  0  0  0  0
19  0      0 157368  15968 514000    0    0     0     0 17833 3881 4 96  0  0  0  0
22  0      0 153328  15976 514052    0    0     0    16 18442 4326 3 97  0  0  0  0
22  0      0 153268  15976 514104    0    0     0     4 18270 4076 4 96  0  0  0  0
22  0      0 149844  15976 514156    0    0     0     0 17856 3804 4 96  0  0  0  0
48  0      0 144404  15976 514208    0    0     0     0 17655 3861 4 96  0  0  0  0
27  0      0 156856  15976 514256    0    0     0     0 17750 3798 3 97  0  0  0  0
37  0      0 152120  15984 514312    0    0     0  1588 18087 3875 4 96  0  0  0  0
24  0      0 156164  15984 514360    0    0     0     0 18446 4060 3 97  0  0  0  0
16  0      0 155172  15984 514416    0    0     0     0 18033 3927 4 96  0  0  0  0
27  0      0 152676  15984 514476    0    0     0     0 18171 4126 3 97  0  0  0  0
41  0      0 150904  15984 514528    0    0     0     0 18116 3981 4 96  0  0  0  0
27  0      0 151956  15992 514580    0    0     0    28 17849 4216 4 96  0  0  0  0
18  0      0 154932  15992 514632    0    0     0     8 17651 4302 4 96  0  0  0  0
39  0      0 153128  15992 514680    0    0     0     0 17472 3989 4 96  0  0  0  0
36  0      0 149768  15992 514740    0    0     0     0 18122 3911 3 97  0  0  0  0
45  0      0 150636  15992 514788    0    0     0     0 18336 3895 3 97  0  0  0  0
11  0      0 153744  16000 514844    0    0     0    24 17749 4210 4 96  0  0  0  0
33  0      0 152440  16000 514896    0    0     0     0 17856 4004 3 97  0  0  0  0
22  0      0 149400  16000 514956    0    0     0     0 18158 3989 3 97  0  0  0  0
19  0      0 153016  16000 515008    0    0     0     0 18251 4133 3 97  0  0  0  0
32  0      0 151192  16000 515064    0    0     0     0 18308 3903 4 96  0  0  0  0
27  0      0 145728  16008 515152    0    0     0    16 17744 4132 4 96  0  0  0  0
26  0      0 142100  16008 515148    0    0     0     0 17650 3912 4 96  0  0  0  0
30  0      0 146868  16008 515196    0    0     0     0 17937 3967 4 96  0  0  0  0
18  0      0 141532  16008 515248    0    0     0     0 18332 3806 4 96  0  0  0  0
39  0      0 144508  16008 515300    0    0     0     0 18321 4074 3 97  0  0  0  0
43  0      0 147148  16016 515352    0    0     0    16 18482 4014 3 97  0  0  0  0
24  0      0 150100  16016 515404    0    0     0    20 18411 3755 4 96  0  0  0  0
30  0      0 142772  16016 515456    0    0     0     0 17556 3705 5 95  0  0  0  0
39  0      0 132884  16016 515504    0    0     0     0 17887 3874 3 97  0  0  0  0
22  0      0 145780  16016 515556    0    0     0     0 18228 4090 4 96  0  0  0  0
19  0      0 147572  16024 515596    0    0     0    16 17794 4001 4 96  0  0  0  0
19  0      0 140812  16024 515660    0    0     0     0 17688 4334 4 96  0  0  0  0
35  0      0 143384  16024 515716    0    0     0     0 17876 4461 4 96  0  0  0  0
42  0      0 143240  16024 515768    0    0     0     0 18508 4164 4 96  0  0  0  0
35  0      0 143624  16024 515820    0    0     0     0 18002 3984 3 97  0  0  0  0
21  0      0 149200  16032 515872    0    0     0    20 17155 4105 3 97  0  0  0  0
20  0      0 148112  16032 515920    0    0     0  1588 17796 4168 4 96  0  0  0  0
32  0      0 148112  16032 515972    0    0     0     0 17725 4135 4 96  0  0  0  0
29  0      0 139664  16032 516024    0    0     0     0 18310 3867 4 96  0  0  0  0
19  0      0 144588  16032 516076    0    0     0     0 17765 4027 3 97  0  0  0  0
16  0      0 145864  16040 516128    0    0     0    28 16971 3790 5 95  0  0  0  0
45  0      0 136684  16040 516220    0    0     0     0 18132 4415 3 97  0  0  0  0
30  0      0 140300  16040 516212    0    0     0     4 18058 4294 4 96  0  0  0  0
28  0      0 134540  16040 516264    0    0     0     0 18071 3733 4 96  0  0  0  0
22  0      0 145248  16040 516316    0    0     0     0 17800 3977 4 96  0  0  0  0
26  0      0 144000  16048 516364    0    0     0    16 17651 3875 4 96  0  0  0  0
16  0      0 148704  16048 516416    0    0     0     0 18319 4220 4 96  0  0  0  0
 7  0      0 144992  16048 516472    0    0     0     0 18518 4131 4 96  0  0  0  0
 0  0      0 157776  16048 516544    0    0     0     0 7731 3907  2 39 59  0  0  0
 0  0      0 159300  16048 516544    0    0     0     0 1018  161  0  2 98  0  0  0
 0  0      0 164420  16048 516544    0    0     0     0 1015  153  0  1 99  0  0  0
 0  0      0 164436  16056 516548    0    0     0    16 1016   83  0  1 99  0  0  0
 0  0      0 170356  16056 516548    0    0     0     0 1015  168  0  1 99  0  0  0
 0  0      0 170356  16064 516548    0    0     0  2064 1018   99  0  1 96  3  0  0
 0  0      0 174244  16064 516548    0    0     0     0 1018  180  0  2 98  0  0  0
 0  0      0 174276  16064 516548    0    0     0     0 1012   62  0  1 99  0  0  0
 0  0      0 175840  16088 517100    0    0     0  2136 1047  411  0  2 97  1  0  0
 0  0      0 176668  16088 517156    0    0     0     0 1013   83  0  1 99  0  0  0
 0  0      0 182392  16088 517156    0    0     0     0 1018  182  0  1 99  0  0  0
 0  0      0 182392  16088 517156    0    0     0     0 1013  149  0  2 98  0  0  0
