procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 282560  15748 445144    0    0     0     0 10976 4093 2 51 47  0  0  0
 0  0      0 280992  15748 446284    0    0  1064     0 10352 4187 2 46 50  2  0  0
 3  0      0 282744  15748 446260    0    0     0     0 10533 4062 1 47 52  0  0  0
 0  0      0 282008  15756 446280    0    0     0    16 9472 3807  1 44 55  0  0  0
 4  0      0 282976  15756 446312    0    0     0     0 10060 4003 1 44 55  0  0  0
 0  0      0 281964  15756 446336    0    0     0     0 10134 3918 2 45 53  0  0  0
 0  0      0 283296  15756 446364    0    0     0     0 10162 3950 1 45 54  0  0  0
 0  0      0 283464  15756 446388    0    0     0     0 9982 3907  1 46 53  0  0  0
 0  0      0 283048  15764 446408    0    0     0    16 10368 3981 2 45 53  0  0  0
 0  0      0 283380  15764 446440    0    0     0     0 11037 4068 1 52 47  0  0  0
 0  0      0 284884  15764 446464    0    0     0     0 10000 3976 2 43 55  0  0  0
 4  0      0 284984  15764 446496    0    0     0     0 10062 3994 2 45 53  0  0  0
 0  0      0 276172  15764 451752    0    0  5228     0 10604 4013 1 48 49  1  0  0
 0  0      0 277396  15772 451768    0    0     0    16 10815 3932 2 46 51  1  0  0
 0  0      0 275316  15772 451800    0    0     0     0 10501 3933 1 48 51  0  0  0
 5  0      0 279084  15772 451828    0    0     0     0 10643 4067 1 45 54  0  0  0
 0  0      0 278540  15772 451852    0    0     0     0 10367 3963 2 45 53  0  0  0
 0  0      0 279244  15772 451876    0    0     0     0 9937 3743  1 44 55  0  0  0
 0  0      0 280908  15780 451896    0    0     0    16 9889 3936  1 44 54  1  0  0
 4  0      0 280684  15780 451928    0    0     0     0 10677 4048 2 49 50  0  0  0
 0  0      0 279284  15780 451956    0    0     0     0 10077 3804 2 51 46  1  0  0
 5  0      0 279892  15780 451984    0    0     0     0 10997 4110 1 53 46  0  0  0
 0  0      0 278876  15780 452284    0    0   240     0 10397 3992 2 49 48  1  0  0
 0  0      0 278752  15788 452248    0    0     0    16 10704 4077 1 50 50  0  0  0
 2  0      0 277644  15788 452284    0    0     0     0 10718 3944 2 49 49  0  0  0
 0  0      0 276236  15788 452308    0    0     0     4 10459 4027 1 47 52  0  0  0
 0  0      0 277996  15788 452332    0    0     0     0 10603 4059 2 47 51  0  0  0
 0  0      0 277804  15788 452360    0    0     0     0 10265 3979 1 48 51  0  0  0
 0  0      0 277924  15796 452376    0    0     0    16 10717 4092 1 45 53  1  0  0
 0  0      0 278532  15796 452416    0    0     0   788 10252 4215 2 45 53  0  0  0
 5  0      0 277508  15796 452444    0    0     0     0 9687 3854  2 41 57  0  0  0
 0  0      0 278180  15796 452468    0    0     0     0 10029 3953 1 45 54  0  0  0
 0  0      0 273380  15796 452536    0    0     0     0 10889 4088 1 47 51  1  0  0
 0  0      0 276760  15804 452500    0    0     0    36 10977 3911 2 48 50  0  0  0
 0  0      0 275784  15804 452536    0    0     0    20 10559 3967 2 44 54  0  0  0
 3  0      0 276200  15804 452560    0    0     0     0 9871 3895  1 43 56  0  0  0
 0  0      0 277640  15804 452584    0    0     0     0 11065 4014 2 50 48  0  0  0
 5  0      0 278664  15804 452612    0    0     0     0 10457 3992 2 46 52  0  0  0
 0  0      0 276904  15812 452632    0    0     0    16 10792 4021 2 48 49  1  0  0
 0  0      0 276552  15812 452664    0    0     0     0 11324 4102 1 50 49  0  0  0
 7  0      0 277032  15812 452692    0    0     0     0 10558 3957 2 49 50  0  0  0
 6  0      0 277672  15812 452716    0    0     0     0 10832 4148 1 47 52  0  0  0
 4  0      0 272248  15812 464064    0    0 11272     0 10418 3938 2 50 47  1  0  0
 0  0      0 272548  15820 464032    0    0     0    16 10820 4035 1 49 50  0  0  0
 0  0      0 272776  15820 464064    0    0     0     0 11347 4003 2 51 47  0  0  0
 4  0      0 272008  15820 464088    0    0     0     0 11069 4173 1 49 50  0  0  0
 0  0      0 272432  15820 464116    0    0     0     0 10161 3984 1 44 55  0  0  0
 0  0      0 269944  15820 464148    0    0     0     0 10672 3991 2 48 50  0  0  0
 0  0      0 269688  15828 464168    0    0     0    16 10526 4000 1 44 55  0  0  0
 0  0      0 270488  15828 464204    0    0     0     0 10128 3959 2 44 54  0  0  0
 0  0      0 271704  15828 464228    0    0     0     0 9999 3859  1 42 57  0  0  0
 0  0      0 270904  15828 464256    0    0     0     0 10740 4062 3 45 52  0  0  0
 0  0      0 271768  15828 464280    0    0     0     0 9580 3817  1 41 58  0  0  0
 0  0      0 263404  15836 472488    0    0  8192    16 10161 3952 1 46 51  2  0  0
 0  0      0 262476  15836 472524    0    0     0     0 10638 3948 1 51 48  0  0  0
 0  0      0 260460  15836 472548    0    0     0     0 10777 3895 2 49 49  0  0  0
 0  0      0 261772  15836 472576    0    0     0     0 9530 3824  2 43 55  0  0  0
 4  0      0 259116  15836 472600    0    0     0     0 11435 4138 1 52 47  0  0  0
 1  0      0 259788  15844 472620    0    0     0    20 10663 4082 1 47 51  1  0  0
 9  0      0 261132  15844 472652    0    0     0     0 10477 3882 2 46 51  1  0  0
 0  0      0 262188  15844 472676    0    0     0   792 11041 4204 2 49 50  0  0  0
 0  0      0 264108  15844 472704    0    0     0     0 9985 3830  2 43 55  0  0  0
 5  0      0 261884  15844 472728    0    0     0     0 10972 3989 2 53 45  0  0  0
 3  0      0 250824  15852 478144    0    0  5364    40 10813 4054 1 49 50  0  0  0
 4  0      0 251188  15852 478140    0    0     0     0 10372 3932 2 44 54  0  0  0
 0  0      0 250652  15852 478164    0    0     0     0 9315 3738  2 43 54  1  0  0
 5  0      0 251448  15852 478188    0    0     0     0 9849 3816  1 45 54  0  0  0
 6  0      0 251768  15852 478216    0    0     0     0 10699 3910 1 51 48  0  0  0
 0  0      0 250808  15860 478232    0    0     0    16 9956 3837  2 46 51  1  0  0
 0  0      0 251256  15860 478264    0    0     0    28 9654 3907  2 44 54  0  0  0
 0  0      0 251864  15860 478292    0    0     0     0 10732 4003 2 49 50  0  0  0
 5  0      0 252280  15860 478316    0    0     0     0 8855 3791  2 46 52  0  0  0
 0  0      0 250264  15860 478340    0    0     0     0 9953 3751  1 50 49  0  0  0
 0  0      0 250796  15868 479120    0    0   720    16 10627 3988 3 50 47  1  0  0
 6  0      0 249812  15868 479104    0    0     0     0 10722 4030 1 49 49  0  0  0
 0  0      0 250132  15868 479128    0    0     0     0 10528 3899 2 48 50  0  0  0
10  0      0 250612  15868 479152    0    0     0     0 10712 3971 2 48 50  0  0  0
 0  0      0 249652  15868 479180    0    0     0     0 11047 3958 1 48 51  0  0  0
 0  0      0 250996  15876 479196    0    0     0    16 10889 3922 2 47 50  1  0  0
 2  0      0 250420  15876 479228    0    0     0     0 10529 4089 2 46 52  0  0  0
 0  0      0 250132  15876 479256    0    0     0     0 10646 4014 1 48 51  0  0  0
 8  0      0 249460  15876 479280    0    0     0     0 11047 4170 3 50 48  0  0  0
 1  0      0 249984  15876 479304    0    0     0     0 10818 4049 1 51 48  0  0  0
 2  0      0 245556  15884 483020    0    0  3644    16 10079 3929 2 46 50  2  0  0
 1  0      0 246196  15884 483004    0    0     0     0 9811 3831  1 45 54  0  0  0
 3  0      0 240468  15884 483028    0    0     0     4 10292 3935 1 51 48  0  0  0
12  0      0 247144  15884 483056    0    0     0     0 10520 3774 2 53 45  0  0  0
 0  0      0 248296  15884 483080    0    0     0     0 9874 3745  1 48 51  0  0  0
 3  0      0 247272  15892 483096    0    0     0    16 10545 3989 2 47 50  1  0  0
 0  0      0 248040  15892 483132    0    0     0     0 9585 3868  2 46 52  0  0  0
 0  0      0 248624  15892 483156    0    0     0   780 10351 3928 0 48 52  0  0  0
 0  0      0 249360  15892 483192    0    0     0     4 10644 3987 2 49 49  0  0  0
 0  0      0 249904  15892 483216    0    0     0     0 10189 3877 1 45 54  0  0  0
 0  0      0 248656  15900 483232    0    0     0    28 10599 3967 2 47 51  0  0  0
 0  0      0 245952  15900 484228    0    0   964     0 10244 3928 2 47 50  1  0  0
 2  0      0 247072  15900 484256    0    0     0     0 9425 3747  2 43 55  0  0  0
 4  0      0 245216  15900 484280    0    0     0     0 10768 3924 1 51 48  0  0  0
 4  0      0 245984  15900 484308    0    0     0     0 10272 4087 2 44 54  0  0  0
15  1      0 246752  15908 484328    0    0     0    16 10013 3874 2 43 55  0  0  0
 0  0      0 244628  15908 484360    0    0     0     0 10789 3943 1 48 51  0  0  0
 4  0      0 246260  15908 484388    0    0     0     0 10391 3983 2 46 52  0  0  0
 0  0      0 245780  15908 484416    0    0     0     0 10930 4125 2 48 50  0  0  0
 0  0      0 245992  15908 484440    0    0     0     0 10349 3956 1 47 52  0  0  0
 3  1      0 244968  15916 484456    0    0     0    16 10388 4017 2 47 50  1  0  0
 0  0      0 243244  15916 484524    0    0     0    12 10436 4010 1 46 52  1  0  0
 2  0      0 245676  15916 484508    0    0     0     0 10194 3976 2 45 53  0  0  0
 0  0      0 246680  15916 484532    0    0     0     0 10582 4003 1 49 50  0  0  0
 6  0      0 246592  15916 484560    0    0     0     0 11016 4063 1 49 50  0  0  0
 2  1      0 246760  15924 484576    0    0     0    16 10404 4002 2 47 51  0  0  0
 0  0      0 246612  15924 484616    0    0     0     0 10615 3915 2 46 51  1  0  0
 2  0      0 246868  15924 484644    0    0     0     0 10438 3948 1 44 55  0  0  0
 0  0      0 246112  15924 484668    0    0     0     0 11035 4051 1 53 46  0  0  0
 0  0      0 247104  15924 484692    0    0     0     0 10038 3966 1 48 51  0  0  0
 2  0      0 245696  15924 484716    0    0     0     0 10649 3936 2 49 50  0  0  0
 0  0      0 246092  15932 484784    0    0     0    16 10892 4061 1 47 51  1  0  0
 0  0      0 246220  15932 484744    0    0     0     0 10502 4076 2 46 52  0  0  0
 4  0      0 247236  15932 484768    0    0     0     0 9996 3819  1 44 55  0  0  0
 0  0      0 247332  15932 484796    0    0     0     0 10616 3975 1 45 54  0  0  0
 4  0      0 247844  15932 484824    0    0     0     0 10480 3952 2 44 54  0  0  0
 0  0      0 246660  15940 484848    0    0     0    20 10165 3997 1 46 52  1  0  0
 1  0      0 245476  15940 484876    0    0     0     0 11030 4066 1 49 50  0  0  0
 0  0      0 246340  15940 484900    0    0     0   780 10112 4055 1 47 52  0  0  0
 0  0      0 246692  15940 484924    0    0     0     8 9714 3844  2 44 54  0  0  0
 0  0      0 246448  15940 484952    0    0     0     0 10451 3980 1 47 52  0  0  0
 7  0      0 246928  15948 485024    0    0     0    36 10119 3952 1 45 53  1  0  0
 0  0      0 245616  15948 485000    0    0     0     0 11002 4188 1 51 48  0  0  0
 0  0      0 245616  15948 485028    0    0     0     0 10001 3864 2 42 56  0  0  0
 0  0      0 246684  15948 485056    0    0     0     0 10931 4102 1 51 48  0  0  0
 0  0      0 246108  15948 485080    0    0     0     0 10360 3855 2 45 53  0  0  0
 3  0      0 246748  15956 485104    0    0     0    16 10991 4101 2 47 49  2  0  0
 3  0      0 245576  15956 485132    0    0     0     0 11063 4024 2 49 48  0  0  0
 5  0      0 246760  15956 485156    0    0     0     0 10178 4043 1 47 52  0  0  0
 6  0      0 244592  15956 485184    0    0     0     0 10625 3887 2 52 46  0  0  0
 0  0      0 245296  15956 485208    0    0     0     0 10633 3988 1 48 51  0  0  0
 6  0      0 240988  15964 485284    0    0     0    16 10370 3966 1 46 52  1  0  0
 0  0      0 244444  15964 485228    0    0     0     0 10350 4059 2 46 52  0  0  0
 0  0      0 246248  15964 485252    0    0     0     0 10913 4100 1 48 51  0  0  0
 0  0      0 246792  15964 485276    0    0     0     0 10429 3968 3 44 53  0  0  0
 7  0      0 248552  15964 485300    0    0     0     0 9597 3721  1 45 54  0  0  0
 0  0      0 248212  15972 485328    0    0     0    16 10310 3952 2 46 49  2  0  0
 4  0      0 245140  15972 485352    0    0     0     0 10317 3899 1 47 52  0  0  0
 3  0      0 246004  15972 485380    0    0     0     0 10143 3929 2 50 48  0  0  0
 2  0      0 247100  15972 485404    0    0     0     0 10516 3916 2 50 48  0  0  0
 5  0      0 246268  15972 485428    0    0     0     0 9937 3872  1 45 54  0  0  0
 0  0      0 247068  15980 485456    0    0     0    44 10704 3885 2 50 47  2  0  0
 0  0      0 242320  15980 485516    0    0     0     4 10086 3923 2 50 48  0  0  0
 0  0      0 243364  15980 485492    0    0     0     0 10727 4114 0 47 53  0  0  0
 0  0      0 243940  15980 485520    0    0     0     0 10365 3911 2 45 53  0  0  0
 0  0      0 244260  15980 485544    0    0     0     0 10708 3928 1 48 51  0  0  0
 6  0      0 244308  15988 485568    0    0     0    16 10557 3947 1 55 43  1  0  0
 7  0      0 242628  15988 485596    0    0     0     0 10098 3857 2 52 46  0  0  0
 2  0      0 242884  15988 485620    0    0     0     0 10443 4008 1 50 49  0  0  0
 0  0      0 241472  15988 485644    0    0     0   780 10407 4057 2 45 53  0  0  0
 0  0      0 244576  15988 485668    0    0     0     8 10335 3983 1 44 55  0  0  0
 0  0      0 246060  15996 485696    0    0     0    36 10578 3962 2 46 50  2  0  0
11  0      0 247792  15996 485720    0    0     0     0 10094 3903 1 45 54  0  0  0
 0  0      0 245824  15996 485744    0    0     0     0 10048 3828 2 47 51  0  0  0
 0  0      0 247564  15996 485772    0    0     0     0 10853 4093 2 48 50  0  0  0
 6  0      0 246732  15996 485796    0    0     0     0 9744 3906  1 42 57  0  0  0
 0  0      0 246764  16004 485820    0    0     0    16 9887 3796  2 49 48  1  0  0
 9  0      0 247092  16004 485848    0    0     0     0 10430 3935 2 47 51  0  0  0
 0  0      0 247060  16004 485872    0    0     0     0 10684 4111 1 46 53  0  0  0
 2  0      0 246708  16004 485896    0    0     0     0 10763 4016 1 49 50  0  0  0
 3  0      0 246356  16004 485924    0    0     0     0 9088 3690  1 40 59  0  0  0
 0  0      0 246932  16012 485948    0    0     0    16 10398 3987 2 48 49  2  0  0
 4  0      0 247028  16012 485972    0    0     0     0 10697 3988 2 46 52  0  0  0
 0  0      0 246868  16012 486000    0    0     0     0 9631 3758  1 44 55  0  0  0
 0  0      0 244384  16012 486024    0    0     0     0 9950 3856  2 48 49  0  0  0
 2  0      0 246560  16012 486048    0    0     0     0 10250 3868 2 47 51  0  0  0
 0  0      0 246208  16020 486072    0    0     0    16 10138 3890 2 48 50  1  0  0
 0  0      0 246688  16020 486100    0    0     0     0 10126 3865 1 48 51  0  0  0
 0  0      0 245728  16020 486124    0    0     0     0 10789 4051 2 50 48  0  0  0
 0  0      0 246976  16020 486152    0    0     0     0 10965 4031 2 51 47  0  0  0
 0  0      0 246796  16020 486176    0    0     0     0 10846 4014 1 50 49  0  0  0
 0  0      0 245580  16028 486200    0    0     0    16 11340 4217 2 51 46  1  0  0
 4  0      0 246188  16028 486224    0    0     0     0 9981 3895  2 44 54  0  0  0
 6  0      0 244844  16028 486252    0    0     0     0 10408 3952 2 45 53  0  0  0
 0  0      0 246220  16028 486276    0    0     0     0 11231 4165 1 50 50  0  0  0
 3  0      0 246880  16028 486304    0    0     0     0 10683 4026 2 51 47  0  0  0
 6  0      0 246784  16036 486328    0    0     0    20 10329 3890 2 49 50  0  0  0
 2  0      0 247232  16036 486352    0    0     0    24 11282 4025 1 55 44  0  0  0
 0  0      0 246160  16036 486380    0    0     0     0 9733 3788  2 48 50  0  0  0
 3  0      0 246352  16036 486404    0    0     0     0 9741 3821  1 44 55  0  0  0
 0  0      0 247248  16036 486428    0    0     0     0 10515 3844 1 47 52  0  0  0
 2  0      0 246704  16044 486456    0    0     0    20 10110 3908 1 47 50  2  0  0
 2  0      0 246000  16044 486480    0    0     0   836 11001 4049 2 50 48  0  0  0
 0  0      0 246800  16044 486504    0    0     0     0 9466 3868  1 41 58  0  0  0
 0  0      0 245584  16044 486532    0    0     0     0 10430 3921 2 47 51  0  0  0
 0  0      0 245936  16044 486556    0    0     0     0 10567 3875 0 47 53  0  0  0
 0  0      0 247312  16052 486580    0    0     0    28 10160 4031 1 44 54  1  0  0
 4  0      0 245776  16052 486608    0    0     0     0 10579 4176 2 45 53  0  0  0
 2  0      0 244592  16052 486632    0    0     0     0 10852 4127 2 49 50  0  0  0
 1  0      0 245712  16052 486656    0    0     0     0 9614 3814  2 41 57  0  0  0
 0  0      0 247176  16052 486680    0    0     0     0 9824 3913  1 45 54  0  0  0
 0  0      0 244496  16060 486712    0    0     0    16 10167 4188 2 46 51  1  0  0
 0  0      0 244784  16060 486736    0    0     0     0 1604  332  0  4 96  0  0  0
 0  0      0 244784  16060 486736    0    0     0     0 1044   67  0  1 99  0  0  0
 0  0      0 244784  16060 486736    0    0     0     0 1009   61  0  1 99  0  0  0
 0  0      0 244784  16060 486736    0    0     0     0 1016   59  0  2 98  0  0  0
 0  0      0 244784  16068 486728    0    0     0    16 1016   73  0  1 96  3  0  0
 0  0      0 244784  16076 486728    0    0     0  2064 1022  113  0  2 98  0  0  0
 0  0      0 244784  16076 486736    0    0     0     0 1019  152  0  1 99  0  0  0
 0  0      0 244784  16076 486736    0    0     0     0 1013   83  0  1 99  0  0  0
