procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 266928  15708 454536    0    0     0    16 17311 6171 3 88  9  0  0  0
 4  0      0 265232  15708 454592    0    0     0     0 17461 5980 3 88  9  0  0  0
 0  0      0 268460  15708 454640    0    0     0     0 16539 6399 2 80 18  0  0  0
 8  0      0 269728  15708 454692    0    0     0     0 17332 6225 3 85 12  0  0  0
 0  0      0 267548  15708 454740    0    0     0     0 16397 5935 4 85 11  0  0  0
11  0      0 269500  15716 454776    0    0     0    16 17184 6143 2 85 12  1  0  0
 7  0      0 268520  15716 454832    0    0     0     0 16979 6210 2 82 16  0  0  0
 0  0      0 269736  15716 454880    0    0     0     0 16667 6176 3 83 14  0  0  0
 0  0      0 263644  15716 455072    0    0   120     0 15817 6541 2 74 23  1  0  0
 9  0      0 266020  15716 455100    0    0     0     0 16258 6509 2 80 18  0  0  0
 0  0      0 265260  15724 455140    0    0     0    16 16292 6204 3 78 19  0  0  0
10  0      0 267500  15724 455196    0    0     0     0 16754 6209 2 84 14  0  0  0
13  0      0 266776  15724 455244    0    0     0     0 16296 6226 3 77 20  0  0  0
13  0      0 263752  15724 455292    0    0     0     0 16842 6023 2 85 13  0  0  0
 0  0      0 269388  15724 455340    0    0     0     4 17915 6060 3 93  4  0  0  0
13  0      0 268568  15732 455380    0    0     0  1480 16646 6341 2 84 14  0  0  0
 8  0      0 269432  15732 455436    0    0     0    20 16384 5729 4 90  6  0  0  0
13  0      0 269652  15732 455484    0    0     0     0 17187 5856 2 91  7  0  0  0
 2  0      0 267236  15732 456240    0    0   668     0 16161 6538 3 78 19  0  0  0
 0  0      0 269048  15732 456256    0    0     0     0 16544 6327 2 80 18  0  0  0
 8  0      0 266744  15740 456296    0    0     0    16 17502 6008 3 88  9  0  0  0
 4  0      0 268600  15740 456348    0    0     0     0 16683 6481 2 79 19  0  0  0
 6  0      0 269016  15740 456396    0    0     0     0 16712 6397 3 79 18  0  0  0
 5  0      0 268888  15740 456448    0    0     0     0 16398 6413 2 78 20  0  0  0
 6  0      0 267012  15740 456496    0    0     0     0 16888 6598 3 83 14  0  0  0
 5  0      0 266008  15748 456536    0    0     0    20 16949 5933 3 87 10  0  0  0
 9  0      0 267216  15748 456588    0    0     0     0 16976 6295 2 84 14  0  0  0
12  0      0 268272  15748 456636    0    0     0     0 17759 6119 3 91  6  0  0  0
 0  0      0 268400  15748 456688    0    0     0     0 16998 6190 3 88  9  0  0  0
 0  0      0 264260  15748 457648    0    0   916     0 16261 6221 3 82 15  0  0  0
 5  0      0 265296  15756 457688    0    0     0    16 16663 6022 2 87 11  0  0  0
 5  0      0 263696  15756 457744    0    0     0     0 17264 6224 3 86 11  0  0  0
11  0      0 264020  15756 457792    0    0     0     0 16660 6170 2 84 14  0  0  0
24  0      0 265524  15756 457848    0    0     0     0 16591 6248 3 81 16  0  0  0
15  0      0 265524  15756 457892    0    0     0     0 16592 6597 3 78 19  0  0  0
 0  0      0 263156  15764 457932    0    0     0    16 16601 6517 2 79 18  1  0  0
12  0      0 261724  15764 457988    0    0     0     0 16607 5687 3 92  5  0  0  0
19  0      0 255228  15764 458032    0    0     0     0 17103 5835 3 88  9  0  0  0
 1  0      0 262684  15764 458084    0    0     0     0 16601 6056 3 85 12  0  0  0
 7  0      0 260444  15764 463516    0    0  5376     0 16242 6395 3 83 14  0  0  0
 0  0      0 262940  15772 463540    0    0     0    16 16312 6349 2 80 18  0  0  0
24  0      0 257276  15772 463596    0    0     0     0 16427 6235 3 81 16  0  0  0
 8  0      0 260376  15772 463640    0    0     0     0 16257 6504 2 83 15  0  0  0
12  0      0 258920  15772 463696    0    0     0     0 16886 5750 3 88  9  0  0  0
 0  0      0 259604  15772 463744    0    0     0     0 16011 5629 4 89  7  0  0  0
 9  0      0 258828  15780 463780    0    0     0    24 16419 5919 3 87 10  0  0  0
44  0      0 252412  15780 463840    0    0     0  1448 16565 6077 3 85 12  0  0  0
 3  0      0 250400  15780 463884    0    0     0     0 16402 5501 2 97  1  0  0  0
 5  0      0 256844  15780 463932    0    0     0     0 16509 5495 3 95  2  0  0  0
 7  0      0 255700  15780 464104    0    0    92     0 16360 5965 4 92  3  1  0  0
10  0      0 253204  15788 464092    0    0     0    36 16595 6882 2 85 13  0  0  0
 7  0      0 252612  15788 464148    0    0     0    28 17400 6474 4 89  7  0  0  0
 1  0      0 255356  15788 464196    0    0     0     0 16639 6545 3 83 14  0  0  0
 4  0      0 252964  15788 464252    0    0     0     0 16172 6947 4 78 18  0  0  0
10  0      0 255456  15788 464300    0    0     0     0 16182 6957 3 78 19  0  0  0
 0  0      0 253808  15796 464340    0    0     0    16 16228 6731 2 82 16  0  0  0
 0  0      0 253336  15796 464392    0    0     0     0 16247 6913 2 80 18  0  0  0
 4  0      0 255944  15796 464440    0    0     0     0 17027 7043 3 83 14  0  0  0
 5  0      0 253556  15796 464492    0    0     0     0 16436 6947 2 81 17  0  0  0
 6  0      0 253972  15796 464536    0    0     0     0 16891 6875 3 81 16  0  0  0
 7  0      0 248404  15804 472776    0    0  8192    16 16888 6760 2 83 15  0  0  0
15  0      0 249428  15804 472816    0    0     0     0 16599 6666 2 82 16  0  0  0
 3  0      0 250900  15804 472864    0    0     0     0 17170 6796 3 86 11  0  0  0
 6  0      0 246076  15804 472916    0    0     0     0 16608 6176 3 88  9  0  0  0
15  0      0 248012  15804 472960    0    0     0     0 16697 6419 2 88 10  0  0  0
11  0      0 248876  15812 473004    0    0     0    16 16965 6411 3 88  9  0  0  0
 5  0      0 245784  15812 473060    0    0     0     0 17248 6686 3 88  9  0  0  0
 8  0      0 250548  15812 473116    0    0     0     0 17202 6546 2 88 10  0  0  0
 5  0      0 250228  15812 473164    0    0     0     0 16975 6893 3 86 11  0  0  0
12  0      0 249728  15812 473208    0    0     0     0 17167 6890 3 87 10  0  0  0
 0  0      0 240232  15820 476348    0    0  3080    16 17045 6840 3 85 11  1  0  0
10  0      0 238732  15820 476376    0    0     0     0 17159 6917 3 87 10  0  0  0
13  0      0 241580  15820 476424    0    0     0     0 16241 7073 2 79 19  0  0  0
 6  0      0 242520  15820 476472    0    0     0     0 16129 7010 2 82 16  0  0  0
12  0      0 240280  15820 476520    0    0     0     0 16931 6974 3 83 14  0  0  0
 8  0      0 243808  15828 476560    0    0     0    16 16133 6980 3 80 17  0  0  0
 4  0      0 241920  15828 476616    0    0     0     8 16330 6885 3 80 17  0  0  0
 7  0      0 237804  15828 476668    0    0     0  1448 16372 6559 3 84 13  0  0  0
12  0      0 240860  15828 476716    0    0     0     0 17236 6794 3 89  8  0  0  0
 4  0      0 238364  15828 476764    0    0     0     0 16604 6909 3 82 15  0  0  0
16  0      0 230564  15836 476828    0    0     0    36 17264 6683 2 89  9  0  0  0
 8  0      0 229972  15836 490420    0    0 13556     0 16670 6718 3 88  9  0  0  0
13  0      0 230636  15836 490464    0    0     0     0 16954 6413 3 86 11  0  0  0
 7  0      0 229208  15836 490512    0    0     0     0 16788 6363 4 82 14  0  0  0
13  0      0 222424  15836 490560    0    0     0     0 17060 5991 3 89  8  0  0  0
 2  0      0 226556  15844 490596    0    0     0    20 17313 6401 4 88  8  0  0  0
 0  0      0 228772  15844 490652    0    0     0    24 16522 6419 2 83 15  0  0  0
 8  0      0 225796  15844 490708    0    0     0     0 17248 6316 3 88  9  0  0  0
17  0      0 229144  15844 490752    0    0     0     0 16228 6721 3 79 18  0  0  0
17  0      0 230712  15844 490804    0    0     0     0 16084 6615 2 80 18  0  0  0
18  0      0 231640  15852 490840    0    0     0    16 16281 6348 2 80 18  0  0  0
13  0      0 223948  15852 491632    0    0   720     0 16345 6476 3 81 16  0  0  0
10  0      0 224308  15852 491652    0    0     0     0 16792 6479 3 84 13  0  0  0
10  0      0 226240  15852 491696    0    0     0     0 16469 6515 3 82 15  0  0  0
 9  0      0 223116  15852 491744    0    0     0     0 16978 6144 2 89  9  0  0  0
22  0      0 226408  15860 491784    0    0     0    16 16869 6200 2 85 12  1  0  0
11  0      0 224552  15860 491840    0    0     0     0 16141 6383 3 82 15  0  0  0
 0  0      0 226232  15860 491892    0    0     0     0 16453 6569 3 79 18  0  0  0
12  0      0 226260  15860 491936    0    0     0     0 16625 6236 2 87 11  0  0  0
10  0      0 229332  15860 491984    0    0     0     0 16194 6500 2 79 19  0  0  0
13  0      0 219128  15868 492024    0    0     0    16 16872 6490 2 85 13  0  0  0
 4  0      0 225152  15868 492104    0    0     0     0 16454 6571 3 83 14  0  0  0
 5  0      0 224928  15868 492116    0    0     0     0 17125 6321 2 87 11  0  0  0
30  0      0 226496  15868 492164    0    0     0     0 15492 6386 3 78 19  0  0  0
 8  0      0 223552  15868 492212    0    0     0     0 16640 6655 2 85 13  0  0  0
 0  0      0 220800  15876 492252    0    0     0    16 17275 6437 3 88  9  0  0  0
 8  0      0 228072  15876 492304    0    0     0     0 15957 6438 4 79 17  0  0  0
 0  0      0 224360  15876 492356    0    0     0  1452 16734 6642 3 83 14  0  0  0
 0  0      0 223176  15876 492404    0    0     0     0 15725 6165 3 83 14  0  0  0
 0  0      0 223080  15876 492448    0    0     0     0 15968 5739 3 92  5  0  0  0
 6  0      0 226516  15884 492488    0    0     0    28 17030 5778 3 90  7  0  0  0
21  0      0 221716  15884 492548    0    0     0     4 16575 6121 3 87 10  0  0  0
13  0      0 219068  15884 497192    0    0  4608     0 16070 5742 4 92  4  0  0  0
22  0      0 211932  15884 497240    0    0     0     0 16361 5110 2 96  2  0  0  0
15  0      0 218088  15884 497288    0    0     0     0 16174 6352 3 83 14  0  0  0
 2  0      0 222860  15892 497328    0    0     0    16 16276 6720 2 80 17  1  0  0
 0  0      0 219924  15892 497384    0    0     0     0 15999 6632 3 81 16  0  0  0
 0  0      0 215648  15892 497432    0    0     0     0 17194 6434 2 89  9  0  0  0
 0  0      0 223360  15892 497480    0    0     0     0 15834 6797 3 78 19  0  0  0
15  0      0 222432  15892 497528    0    0     0     0 17089 6709 3 84 13  0  0  0
14  0      0 222656  15900 497568    0    0     0    16 16702 6732 2 84 14  0  0  0
10  0      0 224256  15900 497624    0    0     0    12 16321 6941 4 81 15  0  0  0
10  0      0 216256  15900 497684    0    0     0     0 16634 6446 2 86 12  0  0  0
28  0      0 211120  15900 497724    0    0     0     0 16627 6402 3 85 12  0  0  0
12  0      0 213480  15900 497768    0    0     0     0 17984 6107 3 97  0  0  0  0
 2  0      0 220416  15908 497808    0    0     0    16 16590 6881 2 79 18  1  0  0
 8  0      0 221360  15908 497864    0    0     0     0 16494 6690 3 77 20  0  0  0
 0  0      0 218436  15908 497916    0    0     0     0 16374 6727 4 79 17  0  0  0
 5  0      0 218968  15908 497964    0    0     0     0 16699 6794 2 81 17  0  0  0
 1  0      0 222820  15908 498012    0    0     0     0 16623 6661 2 82 16  0  0  0
 9  0      0 218032  15916 498048    0    0     0    16 17311 6331 4 87  9  0  0  0
 0  0      0 219824  15916 498108    0    0     0     0 16633 6737 3 82 15  0  0  0
 3  0      0 220988  15916 498176    0    0     0     0 17148 6645 3 86 11  0  0  0
 4  0      0 221988  15916 498200    0    0     0     0 16821 6638 3 84 13  0  0  0
15  0      0 221700  15916 498252    0    0     0     0 16042 6675 3 79 18  0  0  0
 8  0      0 220368  15924 498292    0    0     0    16 16182 6575 3 81 16  0  0  0
12  0      0 222480  15924 498352    0    0     0     0 17048 6440 3 86 11  0  0  0
 9  0      0 218576  15924 498400    0    0     0     0 16462 6483 3 82 15  0  0  0
 8  0      0 219056  15924 498444    0    0     0  1456 16905 6715 4 81 15  0  0  0
 7  0      0 219184  15924 498492    0    0     0     0 16674 6579 2 84 14  0  0  0
 0  0      0 218448  15932 498532    0    0     0    36 17176 6661 3 83 14  0  0  0
13  0      0 221296  15932 498588    0    0     0     0 16361 6770 2 80 18  0  0  0
 5  0      0 220868  15932 498640    0    0     0     0 16630 6641 3 81 16  0  0  0
 6  0      0 221732  15932 498688    0    0     0     0 16559 6641 3 81 16  0  0  0
10  0      0 220208  15932 498732    0    0     0     0 16739 6545 3 81 16  0  0  0
 5  0      0 221456  15940 498772    0    0     0    20 16459 6521 2 79 19  0  0  0
 2  0      0 220264  15940 498832    0    0     0     0 16322 6825 3 78 19  0  0  0
 9  0      0 220432  15940 498880    0    0     0     0 16434 6870 2 80 18  0  0  0
 3  0      0 219924  15940 498928    0    0     0     0 17412 6593 3 86 11  0  0  0
10  0      0 219344  15940 498976    0    0     0     0 17035 6529 3 87 10  0  0  0
 7  0      0 219932  15948 499016    0    0     0    16 17051 6616 3 85 12  0  0  0
13  0      0 221692  15948 499076    0    0     0     0 16552 6654 2 82 16  0  0  0
 8  0      0 218896  15948 499156    0    0     0     0 16371 6677 3 80 17  0  0  0
 6  0      0 218072  15948 499168    0    0     0     0 16266 6834 3 79 18  0  0  0
 0  0      0 217000  15948 499216    0    0     0     0 16155 6423 2 79 19  0  0  0
 3  0      0 214668  15956 499256    0    0     0    16 16456 6880 3 80 17  0  0  0
 8  0      0 220476  15956 499320    0    0     0    24 16080 6813 3 79 18  0  0  0
 7  0      0 221956  15956 499364    0    0     0     0 16383 6712 3 78 19  0  0  0
10  0      0 219628  15956 499412    0    0     0     0 17138 6768 2 84 14  0  0  0
 3  0      0 221044  15956 499460    0    0     0     0 16428 6987 3 78 19  0  0  0
 0  0      0 216884  15964 499496    0    0     0    16 16354 6780 3 78 19  0  0  0
 7  0      0 220836  15964 499556    0    0     0     0 16846 6722 2 81 17  0  0  0
 0  0      0 219940  15964 499608    0    0     0     0 17103 6410 3 84 13  0  0  0
 4  0      0 214408  15964 499660    0    0     0     0 16914 6733 3 83 14  0  0  0
16  0      0 214284  15964 499704    0    0     0     0 16503 6598 4 82 14  0  0  0
 1  0      0 217252  15972 499740    0    0     0    16 16975 6466 3 85 12  0  0  0
14  0      0 216432  15972 499796    0    0     0     0 16812 6498 3 84 13  0  0  0
 4  0      0 217880  15972 499844    0    0     0     0 15934 6495 3 82 15  0  0  0
 3  0      0 219576  15972 499888    0    0     0     0 16203 6641 2 81 17  0  0  0
 0  0      0 219224  15972 499940    0    0     0  1460 16887 6395 3 85 12  0  0  0
 5  0      0 216856  15980 499976    0    0     0    36 16289 6833 2 77 21  0  0  0
 9  0      0 219700  15980 500032    0    0     0     4 15982 6571 3 75 22  0  0  0
14  0      0 218172  15980 500080    0    0     0     0 16739 6492 3 83 14  0  0  0
25  0      0 203472  15980 500140    0    0     0     0 16473 5476 4 93  3  0  0  0
 7  0      0 210708  15980 500160    0    0     0     0 16556 5753 3 93  4  0  0  0
 0  0      0 215392  15988 500204    0    0     0    16 17137 6223 3 85 11  1  0  0
 7  0      0 213764  15988 500256    0    0     0     0 15280 5983 4 84 12  0  0  0
 9  0      0 209580  15988 500304    0    0     0     0 15775 5678 2 90  8  0  0  0
18  0      0 216788  15988 500352    0    0     0     0 16592 5695 2 94  4  0  0  0
13  0      0 219028  15988 500400    0    0     0     0 16231 6760 4 75 21  0  0  0
 3  0      0 221064  15996 500440    0    0     0    16 17025 6585 2 85 13  0  0  0
 4  0      0 220140  15996 500492    0    0     0     0 16348 6587 3 78 19  0  0  0
 7  0      0 221564  15996 500540    0    0     0     0 16646 6754 3 83 14  0  0  0
 5  0      0 222044  15996 500588    0    0     0     0 16627 6754 2 81 17  0  0  0
19  0      0 214364  15996 500632    0    0     0     0 17545 6308 3 89  8  0  0  0
 1  0      0 216220  16004 500676    0    0     0    16 16530 6784 2 80 18  0  0  0
12  0      0 217092  16004 500728    0    0     0     0 16902 6869 3 82 15  0  0  0
 7  0      0 219280  16004 500776    0    0     0     0 16341 6905 3 76 21  0  0  0
16  0      0 222276  16004 500824    0    0     0     0 16981 6714 3 85 12  0  0  0
 5  0      0 219860  16004 500868    0    0     0     0 16743 6693 2 82 16  0  0  0
 0  0      0 218964  16012 500908    0    0     0    16 16645 6376 3 87 10  0  0  0
11  0      0 221396  16012 500964    0    0     0    20 17064 6513 2 86 12  0  0  0
 9  0      0 220708  16012 501012    0    0     0     0 16716 6711 3 84 13  0  0  0
16  0      0 220676  16012 501060    0    0     0     0 16572 6698 3 80 17  0  0  0
11  0      0 215048  16012 501104    0    0     0     0 17730 6328 3 91  6  0  0  0
12  0      0 218728  16020 501144    0    0     0    16 17467 6180 3 89  8  0  0  0
 0  0      0 220896  16020 501200    0    0     0     0 16554 6717 2 82 16  0  0  0
 2  0      0 221708  16020 501244    0    0     0     0 16579 6840 3 80 17  0  0  0
 0  0      0 222932  16020 501292    0    0     0     0 16627 6801 2 80 18  0  0  0
 8  0      0 218292  16020 501340    0    0     0     0 16597 6701 3 79 18  0  0  0
 1  0      0 219804  16028 501380    0    0     0    16 16166 6856 2 76 21  1  0  0
16  0      0 219324  16028 501436    0    0     0     4 16818 6615 3 82 15  0  0  0
13  0      0 218124  16028 501480    0    0     0  1544 16779 6534 2 84 14  0  0  0
 6  0      0 217388  16028 501528    0    0     0     0 16890 6395 3 85 12  0  0  0
 5  0      0 219756  16028 501576    0    0     0     0 16778 6523 3 83 14  0  0  0
 4  0      0 219560  16036 501612    0    0     0    32 16869 6492 3 87 10  0  0  0
21  0      0 218536  16036 501668    0    0     0     0 16265 6596 3 80 17  0  0  0
10  0      0 212904  16036 501720    0    0     0     0 15663 6437 3 82 15  0  0  0
 9  0      0 214784  16036 501764    0    0     0     0 16691 6337 3 89  8  0  0  0
18  0      0 217080  16036 501812    0    0     0     0 16480 6654 3 85 12  0  0  0
 0  0      0 219008  16044 501848    0    0     0    16 16895 6811 3 81 16  0  0  0
 0  0      0 221608  16044 501908    0    0     0     0 16006 6945 3 76 21  0  0  0
 0  0      0 221640  16044 501916    0    0     0     0 1011   60  0  1 99  0  0  0
 0  0      0 221640  16044 501916    0    0     0     0 1012   63  0  1 99  0  0  0
 0  0      0 221640  16044 501916    0    0     0     0 1010   65  0  2 98  0  0  0
 0  0      0 221640  16044 501916    0    0     0     0 1012   67  0  1 99  0  0  0
 0  0      0 221640  16052 501916    0    0     0    16 1011   73  0  1 96  3  0  0
 0  0      0 221640  16060 501908    0    0     0  2064 1023  106  0  2 98  0  0  0
 0  0      0 221640  16060 501916    0    0     0     0 1015  150  0  1 99  0  0  0
 0  0      0 221640  16060 501916    0    0     0     0 1013   82  0  1 99  0  0  0
