procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
44  0      0 275756  15580 459084    0    0 42669   706 7258   52  3 50 42  5  0  0
34  0      0 278260  15580 459160    0    0     0     0 18177 7009 3 97  0  0  0  0
28  0      0 279140  15580 459244    0    0     0     0 18188 6384 3 97  0  0  0  0
18  0      0 270432  15580 459392    0    0     0     0 18925 4587 4 96  0  0  0  0
35  0      0 253884  15580 459468    0    0     0     0 18325 6878 3 97  0  0  0  0
39  0      0 250688  15588 459496    0    0     0    64 18150 9032 4 96  0  0  0  0
38  0      0 235988  15588 459572    0    0     0     0 17811 9183 4 96  0  0  0  0
47  0      0 237616  15588 459644    0    0     0     0 18293 8674 3 97  0  0  0  0
27  0      0 241076  15588 459772    0    0     0     0 18067 4628 3 97  0  0  0  0
23  0      0 241764  15588 459848    0    0     0     0 18663 4071 4 96  0  0  0  0
31  0      0 243820  15596 459876    0    0     0    24 18524 3957 3 97  0  0  0  0
27  0      0 246544  15596 459936    0    0     0     0 19177 4020 4 96  0  0  0  0
28  0      0 246588  15596 460008    0    0     0     0 18736 4099 3 97  0  0  0  0
22  0      0 247988  15596 460044    0    0     0     0 19209 4288 3 97  0  0  0  0
21  0      0 245012  15596 460116    0    0     0     0 18656 4183 3 97  0  0  0  0
35  0      0 243008  15604 460176    0    0     0    16 18949 4261 4 96  0  0  0  0
30  0      0 238532  15604 460212    0    0     0     0 18223 3848 3 97  0  0  0  0
31  0      0 237924  15604 460312    0    0     0     0 18944 4312 4 96  0  0  0  0
26  0      0 240328  15604 460368    0    0     0     0 19042 3890 4 96  0  0  0  0
30  0      0 237704  15604 460404    0    0     0     0 19037 4057 4 96  0  0  0  0
35  0      0 239880  15612 460484    0    0     0    20 19125 4080 5 95  0  0  0  0
24  0      0 242376  15612 460520    0    0     0     0 19108 3994 3 97  0  0  0  0
35  0      0 242992  15612 460588    0    0     0     0 18541 3872 3 97  0  0  0  0
23  0      0 235024  15612 460648    0    0     0   212 18298 4077 4 96  0  0  0  0
32  0      0 238200  15612 460684    0    0     0     0 18611 4281 4 96  0  0  0  0
32  0      0 237176  15624 460748    0    0     0  5216 18808 4456 4 96  0  0  0  0
30  0      0 236632  15624 460800    0    0     0    44 18833 3948 3 97  0  0  0  0
30  0      0 239884  15624 460836    0    0     0     0 18876 4353 4 96  0  0  0  0
23  0      0 243532  15624 460912    0    0     0     0 18715 3932 4 96  0  0  0  0
35  0      0 246208  15624 460964    0    0     0     0 18808 4120 4 96  0  0  0  0
