procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
28  0      0 261952  15636 428332    0    0     0    36 18364 4235 4 96  0  0  0  0
28  0      0 260256  15636 428392    0    0     0     0 17125 4020 4 96  0  0  0  0
22  0      0 259808  15636 428444    0    0     0     0 18320 3935 5 95  0  0  0  0
33  0      0 234144  15636 428496    0    0     0     0 17844 4499 4 96  0  0  0  0
20  0      0 237680  15636 428544    0    0     0     0 18203 4334 5 95  0  0  0  0
48  0      0 237744  15644 428596    0    0     0    16 18257 4052 4 96  0  0  0  0
14  0      0 240216  15644 428652    0    0     0     0 17837 3827 4 96  0  0  0  0
31  0      0 243448  15644 428700    0    0     0     0 18042 4177 5 95  0  0  0  0
23  0      0 246776  15644 428756    0    0     0     0 18097 4257 4 96  0  0  0  0
25  1      0 246968  15644 428808    0    0     0     0 18076 4304 4 96  0  0  0  0
16  0      0 242936  15652 428868    0    0     0    16 18302 4106 5 95  0  0  0  0
23  0      0 244600  15652 428920    0    0     0     0 18298 4299 5 95  0  0  0  0
31  0      0 242184  15652 428980    0    0     0     0 18741 4170 4 96  0  0  0  0
32  0      0 240232  15652 429032    0    0     0     0 17990 3925 4 96  0  0  0  0
41  0      0 240136  15652 431112    0    0  2032     0 17976 4303 3 97  0  0  0  0
24  0      0 241320  15660 431200    0    0     0    16 18343 4094 4 96  0  0  0  0
29  0      0 238824  15660 431228    0    0     0     0 18006 4179 4 96  0  0  0  0
31  0      0 238792  15660 431276    0    0     0     0 18166 3980 4 96  0  0  0  0
35  0      0 238216  15660 431332    0    0     0     0 18295 3871 5 95  0  0  0  0
14  0      0 242280  15660 431388    0    0     0     0 18738 4045 4 96  0  0  0  0
16  0      0 244264  15668 431428    0    0     0    16 18628 4281 4 96  0  0  0  0
12  0      0 238280  15668 431488    0    0     0     0 17329 3920 4 96  0  0  0  0
25  0      0 240200  15668 431532    0    0     0     0 17062 4180 3 97  0  0  0  0
17  0      0 240072  15668 431584    0    0     0   164 16798 4020 4 96  0  0  0  0
44  0      0 233224  15668 433304    0    0  1612     0 16825 4346 5 95  0  0  0  0
23  0      0 239296  15676 433288    0    0     0    16 17061 4099 4 96  0  0  0  0
15  0      0 235256  15676 433344    0    0     0    72 16870 4155 5 95  0  0  0  0
23  0      0 237016  15676 433392    0    0     0     8 16613 4033 4 96  0  0  0  0
30  0      0 235448  15676 433436    0    0     0     0 15899 3991 5 95  0  0  0  0
22  0      0 238040  15676 433488    0    0     0  1564 17360 4090 4 96  0  0  0  0
36  0      0 238456  15684 433564    0    0     0    36 18295 4167 5 95  0  0  0  0
29  0      0 236584  15684 433592    0    0     0     0 17908 4209 4 96  0  0  0  0
29  0      0 235336  15684 433640    0    0     0     0 16416 3710 4 96  0  0  0  0
28  0      0 237936  15684 433688    0    0     0     0 16815 4167 3 97  0  0  0  0
33  0      0 231096  15684 433740    0    0     0     0 17705 4114 4 96  0  0  0  0
22  0      0 226364  15692 434232    0    0   392    16 17821 4419 4 96  0  0  0  0
 9  0      0 220028  15692 434236    0    0     0     0 18111 3950 4 96  0  0  0  0
25  0      0 224028  15692 434288    0    0     0     0 17856 4134 4 96  0  0  0  0
29  0      0 225980  15692 434340    0    0     0     0 17776 4134 5 95  0  0  0  0
35  0      0 227420  15692 434396    0    0     0     0 18292 3935 4 96  0  0  0  0
13  0      0 226720  15700 434440    0    0     0    16 17862 4036 4 96  0  0  0  0
19  0      0 223776  15700 434496    0    0     0     0 17117 3909 4 96  0  0  0  0
18  0      0 219680  15700 434544    0    0     0     0 18137 4103 4 96  0  0  0  0
19  0      0 225376  15700 434604    0    0     0     0 18093 4174 4 96  0  0  0  0
20  0      0 232192  15700 434656    0    0     0     0 18277 4441 4 96  0  0  0  0
33  0      0 228596  15708 434700    0    0     0    16 17049 3988 4 96  0  0  0  0
21  0      0 221268  15708 434940    0    0   120     0 18101 4906 4 96  0  0  0  0
25  0      0 218692  15708 434944    0    0     0     0 17818 4273 5 95  0  0  0  0
22  0      0 216388  15708 434992    0    0     0     0 17420 3942 4 96  0  0  0  0
31  0      0 219172  15708 435040    0    0     0     0 17926 4084 3 97  0  0  0  0
18  0      0 218884  15716 435088    0    0     0    16 17633 4148 4 96  0  0  0  0
22  0      0 217728  15716 435152    0    0     0     0 18334 4051 4 96  0  0  0  0
25  0      0 218900  15716 435200    0    0     0     0 16917 4045 4 96  0  0  0  0
25  0      0 218824  15716 435252    0    0     0     0 17943 4041 4 96  0  0  0  0
41  0      0 221768  15716 435300    0    0     0     0 18103 4313 4 96  0  0  0  0
26  0      0 209312  15724 435348    0    0     0    20 17396 4051 5 95  0  0  0  0
25  0      0 222044  15724 435412    0    0     0     0 17950 3977 3 97  0  0  0  0
27  0      0 223120  15724 436036    0    0   520     0 18471 4439 5 95  0  0  0  0
31  0      0 215688  15724 436176    0    0   148     0 17448 4294 4 96  0  0  0  0
28  0      0 208680  15724 436228    0    0     0     4 17621 3993 4 96  0  0  0  0
14  0      0 220612  15732 436300    0    0     0  1588 17985 4126 4 96  0  0  0  0
16  0      0 222360  15732 436332    0    0     0    24 17371 4125 4 96  0  0  0  0
35  0      0 222220  15732 436380    0    0     0     0 17645 4163 4 96  0  0  0  0
27  0      0 226404  15732 436436    0    0     0     0 17905 4186 4 96  0  0  0  0
30  0      0 227012  15732 436484    0    0     0     0 17899 4142 5 95  0  0  0  0
34  0      0 227280  15740 436572    0    0     0    16 17450 4003 5 95  0  0  0  0
27  0      0 232316  15740 436600    0    0     0     0 17959 4240 5 95  0  0  0  0
32  0      0 228280  15740 436648    0    0     0     0 17749 4100 4 96  0  0  0  0
25  0      0 224508  15740 437620    0    0   916     0 18228 4286 4 96  0  0  0  0
23  0      0 223900  15740 437704    0    0     0     0 18377 4688 4 96  0  0  0  0
18  0      0 225160  15748 437752    0    0     0    16 18391 4239 4 96  0  0  0  0
31  0      0 226184  15748 437780    0    0     0     0 17950 4292 5 95  0  0  0  0
21  0      0 227496  15748 437832    0    0     0     0 18247 4267 5 95  0  0  0  0
17  0      0 225840  15748 437884    0    0     0     0 17698 4312 4 96  0  0  0  0
35  0      0 228208  15748 437944    0    0     0     0 17971 4239 4 96  0  0  0  0
21  0      0 224196  15756 437988    0    0     0    16 17671 3902 4 96  0  0  0  0
34  0      0 224544  15756 438052    0    0     0     0 18872 4271 4 96  0  0  0  0
21  0      0 227340  15756 438112    0    0     0     0 18321 4109 4 96  0  0  0  0
 8  0      0 232404  15756 438168    0    0     0     0 18427 4353 5 95  0  0  0  0
19  0      0 222840  15756 443508    0    0  5228     0 17980 4246 4 96  0  0  0  0
18  0      0 214964  15764 443692    0    0   148    16 17783 4619 4 96  0  0  0  0
32  0      0 213468  15764 443704    0    0     0     0 18284 4122 4 96  0  0  0  0
23  0      0 212852  15764 443756    0    0     0     0 18120 4075 4 96  0  0  0  0
20  0      0 218856  15764 443816    0    0     0     0 18134 4295 4 96  0  0  0  0
17  0      0 212144  15764 443868    0    0     0     0 18152 4315 4 96  0  0  0  0
30  0      0 215120  15772 443912    0    0     0    16 18062 4117 4 96  0  0  0  0
35  0      0 211356  15772 443968    0    0     0     4 17839 4060 4 96  0  0  0  0
34  0      0 217440  15772 444028    0    0     0     0 16678 3837 5 95  0  0  0  0
13  0      0 223216  15772 444080    0    0     0     0 16633 3999 3 97  0  0  0  0
24  0      0 217968  15772 444124    0    0     0     0 16850 4023 4 96  0  0  0  0
30  0      0 218448  15780 444264    0    0    92  1624 16473 4425 5 95  0  0  0  0
22  0      0 214984  15780 444312    0    0     0     0 16463 4444 4 96  0  0  0  0
30  0      0 213192  15780 444352    0    0     0     0 17402 4058 4 96  0  0  0  0
20  0      0 212904  15780 444408    0    0     0     0 17390 4186 4 96  0  0  0  0
17  0      0 216292  15780 444452    0    0     0     0 16542 4157 6 94  0  0  0  0
12  0      0 214432  15788 444492    0    0     0    36 16003 4088 5 95  0  0  0  0
32  0      0 219664  15788 444548    0    0     0    20 16998 4369 5 95  0  0  0  0
28  0      0 222544  15788 444608    0    0     0     0 18373 3997 5 95  0  0  0  0
21  0      0 223324  15788 444656    0    0     0     0 17982 4310 3 97  0  0  0  0
16  0      0 220668  15788 444712    0    0     0     0 15829 3892 5 95  0  0  0  0
20  0      0 226568  15796 444748    0    0     0    16 17045 4260 4 96  0  0  0  0
17  0      0 213160  15796 444856    0    0     0     0 17967 4409 5 95  0  0  0  0
19  0      0 207776  15796 453080    0    0  8192     0 17185 4573 3 97  0  0  0  0
27  0      0 207392  15796 453104    0    0     0     0 18060 4190 5 95  0  0  0  0
16  0      0 208928  15796 453156    0    0     0     0 17745 4078 4 96  0  0  0  0
28  0      0 208652  15804 453236    0    0     0    16 18439 4254 5 95  0  0  0  0
23  0      0 214764  15804 453264    0    0     0     0 18181 4294 5 95  0  0  0  0
17  0      0 215848  15804 453312    0    0     0     0 17891 4112 3 97  0  0  0  0
20  0      0 212328  15804 453360    0    0     0     0 17207 4213 5 95  0  0  0  0
30  0      0 208368  15804 453412    0    0     0     0 18346 4199 4 96  0  0  0  0
29  0      0 214576  15812 453492    0    0     0    16 18037 4023 5 95  0  0  0  0
25  0      0 213796  15812 453524    0    0     0     0 17989 4060 4 96  0  0  0  0
29  0      0 201156  15812 453632    0    0     0     0 17364 4051 3 97  0  0  0  0
12  0      0 207224  15812 456744    0    0  3080     0 17044 4335 4 96  0  0  0  0
28  0      0 203320  15812 456736    0    0     0     0 17855 4226 4 96  0  0  0  0
27  0      0 205464  15820 456820    0    0     0    20 17557 4253 4 96  0  0  0  0
18  0      0 204696  15820 456840    0    0     0     0 18234 4267 4 96  0  0  0  0
16  0      0 204216  15820 456896    0    0     0     0 17251 4198 5 95  0  0  0  0
19  0      0 205616  15820 456944    0    0     0     0 17725 4049 4 96  0  0  0  0
 9  0      0 205988  15820 456996    0    0     0     0 18605 4337 5 95  0  0  0  0
20  0      0 204332  15828 457056    0    0     0    16 17958 4181 4 96  0  0  0  0
17  0      0 202380  15828 457108    0    0     0  1544 17962 4088 4 96  0  0  0  0
29  0      0 200104  15828 457156    0    0     0     8 17551 3930 4 96  0  0  0  0
28  0      0 204744  15828 457208    0    0     0     0 18182 4150 4 96  0  0  0  0
22  0      0 197392  15828 465508    0    0  8192     0 18115 4843 4 96  0  0  0  0
20  0      0 192112  15836 470900    0    0  5364    36 17954 4361 4 96  0  0  0  0
11  0      0 194000  15836 470928    0    0     0     0 17464 3740 4 96  0  0  0  0
12  0      0 194832  15836 470976    0    0     0     0 18282 4193 4 96  0  0  0  0
18  0      0 196220  15836 471028    0    0     0     0 18229 4415 4 96  0  0  0  0
37  0      0 191912  15836 471088    0    0     0     0 17847 4173 4 96  0  0  0  0
29  0      0 195096  15844 471168    0    0     0    16 17974 4177 4 96  0  0  0  0
30  0      0 195288  15844 471192    0    0     0    24 18411 4027 5 95  0  0  0  0
29  0      0 195896  15844 471244    0    0     0     0 18023 4113 4 96  0  0  0  0
31  0      0 193316  15844 471300    0    0     0     0 18288 3937 4 96  0  0  0  0
24  0      0 197920  15844 471348    0    0     0     0 18004 4280 4 96  0  0  0  0
26  0      0 188688  15852 472180    0    0   720    16 18043 4707 5 95  0  0  0  0
37  0      0 182800  15852 472172    0    0     0     0 18001 4247 5 95  0  0  0  0
31  0      0 191224  15852 472220    0    0     0     0 18317 4305 4 96  0  0  0  0
53  0      0 183380  15852 472276    0    0     0     0 18288 3914 4 96  0  0  0  0
20  0      0 190864  15852 472332    0    0     0     0 18035 4029 4 96  0  0  0  0
23  0      0 189424  15860 472412    0    0     0    16 18396 4077 4 96  0  0  0  0
20  0      0 191124  15860 472436    0    0     0     0 17622 4127 4 96  0  0  0  0
11  0      0 196244  15860 472492    0    0     0     0 17891 4200 5 95  0  0  0  0
40  0      0 187760  15860 472544    0    0     0     0 17888 4071 4 96  0  0  0  0
19  0      0 193712  15860 472596    0    0     0     0 17729 3855 5 95  0  0  0  0
14  0      0 194128  15868 472636    0    0     0    16 17731 3994 4 96  0  0  0  0
25  0      0 179580  15868 472732    0    0     0     4 17823 4775 4 96  0  0  0  0
31  0      0 180568  15868 472736    0    0     0     0 18008 4110 4 96  0  0  0  0
31  0      0 182208  15868 472784    0    0     0     0 18235 3992 4 96  0  0  0  0
21  0      0 185516  15868 472836    0    0     0     0 18436 4145 4 96  0  0  0  0
29  0      0 181996  15876 472920    0    0     0    16 18539 4289 4 96  0  0  0  0
36  0      0 186016  15876 472952    0    0     0     0 18325 4014 4 96  0  0  0  0
31  0      0 190176  15876 473004    0    0     0  1592 18554 4227 4 96  0  0  0  0
19  0      0 186496  15876 473060    0    0     0     4 16989 3912 4 96  0  0  0  0
17  0      0 194980  15876 473104    0    0     0     0 16530 4098 6 94  0  0  0  0
13  0      0 190980  15884 473152    0    0     0    28 18048 4422 3 97  0  0  0  0
18  0      0 189348  15884 473212    0    0     0     0 17128 3999 4 96  0  0  0  0
39  0      0 184272  15884 476944    0    0  3644     0 16564 4543 5 95  0  0  0  0
25  0      0 175424  15884 477904    0    0   964     0 15788 3942 4 96  0  0  0  0
17  0      0 182664  15884 477952    0    0     0     0 17669 4095 5 95  0  0  0  0
29  0      0 182688  15892 478032    0    0     0    16 17489 4071 4 96  0  0  0  0
11  0      0 186184  15892 478060    0    0     0     0 16820 4135 4 96  0  0  0  0
21  0      0 182728  15892 478108    0    0     0     0 16766 4005 5 95  0  0  0  0
29  0      0 186356  15892 478160    0    0     0     0 17055 4033 4 96  0  0  0  0
22  0      0 192140  15892 478208    0    0     0     0 17803 4312 5 95  0  0  0  0
25  0      0 190136  15900 478288    0    0     0    16 17452 4088 4 96  0  0  0  0
23  0      0 189232  15900 478312    0    0     0    12 15979 3990 5 95  0  0  0  0
21  0      0 189712  15900 478360    0    0     0     0 17837 4046 4 96  0  0  0  0
29  0      0 184916  15900 480480    0    0     0     0 18196 4428 4 96  0  0  0  0
24  0      0 188280  15900 478452    0    0     0     0 17992 4375 4 96  0  0  0  0
28  0      0 192952  15908 478536    0    0     0    16 18117 4233 4 96  0  0  0  0
18  0      0 186472  15908 478560    0    0     0     0 16814 3936 5 95  0  0  0  0
25  0      0 188360  15908 478612    0    0     0     0 17696 4071 5 95  0  0  0  0
24  0      0 187848  15908 478664    0    0     0     0 17798 3906 5 95  0  0  0  0
35  0      0 192200  15908 478716    0    0     0     0 18190 4129 4 96  0  0  0  0
14  0      0 192104  15916 478800    0    0     0    20 17550 4264 4 96  0  0  0  0
23  0      0 190248  15916 478828    0    0     0     0 18264 4078 5 95  0  0  0  0
 8  0      0 186568  15916 478880    0    0     0     0 18081 4029 4 96  0  0  0  0
35  0      0 190568  15916 478932    0    0     0     0 18273 4288 5 95  0  0  0  0
32  0      0 192072  15916 478988    0    0     0     0 16865 3952 5 95  0  0  0  0
30  0      0 191016  15924 479064    0    0     0    16 18508 4332 4 96  0  0  0  0
34  0      0 190428  15924 479088    0    0     0     0 18321 4102 4 96  0  0  0  0
35  0      0 187776  15924 479140    0    0     0  1552 18069 4286 4 96  0  0  0  0
30  0      0 185884  15924 479192    0    0     0     0 17496 3979 5 95  0  0  0  0
25  0      0 192252  15924 479252    0    0     0     8 17424 3986 3 97  0  0  0  0
33  0      0 186300  15932 479324    0    0     0    36 18270 4125 4 96  0  0  0  0
18  0      0 191372  15932 479352    0    0     0     0 18644 4075 4 96  0  0  0  0
24  0      0 193964  15932 479404    0    0     0     0 18508 4281 4 96  0  0  0  0
36  0      0 187828  15932 479460    0    0     0     0 17175 3892 4 96  0  0  0  0
16  0      0 191036  15932 479512    0    0     0     0 18028 4208 4 96  0  0  0  0
24  0      0 184988  15940 479552    0    0     0    16 17473 4031 4 96  0  0  0  0
24  0      0 192068  15940 479608    0    0     0     0 18455 4189 4 96  0  0  0  0
37  0      0 186980  15940 479656    0    0     0     0 17354 4238 5 95  0  0  0  0
37  0      0 185156  15940 479716    0    0     0     0 18093 4101 4 96  0  0  0  0
22  0      0 192624  15940 479768    0    0     0     0 18394 4032 3 97  0  0  0  0
21  0      0 188816  15948 479852    0    0     0    16 18094 4072 5 95  0  0  0  0
13  0      0 193648  15948 479872    0    0     0     0 17996 4432 4 96  0  0  0  0
32  0      0 193552  15948 479928    0    0     0     0 18415 4142 5 95  0  0  0  0
29  0      0 191744  15948 479980    0    0     0     0 17865 4195 3 97  0  0  0  0
25  0      0 186048  15948 480036    0    0     0     0 17870 3829 5 95  0  0  0  0
26  0      0 188768  15956 480120    0    0     0    16 17602 4356 3 97  0  0  0  0
33  0      0 189344  15956 480168    0    0     0    24 18368 4235 4 96  0  0  0  0
18  0      0 187104  15956 480188    0    0     0     0 17384 3882 4 96  0  0  0  0
23  0      0 188768  15956 480240    0    0     0     0 17665 4235 3 97  0  0  0  0
32  0      0 191840  15956 480288    0    0     0     0 18470 4409 5 95  0  0  0  0
18  0      0 187424  15964 480372    0    0     0    20 17696 4323 4 96  0  0  0  0
36  0      0 191296  15964 480428    0    0     0     0 18058 4327 3 97  0  0  0  0
23  0      0 191680  15964 480452    0    0     0     0 18106 4203 4 96  0  0  0  0
27  0      0 189544  15964 480508    0    0     0     0 18320 4234 5 95  0  0  0  0
20  0      0 185288  15964 480560    0    0     0     0 17491 3818 3 97  0  0  0  0
17  0      0 189084  15972 480636    0    0     0    16 18486 4205 5 95  0  0  0  0
24  0      0 182624  15972 480668    0    0     0     0 18228 4468 3 97  0  0  0  0
48  0      0 185344  15972 480748    0    0     0     0 17723 4128 4 96  0  0  0  0
33  0      0 188256  15972 480772    0    0     0  1588 17903 4086 5 95  0  0  0  0
22  0      0 185792  15972 480820    0    0     0     0 17738 4019 4 96  0  0  0  0
23  0      0 185728  15980 480904    0    0     0    44 17884 4192 4 96  0  0  0  0
43  0      0 184400  15980 480924    0    0     0     0 17610 4130 5 95  0  0  0  0
24  0      0 182736  15980 480976    0    0     0     0 18199 3863 3 97  0  0  0  0
33  0      0 188948  15980 481028    0    0     0     0 18278 4287 5 95  0  0  0  0
31  0      0 186868  15980 481080    0    0     0     0 17726 3907 5 95  0  0  0  0
40  0      0 188628  15988 481156    0    0     0    16 16919 3873 4 96  0  0  0  0
30  0      0 189128  15988 481172    0    0     0     0 16893 3882 4 96  0  0  0  0
22  0      0 191664  15988 481224    0    0     0     0 17895 3967 4 96  0  0  0  0
24  0      0 189936  15988 481272    0    0     0     0 16641 4057 5 95  0  0  0  0
23  0      0 192472  15988 481324    0    0     0     0 16574 3997 4 96  0  0  0  0
26  0      0 189720  15996 481400    0    0     0    16 16890 3913 4 96  0  0  0  0
27  0      0 191608  15996 481420    0    0     0     0 18384 4402 5 95  0  0  0  0
19  0      0 191640  15996 481476    0    0     0     0 16948 3897 4 96  0  0  0  0
22  0      0 190040  15996 481520    0    0     0     0 16348 3995 5 95  0  0  0  0
21  0      0 187988  15996 481568    0    0     0     0 16359 4013 5 95  0  0  0  0
15  0      0 191124  16004 481640    0    0     0    16 18073 4105 5 95  0  0  0  0
19  0      0 193140  16004 481668    0    0     0     0 18443 4286 4 96  0  0  0  0
18  0      0 193044  16004 481724    0    0     0     0 17428 4006 3 97  0  0  0  0
22  0      0 193268  16004 481772    0    0     0     0 16867 4136 5 95  0  0  0  0
14  0      0 194812  16004 481824    0    0     0     0 17209 4237 5 95  0  0  0  0
32  0      0 195068  16012 481904    0    0     0    20 18380 4331 4 96  0  0  0  0
14  0      0 190684  16012 481928    0    0     0    24 18071 4164 5 95  0  0  0  0
26  0      0 192860  16012 481984    0    0     0     0 17439 4296 4 96  0  0  0  0
17  0      0 189180  16012 482036    0    0     0     0 17248 3872 4 96  0  0  0  0
30  0      0 191228  16012 482080    0    0     0     0 17730 4069 5 95  0  0  0  0
27  0      0 193884  16020 482160    0    0     0    16 18214 4340 4 96  0  0  0  0
24  0      0 192516  16020 482188    0    0     0     0 17657 4034 4 96  0  0  0  0
27  0      0 192708  16020 482236    0    0     0     0 16747 3933 4 96  0  0  0  0
16  0      0 194404  16020 482292    0    0     0     0 17936 4055 4 96  0  0  0  0
26  0      0 192772  16020 482344    0    0     0     0 18168 4362 4 96  0  0  0  0
34  0      0 195492  16028 482424    0    0     0    16 18252 4097 5 95  0  0  0  0
46  0      0 192836  16028 482444    0    0     0  1700 16130 3953 5 95  0  0  0  0
22  0      0 189860  16028 482500    0    0     0     0 18020 3960 4 96  0  0  0  0
14  0      0 192988  16028 482548    0    0     0     0 18141 4072 4 96  0  0  0  0
18  0      0 193300  16028 482592    0    0     0     0 17914 4023 4 96  0  0  0  0
30  0      0 195348  16036 482676    0    0     0    28 17882 4402 4 96  0  0  0  0
32  0      0 191156  16036 482736    0    0     0     0 18467 4226 5 95  0  0  0  0
36  0      0 188404  16036 482756    0    0     0     0 18162 4075 3 97  0  0  0  0
22  0      0 191316  16036 482812    0    0     0     0 17856 4250 6 94  0  0  0  0
19  0      0 191124  16036 482860    0    0     0     0 18135 4159 3 97  0  0  0  0
21  0      0 186772  16044 482936    0    0     0    16 17901 4168 5 95  0  0  0  0
24  0      0 187956  16044 483000    0    0     0     0 18380 4423 5 95  0  0  0  0
26  0      0 188436  16044 483056    0    0     0     0 18381 4179 4 96  0  0  0  0
29  0      0 191956  16044 483076    0    0     0     0 18200 4201 4 96  0  0  0  0
29  0      0 195156  16044 483128    0    0     0     0 17767 4122 5 95  0  0  0  0
33  0      0 192948  16052 483208    0    0     0    16 18364 4233 5 95  0  0  0  0
27  0      0 191924  16060 483260    0    0     0  2068 17523 3937 4 96  0  0  0  0
27  0      0 194324  16060 483280    0    0     0     0 18039 4233 4 96  0  0  0  0
30  0      0 195300  16060 483332    0    0     0     0 17497 4134 4 96  0  0  0  0
31  0      0 191076  16084 483580    0    0     0  2144 18017 4098 5 95  0  0  0  0
