procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
19  0      0 297280  15580 455012    0    0 42854   688 7111   51  3 48 44  4  0  0
22  0      0 299456  15580 455072    0    0     0     0 18758 7045 2 98  0  0  0  0
29  0      0 302216  15580 455124    0    0     0     0 18210 6719 3 97  0  0  0  0
16  0      0 290420  15580 455180    0    0     0     0 17805 6230 3 97  0  0  0  0
52  0      0 289264  15580 455224    0    0     0     0 17982 6286 3 97  0  0  0  0
25  0      0 288300  15588 455304    0    0     0    64 17909 7143 5 95  0  0  0  0
40  0      0 279688  15588 455356    0    0     0     0 17664 7593 3 97  0  0  0  0
13  0      0 282456  15588 455408    0    0     0     0 17656 6903 3 97  0  0  0  0
14  0      0 280064  15588 455460    0    0     0     0 18078 7538 3 97  0  0  0  0
21  0      0 278644  15588 455508    0    0     0     0 18475 7739 4 96  0  0  0  0
14  0      0 283272  15596 455568    0    0     0    24 18086 7493 3 97  0  0  0  0
40  0      0 282480  15596 455624    0    0     0     0 18036 7694 3 97  0  0  0  0
28  0      0 283392  15596 455684    0    0     0     0 17988 8030 4 96  0  0  0  0
15  0      0 284512  15596 455736    0    0     0     0 18487 7736 3 97  0  0  0  0
22  0      0 286656  15596 455792    0    0     0     0 18361 7625 3 93  4  0  0  0
20  0      0 283388  15604 455836    0    0     0    16 17753 7551 3 97  0  0  0  0
35  0      0 285932  15604 455904    0    0     0     0 18761 8209 3 97  0  0  0  0
20  0      0 282784  15604 455960    0    0     0     0 17593 7290 3 97  0  0  0  0
15  0      0 284236  15604 456008    0    0     0     0 18462 7803 3 97  0  0  0  0
14  0      0 282356  15604 456068    0    0     0     0 18461 7772 4 96  0  0  0  0
13  0      0 280436  15612 456116    0    0     0    16 18105 7834 3 97  0  0  0  0
27  0      0 283832  15612 456176    0    0     0     0 18162 7623 3 97  0  0  0  0
13  0      0 282712  15612 456232    0    0     0     0 18294 8279 3 97  0  0  0  0
21  0      0 280500  15612 456280    0    0     0     0 18065 7958 3 97  0  0  0  0
12  0      0 276992  15612 456364    0    0     0   204 18188 8055 4 96  0  0  0  0
24  0      0 275712  15620 456396    0    0     0  5152 18102 7837 3 97  0  0  0  0
34  0      0 271936  15620 456448    0    0     0    44 18185 7983 3 97  0  0  0  0
25  0      0 274976  15620 456504    0    0     0     0 17972 7951 3 97  0  0  0  0
26  0      0 278624  15620 456556    0    0     0     0 18040 7911 3 97  0  0  0  0
37  0      0 276172  15620 456612    0    0     0     0 17439 7662 3 97  0  0  0  0
24  0      0 270992  15632 456652    0    0     0    60 17283 8306 4 96  0  0  0  0
14  0      0 273328  15632 456716    0    0     0  1768 18436 7846 3 96  1  0  0  0
27  0      0 275448  15632 456772    0    0     0     0 17992 7832 3 97  0  0  0  0
22  0      0 278648  15632 456832    0    0     0     0 18405 7740 3 97  0  0  0  0
10  0      0 270232  15632 456932    0    0     0     0 18456 7815 3 97  0  0  0  0
34  0      0 255564  15640 456948    0    0     0    36 17886 8124 4 96  0  0  0  0
34  0      0 258516  15640 456996    0    0     0     0 17980 7946 3 97  0  0  0  0
14  0      0 261976  15640 457048    0    0     0     0 18022 8014 3 97  0  0  0  0
19  0      0 266840  15640 457104    0    0     0     0 18069 7475 4 96  0  0  0  0
26  0      0 259192  15640 457152    0    0     0     0 17111 7421 4 96  0  0  0  0
31  0      0 260408  15648 457192    0    0     0    16 17712 7666 3 97  0  0  0  0
26  0      0 263716  15648 457256    0    0     0     0 17701 7859 5 95  0  0  0  0
11  0      0 267268  15648 457316    0    0     0     0 17738 8130 3 97  0  0  0  0
29  0      0 263816  15648 457368    0    0     0     0 17694 7646 4 96  0  0  0  0
28  0      0 264008  15648 457424    0    0     0     0 17798 8502 3 97  0  0  0  0
20  0      0 251888  15656 457468    0    0     0    16 18073 8126 3 97  0  0  0  0
28  0      0 250912  15656 457532    0    0     0     0 18276 7484 3 97  0  0  0  0
22  0      0 245248  15656 457584    0    0     0     0 17577 7810 3 97  0  0  0  0
