procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
31  0      0 233672  15664 457972    0    0     0     0 18584 3908 3 97  0  0  0  0
43  0      0 228104  15664 458028    0    0     0     0 18671 4050 4 96  0  0  0  0
21  0      0 231464  15664 458084    0    0     0     0 18552 4037 5 95  0  0  0  0
33  0      0 230024  15672 458124    0    0     0    16 18618 4191 4 96  0  0  0  0
31  0      0 227372  15672 458184    0    0     0     0 18460 3927 4 96  0  0  0  0
33  0      0 228396  15672 458264    0    0     0     0 18438 4832 4 96  0  0  0  0
36  0      0 216748  15672 458300    0    0     0   172 18203 4091 4 96  0  0  0  0
44  0      0 218892  15672 460392    0    0  2032     0 18424 4274 3 97  0  0  0  0
31  0      0 214764  15680 460448    0    0     0    16 18081 4157 4 96  0  0  0  0
27  0      0 217516  15680 460484    0    0     0    76 16929 3951 4 96  0  0  0  0
15  0      0 221452  15680 460536    0    0     0     8 18029 4285 3 97  0  0  0  0
42  0      0 217292  15680 460592    0    0     0     0 17923 4154 4 96  0  0  0  0
33  0      0 215628  15680 460644    0    0     0  1600 17503 3911 4 96  0  0  0  0
21  0      0 217516  15688 460700    0    0     0    36 16475 4038 4 96  0  0  0  0
20  0      0 221420  15688 460736    0    0     0     0 18422 4228 3 97  0  0  0  0
32  0      0 220972  15688 460800    0    0     0     0 18133 3995 3 97  0  0  0  0
22  0      0 213652  15688 460864    0    0     0     0 18458 3739 4 96  0  0  0  0
26  0      0 218432  15688 460900    0    0     0     0 18410 3996 5 95  0  0  0  0
24  0      0 222916  15696 460940    0    0     0    20 18559 4096 3 97  0  0  0  0
17  0      0 221340  15696 461020    0    0     0     0 18569 4227 3 97  0  0  0  0
29  0      0 217244  15696 461056    0    0     0     0 18373 3765 4 96  0  0  0  0
24  0      0 216772  15696 461120    0    0     0     0 18238 3966 4 96  0  0  0  0
30  0      0 220784  15696 461156    0    0     0     0 18448 4110 3 97  0  0  0  0
32  0      0 218936  15704 461200    0    0     0    16 18048 3887 3 97  0  0  0  0
23  0      0 219064  15704 461280    0    0     0     0 18278 4096 3 97  0  0  0  0
33  0      0 216824  15704 461316    0    0     0     0 18221 3851 4 96  0  0  0  0
19  0      0 217048  15704 461372    0    0     0     0 18413 3962 3 97  0  0  0  0
28  0      0 215960  15704 463052    0    0  1612     0 18050 4135 4 96  0  0  0  0
32  0      0 212088  15712 463100    0    0     0    20 18658 4521 4 96  0  0  0  0
34  0      0 203192  15712 463164    0    0     0     0 17661 4077 3 97  0  0  0  0
17  0      0 205624  15712 463200    0    0     0     0 18119 4118 4 96  0  0  0  0
31  0      0 209560  15712 463252    0    0     0     0 17665 4012 3 97  0  0  0  0
22  0      0 204280  15712 463324    0    0     0     0 18045 3884 4 96  0  0  0  0
16  0      0 206428  15720 463352    0    0     0    16 18293 3978 4 96  0  0  0  0
21  0      0 206528  15720 463412    0    0     0     0 18678 4190 3 97  0  0  0  0
21  0      0 209248  15720 463484    0    0     0     0 18370 4181 4 96  0  0  0  0
29  0      0 206680  15720 463520    0    0     0     0 18297 3990 4 96  0  0  0  0
20  0      0 206616  15720 463592    0    0     0     0 18128 3885 4 96  0  0  0  0
28  0      0 196264  15728 464040    0    0   392    16 18087 4406 4 96  0  0  0  0
25  0      0 200200  15728 464208    0    0   120     0 18316 4386 4 96  0  0  0  0
24  0      0 192296  15728 464264    0    0     0     0 18081 3967 4 96  0  0  0  0
26  0      0 193904  15728 464300    0    0     0     0 18156 4142 3 97  0  0  0  0
48  0      0 194000  15728 464360    0    0     0     4 18050 3921 4 96  0  0  0  0
19  0      0 195664  15736 464428    0    0     0  1628 18179 4549 4 96  0  0  0  0
20  0      0 189456  15736 464464    0    0     0    24 18252 4164 4 96  0  0  0  0
19  0      0 199048  15736 464544    0    0     0     0 18256 4027 3 97  0  0  0  0
17  0      0 196836  15736 464596    0    0     0     0 17833 4000 4 96  0  0  0  0
31  0      0 192968  15736 464632    0    0     0     0 17699 4081 3 97  0  0  0  0
24  0      0 198760  15744 464708    0    0     0    16 18647 4127 3 97  0  0  0  0
29  0      0 186056  15744 464768    0    0     0     0 18238 4287 3 97  0  0  0  0
29  0      0 174556  15744 465352    0    0   520     0 18148 4388 4 96  0  0  0  0
22  0      0 190280  15744 465392    0    0     0     0 18371 4102 3 97  0  0  0  0
37  0      0 190816  15744 465428    0    0     0     0 18181 3866 4 96  0  0  0  0
18  0      0 193500  15752 465488    0    0     0    16 18348 3861 4 96  0  0  0  0
23  0      0 188704  15752 465548    0    0     0     0 18223 3972 4 96  0  0  0  0
19  0      0 188960  15752 465584    0    0     0     0 18330 3965 3 97  0  0  0  0
26  0      0 192224  15752 465656    0    0     0     0 18379 3942 3 97  0  0  0  0
29  0      0 189856  15752 465712    0    0     0     0 17484 3845 4 96  0  0  0  0
22  0      0 190180  15760 465740    0    0     0    20 18068 3937 4 96  0  0  0  0
40  0      0 186024  15760 465820    0    0     0     0 18144 4182 4 96  0  0  0  0
23  0      0 187432  15760 465856    0    0     0     0 18099 4110 4 96  0  0  0  0
29  0      0 187504  15760 467016    0    0  1064     0 18159 4681 3 97  0  0  0  0
24  0      0 181752  15760 467032    0    0     0     0 18068 4005 4 96  0  0  0  0
27  0      0 184368  15768 467060    0    0     0    16 18038 3827 4 96  0  0  0  0
48  0      0 179928  15768 467140    0    0     0     0 18542 4497 2 98  0  0  0  0
36  0      0 189272  15768 467200    0    0     0     0 18200 7140 3 97  0  0  0  0
27  0      0 183128  15768 467236    0    0     0     0 18238 4495 5 95  0  0  0  0
41  0      0 188808  15768 467312    0    0     0     0 18209 3734 3 97  0  0  0  0
25  0      0 192072  15776 467364    0    0     0    16 18130 4117 4 96  0  0  0  0
26  0      0 191400  15776 467416    0    0     0     0 18623 4142 3 97  0  0  0  0
31  0      0 189544  15776 467468    0    0     0     0 18415 3996 3 97  0  0  0  0
30  0      0 182056  15776 467504    0    0     0     0 18610 4390 4 96  0  0  0  0
23  0      0 186304  15776 472836    0    0  5228     0 18145 4485 3 97  0  0  0  0
19  0      0 183788  15784 472856    0    0     0    24 18238 4167 4 96  0  0  0  0
24  0      0 179692  15784 472892    0    0     0  1612 18408 4261 3 97  0  0  0  0
28  0      0 176656  15784 472960    0    0     0     0 18182 3969 4 96  0  0  0  0
34  0      0 180304  15784 473024    0    0     0     0 18358 3964 4 96  0  0  0  0
20  0      0 181264  15784 473076    0    0     0     0 18229 4009 3 97  0  0  0  0
34  0      0 175260  15792 473128    0    0     0    36 17929 4045 3 97  0  0  0  0
25  0      0 179612  15792 473184    0    0     0    20 18037 4055 4 96  0  0  0  0
20  0      0 179384  15792 473232    0    0     0     0 18467 3792 2 98  0  0  0  0
29  0      0 184472  15792 473292    0    0     0     0 18294 4092 4 96  0  0  0  0
11  0      0 176124  15792 473328    0    0     0     0 18265 4014 4 96  0  0  0  0
27  0      0 173140  15800 473544    0    0   148    16 18021 4260 3 97  0  0  0  0
12  0      0 175640  15800 473692    0    0    92     0 18054 4181 4 96  0  0  0  0
35  0      0 172092  15800 473748    0    0     0     0 18454 3920 3 97  0  0  0  0
38  0      0 168476  15800 473804    0    0     0     0 18248 4015 3 97  0  0  0  0
43  0      0 169044  15800 473856    0    0     0     0 18012 4145 3 97  0  0  0  0
19  0      0 175944  15808 473900    0    0     0    20 18144 4548 4 96  0  0  0  0
20  0      0 175112  15808 473956    0    0     0     0 18356 3880 3 97  0  0  0  0
31  0      0 168396  15808 473992    0    0     0     0 18442 3847 4 96  0  0  0  0
22  0      0 177044  15808 474068    0    0     0     0 17719 4031 4 96  0  0  0  0
34  0      0 177160  15808 474120    0    0     0     0 18217 3984 4 96  0  0  0  0
31  0      0 179904  15816 474172    0    0     0    16 17965 3936 4 96  0  0  0  0
21  0      0 172056  15816 474232    0    0     0     0 18489 3900 4 96  0  0  0  0
28  0      0 167680  15816 474268    0    0     0     0 18061 4420 3 97  0  0  0  0
35  0      0 169120  15816 474320    0    0     0     0 18487 4215 4 96  0  0  0  0
27  0      0 162600  15816 474372    0    0     0     0 18058 3847 3 97  0  0  0  0
36  0      0 163784  15824 474440    0    0     0    16 18174 4402 4 96  0  0  0  0
25  0      0 165244  15824 474484    0    0     0     0 17788 4128 2 98  0  0  0  0
25  0      0 162016  15824 474540    0    0     0     0 18437 3924 4 96  0  0  0  0
31  0      0 175616  15824 474592    0    0     0     0 18345 4333 4 96  0  0  0  0
26  0      0 174860  15824 474652    0    0     0     0 18483 4083 3 97  0  0  0  0
29  0      0 177424  15832 474704    0    0     0    16 18195 4038 4 96  0  0  0  0
27  0      0 182844  15832 474756    0    0     0     0 18238 4155 3 97  0  0  0  0
22  0      0 183324  15832 474808    0    0     0  1632 18491 4113 3 97  0  0  0  0
34  0      0 157344  15832 486132    0    0 11272     0 17954 4448 3 97  0  0  0  0
25  0      0 168052  15832 486192    0    0     0     0 18110 4074 4 96  0  0  0  0
33  0      0 163088  15840 486244    0    0     0    36 18200 4144 3 97  0  0  0  0
25  0      0 166124  15840 486292    0    0     0     0 18343 4046 3 97  0  0  0  0
26  0      0 167316  15840 486344    0    0     0     0 17927 3961 3 97  0  0  0  0
22  0      0 167480  15840 486396    0    0     0     0 18211 4135 4 96  0  0  0  0
39  0      0 165276  15840 486456    0    0     0     0 18504 4047 3 97  0  0  0  0
23  0      0 167708  15848 486508    0    0     0     0 17584 4246 3 97  0  0  0  0
37  0      0 168832  15848 486564    0    0     0    40 18941 3922 3 97  0  0  0  0
34  0      0 170348  15848 486616    0    0     0     0 17886 3825 3 97  0  0  0  0
24  0      0 174252  15848 486676    0    0     0     0 18364 4022 4 96  0  0  0  0
32  0      0 156620  15848 491884    0    0     0     0 17784 4367 4 96  0  0  0  0
27  0      0 161444  15856 494964    0    0  8192    20 17906 4188 4 96  0  0  0  0
15  0      0 164952  15856 495016    0    0     0     0 18304 4094 4 96  0  0  0  0
29  0      0 162648  15856 495068    0    0     0     0 18011 3962 4 96  0  0  0  0
24  0      0 162520  15856 495124    0    0     0     0 18117 4480 4 96  0  0  0  0
16  0      0 163632  15856 495176    0    0     0     0 18407 4075 4 96  0  0  0  0
21  0      0 167856  15864 495228    0    0     0    16 18146 4067 3 97  0  0  0  0
19  0      0 165364  15864 495280    0    0     0     0 17985 4045 3 97  0  0  0  0
27  0      0 162476  15864 495336    0    0     0     0 18449 4139 3 97  0  0  0  0
32  0      0 167212  15864 495388    0    0     0     0 18177 4024 3 97  0  0  0  0
30  0      0 161432  15864 495444    0    0     0     0 18772 4525 3 97  0  0  0  0
33  0      0 152440  15872 500896    0    0  5364    16 18489 4211 4 96  0  0  0  0
18  0      0 156536  15872 500908    0    0     0     0 17799 4096 3 97  0  0  0  0
26  0      0 146844  15872 500960    0    0     0     0 18046 3874 4 96  0  0  0  0
23  0      0 153020  15872 501004    0    0     0     0 17498 3587 3 97  0  0  0  0
34  0      0 158456  15872 501060    0    0     0     0 18379 4008 5 95  0  0  0  0
20  0      0 161016  15880 501108    0    0     0    16 18667 3981 3 97  0  0  0  0
20  0      0 153548  15880 501172    0    0     0     0 18648 4056 3 97  0  0  0  0
36  0      0 153836  15880 501224    0    0     0  1604 18813 3841 4 96  0  0  0  0
12  0      0 157260  15880 501272    0    0     0     4 18601 3824 3 97  0  0  0  0
15  0      0 158476  15880 501320    0    0     0     0 18457 4088 3 97  0  0  0  0
18  0      0 154348  15888 501388    0    0     0    28 18563 4085 4 96  0  0  0  0
31  0      0 152760  15888 502156    0    0   720     0 18501 4267 4 96  0  0  0  0
23  0      0 158896  15888 502196    0    0     0     0 18434 4392 3 97  0  0  0  0
24  0      0 155240  15888 502244    0    0     0     0 18451 3893 3 97  0  0  0  0
26  0      0 152464  15888 502304    0    0     0     0 18547 4004 4 96  0  0  0  0
23  0      0 150616  15896 502356    0    0     0    16 18143 3822 3 97  0  0  0  0
23  0      0 154008  15896 502408    0    0     0     0 18277 3914 4 96  0  0  0  0
17  0      0 157440  15896 502468    0    0     0     0 18639 4241 4 96  0  0  0  0
21  0      0 150720  15896 502520    0    0     0     0 18172 3813 2 98  0  0  0  0
27  0      0 160232  15896 502584    0    0     0     0 18322 4031 4 96  0  0  0  0
27  0      0 160836  15904 502632    0    0     0    20 17832 4163 3 97  0  0  0  0
34  0      0 162152  15904 502688    0    0     0    16 18548 4149 4 96  0  0  0  0
40  0      0 139624  15904 506384    0    0  3644     0 18388 4201 4 96  0  0  0  0
25  0      0 143940  15904 506432    0    0     0     0 18312 4119 4 96  0  0  0  0
29  0      0 143148  15904 506484    0    0     0     0 17907 3981 4 96  0  0  0  0
25  0      0 153812  15912 506536    0    0     0    16 18051 3936 3 97  0  0  0  0
30  0      0 145976  15912 506588    0    0     0     0 18104 3886 2 98  0  0  0  0
39  0      0 144920  15912 506644    0    0     0     0 17991 4029 4 96  0  0  0  0
26  0      0 141080  15912 506696    0    0     0     0 17787 3924 4 96  0  0  0  0
24  0      0 145760  15912 506748    0    0     0     0 17878 4039 4 96  0  0  0  0
33  0      0 147952  15920 506800    0    0     0    16 18521 3842 3 97  0  0  0  0
20  0      0 154240  15920 506856    0    0     0     0 18267 4122 4 96  0  0  0  0
28  0      0 147812  15920 506908    0    0     0     0 17964 3882 3 97  0  0  0  0
23  0      0 136740  15920 507924    0    0   964     0 17993 4668 4 96  0  0  0  0
15  0      0 128676  15920 507980    0    0     0     0 18419 3994 3 97  0  0  0  0
25  0      0 136860  15928 508024    0    0     0    16 18107 4046 4 96  0  0  0  0
38  0      0 129024  15928 508080    0    0     0     0 18132 4101 3 97  0  0  0  0
37  0      0 127680  15928 508132    0    0     0     0 18296 3930 4 96  0  0  0  0
24  0      0 133544  15928 508184    0    0     0  1612 17640 4406 3 97  0  0  0  0
31  0      0 128968  15928 508236    0    0     0     8 18558 4000 3 97  0  0  0  0
26  0      0 135816  15936 508288    0    0     0    36 18570 3995 4 96  0  0  0  0
27  0      0 138540  15936 508340    0    0     0     0 18244 4039 4 96  0  0  0  0
41  0      0 133772  15936 508396    0    0     0     0 17993 3847 3 97  0  0  0  0
27  0      0 136296  15936 508448    0    0     0     0 18432 3959 3 97  0  0  0  0
15  0      0 128484  15936 508500    0    0     0     0 18499 4194 4 96  0  0  0  0
25  0      0 133884  15944 508548    0    0     0    16 17605 4172 3 97  0  0  0  0
27  0      0 129888  15944 508604    0    0     0     0 18437 3796 3 97  0  0  0  0
29  0      0 130560  15944 508660    0    0     0     0 18035 3894 4 96  0  0  0  0
33  0      0 131088  15944 508708    0    0     0     0 18817 4165 4 96  0  0  0  0
44  0      0 123700  15944 508760    0    0     0     0 18455 3737 2 98  0  0  0  0
31  0      0 136408  15952 508812    0    0     0    20 18104 3921 4 96  0  0  0  0
35  0      0 137460  15952 508868    0    0     0     0 17414 3840 3 97  0  0  0  0
18  0      0 141408  15952 508924    0    0     0     0 18324 4893 4 96  0  0  0  0
18  0      0 139464  15952 508972    0    0     0     0 17612 3949 5 95  0  0  0  0
33  0      0 130708  15952 509024    0    0     0     0 17496 3872 4 96  0  0  0  0
29  0      0 135972  15960 509076    0    0     0    16 18197 3844 3 97  0  0  0  0
32  0      0 135524  15960 509128    0    0     0    20 18023 3963 4 96  0  0  0  0
27  0      0 140260  15960 509184    0    0     0     0 18731 4121 3 97  0  0  0  0
23  0      0 135776  15960 509236    0    0     0     0 18361 4279 3 97  0  0  0  0
30  0      0 134672  15960 509288    0    0     0     0 18186 4078 5 95  0  0  0  0
25  0      0 137876  15968 509344    0    0     0    16 18010 3874 3 97  0  0  0  0
29  0      0 139324  15968 509392    0    0     0     0 18628 4139 4 96  0  0  0  0
38  0      0 135956  15968 509452    0    0     0     0 18403 3717 4 96  0  0  0  0
42  0      0 135124  15968 509508    0    0     0     0 18263 4767 3 97  0  0  0  0
26  0      0 140580  15968 509560    0    0     0     0 18098 4716 3 97  0  0  0  0
22  0      0 144440  15976 509612    0    0     0    16 18297 4101 3 97  0  0  0  0
21  0      0 137152  15976 509664    0    0     0     0 18110 3939 4 96  0  0  0  0
30  0      0 136640  15976 509716    0    0     0     0 18332 4080 3 97  0  0  0  0
38  0      0 141472  15976 509772    0    0     0     0 18240 3996 4 96  0  0  0  0
15  0      0 146588  15976 509820    0    0     0  1584 17376 3695 3 97  0  0  0  0
24  0      0 149296  15984 509876    0    0     0    44 18071 4037 4 96  0  0  0  0
39  0      0 135904  15984 509928    0    0     0     0 17300 3809 5 95  0  0  0  0
24  0      0 144608  15984 509976    0    0     0     0 18537 4181 3 97  0  0  0  0
26  0      0 144240  15984 510036    0    0     0     0 18062 3897 4 96  0  0  0  0
21  0      0 140016  15984 510116    0    0     0     0 18057 7000 4 96  0  0  0  0
32  0      0 136048  15992 510168    0    0     0    16 17052 10341 3 97 0  0  0  0
13  0      0 150492  15992 510220    0    0     0     0 17649 10585 3 97 0  0  0  0
31  0      0 143652  15992 510276    0    0     0     0 17640 10144 3 97 0  0  0  0
15  0      0 145880  15992 510332    0    0     0     0 17866 10687 2 98 0  0  0  0
44  0      0 144268  15992 510380    0    0     0     0 17684 9092 4 96  0  0  0  0
41  0      0 133516  16000 510428    0    0     0    20 17185 8837 3 97  0  0  0  0
33  0      0 145344  16000 510484    0    0     0     0 17660 9107 3 97  0  0  0  0
38  0      0 147060  16000 510528    0    0     0     0 17477 8632 3 97  0  0  0  0
18  0      0 145684  16000 510580    0    0     0     0 17639 8953 3 97  0  0  0  0
32  0      0 147072  16000 510624    0    0     0     0 17178 8220 3 97  0  0  0  0
45  0      0 141404  16008 510660    0    0     0    16 17401 8400 4 96  0  0  0  0
51  0      0 139424  16008 510708    0    0     0     0 17514 7555 3 97  0  0  0  0
31  0      0 147556  16008 510752    0    0     0     0 17385 5800 3 97  0  0  0  0
35  0      0 133872  16008 510796    0    0     0     0 18236 4355 3 97  0  0  0  0
34  0      0 133524  16008 510848    0    0     0     0 17505 7811 3 97  0  0  0  0
27  0      0 133940  16016 510896    0    0     0    16 17876 6779 4 96  0  0  0  0
25  0      0 149668  16016 510944    0    0     0    24 18220 3980 3 97  0  0  0  0
20  0      0 143068  16016 510996    0    0     0     0 18096 4165 3 97  0  0  0  0
26  0      0 143100  16016 511052    0    0     0     0 18257 4125 4 96  0  0  0  0
47  0      0 141864  16016 511108    0    0     0     0 18469 4999 4 96  0  0  0  0
41  0      0 141960  16024 511160    0    0     0    16 18066 6662 3 97  0  0  0  0
21  0      0 137644  16024 511256    0    0     0     0 17849 8055 3 97  0  0  0  0
33  0      0 138776  16024 511272    0    0     0     0 18228 4281 3 97  0  0  0  0
18  0      0 144196  16024 511320    0    0     0     0 18311 3848 4 96  0  0  0  0
24  0      0 143180  16024 511372    0    0     0  1588 18477 4297 3 97  0  0  0  0
14  0      0 143064  16032 511424    0    0     0    28 18559 4114 4 96  0  0  0  0
27  0      0 144088  16032 511476    0    0     0     4 18227 4123 3 97  0  0  0  0
12  0      0 137268  16032 511528    0    0     0     0 18467 4139 3 97  0  0  0  0
20  0      0 144588  16032 511580    0    0     0     0 18352 4175 4 96  0  0  0  0
43  0      0 144600  16032 511632    0    0     0     0 18540 4098 3 97  0  0  0  0
32  0      0 148740  16040 511688    0    0     0    16 18435 4197 4 96  0  0  0  0
49  0      0 141124  16040 511780    0    0     0     0 18200 4856 4 96  0  0  0  0
32  0      0 150204  16040 511792    0    0     0     0 18169 5601 3 97  0  0  0  0
38  0      0 146784  16040 511848    0    0     0     0 18147 3883 3 97  0  0  0  0
32  0      0 151808  16040 511896    0    0     0     0 18230 3959 3 97  0  0  0  0
24  0      0 145832  16048 511948    0    0     0    20 18142 4064 3 97  0  0  0  0
 0  0      0 141936  16048 512024    0    0     0     0 16056 5710 4 89  7  0  0  0
 0  0      0 155148  16048 512036    0    0     0     0 1017  261  0  2 98  0  0  0
 0  0      0 158220  16048 512036    0    0     0     0 1012   98  0  1 99  0  0  0
 0  0      0 163804  16048 512036    0    0     0     0 1017  173  0  1 99  0  0  0
 0  0      0 163804  16048 512036    0    0     0     0 1012   76  0  2 98  0  0  0
 0  0      0 169092  16056 512036    0    0     0    16 1012  169  0  1 99  0  0  0
 0  0      0 169092  16064 512036    0    0     0  2064 1021  101  0  2 97  1  0  0
 0  0      0 174836  16064 512036    0    0     0     0 1015  160  0  1 99  0  0  0
 0  0      0 174836  16064 512036    0    0     0     0 1011   77  0  1 99  0  0  0
