procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 301692  15676 430828    0    0  1612    16 2079  627  0  8 90  2  0  0
 0  0      0 301692  15676 430840    0    0     0   220 2800  912  0 11 89  0  0  0
 0  0      0 301756  15676 430844    0    0     0     0 2564  756  1 10 88  1  0  0
 0  0      0 302596  15676 430848    0    0     0     0 2075  519  0  7 93  0  0  0
 0  0      0 301988  15676 430852    0    0     0     0 3682 1291  1 18 81  0  0  0
 0  0      0 302052  15684 430848    0    0     0    20 1755  428  0  4 96  0  0  0
 0  0      0 302052  15684 430860    0    0     0     8 2584  866  0 11 89  0  0  0
 0  0      0 302116  15684 430860    0    0     0   112 2644  798  0 11 89  0  0  0
 0  0      0 302124  15684 430868    0    0     0     0 2051  513  1  7 92  0  0  0
 0  0      0 302220  15684 430868    0    0     0     0 3125 1062  0 15 85  0  0  0
 0  0      0 300712  15692 431376    0    0   512    36 1737  606  1  5 91  3  0  0
 0  0      0 300776  15692 431392    0    0     0     0 2869  895  0 12 88  0  0  0
 0  0      0 300904  15692 431396    0    0     0     0 2490  785  0 10 90  0  0  0
 0  0      0 301000  15692 431400    0    0     0     0 1867  477  1  5 94  0  0  0
 2  0      0 301512  15692 431404    0    0     0     0 3460 1176  0 15 85  0  0  0
 0  0      0 301512  15692 431408    0    0     0     0 1750  442  0  7 93  0  0  0
 0  0      0 301576  15700 431412    0    0     0    16 2454  776  1 11 86  2  0  0
 0  0      0 301576  15700 431412    0    0     0     0 2494  779  0  9 91  0  0  0
 0  0      0 301576  15700 431420    0    0     0     0 1905  462  0  5 95  0  0  0
 0  0      0 301640  15700 431420    0    0     0     0 3383 1188  0 15 85  0  0  0
 0  0      0 300836  15700 431976    0    0   520     0 1737  595  1  5 92  2  0  0
 0  0      0 300844  15708 431952    0    0     0    16 2253  714  0 10 90  0  0  0
 0  0      0 299564  15708 431952    0    0     0     0 2561  767  0  9 91  0  0  0
 0  0      0 299756  15708 431956    0    0     0     0 2235  538  1  8 91  0  0  0
 0  0      0 300844  15708 431960    0    0     0     0 3418 1169  0 15 85  0  0  0
 0  0      0 300812  15708 431964    0    0     0     0 2146  520  0  7 92  1  0  0
 0  0      0 300940  15716 431968    0    0     0    16 2225  675  1  8 90  1  0  0
 0  0      0 301004  15716 431972    0    0     0     0 2622  862  0 11 88  1  0  0
 0  0      0 301004  15716 431976    0    0     0     0 1728  425  0  5 95  0  0  0
 0  0      0 301132  15716 431980    0    0     0     0 3102 1051  1 12 87  0  0  0
 1  0      0 298048  15716 433080    0    0  1064     0 2170  704  0  9 90  1  0  0
 0  0      0 298360  15724 433052    0    0     0    16 2270  665  0  9 91  0  0  0
 0  0      0 298120  15724 433052    0    0     0     0 2406  823  0  9 91  0  0  0
 0  0      0 298328  15724 433056    0    0     0     0 1895  454  0  6 94  0  0  0
 0  0      0 298412  15724 433060    0    0     0     4 3207 1074  1 14 85  0  0  0
 0  0      0 298412  15724 433064    0    0     0     0 2095  606  1  7 92  0  0  0
 0  0      0 298540  15732 433068    0    0     0    44 2343  688  0  8 90  2  0  0
 0  0      0 298732  15732 433072    0    0     0     4 2730  955  0 11 89  0  0  0
 0  0      0 298732  15732 433076    0    0     0   120 1660  409  0  6 94  0  0  0
 0  0      0 298732  15732 433080    0    0     0     0 2785  966  1 11 87  1  0  0
 0  0      0 298164  15732 433084    0    0     0     0 2692  780  0 11 89  0  0  0
 0  0      0 293808  15740 438320    0    0  5228    28 2241  615  0  7 91  2  0  0
 0  0      0 293616  15740 438320    0    0     0     0 2739  952  1 11 88  0  0  0
 0  0      0 293584  15740 438324    0    0     0     0 1807  481  1  7 92  0  0  0
 0  0      0 293136  15740 438328    0    0     0     0 2885  937  0 12 88  0  0  0
 0  0      0 293136  15740 438332    0    0     0     0 2329  683  0  8 92  0  0  0
 0  0      0 293200  15748 438336    0    0     0    16 2182  580  0  8 90  2  0  0
 0  0      0 293200  15748 438340    0    0     0     0 2931 1051  1 13 86  0  0  0
 0  0      0 293200  15748 438344    0    0     0     0 1922  431  0  7 93  0  0  0
 0  0      0 293212  15748 438348    0    0     0     0 3098 1026  0 12 88  0  0  0
 0  0      0 293340  15748 438348    0    0     0     0 2584  831  1 10 89  0  0  0
 0  0      0 293480  15756 438588    0    0   240    16 2014  572  0  7 93  0  0  0
 0  0      0 293304  15756 438588    0    0     0     0 3332 1108  1 15 84  0  0  0
 0  0      0 293464  15756 438592    0    0     0     0 2012  499  0  7 92  1  0  0
 0  0      0 293304  15756 438596    0    0     0     0 2928  873  0 13 87  0  0  0
 0  0      0 293400  15756 438600    0    0     0     0 2241  740  1  9 90  0  0  0
 0  0      0 292952  15764 438608    0    0     0    16 1947  499  0  7 92  1  0  0
 0  0      0 292824  15764 438612    0    0     0     0 3051 1090  0 14 86  0  0  0
 0  0      0 292952  15764 438616    0    0     0     0 1776  434  0  6 94  0  0  0
 0  0      0 293208  15764 438620    0    0     0     0 2850  950  1 11 88  0  0  0
 0  0      0 293336  15764 438620    0    0     0     0 2590  842  0 11 89  0  0  0
 0  0      0 291964  15772 438660    0    0     0    16 1823  482  0  7 91  2  0  0
 0  0      0 292296  15772 438620    0    0     0     0 3042 1075  0 12 88  0  0  0
 0  0      0 291096  15772 438624    0    0     0     0 2222  580  1  7 92  0  0  0
 0  0      0 293052  15772 438628    0    0     0     0 2708  803  0 11 89  0  0  0
 0  0      0 293276  15772 438632    0    0     0     0 2720  754  0 12 88  0  0  0
 0  0      0 292444  15772 438636    0    0     0     0 2036  513  1  7 92  0  0  0
 0  0      0 292508  15780 438640    0    0     0    20 3301 1192  0 14 83  3  0  0
 4  0      0 292508  15780 438644    0    0     0   120 1893  586  1  7 92  0  0  0
 0  0      0 292316  15780 438648    0    0     0     0 2433  768  0 10 90  0  0  0
 0  0      0 291996  15780 438648    0    0     0     0 2696  900  0 10 90  0  0  0
 0  0      0 280776  15780 449960    0    0 11272     4 1973  523  1  8 89  2  0  0
 0  0      0 281232  15788 449928    0    0     0    36 3393 1213  1 15 83  1  0  0
 0  0      0 281264  15788 449932    0    0     0     0 1941  500  0  7 93  0  0  0
 0  0      0 281328  15788 449936    0    0     0     0 2350  680  0  9 91  0  0  0
 0  0      0 281392  15788 449940    0    0     0     0 2652  780  0 10 90  0  0  0
 0  0      0 281120  15788 449944    0    0     0     0 2407  606  0  9 91  0  0  0
 0  0      0 281248  15796 449948    0    0     0    16 3462 1154  1 14 85  0  0  0
 4  0      0 281632  15796 449952    0    0     0     0 2137  549  0  8 92  0  0  0
 0  0      0 281856  15796 449956    0    0     0     0 2574  698  0  8 92  0  0  0
 0  0      0 281616  15796 449956    0    0     0     0 2930 1009  1 12 87  0  0  0
 0  0      0 281680  15796 449964    0    0     0     0 1636  395  0  5 95  0  0  0
 0  0      0 276944  15804 458156    0    0  8192    16 3402 1155  1 14 83  2  0  0
 0  0      0 277296  15804 458160    0    0     0     0 2061  555  0  7 93  0  0  0
 0  0      0 277296  15804 458164    0    0     0     0 2226  656  0  8 92  0  0  0
 0  0      0 277744  15804 458168    0    0     0     0 3056  925  1 13 86  0  0  0
 0  0      0 277808  15804 458172    0    0     0     0 2017  507  0  7 93  0  0  0
 0  0      0 277968  15812 458176    0    0     0    16 3271 1032  0 13 85  2  0  0
 0  0      0 278096  15812 458180    0    0     0     0 2090  620  1  8 91  0  0  0
 0  0      0 277808  15812 458188    0    0     0     0 2349  656  0  9 91  0  0  0
 0  0      0 278448  15812 458192    0    0     0     0 3001 1031  0 12 88  0  0  0
 0  0      0 278704  15812 458196    0    0     0     0 2051  493  0  6 94  0  0  0
 0  0      0 266328  15820 463536    0    0  5364    16 2934 1014  1 15 84  0  0  0
 0  0      0 266948  15820 463540    0    0     0     0 2284  650  0  8 92  0  0  0
 0  0      0 267332  15820 463544    0    0     0     4 2004  553  0  7 93  0  0  0
 2  0      0 267888  15820 463548    0    0     0     0 3007  965  1 12 87  0  0  0
 0  0      0 268048  15820 463552    0    0     0     0 1803  409  0  6 94  0  0  0
 0  0      0 267676  15828 463556    0    0     0    16 3377 1052  0 14 86  0  0  0
 0  0      0 267772  15828 463560    0    0     0     0 2607  777  0 13 87  0  0  0
 0  0      0 267836  15828 463564    0    0     0   116 2274  537  1  8 91  0  0  0
 0  0      0 267836  15828 463568    0    0     0     8 3208 1096  0 14 86  0  0  0
 0  0      0 267836  15828 463568    0    0     0     0 1967  494  0  7 93  0  0  0
 0  0      0 264540  15836 464296    0    0   720    36 2866  921  1 11 87  1  0  0
 0  0      0 265712  15836 464264    0    0     0    20 2903  782  0 12 88  0  0  0
 0  0      0 267292  15836 464268    0    0     0     0 2149  534  1  7 91  1  0  0
 2  0      0 266968  15836 464272    0    0     0     0 3380 1078  0 16 84  0  0  0
 0  0      0 266232  15836 464276    0    0     0     0 2085  504  0  7 93  0  0  0
 0  0      0 266232  15844 464280    0    0     0    16 3001  855  0 12 87  1  0  0
 0  0      0 267248  15844 464284    0    0     0     0 2638  782  1 12 87  0  0  0
 0  0      0 267248  15844 464288    0    0     0     0 1618  425  0  4 96  0  0  0
 0  0      0 267248  15844 464292    0    0     0     0 3269 1136  1 13 86  0  0  0
 0  0      0 267376  15844 464292    0    0     0     0 1860  451  0  7 92  1  0  0
 0  0      0 263280  15852 467976    0    0  3644    16 2621  794  0 10 87  3  0  0
 0  0      0 263140  15852 467944    0    0     0     0 2282  743  1  9 90  0  0  0
 0  0      0 263172  15852 467948    0    0     0     0 1856  444  0  6 94  0  0  0
 8  0      0 263300  15852 467952    0    0     0     0 3333 1131  1 15 84  0  0  0
 0  0      0 263332  15852 467956    0    0     0     0 1767  461  0  5 95  0  0  0
 0  0      0 263332  15860 467960    0    0     0    16 2558  818  0  9 91  0  0  0
 0  0      0 263236  15860 467964    0    0     0     0 2531  767  0 11 89  0  0  0
 0  0      0 263396  15860 467968    0    0     0     0 1796  437  1  6 93  0  0  0
 0  0      0 261572  15860 467972    0    0     0     0 3751 1316  0 17 83  0  0  0
 0  0      0 262776  15860 467972    0    0     0     0 2130  535  0  9 91  0  0  0
 0  0      0 263060  15868 467980    0    0     0    16 2196  705  0  7 93  0  0  0
 0  0      0 262876  15868 468936    0    0   964     0 2591  802  1 11 88  0  0  0
 0  0      0 262876  15868 468940    0    0     0     0 2137  549  0  8 92  0  0  0
 0  0      0 263080  15868 468944    0    0     0     0 2924 1050  0 12 88  0  0  0
 0  0      0 263144  15868 468948    0    0     0     0 2222  556  0  8 92  0  0  0
 0  0      0 263496  15876 468944    0    0     0    20 2479  766  1 10 89  0  0  0
 5  0      0 263728  15876 468956    0    0     0     0 2438  758  0  9 91  0  0  0
 0  0      0 263728  15876 468960    0    0     0     0 1817  459  0  5 95  0  0  0
 0  0      0 263248  15876 468964    0    0     0   116 3539 1262  1 16 83  0  0  0
 3  0      0 263312  15876 468964    0    0     0     4 2355  610  0  9 90  1  0  0
 0  0      0 263376  15884 468964    0    0     0    28 2247  694  1  9 88  2  0  0
 0  0      0 262496  15884 468964    0    0     0     0 3115  940  0 12 88  0  0  0
 0  0      0 262496  15884 468968    0    0     0     0 2189  449  0  7 93  0  0  0
 0  0      0 261984  15884 468972    0    0     0     0 3257 1024  1 14 85  0  0  0
 0  0      0 261984  15884 468976    0    0     0     0 1905  543  0  7 93  0  0  0
 0  0      0 262272  15884 468980    0    0     0    16 2473  665  0  9 91  0  0  0
 0  0      0 262560  15892 468988    0    0     0    16 3003 1014  1 14 83  2  0  0
 0  0      0 262560  15892 468992    0    0     0     0 1815  430  0  5 95  0  0  0
 0  0      0 262688  15892 468996    0    0     0     0 2966 1031  1 12 87  0  0  0
 0  0      0 263008  15892 468996    0    0     0     0 2391  656  0  8 92  0  0  0
 0  0      0 263168  15892 469004    0    0     0     0 2024  545  0  8 92  0  0  0
 0  0      0 263168  15900 469036    0    0     0    16 2768  938  0 11 89  0  0  0
 1  0      0 263392  15900 469000    0    0     0     0 2007  471  0  7 93  0  0  0
 0  0      0 262592  15900 469004    0    0     0     0 3216  966  1 14 85  0  0  0
 0  0      0 262656  15900 469008    0    0     0     0 2233  631  0  9 91  0  0  0
 0  0      0 262816  15900 469016    0    0     0     0 2120  621  1  7 92  0  0  0
 3  0      0 263264  15908 469020    0    0     0    16 3117 1038  0 13 86  1  0  0
 0  0      0 263296  15908 469024    0    0     0     0 1681  407  1  5 94  0  0  0
 0  0      0 263296  15908 469028    0    0     0     0 2697  972  0 11 89  0  0  0
 0  0      0 263016  15908 469028    0    0     0     0 2455  726  0  9 91  0  0  0
 0  0      0 263048  15908 469036    0    0     0     0 1961  482  0  7 93  0  0  0
 0  0      0 262876  15916 469072    0    0     0    16 3354 1068  0 14 85  1  0  0
 0  0      0 262876  15916 469040    0    0     0     4 1855  486  1  6 93  0  0  0
 0  0      0 262908  15916 469044    0    0     0     0 2377  845  0 10 90  0  0  0
 0  0      0 261476  15916 469048    0    0     0     0 2628  792  0 10 90  0  0  0
 0  0      0 261572  15916 469052    0    0     0     0 1719  465  0  5 95  0  0  0
 0  0      0 262436  15924 469056    0    0     0    16 3353 1129  1 14 85  0  0  0
 0  0      0 262436  15924 469060    0    0     0     0 1824  411  0  6 94  0  0  0
 0  0      0 262500  15924 469064    0    0     0     0 2781  970  1 12 87  0  0  0
 0  0      0 262500  15924 469068    0    0     0   116 2424  779  0  9 91  0  0  0
 0  0      0 262928  15924 469072    0    0     0     0 2109  485  0  6 94  0  0  0
 0  0      0 262992  15932 469076    0    0     0    44 3024 1046  1 13 86  0  0  0
 0  0      0 263232  15932 469044    0    0     0     0 1782  516  0  6 94  0  0  0
 0  0      0 262848  15932 469052    0    0     0     0 2879  865  0 13 87  0  0  0
 0  0      0 263232  15932 469052    0    0     0     0 3037  807  1 12 87  0  0  0
 0  0      0 263232  15932 469056    0    0     0     0 1672  456  0  5 95  0  0  0
 0  0      0 264492  15940 469060    0    0     0    40 3615 1248  0 15 85  0  0  0
 0  0      0 264492  15940 469064    0    0     0     0 1772  452  0  7 93  0  0  0
 0  0      0 264524  15940 469068    0    0     0     0 2642  898  1 10 89  0  0  0
 0  0      0 263980  15940 469072    0    0     0     0 2617  792  0 10 90  0  0  0
 0  0      0 263980  15940 469076    0    0     0     0 1681  439  0  6 94  0  0  0
 0  0      0 264140  15948 469080    0    0     0    16 3511 1196  1 15 84  0  0  0
 0  0      0 264396  15948 469080    0    0     0     0 1855  476  0  6 94  0  0  0
 0  0      0 264172  15948 469088    0    0     0     0 2223  683  0  8 92  0  0  0
 0  0      0 264096  15948 469088    0    0     0     0 2446  719  0  9 91  0  0  0
 0  0      0 263968  15948 469092    0    0     0     0 2064  496  1  7 92  0  0  0
 0  0      0 263660  15956 469096    0    0     0    16 3330 1103  0 14 85  1  0  0
 0  0      0 263788  15956 469100    0    0     0     0 1893  482  0  7 93  0  0  0
 0  0      0 263404  15956 469104    0    0     0     0 2175  790  1  8 91  0  0  0
 0  0      0 263404  15956 469108    0    0     0     0 2874  912  0 11 89  0  0  0
 0  0      0 262956  15956 469112    0    0     0     0 1900  414  0  7 93  0  0  0
 0  0      0 263116  15964 469108    0    0     0    20 3558 1177  1 15 82  2  0  0
 0  0      0 263180  15964 469116    0    0     0     0 2048  597  0  7 93  0  0  0
 0  0      0 263352  15964 469124    0    0     0     0 2472  659  0 10 90  0  0  0
 0  0      0 263576  15964 469128    0    0     0     0 2870  843  1 11 88  0  0  0
 0  0      0 263832  15964 469132    0    0     0     0 1934  468  0  7 93  0  0  0
 0  0      0 262456  15972 469128    0    0     0    16 3265 1066  0 13 87  0  0  0
 0  0      0 262488  15972 469140    0    0     0     0 1973  560  1  8 91  0  0  0
 0  0      0 262176  15972 469144    0    0     0     0 2325  725  0  8 92  0  0  0
 0  0      0 262176  15972 469148    0    0     0     0 2796  910  1 12 87  0  0  0
 0  0      0 262240  15972 469152    0    0     0   116 2049  450  0  6 94  0  0  0
 0  0      0 262272  15980 469148    0    0     0    28 3147 1097  0 14 85  1  0  0
 0  0      0 262400  15980 469156    0    0     0     8 2464  701  1 10 89  0  0  0
 0  0      0 262688  15980 469164    0    0     0     0 2337  631  0  7 92  1  0  0
 0  0      0 262688  15980 469164    0    0     0     0 2854 1037  0 11 89  0  0  0
 0  0      0 262688  15980 469168    0    0     0     0 1994  489  0  6 94  0  0  0
 0  0      0 262880  15988 469164    0    0     0    24 2881  970  1 13 85  1  0  0
 0  0      0 263424  15988 469176    0    0     0     0 2311  685  0  8 92  0  0  0
 0  0      0 263084  15988 469180    0    0     0     0 2307  727  0  9 91  0  0  0
 0  0      0 263276  15988 469184    0    0     0     0 2802 1046  1 13 86  0  0  0
 0  0      0 263276  15988 469188    0    0     0     0 1734  414  0  5 95  0  0  0
 0  0      0 261516  15996 469184    0    0     0    16 3100 1032  0 13 86  1  0  0
 0  0      0 261708  15996 469192    0    0     0    24 2224  704  1  7 92  0  0  0
 0  0      0 261808  15996 469200    0    0     0     0 2117  488  0  8 92  0  0  0
 0  0      0 262064  15996 469200    0    0     0     0 3257 1096  0 14 86  0  0  0
 0  0      0 262256  15996 469204    0    0     0     0 2125  539  1  7 92  0  0  0
 0  0      0 262704  15996 469208    0    0     0     0 2626  896  0 10 90  0  0  0
 1  0      0 262864  16004 469212    0    0     0    16 2353  719  0  9 91  0  0  0
 0  0      0 261872  16004 469216    0    0     0     0 2228  595  0  8 92  0  0  0
 0  0      0 262000  16004 469220    0    0     0     0 3151 1106  1 12 87  0  0  0
 7  0      0 262064  16004 469224    0    0     0     0 2107  491  0  8 92  0  0  0
 0  0      0 262160  16004 469228    0    0     0     0 2644  876  1 11 88  0  0  0
 0  0      0 262160  16012 469220    0    0     0    20 2542  744  0 10 88  2  0  0
 0  0      0 262416  16012 469236    0    0     0     0 2038  480  0  7 93  0  0  0
 0  0      0 262384  16012 469236    0    0     0     0 3123 1106  1 14 85  0  0  0
 0  0      0 262416  16012 469240    0    0     0     0 2247  522  0  8 92  0  0  0
 0  0      0 262480  16012 469244    0    0     0     0 2389  763  0  9 91  0  0  0
 0  0      0 262480  16020 469240    0    0     0    16 2391  775  1  9 90  0  0  0
 0  0      0 262608  16020 469252    0    0     0     0 1781  564  0  7 93  0  0  0
 0  0      0 262800  16020 469256    0    0     0     0 3282 1140  0 15 85  0  0  0
 0  0      0 262832  16020 469260    0    0     0     0 1878  443  0  6 94  0  0  0
 0  0      0 263356  16020 469264    0    0     0     0 2994  813  1 13 86  0  0  0
 0  0      0 263356  16028 469256    0    0     0   136 2150  772  0  8 90  2  0  0
 0  0      0 262332  16028 469272    0    0     0     4 2196  507  0  8 92  0  0  0
 0  0      0 262460  16028 469272    0    0     0     0 3360 1170  1 15 84  0  0  0
 0  0      0 262460  16028 469276    0    0     0     0 1849  519  0  6 94  0  0  0
 0  0      0 263516  16028 469280    0    0     0     0 2419  733  0  9 91  0  0  0
 0  0      0 263868  16036 469276    0    0     0    28 2616  769  1 11 88  0  0  0
 0  0      0 261756  16036 469288    0    0     0     0 2110  598  0  8 92  0  0  0
 0  0      0 261948  16036 469292    0    0     0     0 3139 1065  0 13 87  0  0  0
 2  0      0 262044  16036 469296    0    0     0     0 1963  614  0  8 92  0  0  0
 0  0      0 262140  16036 469300    0    0     0     0 2605  858  1 10 89  0  0  0
 0  0      0 261708  16036 469304    0    0     0     0 1806  387  0  6 94  0  0  0
 0  0      0 261676  16044 469308    0    0     0    16 1021   78  0  1 99  0  0  0
 0  0      0 261676  16044 469308    0    0     0     0 1013   72  0  2 98  0  0  0
 0  0      0 261676  16044 469308    0    0     0     0 1011   61  0  1 99  0  0  0
 0  0      0 261676  16044 469308    0    0     0     0 1012   63  0  0 100 0  0  0
 0  0      0 261676  16052 469300    0    0     0  2064 1020   88  0  2 95  3  0  0
 0  0      0 261676  16052 469308    0    0     0    20 1020  156  0  1 99  0  0  0
 0  0      0 261676  16052 469308    0    0     0     0 1013   71  0  2 98  0  0  0
 0  0      0 261676  16076 469356    0    0     0  2136 1050  332  0  1 98  1  0  0
 0  0      0 261424  16076 469416    0    0     0     0 1027  122  0  2 98  0  0  0
