procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 318748  15328 459992    0    0 63675  1025 2238   47  2 23 67  7  0  0
12  0      0 285848  15572 460544    0    0   164     0 17577 5775 3 97  0  0  0  0
36  0      0 285396  15572 460624    0    0     0     0 17413 6368 4 96  0  0  0  0
35  0      0 278128  15572 460744    0    0     0     0 18479 5757 4 96  0  0  0  0
37  0      0 279960  15572 460824    0    0     0     0 18262 7533 3 97  0  0  0  0
37  0      0 278988  15580 460908    0    0     0    64 18580 6337 3 97  0  0  0  0
37  0      0 271520  15580 460976    0    0     0     0 18290 6195 3 97  0  0  0  0
36  0      0 260432  15580 460988    0    0     0     0 18284 6965 4 96  0  0  0  0
39  0      0 251364  15580 461128    0    0     0     0 18392 8006 3 97  0  0  0  0
40  0      0 239076  15580 461180    0    0     0     0 17512 9093 3 97  0  0  0  0
24  0      0 241404  15588 461276    0    0     0    24 17944 6148 4 96  0  0  0  0
15  0      0 244108  15588 461352    0    0     0     0 18237 4061 3 97  0  0  0  0
30  0      0 247320  15588 461408    0    0     0     0 18746 4001 3 97  0  0  0  0
19  0      0 251256  15588 461456    0    0     0     0 18724 4077 3 97  0  0  0  0
23  0      0 251456  15588 461548    0    0     0     0 19147 4315 4 96  0  0  0  0
28  0      0 254212  15596 461600    0    0     0    16 18688 3990 3 97  0  0  0  0
35  0      0 245608  15596 461660    0    0     0     0 18341 4204 3 97  0  0  0  0
44  0      0 249164  15596 461716    0    0     0     0 18670 4007 4 96  0  0  0  0
30  0      0 248848  15596 461760    0    0     0     0 18546 4126 4 96  0  0  0  0
25  0      0 249444  15596 461816    0    0     0     0 18743 4163 4 96  0  0  0  0
39  0      0 252272  15604 461860    0    0     0    16 19091 4168 4 96  0  0  0  0
20  0      0 251220  15604 461928    0    0     0     0 18891 4175 4 96  0  0  0  0
13  0      0 247764  15604 461984    0    0     0     0 19119 4338 4 96  0  0  0  0
24  0      0 250036  15604 462040    0    0     0     0 18913 4286 4 96  0  0  0  0
39  0      0 252820  15604 462092    0    0     0     0 18953 4220 4 96  0  0  0  0
21  0      0 247764  15612 462152    0    0     0    16 18876 4130 4 96  0  0  0  0
21  0      0 250324  15612 462220    0    0     0     0 17277 3831 4 96  0  0  0  0
38  0      0 248916  15612 462272    0    0     0   208 18905 4101 5 95  0  0  0  0
27  0      0 246228  15612 462292    0    0     0  5180 18477 4586 3 97  0  0  0  0
30  0      0 245044  15612 462368    0    0     0    44 18421 4072 4 96  0  0  0  0
23  0      0 247388  15624 462416    0    0     0    64 18660 4357 4 96  0  0  0  0
25  0      0 251708  15624 462488    0    0     0     4 18578 4201 4 96  0  0  0  0
34  0      0 250536  15624 462540    0    0     0     0 18400 3881 4 96  0  0  0  0
44  0      0 251592  15624 462588    0    0     0     0 18383 3920 3 97  0  0  0  0
41  0      0 242288  15624 462644    0    0     0  1724 18313 4906 4 96  0  0  0  0
30  0      0 242768  15632 462692    0    0     0    36 18457 4335 3 97  0  0  0  0
34  0      0 245456  15632 462756    0    0     0     0 18689 4008 4 96  0  0  0  0
47  0      0 232784  15632 462848    0    0     0     0 18328 4670 3 97  0  0  0  0
35  0      0 231088  15632 462864    0    0     0     0 17792 4228 3 97  0  0  0  0
27  0      0 234320  15632 462912    0    0     0     0 18430 4142 4 96  0  0  0  0
26  0      0 236880  15640 462956    0    0     0    16 18385 4137 3 97  0  0  0  0
28  0      0 236240  15640 463020    0    0     0     0 18444 3994 4 96  0  0  0  0
16  0      0 237560  15640 463072    0    0     0     0 17561 3774 4 96  0  0  0  0
45  0      0 232088  15640 463124    0    0     0     0 18201 4054 5 95  0  0  0  0
22  0      0 236008  15640 463180    0    0     0     0 18970 4297 4 96  0  0  0  0
27  0      0 239364  15648 463224    0    0     0    16 18751 4175 5 95  0  0  0  0
24  0      0 237308  15648 463292    0    0     0     0 18576 4055 3 97  0  0  0  0
12  0      0 239596  15648 463348    0    0     0     0 18428 4183 4 96  0  0  0  0
44  0      0 226060  15648 463432    0    0     0     0 18504 4430 3 97  0  0  0  0
27  0      0 216300  15648 463456    0    0     0     0 18546 4100 4 96  0  0  0  0
23  0      0 220172  15656 463504    0    0     0    20 18404 4212 3 97  0  0  0  0
28  0      0 223084  15656 463564    0    0     0     0 18211 4109 4 96  0  0  0  0
35  0      0 226540  15656 463620    0    0     0     0 17980 3813 4 96  0  0  0  0
59  0      0 228844  15656 463672    0    0     0     0 18670 4589 3 97  0  0  0  0
16  0      0 231948  15656 463728    0    0     0     0 18044 3903 4 96  0  0  0  0
34  0      0 233472  15664 463776    0    0     0    16 18714 4254 4 96  0  0  0  0
20  0      0 234208  15664 463836    0    0     0     0 18308 4313 4 96  0  0  0  0
33  0      0 234368  15664 463896    0    0     0     0 18088 4064 5 95  0  0  0  0
29  0      0 229156  15664 463944    0    0     0     0 18535 3864 3 97  0  0  0  0
