procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
29  0      0 272472  15620 455976    0    0     0    44 18317 7273 3 97  0  0  0  0
41  0      0 270320  15620 456032    0    0     0     0 17836 6910 3 97  0  0  0  0
42  0      0 272592  15620 456092    0    0     0     0 18068 6893 4 96  0  0  0  0
22  0      0 272260  15620 456148    0    0     0     0 18147 7576 4 96  0  0  0  0
39  0      0 269124  15632 456192    0    0     0    64 17880 7110 3 97  0  0  0  0
24  0      0 273100  15632 456260    0    0     0  1808 18592 7394 3 96  1  0  0  0
20  0      0 265228  15632 456320    0    0     0     0 18110 7230 3 97  0  0  0  0
31  0      0 266880  15632 456372    0    0     0     0 17854 7633 3 97  0  0  0  0
20  0      0 269952  15632 456392    0    0     0     0 18067 7979 3 97  0  0  0  0
21  0      0 260480  15640 456468    0    0     0    36 17977 8350 4 96  0  0  0  0
24  0      0 256480  15640 456508    0    0     0     0 17841 7839 4 96  0  0  0  0
34  0      0 259904  15640 456592    0    0     0     0 18180 7359 3 97  0  0  0  0
25  0      0 256844  15640 456644    0    0     0     0 17938 7991 3 97  0  0  0  0
29  0      0 256096  15640 456700    0    0     0     0 17802 8062 3 97  0  0  0  0
28  0      0 260556  15648 456744    0    0     0    16 18053 7781 3 97  0  0  0  0
17  0      0 260812  15648 456776    0    0     0     0 17937 7326 3 97  0  0  0  0
34  0      0 263148  15648 456864    0    0     0     0 18362 7279 4 96  0  0  0  0
14  0      0 256316  15648 456920    0    0     0     0 17590 7875 3 97  0  0  0  0
38  0      0 257924  15648 456972    0    0     0     0 17998 8260 3 97  0  0  0  0
26  0      0 246660  15656 457020    0    0     0    20 17706 8255 3 97  0  0  0  0
31  0      0 239364  15656 457048    0    0     0     0 17933 7995 4 96  0  0  0  0
20  0      0 244300  15656 457136    0    0     0     0 18007 7670 3 97  0  0  0  0
36  0      0 242636  15656 457188    0    0     0     0 17982 7485 3 97  0  0  0  0
42  0      0 241660  15656 457212    0    0     0     0 17916 7435 3 97  0  0  0  0
22  0      0 240572  15664 457288    0    0     0    16 16336 6654 3 97  0  0  0  0
24  0      0 233180  15664 457340    0    0     0     0 16227 6218 3 97  0  0  0  0
53  0      0 236392  15664 457356    0    0     0     0 16157 6431 3 97  0  0  0  0
15  0      0 239964  15664 457436    0    0     0     0 16355 6569 4 96  0  0  0  0
23  0      0 235828  15664 457456    0    0     0     0 15781 6082 3 97  0  0  0  0
16  0      0 238228  15672 457524    0    0     0    16 16333 6533 4 96  0  0  0  0
13  0      0 236660  15672 457548    0    0     0   224 16094 6243 3 97  0  0  0  0
37  0      0 231884  15672 459660    0    0  2032     0 16254 6662 4 96  0  0  0  0
26  0      0 237752  15672 459672    0    0     0     0 16253 6106 3 97  0  0  0  0
22  0      0 236920  15672 459760    0    0     0     0 17308 7756 4 96  0  0  0  0
33  0      0 241656  15680 459808    0    0     0    16 17641 7305 3 97  0  0  0  0
20  0      0 238724  15680 459872    0    0     0     0 16706 7361 4 96  0  0  0  0
51  0      0 235044  15680 459924    0    0     0  1584 16152 6264 4 96  0  0  0  0
16  0      0 238148  15680 459972    0    0     0     0 17233 7366 2 98  0  0  0  0
25  0      0 231300  15680 460032    0    0     0     0 17430 7719 3 97  0  0  0  0
54  0      0 238244  15688 460076    0    0     0    36 17123 7944 3 97  0  0  0  0
24  0      0 237956  15688 460132    0    0     0     0 17212 7783 4 96  0  0  0  0
22  0      0 235460  15688 461828    0    0  1612     0 17449 7885 2 98  0  0  0  0
15  0      0 234820  15688 461860    0    0     0     0 17169 8026 3 97  0  0  0  0
39  0      0 235140  15688 461912    0    0     0     0 17318 8022 3 97  0  0  0  0
22  0      0 232728  15696 461960    0    0     0    16 17285 7614 4 96  0  0  0  0
34  0      0 227472  15696 461976    0    0     0     0 17434 7430 3 97  0  0  0  0
34  0      0 234836  15696 462056    0    0     0     0 17578 7609 4 96  0  0  0  0
29  0      0 235860  15696 462120    0    0     0     4 17546 7882 2 98  0  0  0  0
34  0      0 237044  15696 462168    0    0     0     0 17833 7659 4 96  0  0  0  0
22  0      0 226548  15704 462216    0    0     0    16 17672 7654 2 98  0  0  0  0
24  0      0 233148  15704 462272    0    0     0     0 17367 7728 3 97  0  0  0  0
16  0      0 236828  15704 462328    0    0     0     0 17780 7648 3 97  0  0  0  0
32  0      0 219644  15704 464388    0    0   392     0 17130 7873 3 97  0  0  0  0
 8  0      0 225500  15704 462820    0    0     0     0 17518 7341 4 96  0  0  0  0
19  0      0 228256  15712 462868    0    0     0    16 17546 8089 2 98  0  0  0  0
23  0      0 230392  15712 462932    0    0     0     0 17221 7607 4 96  0  0  0  0
37  0      0 231456  15712 462988    0    0     0     0 17502 7431 3 97  0  0  0  0
46  0      0 228320  15712 463004    0    0     0     0 17136 7145 3 97  0  0  0  0
31  0      0 232648  15712 463084    0    0     0     0 17531 7428 4 96  0  0  0  0
38  0      0 224476  15720 463124    0    0     0    16 17535 7202 3 97  0  0  0  0
16  0      0 228296  15720 463184    0    0     0     0 17515 7553 3 97  0  0  0  0
25  0      0 228136  15720 463204    0    0     0     0 17424 8008 3 97  0  0  0  0
29  0      0 227652  15720 463288    0    0     0     0 17921 7896 4 96  0  0  0  0
13  0      0 222956  15720 463488    0    0   120     0 17367 8081 4 96  0  0  0  0
35  0      0 222940  15728 463504    0    0     0    16 17512 7906 3 97  0  0  0  0
25  0      0 214940  15728 463532    0    0     0    20 17425 7399 3 97  0  0  0  0
12  0      0 219612  15728 463616    0    0     0  1572 17405 7915 3 97  0  0  0  0
25  0      0 225704  15728 463672    0    0     0     4 17694 7843 3 97  0  0  0  0
37  0      0 229640  15728 463728    0    0     0     0 17763 7287 4 96  0  0  0  0
26  0      0 223752  15736 463768    0    0     0    28 17336 7240 2 98  0  0  0  0
19  0      0 224084  15736 463836    0    0     0     0 17637 8354 4 96  0  0  0  0
29  0      0 224344  15736 463896    0    0     0     0 17913 7648 3 97  0  0  0  0
22  0      0 218048  15736 463944    0    0     0     0 17558 8136 3 97  0  0  0  0
26  0      0 224308  15736 463996    0    0     0     0 17840 7605 3 97  0  0  0  0
21  0      0 211268  15744 464744    0    0   668    16 17726 7730 4 96  0  0  0  0
17  0      0 212128  15744 464772    0    0     0     0 17658 7589 3 97  0  0  0  0
16  0      0 211008  15744 464828    0    0     0     0 17592 7595 3 97  0  0  0  0
11  0      0 216060  15744 464880    0    0     0     0 17486 8217 3 97  0  0  0  0
19  0      0 215708  15744 464940    0    0     0     0 17823 8119 4 96  0  0  0  0
30  0      0 214012  15752 464988    0    0     0    20 17263 7810 4 96  0  0  0  0
21  0      0 219280  15752 465040    0    0     0     0 17400 8151 4 96  0  0  0  0
24  0      0 213500  15752 465092    0    0     0     0 17174 7074 3 97  0  0  0  0
18  0      0 222908  15752 465144    0    0     0     0 17577 7768 2 98  0  0  0  0
41  0      0 219140  15752 465204    0    0     0     0 17493 7622 3 97  0  0  0  0
22  0      0 215340  15760 465248    0    0     0    16 17156 7638 3 97  0  0  0  0
14  0      0 207876  15760 466248    0    0   916     0 17385 7989 4 96  0  0  0  0
19  0      0 205840  15760 466272    0    0     0     0 17598 7589 3 97  0  0  0  0
14  0      0 217592  15760 466328    0    0     0     0 17653 7690 3 97  0  0  0  0
15  0      0 218528  15760 466380    0    0     0     0 17006 6952 3 97  0  0  0  0
30  0      0 214180  15768 466424    0    0     0    16 16385 6315 3 97  0  0  0  0
42  0      0 219048  15768 466448    0    0     0     0 16067 5717 4 96  0  0  0  0
40  0      0 217192  15768 466524    0    0     0     0 15865 6471 3 97  0  0  0  0
31  0      0 222020  15768 466580    0    0     0     0 16342 6123 3 97  0  0  0  0
40  0      0 219016  15768 466592    0    0     0     0 16026 6252 3 97  0  0  0  0
26  0      0 219444  15776 466664    0    0     0    16 17812 6958 3 97  0  0  0  0
18  0      0 228576  15776 466688    0    0     0     0 16396 5903 3 97  0  0  0  0
35  0      0 217216  15776 472036    0    0  5228     0 16232 5733 3 97  0  0  0  0
49  0      0 214064  15776 472232    0    0   148  1556 16036 6704 4 96  0  0  0  0
42  0      0 208780  15776 472348    0    0     0     8 17386 6838 4 96  0  0  0  0
51  0      0 206600  15784 472436    0    0     0    36 17352 9443 3 97  0  0  0  0
43  0      0 203596  15784 472496    0    0     0    24 16361 7802 4 96  0  0  0  0
47  0      0 202320  15784 472588    0    0     0     0 16508 6619 4 96  0  0  0  0
23  0      0 203212  15784 472604    0    0     0     0 17021 5321 3 97  0  0  0  0
35  0      0 205564  15784 472704    0    0     0     0 17175 3707 3 97  0  0  0  0
29  0      0 202524  15792 472744    0    0     0    16 17265 5521 4 96  0  0  0  0
22  0      0 204540  15792 472804    0    0     0     0 17663 4084 4 96  0  0  0  0
35  0      0 202280  15792 472856    0    0     0     0 17813 3893 3 97  0  0  0  0
32  0      0 194664  15792 472952    0    0     0     4 18073 4025 3 97  0  0  0  0
14  0      0 188040  15792 473112    0    0    92     0 18100 4517 3 97  0  0  0  0
41  0      0 178924  15800 473108    0    0     0    16 17935 3877 3 97  0  0  0  0
36  0      0 188404  15800 473168    0    0     0     0 18170 4956 4 96  0  0  0  0
27  0      0 191636  15800 473224    0    0     0     0 17919 4521 3 97  0  0  0  0
24  0      0 190804  15800 473280    0    0     0     0 18228 4449 4 96  0  0  0  0
35  0      0 188020  15800 473336    0    0     0     0 18130 3957 3 97  0  0  0  0
39  0      0 186272  15808 473380    0    0     0    16 18324 3817 4 96  0  0  0  0
28  0      0 185536  15808 473436    0    0     0     0 17499 3855 3 97  0  0  0  0
17  0      0 190272  15808 473492    0    0     0     0 17840 3826 3 97  0  0  0  0
49  0      0 183024  15808 473540    0    0     0     0 17962 4394 4 96  0  0  0  0
36  0      0 187120  15808 473592    0    0     0     0 18155 4073 4 96  0  0  0  0
32  0      0 173292  15816 481840    0    0  8192    16 18064 5102 4 96  0  0  0  0
16  0      0 176624  15816 481900    0    0     0     0 18218 4819 3 97  0  0  0  0
13  0      0 168212  15816 481952    0    0     0     0 17929 3800 3 97  0  0  0  0
23  0      0 173744  15816 482004    0    0     0     0 18374 4082 4 96  0  0  0  0
26  0      0 178040  15816 482052    0    0     0     0 17693 4113 3 97  0  0  0  0
31  0      0 166040  15824 482100    0    0     0    16 18245 5122 4 96  0  0  0  0
19  0      0 171864  15824 482164    0    0     0     0 18106 4776 3 97  0  0  0  0
46  0      0 170208  15824 482216    0    0     0     0 18485 4145 4 96  0  0  0  0
42  0      0 173760  15824 482276    0    0     0     0 17632 8115 3 97  0  0  0  0
39  0      0 171300  15824 482328    0    0     0  1576 18247 7334 4 96  0  0  0  0
25  0      0 174276  15832 482376    0    0     0    36 18014 4005 3 97  0  0  0  0
19  0      0 167656  15832 486772    0    0  3080     0 17167 4101 3 97  0  0  0  0
23  0      0 166252  15832 485548    0    0     0     0 18023 4117 4 96  0  0  0  0
24  0      0 163280  15832 485600    0    0     0     0 17838 4024 4 96  0  0  0  0
18  0      0 166164  15832 485652    0    0     0     4 18484 4122 3 97  0  0  0  0
21  0      0 171676  15840 485704    0    0     0    24 17768 4014 3 97  0  0  0  0
33  0      0 166908  15840 485764    0    0     0    20 17678 4054 4 96  0  0  0  0
43  0      0 157196  15840 485816    0    0     0     0 18325 4035 3 97  0  0  0  0
26  0      0 164216  15840 485872    0    0     0     0 17559 4594 2 98  0  0  0  0
34  0      0 161976  15840 485928    0    0     0     0 18105 4002 4 96  0  0  0  0
30  0      0 168432  15848 485968    0    0     0    20 18289 5199 4 96  0  0  0  0
37  0      0 165984  15848 486032    0    0     0     0 18162 4536 4 96  0  0  0  0
62  0      0 151568  15848 494280    0    0  8192     0 17969 4410 3 97  0  0  0  0
33  0      0 152324  15848 499716    0    0  5364     0 17621 4587 4 96  0  0  0  0
53  0      0 150832  15848 499744    0    0     0     0 18003 4374 4 96  0  0  0  0
47  0      0 150000  15856 499784    0    0     0    16 17750 3880 3 97  0  0  0  0
33  0      0 156208  15856 499844    0    0     0     0 17878 6583 3 97  0  0  0  0
53  0      0 153272  15856 499904    0    0     0     0 18392 6768 4 96  0  0  0  0
30  0      0 154200  15856 499964    0    0     0     0 17990 4455 3 97  0  0  0  0
22  0      0 156800  15856 500012    0    0     0     0 18181 4053 4 96  0  0  0  0
23  0      0 158496  15864 500056    0    0     0    16 17867 4025 3 97  0  0  0  0
39  0      0 156832  15864 500116    0    0     0     0 18607 3965 3 97  0  0  0  0
33  0      0 158852  15864 500176    0    0     0     0 17956 4574 4 96  0  0  0  0
23  0      0 147680  15864 500260    0    0     0     0 18138 4108 3 97  0  0  0  0
46  0      0 140448  15864 501016    0    0   720     0 17748 4341 4 96  0  0  0  0
21  0      0 145360  15872 501036    0    0     0    16 18034 4227 3 97  0  0  0  0
33  0      0 143968  15872 501092    0    0     0     0 18144 4195 3 97  0  0  0  0
22  0      0 141612  15872 501148    0    0     0     0 17936 3842 3 97  0  0  0  0
29  0      0 143148  15872 501196    0    0     0     0 18395 4282 4 96  0  0  0  0
38  0      0 140716  15872 501252    0    0     0  1592 17676 4028 4 96  0  0  0  0
24  0      0 143724  15880 501296    0    0     0    28 17601 3956 3 97  0  0  0  0
29  0      0 145648  15880 501360    0    0     0     0 18302 4352 3 97  0  0  0  0
11  0      0 143652  15880 501416    0    0     0     4 18327 4173 4 96  0  0  0  0
30  0      0 148164  15880 501476    0    0     0     0 18482 4191 4 96  0  0  0  0
31  0      0 145304  15880 501528    0    0     0     0 17752 6077 4 96  0  0  0  0
25  0      0 131608  15888 501608    0    0     0    16 17589 4634 3 97  0  0  0  0
38  0      0 131376  15888 501608    0    0     0     0 17584 6103 4 96  0  0  0  0
19  0      0 134436  15888 501656    0    0     0     0 17477 3855 3 97  0  0  0  0
33  0      0 134056  15888 501708    0    0     0     0 17842 3903 4 96  0  0  0  0
31  0      0 129928  15888 501764    0    0     0     4 18191 4623 3 97  0  0  0  0
28  0      0 134184  15896 501820    0    0     0    16 18242 4991 4 96  0  0  0  0
40  0      0 136652  15896 501880    0    0     0    16 18021 3987 4 96  0  0  0  0
44  0      0 132140  15896 501932    0    0     0     0 17930 4794 3 97  0  0  0  0
34  0      0 133260  15896 501984    0    0     0     0 18053 5520 4 96  0  0  0  0
24  0      0 129388  15896 502036    0    0     0     0 17933 4781 3 97  0  0  0  0
27  0      0 137232  15904 502084    0    0     0    16 18450 4045 3 97  0  0  0  0
30  0      0 124652  15904 505832    0    0  3644     0 18178 4367 4 96  0  0  0  0
35  0      0 120344  15904 506788    0    0   964     0 17655 4054 3 97  0  0  0  0
30  0      0 130944  15904 506844    0    0     0     0 18275 4301 3 97  0  0  0  0
16  0      0 131740  15904 506912    0    0     0     0 18152 4226 4 96  0  0  0  0
51  0      0 128476  15912 506952    0    0     0    16 18123 5352 4 96  0  0  0  0
19  0      0 129636  15912 507016    0    0     0     0 17922 5214 4 96  0  0  0  0
16  0      0 131656  15912 507064    0    0     0     0 18053 4450 3 97  0  0  0  0
35  0      0 122840  15912 507128    0    0     0     0 17878 4416 3 97  0  0  0  0
14  0      0 132960  15912 507176    0    0     0     0 17972 3905 4 96  0  0  0  0
35  0      0 136652  15920 507220    0    0     0    16 17887 3979 5 95  0  0  0  0
34  0      0 135088  15920 507280    0    0     0     0 17531 5812 3 97  0  0  0  0
35  0      0 134692  15920 509236    0    0     0     0 18053 5104 4 96  0  0  0  0
42  0      0 138884  15920 507404    0    0     0     0 18472 4767 3 97  0  0  0  0
26  0      0 141928  15920 507460    0    0     0     0 18147 3967 3 97  0  0  0  0
19  0      0 139572  15928 507504    0    0     0  1636 18423 3851 3 97  0  0  0  0
19  0      0 134036  15928 507560    0    0     0     0 17844 4086 4 96  0  0  0  0
22  0      0 139092  15928 507624    0    0     0     0 18037 3830 2 98  0  0  0  0
19  0      0 146152  15928 507668    0    0     0     8 17997 3971 3 97  0  0  0  0
24  0      0 146344  15928 507724    0    0     0     0 18463 4139 4 96  0  0  0  0
21  0      0 145444  15936 507772    0    0     0    36 18152 3946 4 96  0  0  0  0
31  0      0 140708  15936 507828    0    0     0     0 17984 4399 4 96  0  0  0  0
32  0      0 144156  15936 507888    0    0     0     0 18145 4053 2 98  0  0  0  0
36  0      0 130068  15936 507936    0    0     0     0 18101 4164 4 96  0  0  0  0
32  0      0 137016  15936 507984    0    0     0     0 18228 4231 3 97  0  0  0  0
20  0      0 146400  15944 508036    0    0     0    20 18139 6643 3 97  0  0  0  0
19  0      0 143752  15944 508100    0    0     0     0 18344 4917 3 97  0  0  0  0
34  0      0 136108  15944 508160    0    0     0     0 17959 4696 4 96  0  0  0  0
49  0      0 132856  15944 508216    0    0     0     0 17560 4153 3 97  0  0  0  0
30  0      0 140028  15944 508260    0    0     0     0 17854 4006 3 97  0  0  0  0
32  0      0 145500  15952 508308    0    0     0    16 18457 3981 3 97  0  0  0  0
21  0      0 149148  15952 508372    0    0     0    24 18479 3913 3 97  0  0  0  0
21  0      0 145212  15952 508424    0    0     0     0 18305 4044 4 96  0  0  0  0
28  0      0 146904  15952 508496    0    0     0     0 18072 4113 4 96  0  0  0  0
28  0      0 144600  15952 508528    0    0     0     0 18085 3862 4 96  0  0  0  0
29  0      0 146844  15960 508580    0    0     0    16 18110 4136 3 97  0  0  0  0
15  0      0 145828  15960 508640    0    0     0     0 18065 4141 3 97  0  0  0  0
28  0      0 144532  15960 508692    0    0     0     0 18062 3969 4 96  0  0  0  0
29  0      0 150460  15960 508744    0    0     0     0 18236 4038 4 96  0  0  0  0
46  0      0 148924  15960 508800    0    0     0     0 17734 3997 3 97  0  0  0  0
43  0      0 147632  15968 508852    0    0     0    16 18200 4421 4 96  0  0  0  0
33  0      0 146600  15968 508912    0    0     0     0 18292 4369 4 96  0  0  0  0
22  0      0 151536  15968 508968    0    0     0     0 17950 4018 3 97  0  0  0  0
17  0      0 149368  15968 509056    0    0     0     0 18285 4199 3 97  0  0  0  0
39  0      0 146684  15968 509080    0    0     0     0 18419 4348 4 96  0  0  0  0
20  0      0 145516  15976 509124    0    0     0    16 18151 4104 4 96  0  0  0  0
22  0      0 145228  15976 509188    0    0     0  1620 18081 3789 4 96  0  0  0  0
34  0      0 146796  15976 509232    0    0     0     0 17986 3838 3 97  0  0  0  0
20  0      0 146860  15976 509292    0    0     0     0 17192 4018 4 96  0  0  0  0
26  0      0 145356  15976 509348    0    0     0     8 18516 4819 4 96  0  0  0  0
38  0      0 146812  15984 509396    0    0     0    36 18032 4792 3 97  0  0  0  0
19  0      0 147268  15984 509452    0    0     0     0 18083 3831 4 96  0  0  0  0
28  0      0 146564  15984 509504    0    0     0     0 18432 3962 4 96  0  0  0  0
16  0      0 148260  15984 509560    0    0     0     0 18286 4001 3 97  0  0  0  0
33  0      0 146392  15984 509616    0    0     0     4 18375 4618 4 96  0  0  0  0
20  0      0 143992  15992 509660    0    0     0    16 18381 4580 3 97  0  0  0  0
31  0      0 147064  15992 509720    0    0     0     0 18251 5077 3 97  0  0  0  0
35  0      0 144632  15992 509784    0    0     0     0 17611 9158 3 97  0  0  0  0
20  0      0 147844  15992 509832    0    0     0     0 18196 4722 4 96  0  0  0  0
25  0      0 145220  15992 509888    0    0     0     0 17969 3973 3 97  0  0  0  0
15  0      0 144932  16000 509932    0    0     0    16 18193 3942 4 96  0  0  0  0
25  0      0 148284  16000 509988    0    0     0     0 18388 3937 2 98  0  0  0  0
33  0      0 146044  16000 510044    0    0     0     0 18403 4326 4 96  0  0  0  0
19  0      0 148604  16000 510096    0    0     0     0 18600 3984 4 96  0  0  0  0
15  0      0 142620  16000 510180    0    0     0     0 18434 4346 3 97  0  0  0  0
28  0      0 131856  16008 510188    0    0     0    16 18274 3917 3 97  0  0  0  0
37  0      0 137908  16008 510248    0    0     0    20 18092 5197 4 96  0  0  0  0
23  0      0 138580  16008 510300    0    0     0     0 17828 4116 3 97  0  0  0  0
14  0      0 142384  16008 510356    0    0     0     0 18579 3921 3 97  0  0  0  0
36  0      0 140368  16008 510404    0    0     0     0 18403 3957 4 96  0  0  0  0
35  0      0 140836  16016 510452    0    0     0    16 17900 4303 4 96  0  0  0  0
37  0      0 136348  16016 510512    0    0     0     0 17729 3720 3 97  0  0  0  0
18  0      0 142204  16016 510564    0    0     0     0 17883 3939 4 96  0  0  0  0
19  0      0 146540  16016 510612    0    0     0     0 17994 3907 4 96  0  0  0  0
54  0      0 134732  16016 510668    0    0     0     0 18095 3847 3 97  0  0  0  0
17  0      0 141184  16024 510720    0    0     0    16 18032 6781 4 96  0  0  0  0
28  0      0 130664  16024 510768    0    0     0     0 18257 4768 2 98  0  0  0  0
25  0      0 138280  16024 510820    0    0     0  1632 18491 4105 4 96  0  0  0  0
35  0      0 142652  16024 510872    0    0     0     0 17897 3969 4 96  0  0  0  0
34  0      0 144456  16024 510924    0    0     0     0 18229 3959 3 97  0  0  0  0
34  0      0 143560  16032 510972    0    0     0    32 18045 4022 3 97  0  0  0  0
24  0      0 145668  16032 511032    0    0     0     0 18132 4000 4 96  0  0  0  0
17  0      0 146504  16032 511080    0    0     0     0 18017 3847 3 97  0  0  0  0
34  0      0 148396  16032 511132    0    0     0     0 18059 3984 4 96  0  0  0  0
15  0      0 148556  16032 511184    0    0     0     0 18050 4018 3 97  0  0  0  0
33  0      0 143948  16040 511228    0    0     0    20 18004 3978 4 96  0  0  0  0
23  0      0 150156  16040 511292    0    0     0     0 18262 3877 4 96  0  0  0  0
28  0      0 146368  16040 511344    0    0     0     0 18010 4243 4 96  0  0  0  0
 0  0      0 144352  16040 511400    0    0     0     0 15833 5328 3 86 11  0  0  0
 0  0      0 154644  16040 511432    0    0     0     0 1019  239  0  0 100 0  0  0
 0  0      0 155096  16040 511432    0    0     0     0 1012   88  0  1 98  1  0  0
 0  0      0 161100  16048 511436    0    0     0    16 1018  180  0  2 98  0  0  0
 0  0      0 161116  16048 511436    0    0     0     0 1014   74  0  1 99  0  0  0
 0  0      0 166288  16048 511436    0    0     0     0 1024  159  1  1 98  0  0  0
 0  0      0 166288  16056 511428    0    0     0  2064 1024   95  0  2 94  4  0  0
 0  0      0 171252  16056 511436    0    0     0     0 1015  177  0  1 99  0  0  0
 0  0      0 171672  16056 511436    0    0     0     0 1015   90  0  1 99  0  0  0
 0  0      0 175344  16080 511916    0    0     0  2136 1059  415  0  2 98  0  0  0
 0  0      0 175344  16080 511968    0    0     0     0 1016   80  0  1 99  0  0  0
 0  0      0 180960  16080 511968    0    0     0     0 1014  265  0  2 98  0  0  0
