procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
32  0      0 318352  15580 428072    0    0 53951   745 3198   48  3 29 60  8  0  0
24  0      0 320376  15580 428144    0    0     0     0 16644 6731 4 96  0  0  0  0
28  0      0 317376  15580 428192    0    0     0     0 17225 6800 3 97  0  0  0  0
37  0      0 316380  15580 428256    0    0     0     0 17454 6652 3 97  0  0  0  0
24  0      0 315060  15580 428320    0    0     0     0 17524 6722 4 96  0  0  0  0
36  0      0 314888  15588 428372    0    0     0    68 17619 6826 3 97  0  0  0  0
25  0      0 309708  15588 428456    0    0     0     0 18245 7729 4 96  0  0  0  0
30  0      0 310148  15588 428552    0    0     0     0 17998 6357 4 96  0  0  0  0
24  0      0 302912  15588 428648    0    0     0     0 17819 4529 4 96  0  0  0  0
36  0      0 290596  15588 428712    0    0     0     0 17714 7117 4 96  0  0  0  0
40  0      0 274632  15596 428804    0    0     0    24 17907 8436 3 97  0  0  0  0
26  0      0 278472  15596 428960    0    0     0     0 17574 5241 4 96  0  0  0  0
32  0      0 281552  15596 429004    0    0     0     0 17412 4014 5 95  0  0  0  0
24  0      0 282820  15596 429064    0    0     0     0 18225 4108 4 96  0  0  0  0
18  0      0 287696  15596 429112    0    0     0     0 17762 4084 4 96  0  0  0  0
31  0      0 286228  15604 429164    0    0     0    16 18350 4237 4 96  0  0  0  0
30  0      0 267508  15604 429264    0    0     0     0 17612 4373 4 96  0  0  0  0
31  0      0 270644  15604 429260    0    0     0     0 18084 3996 4 96  0  0  0  0
25  0      0 271316  15604 429320    0    0     0     0 18993 4244 4 96  0  0  0  0
51  0      0 266376  15604 429372    0    0     0     0 18189 4173 4 96  0  0  0  0
30  0      0 270032  15612 429424    0    0     0    16 18209 4055 4 96  0  0  0  0
30  0      0 268576  15612 429476    0    0     0     0 17646 4079 4 96  0  0  0  0
31  0      0 269272  15612 429536    0    0     0     0 17611 3967 4 96  0  0  0  0
20  0      0 271704  15612 429584    0    0     0     0 18319 4167 4 96  0  0  0  0
44  0      0 266488  15612 429636    0    0     0     0 18629 4136 4 96  0  0  0  0
35  0      0 269104  15620 429684    0    0     0    16 17790 4136 3 97  0  0  0  0
35  0      0 273636  15620 429740    0    0     0   220 18027 3955 5 95  0  0  0  0
32  0      0 257196  15620 429796    0    0     0  3832 18033 4551 3 97  0  0  0  0
17  0      0 255020  15620 429840    0    0     0    44 17900 4253 5 95  0  0  0  0
31  0      0 257740  15620 429892    0    0     0     4 18064 4244 5 95  0  0  0  0
13  0      0 261964  15632 429952    0    0     0    68 18026 4294 3 97  0  0  0  0
23  0      0 262644  15632 430000    0    0     0     4 18406 4376 4 96  0  0  0  0
22  0      0 263956  15632 430060    0    0     0     0 18234 4396 4 96  0  0  0  0
20  0      0 260820  15632 430108    0    0     0  1688 18795 4406 4 96  0  0  0  0
21  0      0 257884  15632 430168    0    0     0     0 18844 4238 5 95  0  0  0  0
45  0      0 256556  15640 430224    0    0     0    36 18567 4128 3 97  0  0  0  0
24  0      0 258540  15640 430276    0    0     0     0 18143 3966 5 95  0  0  0  0
18  0      0 253068  15640 430328    0    0     0     0 18054 4093 4 96  0  0  0  0
32  0      0 242316  15640 430380    0    0     0     0 18196 4573 5 95  0  0  0  0
19  0      0 243092  15640 430436    0    0     0     0 18079 3821 4 96  0  0  0  0
23  0      0 246708  15648 430488    0    0     0    16 18074 4297 5 95  0  0  0  0
15  0      0 243892  15648 430540    0    0     0     0 18017 4037 4 96  0  0  0  0
27  0      0 249428  15648 430592    0    0     0     0 17620 4078 4 96  0  0  0  0
21  0      0 240148  15648 430644    0    0     0     0 18215 4105 4 96  0  0  0  0
16  0      0 243684  15648 430692    0    0     0     0 18517 4115 4 96  0  0  0  0
21  0      0 246288  15656 430760    0    0     0    16 17963 4404 4 96  0  0  0  0
34  0      0 249296  15656 430808    0    0     0     0 18218 4321 4 96  0  0  0  0
24  0      0 244880  15656 430864    0    0     0     0 17673 3990 5 95  0  0  0  0
18  0      0 239728  15656 432996    0    0  2032     0 17707 4415 4 96  0  0  0  0
14  0      0 242480  15656 433000    0    0     0     0 18119 4159 4 96  0  0  0  0
26  0      0 244496  15664 433048    0    0     0    16 17921 4391 4 96  0  0  0  0
23  0      0 238288  15664 433104    0    0     0     0 17943 4143 5 95  0  0  0  0
46  0      0 241424  15664 433156    0    0     0     0 18287 4353 3 97  0  0  0  0
27  0      0 236656  15664 433220    0    0     0     0 18110 4092 5 95  0  0  0  0
33  0      0 235432  15664 433272    0    0     0     0 18456 4115 4 96  0  0  0  0
54  0      0 234376  15672 433324    0    0     0    20 17804 3952 4 96  0  0  0  0
26  0      0 238248  15672 433368    0    0     0     0 16302 3773 4 96  0  0  0  0
33  0      0 235304  15672 433412    0    0     0     0 16065 3919 5 95  0  0  0  0
16  0      0 237960  15672 433464    0    0     0   164 16778 4271 4 96  0  0  0  0
44  0      0 236136  15672 435128    0    0  1612     0 15721 4211 3 97  0  0  0  0
31  0      0 236772  15680 435172    0    0     0    16 16819 3939 5 95  0  0  0  0
15  0      0 235524  15680 435220    0    0     0    60 16396 4018 3 97  0  0  0  0
33  0      0 235940  15680 435264    0    0     0     8 15729 3817 5 95  0  0  0  0
25  0      0 234088  15680 435316    0    0     0     0 16131 3810 4 96  0  0  0  0
36  0      0 224232  15680 435364    0    0     0  1552 16158 3848 4 96  0  0  0  0
28  0      0 230216  15688 435400    0    0     0    36 17436 4132 4 96  0  0  0  0
26  0      0 236456  15688 435460    0    0     0     0 17548 4300 5 95  0  0  0  0
28  0      0 236680  15688 435516    0    0     0     0 17890 4250 4 96  0  0  0  0
27  0      0 232200  15688 435568    0    0     0     0 17319 4163 4 96  0  0  0  0
25  0      0 222216  15688 435664    0    0     0     0 15619 3884 4 96  0  0  0  0
