procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 360548  15596 431308    0    0 17411   278 1181   12  1  6 92  2  0  0
 0  0      0 337976  15596 443640    0    0 12268     0 6315 2050  1 32 67  0  0  0
 0  0      0 333136  15596 443668    0    0     0     0 15123 5624 3 75 22  0  0  0
 0  0      0 332908  15596 443708    0    0     0     0 14278 5672 2 69 29  0  0  0
 6  0      0 331420  15596 443744    0    0     0     0 13475 5668 2 62 36  0  0  0
 0  0      0 331048  15604 443772    0    0     0    64 14731 5795 2 63 35  0  0  0
 0  0      0 332044  15604 443820    0    0     0     0 13702 5666 2 62 36  0  0  0
 7  0      0 330788  15604 443856    0    0     0     0 14215 5531 3 65 32  0  0  0
 4  0      0 331560  15604 443892    0    0     0     0 14071 5620 2 65 33  0  0  0
 0  0      0 331372  15604 443928    0    0     0     0 14604 5561 2 69 29  0  0  0
 4  0      0 330340  15612 443956    0    0     0    16 13977 5732 2 63 34  1  0  0
 0  0      0 319012  15612 444032    0    0     0   208 13740 5797 3 62 35  0  0  0
 5  0      0 319812  15612 444040    0    0     0  4620 13983 5987 2 62 36  0  0  0
 2  0      0 321376  15612 444072    0    0     0    44 14476 5885 2 67 31  0  0  0
 0  0      0 319856  15612 444108    0    0     0     0 14000 5500 3 65 32  0  0  0
 0  0      0 318648  15624 444168    0    0     0    68 13229 5675 1 61 38  0  0  0
 2  0      0 319192  15624 444180    0    0     0     0 14288 5703 2 68 30  0  0  0
 1  0      0 318560  15624 444216    0    0     0     0 14308 5767 3 64 33  0  0  0
 0  0      0 317012  15624 444260    0    0     0     0 13741 5730 2 61 37  0  0  0
 0  0      0 318360  15624 444296    0    0     0     0 14382 5658 2 66 32  0  0  0
 2  0      0 320900  15632 444328    0    0     0    16 14516 5564 2 66 32  0  0  0
 4  0      0 300548  15632 444368    0    0     0     0 13765 5541 2 62 36  0  0  0
 8  0      0 303040  15632 444404    0    0     0     0 13683 5542 2 67 31  0  0  0
10  0      0 302496  15632 444444    0    0     0   804 14002 5630 2 66 32  0  0  0
 2  0      0 302568  15632 444480    0    0     0     0 13643 5555 2 64 34  0  0  0
 3  0      0 303540  15640 444512    0    0     0    28 14230 5619 3 62 34  1  0  0
 0  0      0 304516  15640 444552    0    0     0     0 13976 5724 2 64 34  0  0  0
 0  0      0 303820  15640 444592    0    0     0     0 14009 5587 2 64 34  0  0  0
 0  0      0 300540  15640 444628    0    0     0     0 13721 5543 2 65 33  0  0  0
 8  0      0 301188  15640 444664    0    0     0     0 13363 5520 2 63 35  0  0  0
 2  0      0 302832  15648 444692    0    0     0    16 14216 5569 2 68 30  0  0  0
 5  0      0 292400  15648 446824    0    0  2032     4 14242 5605 2 66 32  0  0  0
 0  0      0 291736  15648 446812    0    0     0     0 13877 5782 3 62 35  0  0  0
 0  0      0 292640  15648 446848    0    0     0     0 13646 5669 2 61 37  0  0  0
 0  0      0 291680  15648 446884    0    0     0     0 13887 5556 2 61 37  0  0  0
 2  0      0 291952  15656 446912    0    0     0    24 14067 5756 2 62 35  1  0  0
 4  0      0 289616  15656 446956    0    0     0     0 14424 5714 3 63 34  0  0  0
 2  0      0 290652  15656 446996    0    0     0     0 14108 5674 2 66 32  0  0  0
 4  0      0 292828  15656 447032    0    0     0     0 14051 5515 1 63 36  0  0  0
 1  0      0 292508  15656 447068    0    0     0     0 13291 5591 2 61 37  0  0  0
 1  0      0 291396  15664 447096    0    0     0    16 13286 5564 2 60 37  1  0  0
 3  0      0 290412  15664 447140    0    0     0     0 13705 5509 2 66 32  0  0  0
 2  0      0 290724  15664 447176    0    0     0     0 13931 5760 2 64 34  0  0  0
 0  0      0 291120  15664 447220    0    0     0   168 13530 5596 2 61 37  0  0  0
 0  0      0 292048  15664 447256    0    0     0     0 14273 5631 2 67 31  0  0  0
 4  0      0 292688  15672 447284    0    0     0    16 13582 5665 2 62 35  1  0  0
 3  0      0 293060  15672 447328    0    0     0    60 13745 5664 2 61 37  0  0  0
 7  0      0 291148  15672 447372    0    0     0     0 13828 5623 2 61 37  0  0  0
 0  0      0 292680  15672 447404    0    0     0     0 14464 5591 2 65 33  0  0  0
 6  0      0 293088  15672 447440    0    0     0     0 13489 5607 2 60 38  0  0  0
 4  0      0 291956  15680 447472    0    0     0    16 15197 5667 2 71 27  0  0  0
 0  0      0 292464  15680 447516    0    0     0     0 14617 5730 4 64 32  0  0  0
 5  0      0 279476  15680 449168    0    0  1612     0 13317 5692 2 60 38  0  0  0
 2  0      0 281460  15680 449200    0    0     0     0 14159 5573 2 68 30  0  0  0
 3  0      0 280092  15680 449240    0    0     0  1116 14019 5532 2 63 35  0  0  0
 0  0      0 280108  15688 449268    0    0     0    28 13211 5534 3 59 37  1  0  0
 4  0      0 280152  15688 449316    0    0     0     0 14118 5633 2 64 34  0  0  0
 2  0      0 280776  15688 449352    0    0     0     0 14510 5548 2 68 30  0  0  0
 0  0      0 282280  15688 449384    0    0     0     0 13408 5600 2 60 38  0  0  0
 0  0      0 281668  15688 449424    0    0     0     0 14568 5612 2 66 32  0  0  0
 0  0      0 281140  15696 449452    0    0     0    16 14106 5724 1 67 32  0  0  0
 3  0      0 281972  15696 449496    0    0     0     0 13989 5702 2 66 32  0  0  0
 0  0      0 280784  15696 449972    0    0   392     0 15091 5636 3 69 28  0  0  0
 4  0      0 280444  15696 449968    0    0     0     8 13538 5497 2 63 35  0  0  0
 1  0      0 281652  15696 450004    0    0     0     0 13250 5578 3 62 35  0  0  0
 0  0      0 279396  15704 450032    0    0     0    24 13877 5656 2 62 34  2  0  0
 5  0      0 280908  15704 450076    0    0     0     0 13966 5743 2 61 37  0  0  0
 1  0      0 281560  15704 450112    0    0     0     0 13685 5707 2 61 37  0  0  0
 1  0      0 281740  15704 450148    0    0     0     0 13497 5481 2 60 38  0  0  0
 0  0      0 282444  15704 450188    0    0     0     0 13113 5585 2 58 40  0  0  0
 3  0      0 281376  15712 450216    0    0     0    16 14281 5550 2 64 34  0  0  0
 4  0      0 280976  15712 450260    0    0     0     0 14313 5592 2 64 34  0  0  0
 3  0      0 278800  15712 450984    0    0   640     0 14018 5824 2 62 35  1  0  0
 0  0      0 280572  15712 450972    0    0     0     0 14178 5653 1 65 34  0  0  0
 2  0      0 279784  15712 451008    0    0     0     0 13447 5601 3 60 37  0  0  0
 0  0      0 278508  15720 451044    0    0     0    20 14664 5775 1 66 32  1  0  0
 2  0      0 280212  15720 451092    0    0     0     0 14613 5616 3 66 31  0  0  0
 0  0      0 281468  15720 451124    0    0     0     0 13983 5630 3 63 34  0  0  0
 6  0      0 281476  15720 451160    0    0     0     0 13130 5506 2 59 39  0  0  0
 9  0      0 280228  15720 451200    0    0     0     0 13253 5533 2 60 38  0  0  0
 0  0      0 281140  15728 451224    0    0     0    16 13893 5544 1 67 32  0  0  0
 3  0      0 280628  15728 451276    0    0     0    24 14224 5579 2 64 34  0  0  0
 0  0      0 281180  15728 451308    0    0     0     0 13311 5610 2 60 38  0  0  0
 0  0      0 277080  15728 452412    0    0  1064     0 13895 5627 1 63 35  1  0  0
 0  0      0 277644  15728 452448    0    0     0     0 14402 5456 3 68 29  0  0  0
 5  0      0 278116  15736 452476    0    0     0  1140 13862 5664 1 61 37  1  0  0
 0  0      0 278484  15736 452520    0    0     0     0 13309 5651 2 59 39  0  0  0
 2  0      0 278932  15736 452556    0    0     0     0 13656 5627 2 62 36  0  0  0
 0  0      0 278772  15736 452600    0    0     0     0 14502 5632 3 66 31  0  0  0
 0  0      0 275860  15736 452636    0    0     0     0 13743 5406 2 63 35  0  0  0
 5  0      0 277548  15744 452664    0    0     0    16 13711 5568 2 60 37  1  0  0
 1  0      0 278700  15744 452708    0    0     0     0 13590 5676 2 62 36  0  0  0
 8  0      0 279284  15744 452744    0    0     0     0 14633 5814 3 67 30  0  0  0
 2  0      0 268376  15744 458000    0    0  5228     0 13762 5617 2 63 34  1  0  0
 0  0      0 271816  15744 458040    0    0     0     4 14020 5655 2 63 35  0  0  0
 2  0      0 272188  15752 458068    0    0     0    16 13886 5609 2 63 35  0  0  0
 3  0      0 271872  15752 458116    0    0     0     0 14777 5588 2 67 31  0  0  0
 5  0      0 273408  15752 458152    0    0     0     0 13711 5690 2 59 39  0  0  0
 1  0      0 270988  15752 458188    0    0     0     0 13560 5553 1 62 37  0  0  0
 0  0      0 272108  15752 458224    0    0     0     0 13624 5633 3 59 38  0  0  0
 6  0      0 272764  15760 458256    0    0     0    16 14205 5632 2 65 32  1  0  0
 0  0      0 270932  15760 458300    0    0     0     0 13311 5665 2 58 40  0  0  0
 6  0      0 271352  15760 458336    0    0     0     4 13573 5786 2 60 38  0  0  0
16  0      0 271880  15760 458560    0    0   148     0 14339 5688 2 67 31  0  0  0
 3  0      0 271756  15760 458548    0    0     0     0 14052 5587 2 68 30  0  0  0
 7  0      0 269144  15768 458576    0    0     0    16 14048 5574 2 63 34  1  0  0
 0  0      0 272348  15768 458620    0    0     0     0 13416 5670 2 60 38  0  0  0
 6  0      0 272764  15768 458664    0    0     0     0 14406 5664 2 67 31  0  0  0
 0  0      0 273468  15768 458704    0    0     0     0 13530 5757 2 59 39  0  0  0
 8  0      0 274724  15768 458736    0    0     0     0 13944 5472 2 63 35  0  0  0
 5  0      0 272452  15776 458768    0    0     0    16 14027 5740 3 64 33  0  0  0
 0  0      0 273504  15776 458812    0    0     0     0 13336 5582 1 61 38  0  0  0
 0  0      0 273632  15776 458848    0    0     0     0 14405 5776 3 66 31  0  0  0
 6  0      0 269328  15776 459028    0    0    92     0 13880 5533 1 67 32  0  0  0
 5  0      0 270588  15776 458988    0    0     0     0 13983 5596 2 63 35  0  0  0
 1  0      0 270416  15784 459020    0    0     0  1144 14052 5572 3 66 31  0  0  0
 7  0      0 269772  15784 459064    0    0     0    12 13869 5704 2 63 35  0  0  0
 2  0      0 269080  15784 459100    0    0     0     0 14054 5645 2 62 36  0  0  0
 0  0      0 271384  15784 459136    0    0     0     0 13500 5653 2 59 39  0  0  0
 0  0      0 269304  15784 459180    0    0     0     0 14459 5479 1 67 32  0  0  0
 5  0      0 271560  15792 459208    0    0     0    16 13626 5754 3 58 39  0  0  0
 0  0      0 269652  15792 459252    0    0     0     0 14566 5924 2 65 33  0  0  0
 8  0      0 271444  15792 459288    0    0     0     0 14248 5649 2 66 32  0  0  0
 1  0      0 264580  15792 467572    0    0  8192     0 14682 5659 3 66 30  1  0  0
 0  0      0 259700  15792 467552    0    0     0     0 13773 5542 2 61 37  0  0  0
 7  0      0 261784  15800 467580    0    0     0    16 14087 5437 2 65 33  0  0  0
 3  0      0 261244  15800 467628    0    0     0     8 13719 5573 2 65 33  0  0  0
 3  0      0 261556  15800 467664    0    0     0     0 14302 5592 2 64 34  0  0  0
 2  0      0 260348  15800 467700    0    0     0     0 14068 5577 1 68 31  0  0  0
 5  0      0 259540  15800 467736    0    0     0     0 13683 5681 1 60 39  0  0  0
 4  0      0 261212  15808 467764    0    0     0    24 14061 5687 2 63 35  0  0  0
 0  0      0 262768  15808 467808    0    0     0     0 13966 5685 2 62 36  0  0  0
 3  0      0 262492  15808 467852    0    0     0     0 14163 5651 3 66 31  0  0  0
 4  0      0 261384  15808 467888    0    0     0     0 14015 5567 2 63 35  0  0  0
 2  0      0 256856  15808 479196    0    0 11272     0 14205 5625 1 69 29  1  0  0
 6  0      0 255656  15816 479228    0    0     0    20 14326 5714 2 66 32  0  0  0
 0  0      0 257328  15816 479268    0    0     0     0 14299 5761 2 66 32  0  0  0
 1  0      0 256752  15816 479308    0    0     0     0 13659 5582 3 62 35  0  0  0
 6  0      0 256432  15816 479340    0    0     0     0 14483 5739 2 63 35  0  0  0
 0  0      0 256760  15816 479384    0    0     0     0 14004 5658 2 64 34  0  0  0
 5  0      0 256152  15824 479412    0    0     0    16 14328 5650 2 67 31  0  0  0
 0  0      0 257128  15824 479452    0    0     0     0 14457 5691 3 64 33  0  0  0
 4  0      0 256584  15824 479492    0    0     0     0 13522 5700 2 59 39  0  0  0
 1  0      0 257016  15824 479528    0    0     0     0 13833 5474 3 63 34  0  0  0
 0  0      0 246332  15824 484964    0    0  5364     0 14087 5496 2 70 27  1  0  0
 4  0      0 244936  15832 484940    0    0     0    16 14350 5502 2 71 27  0  0  0
 0  0      0 243304  15832 484980    0    0     0  1112 13568 5635 2 63 35  0  0  0
