procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0      0 279784  15580 460152    0    0 42836   689 7108   53  3 49 44  4  0  0
28  0      0 282244  15580 460236    0    0     0     0 18111 6596 3 97  0  0  0  0
16  0      0 282512  15580 460272    0    0     0     0 17869 6520 3 97  0  0  0  0
41  0      0 275976  15580 460324    0    0     0     0 18052 6721 3 97  0  0  0  0
68  0      0 278732  15580 460396    0    0     0     0 18719 6649 3 97  0  0  0  0
26  0      0 281484  15588 460424    0    0     0    64 18256 7085 4 96  0  0  0  0
21  0      0 283180  15588 460500    0    0     0     0 17644 6733 3 97  0  0  0  0
34  0      0 275164  15588 460556    0    0     0     0 18426 7149 3 97  0  0  0  0
24  0      0 279908  15588 460592    0    0     0     0 18587 6730 4 96  0  0  0  0
34  0      0 275076  15588 460668    0    0     0     0 18350 6428 3 97  0  0  0  0
28  0      0 279844  15596 460720    0    0     0    28 18696 6751 3 97  0  0  0  0
29  0      0 272136  15596 460756    0    0     0     0 17795 6801 3 97  0  0  0  0
26  0      0 273048  15596 460832    0    0     0     0 18047 7174 3 97  0  0  0  0
36  0      0 273808  15596 460868    0    0     0     0 18198 6791 3 97  0  0  0  0
23  0      0 269572  15596 460976    0    0     0     0 18408 6598 3 97  0  0  0  0
46  0      0 269816  15604 461044    0    0     0    16 18075 6801 5 95  0  0  0  0
40  0      0 265088  15604 461080    0    0     0     0 18101 7255 3 97  0  0  0  0
42  0      0 248032  15604 461200    0    0     0     0 17788 6509 4 96  0  0  0  0
46  0      0 243440  15604 461248    0    0     0     0 18108 8157 4 96  0  0  0  0
44  0      0 242548  15604 461332    0    0     0     0 18054 9688 3 97  0  0  0  0
34  0      0 239848  15612 461400    0    0     0    16 18506 10430 3 97 0  0  0  0
28  0      0 239420  15612 461528    0    0     0     0 18357 6187 3 97  0  0  0  0
32  0      0 242852  15612 461600    0    0     0     0 18852 4291 4 96  0  0  0  0
17  0      0 236580  15612 461688    0    0     0   212 18961 4189 4 96  0  0  0  0
30  0      0 240784  15612 461688    0    0     0     0 18978 4274 4 96  0  0  0  0
40  0      0 242272  15624 461784    0    0     0  5192 18983 4528 4 96  0  0  0  0
24  0      0 236640  15624 461840    0    0     0    44 18343 4548 3 97  0  0  0  0
35  0      0 240480  15624 461876    0    0     0     0 18288 4081 5 95  0  0  0  0
34  0      0 242760  15624 461952    0    0     0     0 19327 4221 3 97  0  0  0  0
24  0      0 237396  15624 462008    0    0     0     0 18494 4085 4 96  0  0  0  0
26  0      0 237972  15632 462068    0    0     0    44 18257 5027 4 96  0  0  0  0
21  0      0 235860  15632 462116    0    0     0  1760 18541 4257 4 96  0  0  0  0
41  0      0 237288  15632 462152    0    0     0     0 18470 4281 4 96  0  0  0  0
