procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 296760  15712 434628    0    0     0    24 4306 1542  0 21 79  0  0  0
 0  0      0 297092  15712 434636    0    0     0     0 4146 1499  1 20 79  0  0  0
 3  0      0 296900  15712 434644    0    0     0     0 4021 1503  1 19 80  0  0  0
 0  0      0 296260  15712 434652    0    0     0     0 4581 1538  0 22 78  0  0  0
 0  0      0 296420  15712 434660    0    0     0     0 4215 1572  1 18 80  1  0  0
 0  0      0 296580  15720 434664    0    0     0    16 4283 1602  1 21 78  0  0  0
 1  0      0 298064  15720 435736    0    0  1064     0 3719 1414  1 18 81  0  0  0
 0  0      0 296880  15720 435744    0    0     0     0 4199 1450  0 19 81  0  0  0
 0  0      0 296208  15720 435752    0    0     0     0 3833 1443  1 18 81  0  0  0
 1  0      0 296048  15720 435760    0    0     0     0 4184 1468  1 15 84  0  0  0
 0  0      0 296208  15728 435772    0    0     0    44 4274 1497  0 18 82  0  0  0
 0  0      0 296560  15728 435780    0    0     0     0 3747 1402  0 15 85  0  0  0
 0  0      0 296720  15728 435788    0    0     0     0 4172 1412  1 18 81  0  0  0
 0  0      0 296784  15728 435796    0    0     0     0 4456 1525  1 18 81  0  0  0
 0  0      0 296988  15728 435804    0    0     0     4 4335 1524  0 17 83  0  0  0
 0  0      0 297308  15736 435808    0    0     0    16 4112 1546  1 16 81  2  0  0
 0  0      0 292732  15736 441044    0    0  5228     0 3979 1467  1 19 80  0  0  0
 1  0      0 292732  15736 441052    0    0     0     0 4030 1469  1 19 80  0  0  0
 0  0      0 292956  15736 441060    0    0     0   224 4014 1446  0 17 83  0  0  0
 0  0      0 293084  15736 441068    0    0     0     0 4211 1502  1 21 78  0  0  0
 0  0      0 292924  15744 441076    0    0     0    28 3691 1426  0 19 80  1  0  0
 0  0      0 292764  15744 441080    0    0     0     0 4450 1498  1 20 79  0  0  0
 0  0      0 292956  15744 441088    0    0     0     0 3812 1451  0 18 82  0  0  0
 0  0      0 293436  15744 441096    0    0     0     0 3948 1549  1 18 81  0  0  0
 0  0      0 293212  15744 441104    0    0     0     0 3844 1434  0 19 81  0  0  0
 0  0      0 293404  15752 441112    0    0     0    16 4520 1638  1 19 78  2  0  0
 0  0      0 289332  15752 441264    0    0   148     0 4476 1540  1 20 79  0  0  0
 0  0      0 288872  15752 441272    0    0     0     4 4219 1490  0 19 81  0  0  0
 0  0      0 288968  15752 441280    0    0     0     0 3817 1447  1 17 82  0  0  0
 0  0      0 289780  15752 441288    0    0     0     0 4471 1549  1 22 77  0  0  0
 0  0      0 291704  15760 441300    0    0     0    16 3929 1466  0 17 83  0  0  0
 0  0      0 291740  15760 441304    0    0     0     0 4579 1493  1 21 78  0  0  0
 0  0      0 291356  15760 441312    0    0     0     0 4052 1458  1 18 81  0  0  0
 0  0      0 291164  15760 441320    0    0     0     0 4513 1541  1 21 78  0  0  0
 0  0      0 291452  15760 441328    0    0     0     0 3875 1411  0 19 81  0  0  0
 0  0      0 291548  15768 441336    0    0     0    16 4253 1619  1 21 78  0  0  0
 0  0      0 291260  15768 441344    0    0     0     0 3927 1422  1 16 83  0  0  0
 0  0      0 289360  15768 441428    0    0    92     0 4124 1474  0 19 81  0  0  0
 0  0      0 289460  15768 441436    0    0     0     0 3531 1423  1 17 82  0  0  0
 0  0      0 289332  15768 441444    0    0     0     0 4057 1439  0 18 82  0  0  0
 0  0      0 289396  15776 441452    0    0     0    16 3793 1451  1 17 81  1  0  0
 0  0      0 289568  15776 441456    0    0     0     0 4245 1490  1 18 81  0  0  0
 0  0      0 289600  15776 441464    0    0     0     0 3848 1476  0 18 82  0  0  0
 2  0      0 289964  15776 441472    0    0     0     0 3858 1452  1 19 80  0  0  0
 0  0      0 290092  15776 441480    0    0     0     0 4208 1631  1 19 80  0  0  0
 3  0      0 290220  15784 441488    0    0     0    20 3820 1538  1 20 78  1  0  0
 0  0      0 288876  15784 441492    0    0     0    16 3921 1411  1 21 78  0  0  0
 0  0      0 285176  15784 449692    0    0  8192     0 4168 1523  0 19 80  1  0  0
 0  0      0 285176  15784 449700    0    0     0     0 3408 1382  1 16 83  0  0  0
 0  0      0 285656  15784 449708    0    0     0   228 4358 1440  0 18 82  0  0  0
 0  0      0 285560  15792 449716    0    0     0    28 4197 1543  1 19 78  2  0  0
 0  0      0 285784  15792 449720    0    0     0     0 3721 1422  1 21 78  0  0  0
 1  0      0 285656  15792 449728    0    0     0     0 3589 1409  0 21 79  0  0  0
 0  0      0 284088  15792 449736    0    0     0     0 4218 1453  1 25 74  0  0  0
 0  0      0 284472  15792 449744    0    0     0     0 3788 1351  1 20 79  0  0  0
 0  0      0 284536  15800 449752    0    0     0    16 3417 1452  1 21 78  0  0  0
 0  0      0 284856  15800 449760    0    0     0     0 3989 1443  1 24 75  0  0  0
 0  0      0 276108  15800 461036    0    0 11272     0 3859 1441  1 21 78  0  0  0
 0  0      0 276492  15800 461044    0    0     0     0 3896 1412  1 18 81  0  0  0
 0  0      0 276620  15800 461052    0    0     0     8 3991 1471  0 16 84  0  0  0
 0  0      0 276820  15808 461060    0    0     0    24 3759 1422  1 18 79  2  0  0
 0  0      0 276948  15808 461068    0    0     0     0 3783 1443  1 18 81  0  0  0
 0  0      0 277396  15808 461072    0    0     0     0 3694 1369  1 18 81  0  0  0
 0  0      0 275508  15808 461080    0    0     0     0 4319 1460  0 21 79  0  0  0
 0  0      0 275540  15808 461096    0    0     0     0 4053 1473  1 19 80  0  0  0
 0  0      0 275828  15816 461104    0    0     0    16 4393 1574  1 20 79  0  0  0
 4  0      0 276116  15816 461112    0    0     0     0 3752 1481  1 18 81  0  0  0
 0  0      0 263608  15816 466472    0    0  5364     0 4224 1500  0 23 75  2  0  0
 0  0      0 263084  15816 466480    0    0     0     0 4310 1499  1 20 79  0  0  0
 0  0      0 263712  15816 466488    0    0     0     0 4652 1532  0 21 79  0  0  0
 0  0      0 265136  15824 466496    0    0     0    16 4009 1459  1 17 81  1  0  0
 5  0      0 264272  15824 466504    0    0     0     0 4293 1519  1 21 78  0  0  0
 0  0      0 264592  15824 466508    0    0     0     0 4089 1418  0 19 81  0  0  0
 0  0      0 264464  15824 466516    0    0     0     0 3652 1355  1 17 82  0  0  0
 0  0      0 264080  15824 466524    0    0     0     4 3657 1380  1 16 83  0  0  0
 0  0      0 264304  15832 466532    0    0     0    16 3892 1513  0 20 80  0  0  0
 0  0      0 264624  15832 466540    0    0     0     0 4150 1505  1 20 79  0  0  0
 0  0      0 263608  15832 466544    0    0     0     0 4134 1477  0 19 81  0  0  0
 0  0      0 263360  15832 467264    0    0   720     0 3787 1426  1 17 82  0  0  0
 0  0      0 263828  15832 467276    0    0     0     0 4108 1494  0 22 78  0  0  0
 5  0      0 263836  15840 467284    0    0     0   252 3961 1493  2 22 76  0  0  0
 0  0      0 264348  15840 467292    0    0     0    20 3883 1423  1 22 77  0  0  0
 0  0      0 264604  15840 467296    0    0     0     0 3716 1408  0 23 77  0  0  0
 4  0      0 264828  15840 467304    0    0     0     0 3859 1451  1 20 79  0  0  0
 0  0      0 265020  15840 467312    0    0     0     0 3761 1365  1 19 80  0  0  0
 0  0      0 265020  15848 467320    0    0     0    16 4344 1649  0 20 80  0  0  0
 3  0      0 265340  15848 467328    0    0     0     0 3798 1389  1 18 81  0  0  0
 0  0      0 265660  15848 467336    0    0     0     0 3695 1364  1 21 78  0  0  0
 0  0      0 261040  15848 470968    0    0  3644     0 4008 1493  1 22 76  1  0  0
 0  0      0 261136  15848 470976    0    0     0     0 3714 1417  1 25 74  0  0  0
 0  0      0 261200  15856 470988    0    0     0    24 3626 1396  1 19 80  0  0  0
 0  0      0 261552  15856 470996    0    0     0     0 4044 1437  1 18 81  0  0  0
 0  0      0 261872  15856 471004    0    0     0     0 3735 1374  0 18 82  0  0  0
 0  0      0 260528  15856 471008    0    0     0     0 3892 1441  1 18 81  0  0  0
 2  0      0 260688  15856 471016    0    0     0     0 4204 1487  1 17 82  0  0  0
 0  0      0 261104  15864 471024    0    0     0    24 4423 1563  0 19 81  0  0  0
 0  0      0 261616  15864 471032    0    0     0     0 3944 1497  1 18 81  0  0  0
 0  0      0 261336  15864 471040    0    0     0     0 4436 1512  0 20 80  0  0  0
 0  0      0 258600  15864 472008    0    0   964     0 4151 1447  1 18 81  0  0  0
 0  0      0 258536  15864 472016    0    0     0     0 4412 1496  1 19 80  0  0  0
 0  0      0 258920  15872 472024    0    0     0    16 3898 1555  0 18 82  0  0  0
 0  0      0 259048  15872 472032    0    0     0     0 4097 1475  1 17 82  0  0  0
 0  0      0 259144  15872 472040    0    0     0     0 3968 1489  0 16 84  0  0  0
 2  0      0 259152  15872 472044    0    0     0     0 3994 1489  1 22 77  0  0  0
 0  0      0 259472  15872 472052    0    0     0     0 4292 1482  0 18 82  0  0  0
 0  0      0 259504  15880 472060    0    0     0    20 4738 1653  1 18 81  0  0  0
 0  0      0 259312  15880 472068    0    0     0     0 4192 1492  1 21 78  0  0  0
 0  0      0 258928  15880 472076    0    0     0     0 4143 1516  0 20 80  0  0  0
 0  0      0 258548  15880 472068    0    0     0     0 4170 1533  1 19 80  0  0  0
 0  0      0 258476  15880 472072    0    0     0     0 3992 1444  0 19 81  0  0  0
 0  0      0 258436  15888 472080    0    0     0   244 4464 1555  2 22 75  1  0  0
 0  0      0 258436  15888 472088    0    0     0     0 4115 1473  1 18 81  0  0  0
 0  0      0 258500  15888 472096    0    0     0     0 4439 1485  0 20 80  0  0  0
 0  0      0 258948  15888 472104    0    0     0     0 4483 1547  1 19 80  0  0  0
 0  0      0 258212  15888 472108    0    0     0     0 4341 1474  1 19 80  0  0  0
 0  0      0 258572  15896 472116    0    0     0    28 4163 1550  0 18 82  0  0  0
 0  0      0 258624  15896 472124    0    0     0    24 5017 1664  1 22 77  0  0  0
 0  0      0 258624  15896 472136    0    0     0     0 3895 1455  0 18 82  0  0  0
 0  0      0 258400  15896 472176    0    0     0     0 3956 1431  1 19 80  0  0  0
 0  0      0 258440  15896 472140    0    0     0     0 4150 1535  0 18 82  0  0  0
 0  0      0 258824  15904 472148    0    0     0    16 3791 1479  1 18 81  0  0  0
 0  0      0 258928  15904 472156    0    0     0     0 4373 1487  1 21 78  0  0  0
 0  0      0 258748  15904 472164    0    0     0     4 4387 1551  0 22 78  0  0  0
 0  0      0 257960  15904 472172    0    0     0     0 4032 1415  1 18 81  0  0  0
 0  0      0 259108  15904 472176    0    0     0     0 4231 1527  1 20 79  0  0  0
 0  0      0 259104  15912 472184    0    0     0    16 4235 1616  1 18 81  0  0  0
 0  0      0 259232  15912 472192    0    0     0     0 3672 1383  0 19 81  0  0  0
 0  0      0 259232  15912 472200    0    0     0     0 4043 1462  1 19 80  0  0  0
 0  0      0 259424  15912 472212    0    0     0     0 3977 1451  0 21 79  0  0  0
 0  0      0 260032  15912 472220    0    0     0     0 4141 1438  1 21 78  0  0  0
 0  0      0 260288  15920 472224    0    0     0    16 4363 1487  0 18 79  3  0  0
 0  0      0 260832  15920 472232    0    0     0     0 4224 1455  1 21 78  0  0  0
 0  0      0 261056  15920 472240    0    0     0     0 4473 1575  1 20 79  0  0  0
 0  0      0 261120  15920 472248    0    0     0     0 4607 1553  1 20 79  0  0  0
 0  0      0 261568  15920 472256    0    0     0     4 4268 1524  0 19 81  0  0  0
 0  0      0 261312  15928 472260    0    0     0    16 4050 1534  0 20 80  0  0  0
 0  0      0 261216  15928 472268    0    0     0     0 4961 1650  1 20 79  0  0  0
 0  0      0 261088  15928 472276    0    0     0     0 4175 1442  1 20 79  0  0  0
 0  0      0 261344  15928 472284    0    0     0     0 3440 1392  1 19 80  0  0  0
 0  0      0 261024  15928 472292    0    0     0     0 3861 1472  0 19 81  0  0  0
 0  0      0 260648  15936 472296    0    0     0    16 3843 1433  1 20 79  0  0  0
 1  0      0 260648  15936 472304    0    0     0   224 4371 1519  1 19 80  0  0  0
 0  0      0 260648  15936 472312    0    0     0     0 3738 1455  1 18 81  0  0  0
 0  0      0 260712  15936 472320    0    0     0     0 4379 1566  0 19 81  0  0  0
 0  0      0 260936  15936 472336    0    0     0     0 4003 1499  0 18 82  0  0  0
 2  0      0 260904  15944 472340    0    0     0    28 3995 1517  1 20 79  0  0  0
 0  0      0 260520  15944 472348    0    0     0     0 3888 1460  1 20 79  0  0  0
 0  0      0 260776  15944 472356    0    0     0     0 3989 1501  1 16 83  0  0  0
 0  0      0 260872  15944 472364    0    0     0     0 4416 1539  0 19 81  0  0  0
 0  0      0 258836  15944 472336    0    0     0     0 4445 1546  1 18 80  1  0  0
 0  0      0 258340  15952 472340    0    0     0    16 3993 1420  1 17 82  0  0  0
 0  0      0 258708  15952 472348    0    0     0    12 4704 1546  0 19 81  0  0  0
 0  0      0 258644  15952 472356    0    0     0     0 3892 1439  1 17 82  0  0  0
 0  0      0 258772  15952 472364    0    0     0     8 3831 1518  0 17 83  0  0  0
 0  0      0 259048  15952 472372    0    0     0     0 3835 1439  1 17 82  0  0  0
 0  0      0 259080  15960 472376    0    0     0    24 4223 1543  1 20 79  0  0  0
 3  0      0 258020  15960 472384    0    0     0     0 4244 1511  1 19 80  0  0  0
 0  0      0 258200  15960 472392    0    0     0     0 4108 1454  0 19 81  0  0  0
 0  0      0 258328  15960 472400    0    0     0     0 4254 1591  1 18 81  0  0  0
 0  0      0 258456  15960 472408    0    0     0     0 3880 1451  1 17 82  0  0  0
 0  0      0 258968  15968 472412    0    0     0    16 4403 1484  0 22 77  1  0  0
 0  0      0 259064  15968 472420    0    0     0     0 4398 1482  1 17 82  0  0  0
 0  0      0 259096  15968 472428    0    0     0     0 4311 1495  1 19 80  0  0  0
 0  0      0 259320  15968 472436    0    0     0     0 4020 1454  1 18 81  0  0  0
 0  0      0 259416  15968 472444    0    0     0     0 4279 1547  1 19 80  0  0  0
 0  0      0 259992  15976 472452    0    0     0    20 3774 1504  0 16 84  0  0  0
 0  0      0 260024  15976 472456    0    0     0     0 4196 1506  1 20 79  0  0  0
 0  0      0 260184  15976 472464    0    0     0     0 4127 1567  1 18 81  0  0  0
 2  0      0 260312  15976 472472    0    0     0     0 4311 1554  0 20 80  0  0  0
 0  0      0 260504  15976 472480    0    0     0     0 4084 1473  1 18 81  0  0  0
 0  0      0 260600  15984 472488    0    0     0    16 4092 1489  1 18 81  0  0  0
 4  0      0 260952  15984 472492    0    0     0     0 4099 1450  1 18 81  0  0  0
 0  0      0 257632  15984 472500    0    0     0   228 4561 1632  0 21 79  0  0  0
 0  0      0 258144  15984 472508    0    0     0     0 4541 1578  1 21 78  0  0  0
 0  0      0 258464  15984 472516    0    0     0     0 4029 1467  1 19 80  0  0  0
 0  0      0 258560  15992 472524    0    0     0    28 4132 1612  0 19 80  1  0  0
 0  0      0 259328  15992 472532    0    0     0     0 3864 1432  1 18 81  0  0  0
 0  0      0 259712  15992 472540    0    0     0     0 4192 1527  1 18 81  0  0  0
 0  0      0 259808  15992 472548    0    0     0     0 4155 1512  0 17 83  0  0  0
 0  0      0 260032  15992 472556    0    0     0     0 3975 1393  1 17 82  0  0  0
 0  0      0 260320  16000 472564    0    0     0    16 4240 1535  0 17 83  0  0  0
 0  0      0 260320  16000 472568    0    0     0     0 3602 1348  1 16 83  0  0  0
 1  0      0 260416  16000 472576    0    0     0     0 3910 1475  1 19 80  0  0  0
 0  0      0 260520  16000 472584    0    0     0     0 4405 1523  1 18 81  0  0  0
 0  0      0 260808  16000 472592    0    0     0     0 3758 1482  0 21 79  0  0  0
 0  0      0 260392  16008 472600    0    0     0    32 3679 1516  1 16 83  0  0  0
 0  0      0 260392  16008 472604    0    0     0    24 3657 1431  0 17 83  0  0  0
 0  0      0 260552  16008 472612    0    0     0     0 4283 1511  1 18 81  0  0  0
 2  0      0 260596  16008 472620    0    0     0     0 4021 1427  1 19 80  0  0  0
 0  0      0 260372  16008 472628    0    0     0     0 3858 1370  0 16 84  0  0  0
 0  0      0 260500  16016 472636    0    0     0    16 4410 1541  1 19 79  1  0  0
 0  0      0 260372  16016 472640    0    0     0     0 3930 1461  1 17 82  0  0  0
 2  0      0 260788  16016 472648    0    0     0     0 4083 1569  0 18 82  0  0  0
 0  0      0 260852  16016 472656    0    0     0     0 4014 1413  1 15 84  0  0  0
 0  0      0 261332  16016 472664    0    0     0     4 4215 1554  0 21 79  0  0  0
 0  0      0 260948  16024 472672    0    0     0    16 4305 1581  1 20 79  0  0  0
 0  0      0 261588  16024 472680    0    0     0     0 4849 1576  1 22 77  0  0  0
 0  0      0 260692  16024 472684    0    0     0     0 3972 1509  1 18 81  0  0  0
 0  0      0 261076  16024 472692    0    0     0     0 4404 1509  0 18 82  0  0  0
 0  0      0 261300  16024 472700    0    0     0     0 3853 1433  1 18 81  0  0  0
 0  0      0 261524  16032 472708    0    0     0    16 4210 1447  1 18 81  0  0  0
 0  0      0 261492  16032 472716    0    0     0     0 4256 1541  0 20 80  0  0  0
 0  0      0 260372  16032 472720    0    0     0   224 3907 1507  1 19 80  0  0  0
 0  0      0 258580  16032 472728    0    0     0     0 3913 1392  0 18 82  0  0  0
 0  0      0 258964  16032 472736    0    0     0     0 3389 1346  1 14 85  0  0  0
 0  0      0 258996  16040 472744    0    0     0    28 3691 1525  1 18 80  1  0  0
 0  0      0 258996  16040 472752    0    0     0     0 3784 1395  0 17 83  0  0  0
 0  0      0 259348  16040 472756    0    0     0     0 4373 1554  0 22 78  0  0  0
 0  0      0 259604  16040 472764    0    0     0     0 3856 1392  1 20 79  0  0  0
 0  0      0 260352  16040 472772    0    0     0     0 3774 1403  1 22 77  0  0  0
 0  0      0 260672  16048 472780    0    0     0    16 4573 1494  1 20 79  0  0  0
 0  0      0 260672  16048 472788    0    0     0     0 4109 1478  1 19 80  0  0  0
 0  0      0 260576  16048 472796    0    0     0     0 3774 1405  1 19 80  0  0  0
 0  0      0 260576  16048 472800    0    0     0     0 3902 1517  1 17 82  0  0  0
 0  0      0 260608  16056 472800    0    0     0  2068 3791 1438  0 18 82  0  0  0
 0  0      0 260640  16056 472816    0    0     0     0 3939 1542  1 18 81  0  0  0
 0  0      0 260544  16056 472824    0    0     0     4 4171 1463  1 19 80  0  0  0
 0  0      0 260516  16080 472952    0    0     0  2144 4439 1713  1 20 79  0  0  0
 2  0      0 260388  16080 472988    0    0     0     0 3532 1411  0 16 84  0  0  0
 1  0      0 260612  16080 472996    0    0     0     0 4032 1503  1 20 79  0  0  0
 3  0      0 260708  16080 473004    0    0     0     0 4157 1525  0 18 82  0  0  0
 0  0      0 260708  16080 473012    0    0     0    32 3801 1442  1 18 81  0  0  0
 3  0      0 260324  16088 473012    0    0     0    24 4202 1500  1 20 77  2  0  0
 0  0      0 260292  16088 473024    0    0     0     0 4306 1521  0 20 80  0  0  0
 0  0      0 259652  16088 473032    0    0     0     0 4548 1597  1 21 78  0  0  0
 0  0      0 259652  16088 473044    0    0     0     0 4145 1594  1 18 81  0  0  0
 0  0      0 259780  16088 473052    0    0     0     0 4431 1520  0 19 81  0  0  0
 0  1      0 260228  16096 473052    0    0     0    20 4277 1603  1 18 78  3  0  0
 0  0      0 260708  16096 473060    0    0     0     0 4050 1407  0 15 85  0  0  0
 0  0      0 260900  16096 473068    0    0     0     0 4432 1506  1 21 78  0  0  0
 0  0      0 260964  16096 473076    0    0     0     0 4179 1754  1 19 80  0  0  0
 0  0      0 261348  16096 473080    0    0     0     0 2032  636  0  7 93  0  0  0
 0  0      0 261348  16096 473080    0    0     0     0 1011   63  0  2 98  0  0  0
 0  0      0 261348  16104 473080    0    0     0    24 1022   74  0  1 99  0  0  0
