procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
53  0      0 204256  15672 464396    0    0     0     0 18884 4200 3 97  0  0  0  0
37  0      0 197888  15672 464452    0    0     0     0 18187 4643 3 97  0  0  0  0
40  0      0 200784  15672 464504    0    0     0     0 18691 4175 4 96  0  0  0  0
24  0      0 208592  15672 464556    0    0     0     0 18919 4180 3 97  0  0  0  0
40  0      0 204580  15680 464608    0    0     0    16 18625 4126 5 95  0  0  0  0
28  0      0 200740  15680 464668    0    0     0     0 18550 4052 4 96  0  0  0  0
10  0      0 208516  15680 464720    0    0     0     0 18530 3870 3 97  0  0  0  0
21  0      0 206692  15680 464768    0    0     0     0 18385 4125 4 96  0  0  0  0
30  0      0 208996  15680 464824    0    0     0  8332 18620 4106 5 95  0  0  0  0
19  0      0 189092  15688 464872    0    0     0    16 17063 4428 3 97  0  0  0  0
26  0      0 184388  15688 464924    0    0     0    60 17196 4012 4 96  0  0  0  0
14  0      0 190404  15688 464936    0    0     0     0 16471 3899 4 96  0  0  0  0
16  0      0 187588  15688 464984    0    0     0     8 16875 3909 4 96  0  0  0  0
23  0      0 192548  15688 465068    0    0     0     0 18541 4046 3 97  0  0  0  0
29  0      0 190460  15696 465120    0    0     0  1632 18313 4145 3 97  0  0  0  0
26  0      0 193468  15696 465176    0    0     0     0 18697 4239 4 96  0  0  0  0
40  0      0 190736  15696 465232    0    0     0     0 18003 4022 3 97  0  0  0  0
49  0      0 180912  15696 465280    0    0     0     0 17657 3791 4 96  0  0  0  0
16  0      0 190720  15696 465328    0    0     0     0 17425 3827 3 97  0  0  0  0
27  0      0 189792  15704 465372    0    0     0    16 18602 4143 4 96  0  0  0  0
28  0      0 193192  15704 467472    0    0  2032     0 18158 4306 4 96  0  0  0  0
28  0      0 185608  15704 467516    0    0     0     0 18079 4073 3 97  0  0  0  0
20  0      0 193908  15704 467568    0    0     0     0 18424 4201 4 96  0  0  0  0
36  0      0 188028  15704 467624    0    0     0     0 18259 4008 3 97  0  0  0  0
31  0      0 189376  15712 467676    0    0     0    16 17969 3917 4 96  0  0  0  0
33  0      0 198260  15712 467732    0    0     0     0 18101 4158 4 96  0  0  0  0
34  0      0 190364  15712 467784    0    0     0     0 18146 3817 3 97  0  0  0  0
35  0      0 187592  15712 467844    0    0     0     0 18203 3962 4 96  0  0  0  0
33  0      0 196632  15712 467900    0    0     0     0 18522 4185 5 95  0  0  0  0
30  0      0 200728  15720 467944    0    0     0    16 17932 4013 4 96  0  0  0  0
20  0      0 193820  15720 469636    0    0  1612     0 18633 4352 3 97  0  0  0  0
11  0      0 187100  15720 469632    0    0     0     0 18017 3737 4 96  0  0  0  0
31  0      0 195920  15720 469720    0    0     0     0 18561 4193 3 97  0  0  0  0
21  0      0 191408  15720 469772    0    0     0     0 18404 4237 4 96  0  0  0  0
42  0      0 189332  15728 469812    0    0     0    16 17782 4049 4 96  0  0  0  0
18  0      0 195668  15728 469872    0    0     0     0 18409 4121 3 97  0  0  0  0
19  0      0 188948  15728 469936    0    0     0     0 18255 4150 4 96  0  0  0  0
31  0      0 186044  15728 469988    0    0     0     0 18400 4109 3 97  0  0  0  0
41  0      0 195604  15728 470040    0    0     0     0 18734 4035 4 96  0  0  0  0
30  0      0 194900  15736 470084    0    0     0    20 17928 3834 4 96  0  0  0  0
32  0      0 197396  15736 470140    0    0     0     0 18019 4049 3 97  0  0  0  0
14  0      0 188952  15736 470228    0    0     0     0 18278 4630 3 97  0  0  0  0
21  0      0 190080  15736 470644    0    0   392     0 18194 4094 4 96  0  0  0  0
24  0      0 186312  15736 470696    0    0     0     4 18077 4114 4 96  0  0  0  0
38  0      0 187596  15744 470740    0    0     0  1608 18170 4041 3 97  0  0  0  0
24  0      0 192084  15744 470808    0    0     0    12 17499 3836 4 96  0  0  0  0
23  0      0 192692  15744 470864    0    0     0     0 18422 3953 4 96  0  0  0  0
21  0      0 199776  15744 470912    0    0     0     0 18071 4124 4 96  0  0  0  0
29  0      0 199336  15744 470964    0    0     0     0 18634 4199 4 96  0  0  0  0
15  0      0 195432  15752 471012    0    0     0    28 17305 3962 4 96  0  0  0  0
18  0      0 192908  15752 471072    0    0     0     0 18303 4050 5 95  0  0  0  0
35  0      0 192364  15752 471128    0    0     0     0 18281 4255 3 97  0  0  0  0
14  0      0 187560  15752 471328    0    0   120     0 18161 4365 4 96  0  0  0  0
29  0      0 182508  15752 471348    0    0     0     0 18630 4580 3 97  0  0  0  0
40  0      0 179788  15760 471400    0    0     0    16 18665 4202 3 97  0  0  0  0
30  0      0 179116  15760 471464    0    0     0     0 18229 3999 4 96  0  0  0  0
18  0      0 179724  15760 471520    0    0     0     0 18579 4029 4 96  0  0  0  0
44  0      0 183144  15760 471572    0    0     0     0 18278 4101 4 96  0  0  0  0
34  0      0 189380  15760 471620    0    0     0     0 18279 4251 5 95  0  0  0  0
22  0      0 182152  15768 471676    0    0     0    16 18324 3952 3 97  0  0  0  0
32  0      0 190184  15768 471732    0    0     0     0 18064 4222 4 96  0  0  0  0
40  0      0 194184  15768 471788    0    0     0     0 18101 4085 4 96  0  0  0  0
34  0      0 185896  15768 471836    0    0     0     0 18530 4028 4 96  0  0  0  0
29  0      0 190472  15768 472388    0    0   520     0 18235 4193 4 96  0  0  0  0
21  0      0 173032  15776 472628    0    0   148    16 18174 4700 3 97  0  0  0  0
27  0      0 180440  15776 472668    0    0     0     0 18326 3979 4 96  0  0  0  0
18  0      0 185292  15776 472720    0    0     0     0 18237 4195 4 96  0  0  0  0
 6  0      0 182116  15776 472780    0    0     0     0 18380 4174 3 97  0  0  0  0
34  0      0 187108  15776 472836    0    0     0     0 18113 4271 4 96  0  0  0  0
26  0      0 184968  15784 472888    0    0     0    20 17747 4436 4 96  0  0  0  0
15  0      0 190348  15784 472944    0    0     0     0 17871 3919 4 96  0  0  0  0
33  0      0 188648  15784 472996    0    0     0     0 18117 4128 3 97  0  0  0  0
23  0      0 187208  15784 473048    0    0     0     0 17751 4082 4 96  0  0  0  0
38  0      0 186456  15784 473096    0    0     0     0 17182 3915 3 97  0  0  0  0
34  0      0 184600  15792 473136    0    0     0    16 18446 4004 4 96  0  0  0  0
22  0      0 169956  15792 474136    0    0   916  1616 17173 4623 3 97  0  0  0  0
22  0      0 172260  15792 474152    0    0     0     0 16949 4007 4 96  0  0  0  0
31  0      0 172652  15792 474208    0    0     0     0 16583 3772 3 97  0  0  0  0
26  0      0 163532  15792 474256    0    0     0     0 17572 3824 4 96  0  0  0  0
21  0      0 176596  15800 474292    0    0     0    36 18081 4146 4 96  0  0  0  0
42  0      0 176872  15800 474352    0    0     0    20 18163 3883 3 97  0  0  0  0
16  0      0 178812  15800 474404    0    0     0     0 16148 3891 3 97  0  0  0  0
10  0      0 183656  15800 474452    0    0     0     0 18511 4213 3 97  0  0  0  0
17  0      0 179052  15800 474508    0    0     0     0 18163 4141 4 96  0  0  0  0
17  0      0 185044  15808 474552    0    0     0    16 18431 3988 4 96  0  0  0  0
35  0      0 174216  15808 474612    0    0     0     0 17823 3951 4 96  0  0  0  0
25  0      0 169680  15808 479920    0    0  5228     0 18324 4493 3 97  0  0  0  0
41  0      0 171728  15808 480092    0    0   148     0 18237 4173 4 96  0  0  0  0
15  0      0 171728  15808 480144    0    0     0     0 18443 4085 3 97  0  0  0  0
30  0      0 174116  15816 480192    0    0     0    16 17630 3949 3 97  0  0  0  0
27  0      0 168432  15816 480256    0    0     0     0 18242 4137 5 95  0  0  0  0
59  0      0 160024  15816 480308    0    0     0     0 18238 4267 4 96  0  0  0  0
25  0      0 169948  15816 480356    0    0     0     0 18059 4013 3 97  0  0  0  0
26  0      0 175124  15816 480404    0    0     0     0 17986 4071 4 96  0  0  0  0
35  0      0 178164  15824 480452    0    0     0    16 18136 3979 3 97  0  0  0  0
31  0      0 183516  15824 480516    0    0     0     0 18382 4033 3 97  0  0  0  0
32  0      0 176232  15824 480576    0    0     0     0 18053 3807 4 96  0  0  0  0
42  0      0 172740  15824 480748    0    0    92     0 18454 4364 3 97  0  0  0  0
37  0      0 162604  15824 480744    0    0     0     0 18124 4106 4 96  0  0  0  0
37  0      0 168804  15832 480796    0    0     0    20 18159 4245 4 96  0  0  0  0
27  0      0 171620  15832 480856    0    0     0     0 18507 4134 4 96  0  0  0  0
24  0      0 166280  15832 480908    0    0     0     0 17996 4157 5 95  0  0  0  0
30  0      0 162864  15832 480960    0    0     0     0 18095 4142 3 97  0  0  0  0
14  0      0 168880  15832 481012    0    0     0     0 18320 4060 3 97  0  0  0  0
12  0      0 172040  15840 481060    0    0     0    16 18262 3997 3 97  0  0  0  0
27  0      0 168716  15840 481124    0    0     0     0 17711 3960 3 97  0  0  0  0
23  0      0 173244  15840 481176    0    0     0  1576 18277 4242 3 97  0  0  0  0
28  0      0 170708  15840 481232    0    0     0     0 18550 4124 4 96  0  0  0  0
34  0      0 153980  15840 489308    0    0     0     0 17832 4194 3 97  0  0  0  0
32  0      0 159656  15848 489520    0    0  8192    36 17508 4313 4 96  0  0  0  0
41  0      0 152892  15848 489580    0    0     0     0 17380 3942 3 97  0  0  0  0
27  0      0 161052  15848 489628    0    0     0     0 18258 4198 3 97  0  0  0  0
22  0      0 161996  15848 489680    0    0     0     0 18174 3863 4 96  0  0  0  0
25  0      0 161912  15848 489740    0    0     0     0 17577 4069 3 97  0  0  0  0
26  0      0 160888  15856 489776    0    0     0    16 17656 4126 4 96  0  0  0  0
43  0      0 159900  15856 489840    0    0     0    24 17671 4024 4 96  0  0  0  0
29  0      0 159480  15856 489896    0    0     0     0 17695 4005 3 97  0  0  0  0
26  0      0 160396  15856 489948    0    0     0     0 18599 4219 3 97  0  0  0  0
27  0      0 160812  15856 490004    0    0     0     0 17907 4054 4 96  0  0  0  0
49  0      0 140888  15864 493132    0    0  3080    16 17668 4134 4 96  0  0  0  0
43  0      0 142724  15864 493180    0    0     0     0 17998 4334 3 97  0  0  0  0
22  0      0 153356  15864 493228    0    0     0     0 17993 3857 4 96  0  0  0  0
49  0      0 150268  15864 493288    0    0     0     0 18233 4083 3 97  0  0  0  0
23  0      0 149908  15864 493336    0    0     0     0 17427 3762 4 96  0  0  0  0
15  0      0 157908  15872 493380    0    0     0    16 18484 4135 3 97  0  0  0  0
38  0      0 153532  15872 493436    0    0     0     0 18058 4078 4 96  0  0  0  0
28  0      0 154472  15872 493492    0    0     0     0 17713 4007 4 96  0  0  0  0
39  0      0 154184  15872 493540    0    0     0     0 18319 3932 3 97  0  0  0  0
30  0      0 153844  15872 493596    0    0     0     0 17706 3786 4 96  0  0  0  0
34  0      0 154420  15880 493640    0    0     0    20 17431 3908 3 97  0  0  0  0
34  0      0 153340  15880 500396    0    0     0     0 17654 4131 4 96  0  0  0  0
40  0      0 136176  15880 507324    0    0 13556     0 17626 4552 3 97  0  0  0  0
30  0      0 135972  15880 507340    0    0     0     0 16579 3812 3 97  0  0  0  0
21  0      0 140612  15880 507384    0    0     0     0 17843 4023 4 96  0  0  0  0
34  0      0 138628  15888 507428    0    0     0    16 18011 4080 3 97  0  0  0  0
26  0      0 136960  15888 507484    0    0     0     0 18530 4017 4 96  0  0  0  0
36  0      0 142368  15888 507540    0    0     0  1576 18240 3986 4 96  0  0  0  0
32  0      0 141744  15888 507596    0    0     0     4 17938 4002 4 96  0  0  0  0
30  0      0 133980  15888 507644    0    0     0     0 17678 3825 3 97  0  0  0  0
31  0      0 144396  15896 507684    0    0     0    28 18111 3864 4 96  0  0  0  0
21  0      0 149724  15896 507756    0    0     0     0 16762 3962 5 95  0  0  0  0
27  0      0 154492  15896 507804    0    0     0     0 16739 3956 5 95  0  0  0  0
29  0      0 138760  15896 508588    0    0   720     0 17331 4391 4 96  0  0  0  0
31  0      0 143188  15896 508604    0    0     0     0 18129 4039 3 97  0  0  0  0
19  0      0 137700  15904 508652    0    0     0    16 17488 3860 4 96  0  0  0  0
28  0      0 147132  15904 508712    0    0     0     0 17450 3953 3 97  0  0  0  0
30  0      0 149440  15904 508756    0    0     0     0 17316 4103 4 96  0  0  0  0
31  0      0 148092  15904 508808    0    0     0     0 18393 3932 4 96  0  0  0  0
30  0      0 145756  15904 508864    0    0     0     0 17897 3879 2 98  0  0  0  0
33  0      0 151964  15912 508900    0    0     0    16 17757 3925 4 96  0  0  0  0
37  0      0 155836  15912 508964    0    0     0    12 18101 3906 3 97  0  0  0  0
36  0      0 152252  15912 509012    0    0     0     0 17964 4025 4 96  0  0  0  0
34  0      0 152984  15912 509104    0    0     0     0 17904 4258 4 96  0  0  0  0
24  0      0 149828  15912 509112    0    0     0     0 17926 4086 4 96  0  0  0  0
33  0      0 151304  15920 509164    0    0     0    16 17357 3922 3 97  0  0  0  0
31  0      0 156552  15920 509220    0    0     0     0 17716 3864 3 97  0  0  0  0
39  0      0 155596  15920 509268    0    0     0     0 18479 4026 3 97  0  0  0  0
16  0      0 153772  15920 509320    0    0     0     0 18147 4010 4 96  0  0  0  0
27  0      0 156756  15920 509372    0    0     0     0 17333 3963 3 97  0  0  0  0
25  0      0 159364  15928 509416    0    0     0    20 17950 4032 3 97  0  0  0  0
43  0      0 154980  15928 509480    0    0     0     0 18035 4051 4 96  0  0  0  0
25  0      0 150180  15928 509528    0    0     0     0 17819 3704 3 97  0  0  0  0
25  0      0 157284  15928 509580    0    0     0     0 18179 4083 4 96  0  0  0  0
27  0      0 144020  15928 514260    0    0  4608     0 17714 4231 3 97  0  0  0  0
18  0      0 146628  15936 514276    0    0     0    16 18007 4250 4 96  0  0  0  0
22  0      0 147028  15936 514336    0    0     0     0 17927 4103 3 97  0  0  0  0
33  0      0 146388  15936 514384    0    0     0     0 18056 4045 4 96  0  0  0  0
43  0      0 145140  15936 514440    0    0     0  1560 18244 4053 4 96  0  0  0  0
18  0      0 148024  15936 514500    0    0     0     8 18097 3941 4 96  0  0  0  0
16  0      0 152128  15944 514544    0    0     0    36 17716 4020 4 96  0  0  0  0
36  0      0 145984  15944 514604    0    0     0     0 18485 4201 4 96  0  0  0  0
21  0      0 149844  15944 514660    0    0     0     0 18151 4091 4 96  0  0  0  0
27  0      0 152212  15944 514720    0    0     0     0 17625 4002 4 96  0  0  0  0
33  0      0 142320  15944 514800    0    0     0     0 17745 3878 3 97  0  0  0  0
23  0      0 136216  15952 514816    0    0     0    16 17384 4188 4 96  0  0  0  0
37  0      0 147304  15952 514868    0    0     0     0 17775 4093 4 96  0  0  0  0
25  0      0 150168  15952 514920    0    0     0     0 18495 3962 3 97  0  0  0  0
32  0      0 143000  15952 514980    0    0     0     0 18032 4150 4 96  0  0  0  0
36  0      0 145308  15952 515032    0    0     0     0 17665 3906 4 96  0  0  0  0
30  0      0 143836  15960 515072    0    0     0    16 17522 3818 3 97  0  0  0  0
23  0      0 148468  15960 515132    0    0     0     0 18269 4076 3 97  0  0  0  0
32  0      0 152756  15960 515188    0    0     0     0 18037 4093 3 97  0  0  0  0
31  0      0 150708  15960 515244    0    0     0     0 17545 3903 4 96  0  0  0  0
31  0      0 151636  15960 515292    0    0     0     0 18256 4096 3 97  0  0  0  0
34  0      0 146964  15968 515340    0    0     0    16 18139 3767 5 95  0  0  0  0
25  0      0 150388  15968 515396    0    0     0    24 18015 3947 3 97  0  0  0  0
19  0      0 150756  15968 515456    0    0     0     0 17620 4015 4 96  0  0  0  0
21  0      0 142632  15968 515508    0    0     0     0 17840 3879 4 96  0  0  0  0
31  0      0 147432  15968 515560    0    0     0     0 18371 4137 4 96  0  0  0  0
30  0      0 152720  15976 515600    0    0     0    16 17756 3954 4 96  0  0  0  0
38  0      0 151888  15976 515668    0    0     0     4 17751 3865 3 97  0  0  0  0
37  0      0 148016  15976 515720    0    0     0     0 18067 3994 4 96  0  0  0  0
17  0      0 152688  15976 515776    0    0     0     0 17733 3972 5 95  0  0  0  0
33  0      0 157136  15976 515824    0    0     0     0 18279 4235 4 96  0  0  0  0
17  0      0 154508  15984 515876    0    0     0    16 17720 4087 4 96  0  0  0  0
26  0      0 151648  15984 515940    0    0     0     0 17842 4199 4 96  0  0  0  0
26  0      0 154720  15984 515992    0    0     0     0 17831 4004 4 96  0  0  0  0
34  0      0 151008  15984 516040    0    0     0     0 17614 3929 4 96  0  0  0  0
13  0      0 156576  15984 516092    0    0     0  1596 17777 3898 4 96  0  0  0  0
38  0      0 153440  15992 516136    0    0     0    44 17956 4106 5 95  0  0  0  0
18  0      0 157568  15992 516196    0    0     0     0 17974 4195 3 97  0  0  0  0
27  0      0 154624  15992 516252    0    0     0     0 18401 4186 4 96  0  0  0  0
30  0      0 148960  15992 516304    0    0     0     0 16081 3718 3 97  0  0  0  0
29  0      0 148760  15992 516352    0    0     0     0 18101 4064 4 96  0  0  0  0
38  0      0 141848  16000 516432    0    0     0    16 18419 5975 3 97  0  0  0  0
22  0      0 145016  16000 516464    0    0     0     0 16160 4762 4 96  0  0  0  0
31  0      0 151244  16000 516508    0    0     0     0 16755 4044 4 96  0  0  0  0
32  0      0 148708  16000 516556    0    0     0     0 18017 4051 3 97  0  0  0  0
35  0      0 145484  16000 516616    0    0     0     0 17987 3810 4 96  0  0  0  0
12  1      0 152076  16008 516656    0    0     0    16 17625 3892 5 95  0  0  0  0
18  0      0 145012  16008 516716    0    0     0     0 16204 3690 3 97  0  0  0  0
25  0      0 142508  16008 516760    0    0     0     0 18138 4025 5 95  0  0  0  0
33  0      0 149480  16008 516812    0    0     0     0 18176 4038 3 97  0  0  0  0
43  0      0 140808  16008 516868    0    0     0     0 17733 3860 5 95  0  0  0  0
27  0      0 148196  16016 516912    0    0     0    16 17947 3965 4 96  0  0  0  0
22  0      0 145860  16016 516976    0    0     0     0 17673 3985 3 97  0  0  0  0
32  0      0 148124  16016 517012    0    0     0     0 17946 4028 4 96  0  0  0  0
37  0      0 150364  16016 517068    0    0     0     0 18150 4040 5 95  0  0  0  0
12  0      0 142076  16016 517116    0    0     0     0 17023 3861 3 97  0  0  0  0
37  0      0 151144  16024 517156    0    0     0    20 17973 4240 5 95  0  0  0  0
30  0      0 145552  16024 517224    0    0     0    24 18196 3946 4 96  0  0  0  0
31  0      0 153264  16024 517276    0    0     0     0 18456 4327 3 97  0  0  0  0
37  0      0 145080  16024 517328    0    0     0     0 17133 3730 4 96  0  0  0  0
24  0      0 150396  16024 517376    0    0     0     0 17681 3899 3 97  0  0  0  0
17  0      0 153028  16032 517420    0    0     0    16 18055 4275 4 96  0  0  0  0
31  0      0 137504  16032 517512    0    0     0     0 17959 4498 4 96  0  0  0  0
16  0      0 135656  16032 517532    0    0     0     0 17944 4205 5 95  0  0  0  0
20  0      0 131240  16032 517580    0    0     0     0 17590 3914 4 96  0  0  0  0
15  0      0 137032  16032 517632    0    0     0     0 18352 4383 4 96  0  0  0  0
 5  1      0 139772  16040 517676    0    0     0    16 18331 4048 3 97  0  0  0  0
26  0      0 138824  16040 517736    0    0     0     0 18277 4172 4 96  0  0  0  0
16  0      0 142024  16040 517788    0    0     0  1688 17815 4005 4 96  0  0  0  0
42  0      0 145672  16040 517836    0    0     0     0 18506 4239 4 96  0  0  0  0
27  0      0 144600  16040 517892    0    0     0     0 18321 3963 4 96  0  0  0  0
21  1      0 142540  16048 517932    0    0     0    28 18307 3946 4 96  0  0  0  0
21  0      0 147068  16048 517992    0    0     0     0 18004 4147 4 96  0  0  0  0
28  0      0 139620  16048 518056    0    0     0     0 18718 4401 4 96  0  0  0  0
29  0      0 134116  16048 518084    0    0     0     0 18612 4153 4 96  0  0  0  0
22  0      0 134188  16048 518140    0    0     0     0 17809 4075 5 95  0  0  0  0
28  0      0 132356  16048 518184    0    0     0     0 18124 4092 4 96  0  0  0  0
21  0      0 135928  16056 518244    0    0     0    16 18297 4252 3 97  0  0  0  0
 0  0      0 148604  16056 518292    0    0     0     0 2366 2464  1  8 91  0  0  0
 0  0      0 156300  16056 518292    0    0     0     0 1040  156  0  1 99  0  0  0
 0  0      0 162872  16056 518292    0    0     0     0 1011  182  0  3 97  0  0  0
 0  0      0 162904  16056 518292    0    0     0     0 1014   82  0  1 99  0  0  0
 0  0      0 168408  16064 518292    0    0     0    16 1018  201  0  1 97  2  0  0
 0  0      0 168424  16072 518284    0    0     0  2064 1022  110  0  2 97  1  0  0
 0  0      0 172956  16072 518292    0    0     0     0 1014  178  0  1 99  0  0  0
 0  0      0 172960  16072 518292    0    0     0     0 1013   77  0  1 99  0  0  0
