procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 301852  15664 432376    0    0     0    16 1667  414  1  4 93  2  0  0
 0  0      0 301884  15664 432376    0    0     0     0 3195 1026  0 14 86  0  0  0
 0  0      0 301948  15664 432380    0    0     0     0 2109  533  0  7 93  0  0  0
 0  0      0 302076  15664 432384    0    0     0     0 2440  669  0 11 89  0  0  0
 0  0      0 302240  15664 432388    0    0     0     0 3452 1050  1 13 86  0  0  0
 0  0      0 301576  15672 432384    0    0     0    16 1744  380  0  7 91  2  0  0
 0  0      0 301640  15672 432396    0    0     0     0 3105 1011  0 13 87  0  0  0
 0  0      0 298900  15672 434012    0    0  1612     0 2475  778  1  8 91  0  0  0
 0  0      0 299252  15672 434016    0    0     0     0 2168  562  0  8 92  0  0  0
 0  0      0 299316  15672 434016    0    0     0     0 2891 1009  1 12 87  0  0  0
 4  0      0 299444  15680 434016    0    0     0    16 1868  427  0  6 94  0  0  0
 0  0      0 299572  15680 434024    0    0     0    76 3163 1090  0 13 87  0  0  0
 0  0      0 300020  15680 434028    0    0     0     0 2647  719  0 10 90  0  0  0
 0  0      0 299668  15680 434032    0    0     0     0 2076  542  0  7 93  0  0  0
 0  0      0 299060  15680 434036    0    0     0   116 3141 1082  1 14 85  0  0  0
 0  0      0 299060  15688 434032    0    0     0    36 1809  403  0  6 92  2  0  0
 0  0      0 299060  15688 434044    0    0     0     0 3266  987  0 13 87  0  0  0
 0  0      0 298532  15688 434440    0    0   392     0 2207  804  0 10 90  0  0  0
 0  0      0 298084  15688 434444    0    0     0     0 2383  551  1  7 92  0  0  0
 0  0      0 298276  15688 434444    0    0     0     4 3017 1016  0 13 87  0  0  0
 0  0      0 297828  15696 434444    0    0     0    16 2010  479  0  7 91  2  0  0
 0  0      0 297828  15696 434452    0    0     0     0 2613  819  1 12 87  0  0  0
 0  0      0 297828  15696 434456    0    0     0     0 2649  677  0  9 91  0  0  0
 0  0      0 297860  15696 434460    0    0     0     0 1852  495  1  7 92  0  0  0
 0  0      0 297988  15696 434464    0    0     0     0 2761  937  0 12 88  0  0  0
 0  0      0 298116  15696 434468    0    0     0     0 2085  503  0  7 93  0  0  0
 0  0      0 298372  15704 434476    0    0     0    16 3032  854  1 12 86  1  0  0
 0  0      0 295364  15704 435152    0    0   640     0 2637  930  0 11 88  1  0  0
 0  0      0 296020  15704 435124    0    0     0     0 1856  418  1  6 93  0  0  0
 0  0      0 296264  15704 435124    0    0     0     0 3409 1060  0 15 85  0  0  0
 0  0      0 296104  15704 435132    0    0     0     0 2309  523  0  8 92  0  0  0
 0  0      0 296776  15712 435132    0    0     0    16 2438  825  1 10 88  1  0  0
 0  0      0 296776  15712 435136    0    0     0     0 2543  784  0 10 90  0  0  0
 0  0      0 296532  15712 435140    0    0     0     0 1773  405  0  6 94  0  0  0
 0  0      0 294548  15712 435144    0    0     0     0 3569 1099  0 16 84  0  0  0
 2  0      0 295340  15712 435148    0    0     0     0 1620  421  1  5 94  0  0  0
 0  0      0 295804  15720 435152    0    0     0    16 2795  823  0 11 87  2  0  0
 0  0      0 295464  15720 436252    0    0  1064     0 2652  916  0 12 88  0  0  0
 0  0      0 295476  15720 436224    0    0     0     0 1577  357  0  4 96  0  0  0
 0  0      0 295764  15720 436224    0    0     0     0 3992 1231  1 17 82  0  0  0
 0  0      0 296096  15720 436228    0    0     0     0 2049  501  0  8 92  0  0  0
 0  0      0 296160  15728 436236    0    0     0    16 2791  794  1 10 88  1  0  0
 0  0      0 296160  15728 436236    0    0     0     4 2826  826  0 11 89  0  0  0
 0  0      0 296160  15728 436240    0    0     0     0 1668  447  0  5 95  0  0  0
 0  0      0 296224  15728 436244    0    0     0   116 3413 1074  1 15 84  0  0  0
 4  0      0 295328  15728 436252    0    0     0     0 1963  482  0  7 93  0  0  0
 0  0      0 296000  15736 436256    0    0     0    52 2375  695  0  8 92  0  0  0
 0  0      0 295960  15736 441480    0    0  5228     0 2890 1000  1 14 85  0  0  0
 5  0      0 296024  15736 441492    0    0     0     0 1622  365  0  4 96  0  0  0
 0  0      0 296056  15736 441496    0    0     0     0 3508 1105  0 15 85  0  0  0
 0  0      0 296056  15736 441496    0    0     0     0 1990  506  1  6 93  0  0  0
 0  0      0 296056  15744 441504    0    0     0    20 2472  682  0  9 89  2  0  0
 3  0      0 296440  15744 441504    0    0     0     0 2696  930  0 12 88  0  0  0
 0  0      0 296440  15744 441508    0    0     0     0 1875  413  0  6 94  0  0  0
 0  0      0 296568  15744 441512    0    0     0     0 3380 1021  1 14 85  0  0  0
 1  0      0 296760  15744 441516    0    0     0     0 1910  562  0  8 92  0  0  0
 0  0      0 296248  15752 441520    0    0     0    16 2343  641  0  8 90  2  0  0
 0  0      0 293624  15752 441524    0    0     0     0 3426 1115  1 15 84  0  0  0
 1  0      0 290712  15752 441676    0    0   148     0 1498  362  0  5 95  0  0  0
 0  0      0 290804  15752 441680    0    0     0     0 2916  905  1 12 87  0  0  0
 0  0      0 291316  15752 441680    0    0     0     0 2435  669  0  9 91  0  0  0
 0  0      0 291604  15760 441688    0    0     0    16 2235  556  0  8 90  2  0  0
 2  0      0 291604  15760 441688    0    0     0     0 2929  919  1 11 88  0  0  0
 0  0      0 291604  15760 441692    0    0     0     0 1636  370  0  6 94  0  0  0
 0  0      0 291700  15760 441696    0    0     0     0 2906  873  0 11 89  0  0  0
 0  0      0 291860  15760 441700    0    0     0     0 2238  645  1 10 89  0  0  0
 0  0      0 291988  15768 441704    0    0     0    16 2004  533  0  6 93  1  0  0
 0  0      0 292244  15768 441708    0    0     0     0 2860 1047  0 13 87  0  0  0
 0  0      0 290904  15768 441836    0    0    92     0 1985  475  0  7 91  2  0  0
 0  0      0 290908  15768 441792    0    0     0     0 3114  932  1 12 87  0  0  0
 0  0      0 290908  15768 441792    0    0     0     0 2141  648  0  8 92  0  0  0
 0  0      0 291036  15776 441792    0    0     0    16 2043  537  0  7 91  2  0  0
 0  0      0 290684  15776 441808    0    0     0     0 3385 1035  1 15 84  0  0  0
 0  0      0 290684  15776 441812    0    0     0     0 1747  385  0  6 94  0  0  0
 0  0      0 289852  15776 441816    0    0     0     8 2802  862  0 13 87  0  0  0
 2  0      0 290044  15776 441820    0    0     0   112 2429  856  1 10 89  0  0  0
 0  0      0 290044  15784 441816    0    0     0    36 1934  473  0  5 95  0  0  0
 0  0      0 290236  15784 441828    0    0     0     0 3146 1076  0 14 86  0  0  0
 0  0      0 288876  15784 450000    0    0  8192     0 2131  507  0  7 90  3  0  0
 0  0      0 289164  15784 450028    0    0     0     4 2559  779  1 11 88  0  0  0
 0  0      0 290156  15784 450028    0    0     0     0 2591  754  0 10 90  0  0  0
 0  0      0 288812  15784 450036    0    0     0     0 1872  415  0  7 93  0  0  0
 6  0      0 288940  15792 450036    0    0     0    44 3201 1064  1 13 86  0  0  0
 0  0      0 289068  15792 450040    0    0     0     0 2070  445  0  7 93  0  0  0
 0  0      0 289388  15792 450044    0    0     0     0 2678  783  0 14 86  0  0  0
 0  0      0 289484  15792 450048    0    0     0     0 2738  802  1 11 88  0  0  0
 0  0      0 289580  15792 450052    0    0     0     0 1484  337  0  5 95  0  0  0
 0  0      0 289976  15800 450056    0    0     0    16 3812 1283  0 17 83  0  0  0
 0  0      0 273976  15800 461364    0    0 11272     0 1923  439  0  7 93  0  0  0
 0  0      0 273976  15800 461336    0    0     0     0 2778  784  1 10 89  0  0  0
 0  0      0 273368  15800 461336    0    0     0     0 2793  760  0 12 88  0  0  0
 5  0      0 273400  15800 461344    0    0     0     0 1631  432  0  4 96  0  0  0
 0  0      0 272792  15808 461344    0    0     0    16 3239 1018  0 14 86  0  0  0
 0  0      0 272824  15808 461348    0    0     0     0 1694  436  1  5 93  1  0  0
 0  0      0 272952  15808 461356    0    0     0     0 2409  672  0 10 90  0  0  0
 0  0      0 273848  15808 461360    0    0     0     0 2615  818  0 12 88  0  0  0
 0  0      0 273848  15808 461364    0    0     0     0 1730  363  0  5 95  0  0  0
 0  0      0 272088  15816 461368    0    0     0    16 3247 1188  0 15 85  0  0  0
 0  0      0 272408  15816 461372    0    0     0     0 1929  501  1  7 92  0  0  0
 0  0      0 265992  15816 466732    0    0  5364     0 2578  731  0 11 89  0  0  0
 0  0      0 266164  15816 466732    0    0     0     0 3196  927  0 15 85  0  0  0
 0  0      0 266228  15816 466740    0    0     0     0 1818  443  1  5 94  0  0  0
 0  0      0 267092  15824 466740    0    0     0    16 3172 1022  0 13 85  2  0  0
 0  0      0 267092  15824 466744    0    0     0     0 2156  544  1  7 92  0  0  0
 0  0      0 266900  15824 466748    0    0     0     0 2248  580  0  8 92  0  0  0
 0  0      0 266932  15824 466752    0    0     0     8 3285  912  0 15 85  0  0  0
 0  0      0 266996  15824 466756    0    0     0   116 1713  407  0  5 95  0  0  0
 0  0      0 267316  15832 466760    0    0     0    36 3138 1119  1 13 86  0  0  0
 0  0      0 267316  15832 466764    0    0     0     0 2321  653  0 10 90  0  0  0
 0  0      0 265652  15832 467520    0    0   720     0 2445  701  1 12 85  2  0  0
 0  0      0 265044  15832 467468    0    0     0     0 3120  949  0 14 86  0  0  0
 0  0      0 263124  15832 467472    0    0     0     0 2246  510  0  8 92  0  0  0
 0  0      0 263228  15840 467476    0    0     0    20 2927  980  1 12 86  1  0  0
 0  0      0 263420  15840 467476    0    0     0     0 2263  655  0 11 89  0  0  0
 0  0      0 263548  15840 467484    0    0     0     0 2104  549  0  9 91  0  0  0
 0  0      0 263644  15840 467484    0    0     0     0 2936  995  1 12 87  0  0  0
 0  0      0 263644  15840 467488    0    0     0     0 1753  403  0  6 94  0  0  0
 0  0      0 263880  15848 467484    0    0     0    16 2927 1022  1 12 85  2  0  0
 0  0      0 264104  15848 467500    0    0     0    24 2368  649  0 10 90  0  0  0
 0  0      0 259736  15848 471180    0    0  3644     0 1959  526  0  6 92  2  0  0
 0  0      0 260056  15848 471144    0    0     0     0 3095 1009  1 13 86  0  0  0
 0  0      0 260504  15848 471148    0    0     0     0 1970  468  0  8 92  0  0  0
 0  0      0 260728  15856 471144    0    0     0    16 2950  873  0 12 88  0  0  0
 0  0      0 260152  15856 471152    0    0     0     0 2108  694  1  7 92  0  0  0
 0  0      0 260312  15856 471160    0    0     0     0 2004  469  0  8 92  0  0  0
 0  0      0 259576  15856 471160    0    0     0     0 3260 1018  0 12 88  0  0  0
 0  0      0 259576  15856 471164    0    0     0     0 1843  424  0  7 93  0  0  0
 0  0      0 259576  15864 471160    0    0     0    16 2957  987  0 13 87  0  0  0
 0  0      0 259748  15864 471172    0    0     0     0 2528  772  1  9 90  0  0  0
 0  0      0 258592  15864 472172    0    0   964     0 1903  447  0  8 89  3  0  0
 0  0      0 258616  15864 472120    0    0     0     0 3260  969  0 14 86  0  0  0
 0  0      0 258744  15864 472124    0    0     0     0 2281  587  1  9 90  0  0  0
 0  0      0 259192  15872 472120    0    0     0    16 2738  856  0 10 88  2  0  0
 0  0      0 258776  15872 472128    0    0     0     0 2552  751  0 10 90  0  0  0
 0  0      0 258808  15872 472136    0    0     0     0 1897  404  1  7 92  0  0  0
 0  0      0 258840  15872 472136    0    0     0     0 3546 1089  0 15 85  0  0  0
 0  0      0 259256  15872 472140    0    0     0     0 1561  388  0  5 95  0  0  0
 0  0      0 259288  15880 472136    0    0     0   140 2531  877  1 10 87  2  0  0
 0  0      0 259544  15880 472148    0    0     0     0 2542  790  0 10 90  0  0  0
 0  0      0 259640  15880 472152    0    0     0     0 1598  360  0  4 96  0  0  0
 0  0      0 259556  15880 472140    0    0     0     4 3451 1145  1 16 83  0  0  0
 0  0      0 259652  15880 472144    0    0     0     0 1757  443  0  5 95  0  0  0
 0  0      0 259940  15888 472140    0    0     0    28 2614  777  0 10 90  0  0  0
 0  0      0 260068  15888 472152    0    0     0     0 2839  845  1 12 87  0  0  0
 2  0      0 258692  15888 472160    0    0     0     0 2192  503  0  7 93  0  0  0
 0  0      0 259140  15888 472160    0    0     0     0 3526 1151  0 15 85  0  0  0
 0  0      0 259236  15888 472164    0    0     0     0 1877  485  0  7 93  0  0  0
 0  0      0 259588  15896 472160    0    0     0    16 2741  878  1 11 88  0  0  0
 0  0      0 259652  15896 472172    0    0     0     0 2938  884  0 13 87  0  0  0
 0  0      0 259812  15896 472176    0    0     0     0 1812  321  0  5 95  0  0  0
 0  0      0 258456  15896 472212    0    0     0     0 3176 1099  1 14 85  0  0  0
 0  0      0 258404  15896 472176    0    0     0     0 2026  509  0  7 93  0  0  0
 0  0      0 258404  15904 472172    0    0     0    16 2342  709  0  9 90  1  0  0
 0  0      0 258788  15904 472180    0    0     0    12 3065  849  1 14 85  0  0  0
 0  0      0 259044  15904 472188    0    0     0     0 1885  448  0  5 95  0  0  0
 0  0      0 258340  15904 472188    0    0     0     0 3317 1024  0 14 86  0  0  0
 0  0      0 258564  15904 472192    0    0     0     0 2056  576  0  8 92  0  0  0
 0  0      0 258628  15904 472196    0    0     0     0 2291  725  1  8 91  0  0  0
 5  0      0 258560  15912 472200    0    0     0    16 3218  967  0 14 86  0  0  0
 0  0      0 258688  15912 472204    0    0     0     0 1699  334  0  5 95  0  0  0
 0  0      0 258784  15912 472208    0    0     0     0 3554 1073  1 17 82  0  0  0
 0  0      0 258784  15912 472212    0    0     0     0 2047  607  0  8 92  0  0  0
 0  0      0 258336  15912 472216    0    0     0     0 2105  563  0  7 93  0  0  0
 0  0      0 258336  15920 472208    0    0     0    16 3153 1034  0 14 85  1  0  0
 0  0      0 258400  15920 472232    0    0     0     0 1661  399  1  5 94  0  0  0
 0  0      0 258912  15920 472232    0    0     0     0 3129  939  0 12 88  0  0  0
 0  0      0 259072  15920 472236    0    0     0     0 2182  644  0  8 92  0  0  0
 0  0      0 259072  15920 472240    0    0     0     0 1932  638  0  8 92  0  0  0
 0  0      0 259688  15928 472236    0    0     0   148 3428 1040  1 15 84  0  0  0
 1  0      0 259848  15928 472248    0    0     0     0 2011  451  0  6 94  0  0  0
 0  0      0 262008  15928 472288    0    0     0     0 2962  950  0 13 87  0  0  0
 0  0      0 261968  15928 472232    0    0     0     0 2448  719  1  8 91  0  0  0
 0  0      0 262064  15928 472236    0    0     0     0 1807  502  0  7 93  0  0  0
 0  0      0 262320  15936 472228    0    0     0    28 3067  967  1 12 87  0  0  0
 0  0      0 262416  15936 472244    0    0     0     0 2117  513  0  7 93  0  0  0
 0  0      0 262416  15936 472244    0    0     0     0 2398  840  0 11 89  0  0  0
 0  0      0 262416  15936 472248    0    0     0     0 2324  618  1  9 90  0  0  0
 0  0      0 262416  15936 472256    0    0     0     0 1880  576  0  7 93  0  0  0
 0  0      0 262416  15944 472248    0    0     0    16 3142 1021  1 14 85  0  0  0
 0  0      0 262416  15944 472260    0    0     0     0 1883  457  0  6 94  0  0  0
 0  0      0 262480  15944 472264    0    0     0     0 2816  859  0 12 88  0  0  0
 0  0      0 260572  15944 472252    0    0     0     0 2312  746  0 10 90  0  0  0
 0  0      0 260604  15944 472256    0    0     0     0 2013  446  1  7 92  0  0  0
 0  0      0 260604  15952 472248    0    0     0    16 3139 1011  0 13 85  2  0  0
 0  0      0 260604  15952 472264    0    0     0     0 2123  506  0  8 92  0  0  0
 0  0      0 260668  15952 472268    0    0     0     0 2801  782  0 11 89  0  0  0
 0  0      0 260732  15952 472268    0    0     0     0 2386  758  1  9 90  0  0  0
 0  0      0 260732  15952 472276    0    0     0     0 1771  510  0  7 93  0  0  0
 0  0      0 260668  15960 472268    0    0     0    44 3735 1175  0 16 84  0  0  0
 1  0      0 260828  15960 472280    0    0     0     0 1670  391  0  6 94  0  0  0
 0  0      0 261340  15960 472284    0    0     0     0 2592  720  1 10 89  0  0  0
 0  0      0 260924  15960 472292    0    0     0     0 2928  843  0 12 88  0  0  0
 0  0      0 261020  15960 472296    0    0     0     0 1917  423  0  5 95  0  0  0
 0  0      0 260828  15968 472292    0    0     0    16 3339 1118  1 15 82  2  0  0
 0  0      0 260956  15968 472304    0    0     0     0 1815  460  0  7 93  0  0  0
 0  0      0 261084  15968 472308    0    0     0     0 2503  728  0 11 89  0  0  0
 0  0      0 261084  15968 472308    0    0     0     0 2461  781  0  9 91  0  0  0
 0  0      0 257084  15968 472312    0    0     0     0 2193  550  1  7 92  0  0  0
 0  0      0 258936  15976 472308    0    0     0   132 3440 1101  0 14 85  1  0  0
 5  0      0 258936  15976 472320    0    0     0    12 1914  489  0  7 93  0  0  0
 0  0      0 259192  15976 472324    0    0     0     0 2382  683  0 10 90  0  0  0
 0  0      0 259576  15976 472328    0    0     0     0 2895  893  1 11 88  0  0  0
 1  0      0 259704  15976 472332    0    0     0     0 1917  400  0  7 93  0  0  0
 0  0      0 259960  15984 472328    0    0     0    36 3294 1148  1 13 86  0  0  0
 0  0      0 260376  15984 472340    0    0     0     0 2522  598  0  9 91  0  0  0
 0  0      0 260376  15984 472344    0    0     0     0 2092  596  0  7 93  0  0  0
 1  0      0 261060  15984 472344    0    0     0     0 2939  916  1 14 85  0  0  0
 0  0      0 261284  15984 472352    0    0     0     0 1842  488  0  7 93  0  0  0
 0  0      0 261412  15992 472344    0    0     0    16 3287 1022  1 14 84  1  0  0
 0  0      0 261540  15992 472356    0    0     0     0 2154  570  0  8 92  0  0  0
 0  0      0 261540  15992 472360    0    0     0     0 2612  668  0 10 90  0  0  0
 0  0      0 262244  15992 472364    0    0     0     0 3089  949  1 14 85  0  0  0
 8  0      0 260900  15992 472368    0    0     0     0 1775  368  0  6 94  0  0  0
 0  0      0 261380  16000 472364    0    0     0    16 2934  903  0 13 86  1  0  0
 0  0      0 260484  16000 472376    0    0     0     0 2416  664  1  8 91  0  0  0
 0  0      0 260484  16000 472380    0    0     0     0 1867  518  0  7 93  0  0  0
 0  0      0 260740  16000 472380    0    0     0     0 3119  980  0 14 86  0  0  0
 0  0      0 260740  16000 472388    0    0     0     0 1804  491  0  5 95  0  0  0
 0  0      0 260868  16008 472380    0    0     0    16 2590  873  1 11 87  1  0  0
 8  0      0 260996  16008 472392    0    0     0     0 1958  612  0  7 93  0  0  0
 0  0      0 261156  16008 472396    0    0     0     0 2018  514  0  7 93  0  0  0
 0  0      0 261156  16008 472400    0    0     0     0 2963  938  1 12 87  0  0  0
 0  0      0 261252  16008 472404    0    0     0     0 1837  398  0  6 94  0  0  0
 0  0      0 261252  16016 472400    0    0     0    16 2862  851  0 12 86  2  0  0
 0  0      0 261252  16016 472412    0    0     0    20 2415  673  1 11 88  0  0  0
 0  0      0 261552  16016 472416    0    0     0     0 1963  467  0  7 93  0  0  0
 0  0      0 261456  16016 472416    0    0     0     0 3234 1022  0 14 86  0  0  0
 0  0      0 261552  16016 472424    0    0     0     0 1878  534  0  7 93  0  0  0
 0  0      0 258992  16024 472416    0    0     0    16 2877  894  1 12 87  0  0  0
11  0      0 259216  16024 472428    0    0     0     0 2594  794  0 10 90  0  0  0
 0  0      0 259440  16024 472432    0    0     0   124 1816  421  0  8 92  0  0  0
 0  0      0 259568  16024 472436    0    0     0     0 3145  965  1 14 85  0  0  0
 3  0      0 259728  16024 472440    0    0     0     0 2173  507  0  7 93  0  0  0
 0  0      0 259888  16024 472444    0    0     0     0 2616  737  1 10 89  0  0  0
 0  0      0 259696  16032 472448    0    0     0    32 2592  720  0 10 88  2  0  0
 0  0      0 259728  16032 472452    0    0     0     0 1654  377  0  6 94  0  0  0
 5  0      0 259856  16032 472452    0    0     0     0 3332 1082  0 15 85  0  0  0
 0  0      0 260016  16032 472460    0    0     0     0 1889  501  1  6 93  0  0  0
 0  0      0 260080  16032 472460    0    0     0     0 2358  764  0 11 89  0  0  0
 2  0      0 260080  16040 472464    0    0     0    16 2827  923  1 11 87  1  0  0
 0  0      0 260112  16040 472472    0    0     0     0 1700  449  0  8 92  0  0  0
 0  0      0 259024  16040 472476    0    0     0     0 2267  543  0  8 92  0  0  0
 0  0      0 259024  16040 472476    0    0     0     0 1020   66  0  1 99  0  0  0
 0  0      0 259024  16040 472476    0    0     0     0 1010   61  0  2 98  0  0  0
 0  0      0 259024  16040 472476    0    0     0     0 1014   65  0  1 99  0  0  0
 0  0      0 259024  16048 472476    0    0     0    16 1012   63  0  1 99  0  0  0
 0  0      0 259024  16056 472468    0    0     0  2064 1027  103  0  2 97  1  0  0
 0  0      0 259024  16056 472476    0    0     0     0 1019  154  0  1 99  0  0  0
 0  0      0 259024  16056 472476    0    0     0     0 1014   75  0  1 99  0  0  0
