procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 364832  15596 430840    0    0 17165   276 1180   11  1  6 91  3  0  0
 2  0      0 342736  15596 443172    0    0 12268     0 6064 2222  1 30 69  0  0  0
 9  0      0 336492  15596 443240    0    0     0     0 14920 6029 2 73 25  0  0  0
 1  0      0 335248  15596 443244    0    0     0     0 13203 5739 2 64 34  0  0  0
 4  0      0 334836  15596 443284    0    0     0     0 14244 5797 2 64 34  0  0  0
 7  0      0 333156  15604 443348    0    0     0    64 14919 5846 2 70 28  0  0  0
 6  0      0 333232  15604 443392    0    0     0     0 14510 5696 2 67 31  0  0  0
 8  0      0 334244  15604 443428    0    0     0     0 14372 5768 2 65 33  0  0  0
 0  0      0 333928  15604 443464    0    0     0     0 14297 5782 2 66 32  0  0  0
 8  0      0 333480  15604 443500    0    0     0     0 14388 5558 2 67 31  0  0  0
 0  0      0 333712  15612 443528    0    0     0    16 13809 5662 3 65 31  1  0  0
 2  0      0 322968  15612 443572    0    0     0  4864 15086 5892 2 68 29  1  0  0
 3  0      0 322848  15612 443576    0    0     0     4 13772 6137 2 62 36  0  0  0
 0  0      0 323000  15612 443644    0    0     0    44 13570 5721 3 61 36  0  0  0
 0  0      0 321372  15612 443680    0    0     0     0 13495 5892 2 65 33  0  0  0
11  0      0 322144  15624 443708    0    0     0    72 13848 5678 2 66 32  0  0  0
 0  0      0 321652  15624 443760    0    0     0     0 14066 5671 2 67 31  0  0  0
 0  0      0 322836  15624 443764    0    0     0     0 13968 5779 2 63 35  0  0  0
10  0      0 320744  15624 443832    0    0     0     0 13429 5514 2 61 37  0  0  0
 4  0      0 321448  15624 443868    0    0     0     0 13530 5532 2 62 36  0  0  0
 0  0      0 322100  15632 443900    0    0     0    16 13895 5630 2 64 34  0  0  0
 0  0      0 303144  15632 443940    0    0     0     0 13994 5460 2 64 34  0  0  0
 0  0      0 304380  15632 443944    0    0     0     0 14573 5901 3 66 31  0  0  0
 1  0      0 305124  15632 443984    0    0     0   792 14501 5688 2 67 31  0  0  0
 0  0      0 306052  15632 444020    0    0     0     0 13846 5554 1 65 34  0  0  0
 6  0      0 306668  15640 444084    0    0     0    28 14582 5796 2 68 30  0  0  0
 3  0      0 306508  15640 444092    0    0     0     0 13408 5653 3 61 36  0  0  0
 7  0      0 305772  15640 444128    0    0     0     0 14542 5663 2 69 29  0  0  0
 0  0      0 306828  15640 444164    0    0     0     0 13615 5576 1 62 37  0  0  0
 0  0      0 306188  15640 444208    0    0     0     0 13757 5495 3 63 34  0  0  0
10  0      0 307436  15648 444272    0    0     0    16 14735 5678 1 67 32  0  0  0
10  0      0 289540  15648 446332    0    0  2032     0 14235 5654 2 66 31  1  0  0
 5  0      0 290564  15648 446384    0    0     0     4 14295 5643 3 65 32  0  0  0
 0  0      0 292812  15648 446420    0    0     0     0 13987 5530 2 65 33  0  0  0
 3  0      0 292812  15648 446456    0    0     0     0 14581 5602 1 68 31  0  0  0
 1  0      0 294716  15656 446484    0    0     0    24 13309 5520 2 61 37  0  0  0
 8  0      0 295016  15656 446532    0    0     0     0 14281 5815 2 63 35  0  0  0
 4  0      0 293924  15656 446568    0    0     0     0 14021 5754 1 64 35  0  0  0
 8  0      0 295268  15656 446604    0    0     0     0 14288 5650 3 63 34  0  0  0
 0  0      0 292540  15656 446640    0    0     0     0 14292 5603 1 67 32  0  0  0
 2  0      0 294088  15664 446668    0    0     0    16 14187 5711 3 64 32  1  0  0
 0  0      0 294236  15664 446712    0    0     0     0 13637 5502 1 64 35  0  0  0
 5  0      0 290748  15664 446756    0    0     0   172 14162 5495 3 72 25  0  0  0
 5  0      0 291952  15664 446792    0    0     0     0 14242 5691 2 65 33  0  0  0
 2  0      0 293924  15664 446796    0    0     0     0 14715 5652 2 68 30  0  0  0
 0  0      0 294052  15672 446856    0    0     0    16 14279 5633 2 63 35  0  0  0
 0  0      0 294772  15672 446900    0    0     0    64 14777 5798 2 69 29  0  0  0
 4  0      0 294100  15672 446908    0    0     0     0 14046 5642 3 64 33  0  0  0
 0  0      0 294692  15672 446980    0    0     0     0 13185 5682 2 59 39  0  0  0
 0  0      0 292980  15672 446984    0    0     0     0 13643 5535 2 64 34  0  0  0
 6  0      0 294516  15680 447044    0    0     0    20 13538 5588 2 64 33  1  0  0
 5  0      0 285532  15680 449344    0    0  1612     0 13991 5841 2 66 32  0  0  0
 5  0      0 284004  15680 448704    0    0     0     0 13450 5374 3 63 34  0  0  0
 5  0      0 284804  15680 448772    0    0     0     0 13187 5528 2 63 35  0  0  0
 6  0      0 283224  15680 448776    0    0     0  1116 13939 5504 2 66 32  0  0  0
 8  0      0 285396  15688 448844    0    0     0    28 13732 5623 2 65 32  1  0  0
 8  0      0 286612  15688 448852    0    0     0     0 13072 5612 2 59 39  0  0  0
 8  0      0 286568  15688 448924    0    0     0     0 13788 5560 3 61 36  0  0  0
 0  0      0 286488  15688 448960    0    0     0     0 13980 5743 2 64 34  0  0  0
 0  0      0 287320  15688 448996    0    0     0     0 13969 5562 1 63 36  0  0  0
 0  0      0 286012  15696 449024    0    0     0    16 14290 5645 2 66 32  0  0  0
 2  0      0 286748  15696 449076    0    0     0     0 13655 5681 2 63 35  0  0  0
 8  0      0 277872  15696 449508    0    0   392     0 14179 5780 2 64 34  0  0  0
 2  0      0 278160  15696 449540    0    0     0     8 13037 5518 2 59 39  0  0  0
 1  0      0 275904  15696 449576    0    0     0     0 14151 5649 3 65 32  0  0  0
 1  0      0 279760  15704 449612    0    0     0    24 14039 5587 2 67 30  1  0  0
 0  0      0 280636  15704 449648    0    0     0     0 13692 5615 3 66 31  0  0  0
 3  0      0 280616  15704 449688    0    0     0     0 14305 5688 2 63 35  0  0  0
 3  0      0 280296  15704 449724    0    0     0     0 14583 5826 2 67 31  0  0  0
 0  0      0 280536  15704 449760    0    0     0     0 13929 5776 2 63 35  0  0  0
 4  0      0 281032  15712 449788    0    0     0    16 13446 5551 3 61 36  0  0  0
 0  0      0 276648  15712 449800    0    0     0     0 13832 5456 1 66 33  0  0  0
10  0      0 277204  15712 450520    0    0   640     0 13649 5699 2 64 34  0  0  0
 0  0      0 278228  15712 450552    0    0     0     0 13153 5457 2 61 37  0  0  0
 2  0      0 272224  15712 450588    0    0     0     0 13908 5557 3 66 31  0  0  0
 0  0      0 277668  15720 450616    0    0     0    16 13488 5573 2 63 35  0  0  0
 0  0      0 279892  15720 450628    0    0     0     0 14780 5706 2 69 29  0  0  0
11  0      0 280564  15720 450696    0    0     0     0 12769 5568 2 58 40  0  0  0
 0  0      0 278964  15720 450700    0    0     0     4 14282 5759 2 65 33  0  0  0
 0  0      0 279400  15720 450736    0    0     0     0 14290 5526 3 66 31  0  0  0
 6  0      0 279856  15728 450800    0    0     0    16 13468 5444 2 62 36  0  0  0
12  0      0 280624  15728 450844    0    0     0    24 14465 5631 2 66 32  0  0  0
 0  0      0 271540  15728 451968    0    0  1064     0 13808 5725 2 63 34  1  0  0
 4  0      0 275304  15728 451984    0    0     0     0 13782 5568 2 67 31  0  0  0
 0  0      0 276448  15728 452020    0    0     0  1112 13667 5559 2 66 32  0  0  0
 3  0      0 277752  15736 452048    0    0     0    28 13292 5456 3 60 37  0  0  0
 4  0      0 279276  15736 452100    0    0     0     0 14245 5706 2 64 34  0  0  0
 3  0      0 276108  15736 452136    0    0     0     0 13073 5595 2 62 36  0  0  0
 3  0      0 277300  15736 452172    0    0     0     0 14491 5684 2 68 30  0  0  0
 9  0      0 276468  15736 452208    0    0     0     0 14165 5660 3 68 29  0  0  0
 5  0      0 279744  15744 452236    0    0     0    16 14266 5563 2 65 33  0  0  0
