procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
27  0      0 262308  15620 439168    0    0     0  4372 18096 4518 5 95  0  0  0  0
33  0      0 259052  15620 439252    0    0     0    44 18327 4277 3 97  0  0  0  0
21  0      0 262284  15620 439308    0    0     0     0 18293 4187 5 95  0  0  0  0
27  0      0 265460  15632 439348    0    0     0    68 18168 4176 4 96  0  0  0  0
19  0      0 265196  15632 439412    0    0     0     4 18316 4473 5 95  0  0  0  0
14  0      0 265656  15632 439464    0    0     0     0 18383 4383 3 97  0  0  0  0
18  0      0 268652  15632 439516    0    0     0  1692 18709 4394 4 96  0  0  0  0
28  0      0 261708  15632 439584    0    0     0     0 18093 4195 5 95  0  0  0  0
34  0      0 265880  15640 439628    0    0     0    36 18518 4263 4 96  0  0  0  0
25  0      0 253632  15640 439688    0    0     0     0 17588 3802 5 95  0  0  0  0
32  0      0 245024  15640 439736    0    0     0     0 18555 4686 4 96  0  0  0  0
33  0      0 242528  15640 439796    0    0     0     0 18342 4359 4 96  0  0  0  0
27  0      0 246100  15640 439844    0    0     0     0 18143 4146 5 95  0  0  0  0
26  0      0 251224  15648 439892    0    0     0    16 18173 4267 4 96  0  0  0  0
36  0      0 246104  15648 439948    0    0     0     0 17765 4044 4 96  0  0  0  0
24  0      0 242132  15648 440000    0    0     0     0 17894 3949 4 96  0  0  0  0
15  0      0 244668  15648 440056    0    0     0     0 18263 4020 3 97  0  0  0  0
24  0      0 247356  15648 440104    0    0     0     0 18302 4114 4 96  0  0  0  0
35  0      0 249576  15656 440148    0    0     0    16 17627 4137 5 95  0  0  0  0
57  0      0 241036  15656 440212    0    0     0     0 18083 3934 4 96  0  0  0  0
32  0      0 245260  15656 440272    0    0     0     0 17997 4036 4 96  0  0  0  0
25  0      0 228112  15656 442384    0    0  2032     0 17831 4479 4 96  0  0  0  0
23  0      0 230480  15656 442404    0    0     0     0 17850 3926 4 96  0  0  0  0
22  0      0 235848  15664 442448    0    0     0    20 18187 4316 5 95  0  0  0  0
17  0      0 235188  15664 442516    0    0     0     0 18413 4275 4 96  0  0  0  0
26  0      0 231280  15664 442564    0    0     0     0 18298 4189 4 96  0  0  0  0
27  0      0 235612  15664 442620    0    0     0     0 18483 4260 4 96  0  0  0  0
10  0      0 233916  15664 442636    0    0     0     0 15872 3769 3 97  0  0  0  0
30  0      0 238428  15672 442704    0    0     0    16 16628 4106 5 95  0  0  0  0
34  0      0 230972  15672 442772    0    0     0     0 16411 3922 5 95  0  0  0  0
22  0      0 233308  15672 442784    0    0     0   168 16929 3925 3 97  0  0  0  0
32  0      0 232448  15672 442832    0    0     0     0 16380 3988 4 96  0  0  0  0
34  0      0 235744  15672 442912    0    0     0     0 16825 4075 5 95  0  0  0  0
31  0      0 233856  15680 442952    0    0     0    16 17014 3903 4 96  0  0  0  0
26  0      0 237420  15680 443012    0    0     0    60 16938 4087 5 95  0  0  0  0
29  0      0 237784  15680 443056    0    0     0     0 16654 4049 4 96  0  0  0  0
18  0      0 232344  15680 443068    0    0     0     8 15660 3698 5 95  0  0  0  0
44  0      0 226584  15680 443148    0    0     0  1540 15879 4015 4 96  0  0  0  0
24  0      0 227216  15688 443184    0    0     0    36 17393 4148 4 96  0  0  0  0
39  0      0 231036  15688 443256    0    0     0     0 18056 4075 5 95  0  0  0  0
34  0      0 227700  15688 443308    0    0     0     0 17505 3753 4 96  0  0  0  0
24  0      0 230740  15688 443356    0    0     0     0 17276 4094 4 96  0  0  0  0
34  0      0 227956  15688 445048    0    0  1612     0 16955 4492 4 96  0  0  0  0
43  0      0 222116  15696 445060    0    0     0    16 17940 4062 4 96  0  0  0  0
23  0      0 219272  15696 445124    0    0     0     0 17819 4204 3 97  0  0  0  0
33  0      0 226520  15696 445176    0    0     0     0 17742 3995 4 96  0  0  0  0
34  0      0 225052  15696 445224    0    0     0     0 17406 4084 5 95  0  0  0  0
36  0      0 223864  15696 445272    0    0     0     0 17566 3942 4 96  0  0  0  0
36  0      0 231012  15704 445328    0    0     0    16 17739 4273 4 96  0  0  0  0
51  0      0 213588  15704 445384    0    0     0     0 17008 3971 4 96  0  0  0  0
50  0      0 216020  15704 445436    0    0     0     4 17515 3826 4 96  0  0  0  0
33  0      0 226548  15704 445488    0    0     0     0 17726 4043 4 96  0  0  0  0
25  0      0 225108  15704 445532    0    0     0     0 17412 3828 4 96  0  0  0  0
37  0      0 201032  15712 446132    0    0   512    16 17670 4687 4 96  0  0  0  0
38  0      0 208488  15712 446148    0    0     0     0 18085 4108 3 97  0  0  0  0
26  0      0 211812  15712 446196    0    0     0     0 17665 4009 4 96  0  0  0  0
37  0      0 216900  15712 446252    0    0     0     0 17296 3859 4 96  0  0  0  0
22  0      0 212760  15712 446300    0    0     0     0 17860 4040 4 96  0  0  0  0
38  0      0 212928  15720 446344    0    0     0    16 17784 4000 2 98  0  0  0  0
19  0      0 206112  15720 446408    0    0     0     0 17741 3981 5 95  0  0  0  0
32  0      0 210944  15720 446460    0    0     0     0 17996 4061 4 96  0  0  0  0
33  0      0 210596  15720 446512    0    0     0     0 18418 4226 4 96  0  0  0  0
29  0      0 216412  15720 446576    0    0     0     0 18441 4190 4 96  0  0  0  0
25  0      0 209564  15728 446624    0    0     0    16 18400 3954 5 95  0  0  0  0
21  0      0 207616  15728 447228    0    0   520     0 17979 4449 3 97  0  0  0  0
31  0      0 210312  15728 447248    0    0     0     0 18207 4166 4 96  0  0  0  0
33  0      0 205448  15728 447300    0    0     0     0 18110 3920 3 97  0  0  0  0
32  0      0 205864  15728 447356    0    0     0  1568 17576 3969 4 96  0  0  0  0
39  0      0 200300  15736 447396    0    0     0    28 17815 4054 5 95  0  0  0  0
29  0      0 192732  15736 447464    0    0     0    20 18123 3991 4 96  0  0  0  0
23  0      0 205888  15736 447512    0    0     0     0 17955 4063 5 95  0  0  0  0
22  0      0 210200  15736 447572    0    0     0     0 18036 4370 4 96  0  0  0  0
26  0      0 205160  15736 447624    0    0     0     0 18193 4068 3 97  0  0  0  0
26  0      0 206952  15744 447668    0    0     0    16 18196 4178 3 97  0  0  0  0
21  0      0 209960  15744 447728    0    0     0     0 17652 3765 4 96  0  0  0  0
18  0      0 198552  15744 447952    0    0   148     0 17697 4356 4 96  0  0  0  0
10  0      0 197248  15744 448888    0    0   916     0 17827 4714 4 96  0  0  0  0
38  0      0 192320  15744 448948    0    0     0     0 18517 4377 4 96  0  0  0  0
32  0      0 190204  15752 448988    0    0     0    16 18117 4138 3 97  0  0  0  0
 8  0      0 191620  15752 449052    0    0     0     0 18119 3956 4 96  0  0  0  0
21  0      0 192024  15752 449112    0    0     0     0 18205 4290 5 95  0  0  0  0
23  0      0 187224  15752 449160    0    0     0     0 17833 4250 3 97  0  0  0  0
30  0      0 190068  15752 449212    0    0     0     0 18746 4078 4 96  0  0  0  0
33  0      0 194600  15760 449260    0    0     0    20 18404 4221 4 96  0  0  0  0
20  0      0 195952  15760 449316    0    0     0     0 18356 3896 4 96  0  0  0  0
19  0      0 195152  15760 449372    0    0     0     0 18097 3937 4 96  0  0  0  0
30  0      0 186736  15760 449456    0    0     0     0 18538 4235 4 96  0  0  0  0
19  0      0 184832  15760 454724    0    0  5228     0 18628 4575 4 96  0  0  0  0
40  0      0 195504  15768 454748    0    0     0    16 18326 4263 4 96  0  0  0  0
30  0      0 197484  15768 454808    0    0     0     0 18430 4079 5 95  0  0  0  0
22  0      0 199180  15768 454864    0    0     0     0 18339 4169 4 96  0  0  0  0
14  0      0 195248  15768 454916    0    0     0     0 18407 3995 4 96  0  0  0  0
13  0      0 198628  15768 454964    0    0     0     0 18355 4119 4 96  0  0  0  0
22  0      0 199884  15776 455008    0    0     0    36 18493 4400 5 95  0  0  0  0
23  0      0 198188  15776 455076    0    0     0     0 16715 3933 4 96  0  0  0  0
32  0      0 194576  15776 455120    0    0     0     0 16735 3872 4 96  0  0  0  0
30  0      0 201456  15776 455168    0    0     0     0 16684 4000 5 95  0  0  0  0
31  0      0 203556  15776 455208    0    0     0     0 16764 3957 4 96  0  0  0  0
39  0      0 196228  15784 455528    0    0   240  1572 16508 4781 5 95  0  0  0  0
26  0      0 195788  15784 455540    0    0     0     8 16538 4040 5 95  0  0  0  0
37  0      0 188428  15784 455584    0    0     0     0 16810 3941 5 95  0  0  0  0
36  0      0 190512  15784 455636    0    0     0     0 18227 3982 5 95  0  0  0  0
 9  0      0 197040  15784 455684    0    0     0     0 16445 4049 4 96  0  0  0  0
20  0      0 195656  15792 455724    0    0     0    36 16669 3927 5 95  0  0  0  0
27  0      0 190640  15792 455792    0    0     0    32 16551 3907 4 96  0  0  0  0
21  0      0 196820  15792 455836    0    0     0     0 17491 4038 5 95  0  0  0  0
13  0      0 196292  15792 455888    0    0     0     0 17538 3892 4 96  0  0  0  0
33  0      0 203552  15792 455940    0    0     0     0 17555 4295 4 96  0  0  0  0
32  0      0 191716  15800 455984    0    0     0    16 15601 3608 4 96  0  0  0  0
25  0      0 184992  15800 456068    0    0     0     0 17593 4363 4 96  0  0  0  0
44  0      0 178420  15800 456068    0    0     0     4 17535 3883 4 96  0  0  0  0
25  0      0 192956  15800 456116    0    0     0     0 18326 3993 4 96  0  0  0  0
28  0      0 195772  15800 456172    0    0     0     0 18041 4276 5 95  0  0  0  0
24  0      0 195100  15808 456220    0    0     0    16 17563 4092 4 96  0  0  0  0
18  0      0 198212  15808 456280    0    0     0     0 18035 4289 4 96  0  0  0  0
13  0      0 193600  15808 456332    0    0     0     0 18012 4178 4 96  0  0  0  0
34  0      0 199684  15808 456380    0    0     0     0 18170 4331 4 96  0  0  0  0
34  0      0 200744  15808 456440    0    0     0     0 17402 4029 5 95  0  0  0  0
27  0      0 199052  15816 456484    0    0     0    16 18127 3983 4 96  0  0  0  0
11  0      0 201800  15816 456540    0    0     0     0 18204 4114 4 96  0  0  0  0
27  0      0 189540  15816 467840    0    0 11272     0 17585 4776 4 96  0  0  0  0
29  0      0 191684  15816 467916    0    0     0     0 18358 4253 4 96  0  0  0  0
35  0      0 187760  15816 467976    0    0     0     0 18022 4094 5 95  0  0  0  0
27  0      0 192316  15824 468020    0    0     0    16 17880 4238 4 96  0  0  0  0
26  0      0 190776  15824 468076    0    0     0     0 18427 4139 4 96  0  0  0  0
45  0      0 187804  15824 468132    0    0     0     0 17353 4089 5 95  0  0  0  0
27  0      0 191932  15824 468192    0    0     0     0 18307 4167 4 96  0  0  0  0
37  0      0 187676  15824 468244    0    0     0     0 17969 4159 5 95  0  0  0  0
33  0      0 192432  15832 468288    0    0     0    16 18134 3947 4 96  0  0  0  0
38  0      0 190500  15832 468344    0    0     0  1548 18123 4132 4 96  0  0  0  0
29  0      0 192044  15832 468400    0    0     0     8 17858 4056 4 96  0  0  0  0
21  0      0 184144  15832 474272    0    0     0     0 17847 4785 4 96  0  0  0  0
29  0      0 166552  15832 476676    0    0  8192     0 17952 4391 4 96  0  0  0  0
125 0      0 169436  15840 476760    0    0     0    36 18008 5917 4 96  0  0  0  0
36  0      0 166864  15840 476808    0    0     0     0 17380 9237 4 96  0  0  0  0
46  0      0 162364  15840 476864    0    0     0     0 17050 9270 4 96  0  0  0  0
45  0      0 172988  15840 476876    0    0     0     0 17262 7448 3 97  0  0  0  0
25  0      0 171708  15840 476948    0    0     0     0 17721 5492 5 95  0  0  0  0
18  0      0 179676  15848 476992    0    0     0    16 18304 4099 4 96  0  0  0  0
15  0      0 174884  15848 477048    0    0     0    20 18387 4085 4 96  0  0  0  0
17  0      0 176128  15848 477100    0    0     0     0 18475 4336 4 96  0  0  0  0
29  0      0 184052  15848 477156    0    0     0     0 18564 4204 4 96  0  0  0  0
30  0      0 170456  15848 482608    0    0  5364     0 18352 4448 5 95  0  0  0  0
33  0      0 164412  15856 482620    0    0     0    20 18339 4410 5 95  0  0  0  0
26  0      0 162088  15856 482688    0    0     0     0 18408 4085 3 97  0  0  0  0
31  0      0 166272  15856 482736    0    0     0     0 18551 4303 4 96  0  0  0  0
15  0      0 164340  15856 482796    0    0     0     0 18340 4168 4 96  0  0  0  0
18  0      0 165684  15856 482848    0    0     0     0 18587 4338 5 95  0  0  0  0
30  0      0 169008  15864 482892    0    0     0    16 18178 4245 4 96  0  0  0  0
32  0      0 167736  15864 482956    0    0     0     0 18268 3946 5 95  0  0  0  0
37  0      0 175788  15864 483008    0    0     0     0 18237 3849 5 95  0  0  0  0
16  0      0 175708  15864 483056    0    0     0     0 18166 4159 5 95  0  0  0  0
33  0      0 178208  15864 483108    0    0     0     0 18179 4125 4 96  0  0  0  0
18  0      0 170812  15872 483880    0    0   720    16 17971 4486 4 96  0  0  0  0
20  0      0 168448  15872 483948    0    0     0     0 18408 4702 4 96  0  0  0  0
21  0      0 165216  15872 483968    0    0     0     0 18326 4124 4 96  0  0  0  0
22  0      0 170052  15872 484012    0    0     0     0 18117 4222 3 97  0  0  0  0
23  0      0 171040  15872 484068    0    0     0     0 18577 4068 4 96  0  0  0  0
32  0      0 167784  15880 484120    0    0     0    16 17284 4036 4 96  0  0  0  0
20  0      0 169896  15880 484176    0    0     0  1596 18440 4043 3 97  0  0  0  0
37  0      0 161868  15880 484224    0    0     0     0 16471 4013 5 95  0  0  0  0
32  0      0 164828  15880 484276    0    0     0     4 16796 3864 4 96  0  0  0  0
29  0      0 177844  15880 484320    0    0     0     0 16694 4092 5 95  0  0  0  0
27  0      0 180296  15888 484368    0    0     0    28 17797 4017 4 96  0  0  0  0
26  0      0 172704  15888 484424    0    0     0     0 17516 4099 5 95  0  0  0  0
28  0      0 167260  15888 488148    0    0  3644     0 16028 4499 4 96  0  0  0  0
30  0      0 157212  15888 488152    0    0     0     0 16527 3970 4 96  0  0  0  0
29  0      0 164500  15888 488208    0    0     0     0 16659 4042 3 97  0  0  0  0
23  0      0 171064  15896 488252    0    0     0    16 17378 3979 4 96  0  0  0  0
21  0      0 173768  15896 488308    0    0     0     0 16535 4288 4 96  0  0  0  0
31  0      0 172484  15896 488356    0    0     0     0 16535 4242 4 96  0  0  0  0
43  0      0 166728  15896 488404    0    0     0     4 16889 3845 4 96  0  0  0  0
32  0      0 169836  15896 488456    0    0     0     0 17914 3882 4 96  0  0  0  0
12  0      0 179200  15904 488496    0    0     0    16 17896 4163 4 96  0  0  0  0
16  0      0 175292  15904 488552    0    0     0    16 17631 4280 3 97  0  0  0  0
39  0      0 174408  15904 488612    0    0     0     0 16000 4006 5 95  0  0  0  0
32  0      0 157856  15904 489652    0    0   964     0 17608 4551 4 96  0  0  0  0
18  0      0 169172  15904 489664    0    0     0     0 17593 4196 3 97  0  0  0  0
31  0      0 159228  15912 489708    0    0     0    16 17511 3883 4 96  0  0  0  0
45  0      0 161340  15912 489764    0    0     0     0 17238 4014 4 96  0  0  0  0
38  0      0 171504  15912 489812    0    0     0     0 17736 4091 4 96  0  0  0  0
31  0      0 173056  15912 489860    0    0     0     0 17971 4086 4 96  0  0  0  0
39  0      0 173024  15912 489916    0    0     0     0 17870 4195 4 96  0  0  0  0
21  0      0 168652  15920 489964    0    0     0    16 17642 4155 5 95  0  0  0  0
23  0      0 164728  15920 490020    0    0     0     0 16748 3835 4 96  0  0  0  0
37  0      0 169796  15920 490068    0    0     0     0 18301 4454 4 96  0  0  0  0
29  0      0 176220  15920 490128    0    0     0     0 18274 4122 4 96  0  0  0  0
26  0      0 173212  15920 490184    0    0     0     0 17971 4275 3 97  0  0  0  0
37  0      0 170652  15928 490224    0    0     0    16 17885 3935 4 96  0  0  0  0
38  0      0 168956  15928 490280    0    0     0     0 18286 3812 5 95  0  0  0  0
34  0      0 159820  15928 490328    0    0     0  1520 17803 3934 3 97  0  0  0  0
23  0      0 157216  15928 490388    0    0     0     0 17902 4033 4 96  0  0  0  0
12  0      0 172200  15928 490436    0    0     0     8 18153 4027 3 97  0  0  0  0
62  0      0 168136  15936 490476    0    0     0    36 18334 4226 5 95  0  0  0  0
25  0      0 172140  15936 490540    0    0     0     0 18053 3687 5 95  0  0  0  0
14  0      0 181312  15936 490592    0    0     0     0 18055 4102 4 96  0  0  0  0
22  0      0 171112  15936 490644    0    0     0     0 18027 4197 4 96  0  0  0  0
42  0      0 173672  15936 490696    0    0     0     0 18416 4033 4 96  0  0  0  0
20  0      0 176372  15944 490736    0    0     0    16 17995 3815 3 97  0  0  0  0
19  0      0 183704  15944 490792    0    0     0     0 18467 4145 5 95  0  0  0  0
10  0      0 175348  15944 490860    0    0     0     0 18504 4340 4 96  0  0  0  0
29  0      0 169664  15944 490912    0    0     0     0 18147 4010 5 95  0  0  0  0
24  0      0 174272  15944 490964    0    0     0     0 17754 4117 5 95  0  0  0  0
37  0      0 182344  15952 491008    0    0     0    20 18484 4342 4 96  0  0  0  0
20  0      0 180648  15952 491068    0    0     0     0 18418 4047 4 96  0  0  0  0
21  0      0 182280  15952 491120    0    0     0     0 18239 4197 4 96  0  0  0  0
 9  0      0 170988  15952 491172    0    0     0     0 18226 3995 4 96  0  0  0  0
28  0      0 161140  15952 491260    0    0     0     0 18463 4574 4 96  0  0  0  0
25  0      0 159680  15960 491272    0    0     0    16 17634 4060 4 96  0  0  0  0
30  0      0 167692  15960 491332    0    0     0    24 18532 4372 6 94  0  0  0  0
34  0      0 168692  15960 491388    0    0     0     0 18402 4038 5 95  0  0  0  0
52  0      0 163576  15960 491444    0    0     0     0 18053 3960 5 95  0  0  0  0
21  0      0 171872  15960 491492    0    0     0     0 18438 4019 3 97  0  0  0  0
37  0      0 168088  15968 491540    0    0     0    16 18437 4336 5 95  0  0  0  0
13  0      0 171776  15968 491600    0    0     0     0 18633 4311 4 96  0  0  0  0
33  0      0 176320  15968 491660    0    0     0     0 17937 4230 5 95  0  0  0  0
33  0      0 169188  15968 491716    0    0     0     0 18158 4059 4 96  0  0  0  0
41  0      0 171912  15968 491764    0    0     0     0 17860 4077 5 95  0  0  0  0
35  0      0 170984  15976 491812    0    0     0    16 18158 3928 4 96  0  0  0  0
24  0      0 172192  15976 491872    0    0     0     0 17552 4307 4 96  0  0  0  0
34  0      0 167392  15976 491920    0    0     0     0 17930 4127 4 96  0  0  0  0
21  0      0 158280  15976 491976    0    0     0  1596 17911 3870 5 95  0  0  0  0
40  0      0 169856  15976 492036    0    0     0     0 18334 4343 4 96  0  0  0  0
40  0      0 175296  15984 492080    0    0     0    36 17968 3900 4 96  0  0  0  0
18  0      0 176512  15984 492136    0    0     0     0 18243 4105 3 97  0  0  0  0
30  0      0 172896  15984 492184    0    0     0     0 17599 3952 5 95  0  0  0  0
30  0      0 179136  15984 492232    0    0     0     0 18101 4055 5 95  0  0  0  0
18  0      0 180448  15984 492288    0    0     0     0 17540 4135 4 96  0  0  0  0
23  0      0 165536  15992 492356    0    0     0    24 16145 4255 4 96  0  0  0  0
33  0      0 167744  15992 492368    0    0     0     0 16725 4188 4 96  0  0  0  0
39  0      0 158732  15992 492412    0    0     0     0 17411 3748 5 95  0  0  0  0
17  0      0 169264  15992 492460    0    0     0     4 17091 4157 3 97  0  0  0  0
20  0      0 166360  15992 492512    0    0     0     0 16451 4194 5 95  0  0  0  0
24  0      0 171544  16000 492548    0    0     0    16 16529 4059 6 94  0  0  0  0
35  0      0 174112  16000 492604    0    0     0     0 17317 4043 4 96  0  0  0  0
18  0      0 177672  16000 492660    0    0     0     0 17384 3861 4 96  0  0  0  0
19  0      0 169968  16000 492704    0    0     0     0 16787 4064 5 95  0  0  0  0
25  0      0 172572  16000 492752    0    0     0     0 16162 3838 4 96  0  0  0  0
20  0      0 166968  16008 492824    0    0     0    16 16500 4089 5 95  0  0  0  0
24  0      0 175360  16008 492832    0    0     0     0 18032 4110 4 96  0  0  0  0
23  0      0 177760  16008 492884    0    0     0     0 18026 4317 4 96  0  0  0  0
30  0      0 178116  16008 492932    0    0     0     0 17106 4059 5 95  0  0  0  0
37  0      0 167364  16008 492984    0    0     0     0 16653 3892 4 96  0  0  0  0
30  0      0 174460  16016 493024    0    0     0    16 18057 4226 5 95  0  0  0  0
36  0      0 171860  16016 493080    0    0     0    20 17884 3974 4 96  0  0  0  0
46  0      0 173940  16016 493132    0    0     0     0 17755 3983 4 96  0  0  0  0
27  0      0 175316  16016 493180    0    0     0     0 16255 3885 5 95  0  0  0  0
34  0      0 175772  16016 493228    0    0     0     0 16901 3974 4 96  0  0  0  0
31  0      0 170076  16024 493268    0    0     0    16 18070 3949 4 96  0  0  0  0
25  0      0 180168  16024 493324    0    0     0     0 18302 4114 3 97  0  0  0  0
15  0      0 181544  16024 493380    0    0     0     0 17432 3948 4 96  0  0  0  0
17  0      0 179792  16024 493428    0    0     0     0 17188 4045 5 95  0  0  0  0
18  0      0 180016  16024 493476    0    0     0     0 17716 4182 5 95  0  0  0  0
34  0      0 183248  16032 493520    0    0     0    16 18401 4321 3 97  0  0  0  0
35  0      0 180144  16032 493580    0    0     0  1636 18189 4219 5 95  0  0  0  0
20  0      0 178192  16032 493632    0    0     0     0 17281 3887 3 97  0  0  0  0
25  0      0 181264  16032 493684    0    0     0     0 18026 4076 4 96  0  0  0  0
30  0      0 183888  16032 493732    0    0     0     0 18017 4106 3 97  0  0  0  0
27  0      0 181584  16040 493776    0    0     0    28 18199 4016 4 96  0  0  0  0
29  0      0 184272  16040 493836    0    0     0     0 17781 4295 3 97  0  0  0  0
36  0      0 183252  16040 493884    0    0     0     0 18311 4156 5 95  0  0  0  0
35  0      0 183476  16040 493936    0    0     0     0 18444 4146 3 97  0  0  0  0
39  0      0 181140  16040 493984    0    0     0     0 17889 4142 5 95  0  0  0  0
14  0      0 184736  16048 494032    0    0     0    20 17704 4168 3 97  0  0  0  0
26  0      0 176724  16048 494096    0    0     0     0 18077 4017 4 96  0  0  0  0
23  0      0 170932  16048 494144    0    0     0     0 17995 4011 4 96  0  0  0  0
32  0      0 178852  16048 494196    0    0     0     0 17779 4143 4 96  0  0  0  0
31  0      0 183184  16048 494248    0    0     0     0 17874 4171 4 96  0  0  0  0
29  0      0 183216  16056 494288    0    0     0    16 17705 4038 3 97  0  0  0  0
15  0      0 181392  16064 494336    0    0     0  2068 17843 4172 3 97  0  0  0  0
21  0      0 177648  16064 494392    0    0     0     0 17597 3990 5 95  0  0  0  0
15  0      0 180616  16064 494440    0    0     0     0 17960 4400 5 95  0  0  0  0
17  0      0 178644  16088 494796    0    0     0  2148 17522 4115 5 95  0  0  0  0
