procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 310908  15608 450368    0    0     0     0 17839 6391 4 89  7  0  0  0
 7  0      0 311992  15616 450412    0    0     0    16 17027 6696 2 85 13  0  0  0
11  0      0 314240  15616 450468    0    0     0     0 17993 6627 3 91  6  0  0  0
18  0      0 311544  15616 450516    0    0     0   208 18167 6382 2 94  4  0  0  0
 2  0      0 313304  15616 450572    0    0     0  4996 17843 6965 3 90  7  0  0  0
10  0      0 312936  15616 450620    0    0     0    44 17719 6938 3 86 11  0  0  0
 9  0      0 311024  15628 450664    0    0     0    68 18015 7104 3 86 11  0  0  0
17  0      0 304848  15628 450728    0    0     0     4 18086 6519 3 94  3  0  0  0
 4  0      0 307824  15628 450776    0    0     0     0 18132 6179 4 94  2  0  0  0
34  0      0 309316  15628 450828    0    0     0     0 17823 6346 3 92  5  0  0  0
12  0      0 309732  15628 450876    0    0     0  1692 17604 6752 3 89  8  0  0  0
12  0      0 310748  15636 450924    0    0     0    36 17568 6572 3 89  8  0  0  0
12  0      0 311512  15636 450984    0    0     0     0 17804 6673 2 91  7  0  0  0
 7  0      0 298856  15636 451048    0    0     0     0 17200 6329 3 93  4  0  0  0
 0  0      0 299752  15636 451084    0    0     0     0 17349 6771 2 86 12  0  0  0
 3  0      0 300544  15636 451144    0    0     0     0 17917 6705 4 89  7  0  0  0
15  0      0 300512  15644 451184    0    0     0    16 17703 6616 3 88  9  0  0  0
13  0      0 300540  15644 451244    0    0     0     0 18139 6469 2 93  5  0  0  0
10  0      0 302372  15644 451292    0    0     0     0 16973 6907 2 85 13  0  0  0
10  0      0 299428  15644 451344    0    0     0     0 17009 6803 3 86 11  0  0  0
14  0      0 301168  15644 451400    0    0     0     0 17262 6584 3 87 10  0  0  0
 9  0      0 301608  15652 451440    0    0     0    16 17251 6817 3 84 13  0  0  0
15  0      0 294940  15652 451500    0    0     0     0 17624 6499 3 92  5  0  0  0
10  0      0 285476  15652 451576    0    0     0     0 17355 6639 2 92  6  0  0  0
17  0      0 288684  15652 451612    0    0     0     0 17307 6607 3 90  7  0  0  0
 0  0      0 286044  15652 451664    0    0     0     0 17712 6673 3 95  2  0  0  0
 9  0      0 290372  15660 451704    0    0     0    16 17600 6858 3 88  9  0  0  0
 4  0      0 288876  15660 451764    0    0     0     0 17831 6906 3 90  7  0  0  0
29  0      0 288740  15660 451816    0    0     0     0 17390 6935 3 85 12  0  0  0
14  0      0 288928  15660 451868    0    0     0     0 17812 6864 3 89  8  0  0  0
 5  0      0 292052  15660 451920    0    0     0     0 17403 7259 3 86 11  0  0  0
25  0      0 283868  15668 451964    0    0     0    16 17911 6516 2 96  2  0  0  0
21  0      0 280528  15668 452020    0    0     0     0 16926 5441 4 96  0  0  0  0
15  0      0 278768  15668 452068    0    0     0     0 16910 6000 3 96  1  0  0  0
34  0      0 262768  15668 452120    0    0     0   172 17074 5471 4 96  0  0  0  0
25  0      0 264476  15668 452164    0    0     0     0 16365 5721 3 94  3  0  0  0
16  0      0 266944  15676 452212    0    0     0    16 16171 5483 3 97  0  0  0  0
21  0      0 263392  15676 452268    0    0     0    60 16136 5630 2 98  0  0  0  0
17  0      0 265528  15676 452324    0    0     0     0 16143 5842 3 97  0  0  0  0
 1  0      0 267616  15676 452372    0    0     0     8 17585 6740 3 90  7  0  0  0
 8  0      0 269416  15676 452420    0    0     0     0 17694 6919 4 88  8  0  0  0
 8  0      0 272104  15684 452464    0    0     0  1584 17842 6764 2 91  5  2  0  0
44  0      0 261544  15684 452520    0    0     0     0 16431 6100 4 90  6  0  0  0
15  0      0 263688  15684 452576    0    0     0     0 17500 5852 3 97  0  0  0  0
11  0      0 261936  15684 454680    0    0  2032     0 18131 6547 2 94  4  0  0  0
 1  0      0 263680  15684 454708    0    0     0     0 17589 6302 3 93  4  0  0  0
 4  0      0 267296  15692 454752    0    0     0    16 17138 6905 3 85 12  0  0  0
 6  0      0 264384  15692 454812    0    0     0     0 17542 6746 3 88  9  0  0  0
17  0      0 266304  15692 454868    0    0     0     0 18039 6133 3 96  1  0  0  0
17  0      0 261704  15692 454920    0    0     0     0 18251 6254 3 97  0  0  0  0
 0  0      0 263816  15692 454968    0    0     0     0 17260 6751 3 89  8  0  0  0
13  0      0 264764  15700 455012    0    0     0    16 17360 7051 2 89  9  0  0  0
 5  0      0 267740  15700 455076    0    0     0     0 18052 6161 3 97  0  0  0  0
20  0      0 265388  15700 455124    0    0     0     0 17499 6780 3 91  6  0  0  0
26  0      0 262996  15700 456824    0    0  1612     0 17993 6464 4 95  1  0  0  0
26  0      0 259860  15700 456836    0    0     0     0 17822 6240 3 96  1  0  0  0
 9  0      0 263348  15708 456880    0    0     0    16 17541 6757 3 91  6  0  0  0
 0  0      0 265072  15708 456948    0    0     0     0 17428 6854 4 88  8  0  0  0
 7  0      0 264648  15708 456996    0    0     0     0 17692 6700 3 87 10  0  0  0
10  0      0 262440  15708 457048    0    0     0     0 17498 6496 3 91  6  0  0  0
19  0      0 261584  15708 457100    0    0     0     0 17340 6605 3 93  4  0  0  0
21  0      0 263984  15716 457140    0    0     0    16 17775 6886 3 91  6  0  0  0
 4  0      0 262240  15716 457204    0    0     0     0 17300 6820 3 89  8  0  0  0
15  0      0 263008  15716 457256    0    0     0     0 17180 6741 3 89  8  0  0  0
10  0      0 261336  15716 457304    0    0     0     0 17118 6389 4 92  4  0  0  0
27  0      0 251056  15716 459404    0    0     0     0 17689 6125 3 97  0  0  0  0
11  0      0 249388  15724 457804    0    0   392    16 17888 6290 2 96  2  0  0  0
17  0      0 258404  15724 457848    0    0     0     0 17921 6273 4 91  5  0  0  0
 8  0      0 260012  15724 457900    0    0     0     0 17063 6652 2 85 13  0  0  0
 0  0      0 255768  15724 457948    0    0     0     0 17459 6381 3 86 11  0  0  0
11  0      0 258648  15724 458004    0    0     0     4 17360 7098 2 87 11  0  0  0
 2  0      0 261420  15732 458052    0    0     0  1584 17895 6517 3 91  6  0  0  0
 6  0      0 262612  15732 458112    0    0     0    24 16883 7100 3 86 11  0  0  0
30  0      0 255240  15732 458168    0    0     0     0 17308 6543 3 88  9  0  0  0
 7  0      0 256156  15732 458212    0    0     0     0 17458 6440 3 95  2  0  0  0
10  0      0 260092  15732 458268    0    0     0     0 17045 6806 3 86 11  0  0  0
12  0      0 255916  15740 458480    0    0   120    16 17004 6639 3 91  5  1  0  0
14  0      0 252668  15740 458488    0    0     0     0 17763 6426 3 95  2  0  0  0
10  0      0 254612  15740 458540    0    0     0     0 17019 7274 2 85 13  0  0  0
 7  0      0 257632  15740 458592    0    0     0     0 17392 7087 3 87 10  0  0  0
 2  0      0 260488  15740 458648    0    0     0     0 17755 6930 3 88  9  0  0  0
 0  0      0 260904  15748 458692    0    0     0    16 17616 6926 4 88  8  0  0  0
 3  0      0 259068  15748 458748    0    0     0     0 17007 6983 2 85 13  0  0  0
 4  0      0 253404  15748 458800    0    0     0     0 17370 6867 3 92  5  0  0  0
14  0      0 257612  15748 458852    0    0     0     0 17472 7401 3 84 13  0  0  0
 6  0      0 257300  15748 458904    0    0     0     0 17986 6971 2 92  6  0  0  0
 0  0      0 260988  15756 458948    0    0     0    16 17396 7210 3 84 13  0  0  0
 8  0      0 250656  15756 459676    0    0   668     0 17210 7277 3 85 12  0  0  0
11  0      0 256160  15756 459724    0    0     0     0 17537 7204 3 84 13  0  0  0
 8  0      0 257216  15756 459784    0    0     0     0 18012 7009 2 90  8  0  0  0
21  0      0 254704  15756 459836    0    0     0     0 17946 6861 3 92  5  0  0  0
 1  0      0 255216  15764 459876    0    0     0    16 17933 6618 2 97  1  0  0  0
11  0      0 256656  15764 459940    0    0     0     0 16559 7417 2 80 18  0  0  0
11  0      0 257056  15764 459988    0    0     0     0 17059 7338 3 82 15  0  0  0
33  0      0 251624  15764 460044    0    0     0     0 17194 6783 3 91  6  0  0  0
 9  0      0 245256  15764 460092    0    0     0     0 16868 5773 3 97  0  0  0  0
13  0      0 248112  15772 460128    0    0     0    16 16871 5581 4 96  0  0  0  0
26  0      0 240720  15772 461140    0    0   916     0 16890 5940 3 97  0  0  0  0
25  0      0 244156  15772 461152    0    0     0     0 16968 5588 3 97  0  0  0  0
14  0      0 240840  15772 461204    0    0     0     0 16707 5795 3 97  0  0  0  0
 6  0      0 247752  15772 461252    0    0     0     0 17455 6408 3 94  3  0  0  0
20  0      0 250496  15780 461292    0    0     0    28 16479 5728 3 95  2  0  0  0
24  0      0 248736  15780 461352    0    0     0  1540 16831 5507 3 97  0  0  0  0
 0  0      0 252756  15780 461408    0    0     0     0 16610 6094 4 94  2  0  0  0
26  0      0 243004  15780 461460    0    0     0     0 17493 6250 3 92  5  0  0  0
 6  0      0 247700  15780 461508    0    0     0     0 17621 6629 3 92  5  0  0  0
20  0      0 245940  15788 461548    0    0     0    36 17426 6517 3 92  5  0  0  0
14  0      0 250304  15788 461608    0    0     0    24 17074 5911 4 96  0  0  0  0
15  0      0 245056  15788 466928    0    0  5228     0 16923 6813 4 87  9  0  0  0
12  0      0 242524  15788 467104    0    0   148     0 17163 6949 3 92  5  0  0  0
12  0      0 246816  15788 467140    0    0     0     0 17049 6859 3 86 11  0  0  0
13  0      0 244568  15796 467184    0    0     0    16 17392 6546 3 91  6  0  0  0
19  0      0 244188  15796 467248    0    0     0     0 16896 6396 4 89  7  0  0  0
17  0      0 242820  15796 467300    0    0     0     0 17362 6152 3 92  5  0  0  0
 3  0      0 246264  15796 467348    0    0     0     0 16803 6840 3 84 13  0  0  0
11  0      0 243036  15796 467400    0    0     0     0 17333 6807 2 89  9  0  0  0
 3  0      0 247056  15804 467444    0    0     0    16 17968 6425 3 94  3  0  0  0
14  0      0 245784  15804 467504    0    0     0     0 17026 6333 4 87  9  0  0  0
 9  0      0 245612  15804 467556    0    0     0     0 17570 6294 3 93  4  0  0  0
 9  0      0 246304  15804 467740    0    0    92     0 17317 6407 4 89  6  1  0  0
12  0      0 241036  15804 467740    0    0     0     0 17933 6110 3 94  3  0  0  0
 7  0      0 244788  15812 467788    0    0     0    16 16596 6726 3 83 14  0  0  0
 9  0      0 244472  15812 467852    0    0     0     0 17539 6437 3 89  8  0  0  0
 4  0      0 244288  15812 467904    0    0     0     0 17339 6253 3 91  6  0  0  0
12  0      0 248764  15812 467956    0    0     0     0 17400 6468 3 89  8  0  0  0
 9  0      0 247268  15812 468004    0    0     0     0 17368 6621 2 89  9  0  0  0
28  0      0 249580  15820 468052    0    0     0    16 16658 6347 3 84 13  0  0  0
24  0      0 240624  15820 468112    0    0     0     0 17294 6212 3 93  4  0  0  0
 7  0      0 245684  15820 468160    0    0     0     0 17651 6404 3 91  6  0  0  0
29  0      0 245276  15820 468212    0    0     0     0 17702 6325 3 94  3  0  0  0
22  0      0 226496  15820 476492    0    0  8192     0 17205 6390 3 97  0  0  0  0
 4  0      0 231808  15828 476496    0    0     0    20 17813 6312 3 94  3  0  0  0
10  0      0 233040  15828 476556    0    0     0     8 18124 6196 3 94  3  0  0  0
 6  0      0 241324  15828 476608    0    0     0  1548 17453 6297 3 88  9  0  0  0
25  0      0 239256  15828 476660    0    0     0     0 17426 6257 2 93  5  0  0  0
 8  0      0 239008  15828 476708    0    0     0     0 17376 6690 4 91  5  0  0  0
 2  0      0 241864  15836 476756    0    0     0    36 17059 6690 2 89  9  0  0  0
 6  0      0 238704  15836 476816    0    0     0     0 17551 6183 3 94  3  0  0  0
12  0      0 240336  15836 476864    0    0     0     0 17500 5847 3 94  3  0  0  0
 6  0      0 242860  15836 476916    0    0     0     0 17246 6233 4 90  6  0  0  0
 5  0      0 242164  15836 476972    0    0     0     0 17442 6458 2 91  7  0  0  0
11  0      0 231448  15844 480104    0    0  3080    16 17120 6718 3 87  9  1  0  0
 7  0      0 234904  15844 480128    0    0     0    20 17660 6241 4 90  6  0  0  0
34  0      0 225724  15844 480180    0    0     0     0 17747 6062 3 94  3  0  0  0
 5  0      0 230684  15844 480228    0    0     0     0 17327 6599 3 87 10  0  0  0
23  0      0 225248  15844 480288    0    0     0     0 17989 6278 4 94  2  0  0  0
 0  0      0 229792  15852 480328    0    0     0    16 17361 6542 2 89  8  1  0  0
 8  0      0 236380  15852 480388    0    0     0     0 17085 6968 4 84 12  0  0  0
 8  0      0 234724  15852 480440    0    0     0     0 17859 6256 3 94  3  0  0  0
10  0      0 234772  15852 480492    0    0     0     0 17383 6581 2 91  7  0  0  0
19  0      0 234460  15852 480544    0    0     0     0 17690 6166 3 96  1  0  0  0
10  0      0 227860  15860 488824    0    0  8192    16 17046 6828 4 91  5  0  0  0
 0  0      0 224080  15860 494200    0    0  5364     0 16931 6941 2 86 12  0  0  0
 7  0      0 221536  15860 494252    0    0     0     0 16490 7055 3 84 13  0  0  0
 0  0      0 217632  15860 494308    0    0     0     0 17254 6594 3 90  7  0  0  0
12  0      0 222424  15860 494360    0    0     0     0 16705 7173 2 83 15  0  0  0
 3  0      0 223292  15868 494404    0    0     0    16 17789 6799 3 93  4  0  0  0
22  0      0 224160  15868 494460    0    0     0     0 17022 6534 3 90  7  0  0  0
27  0      0 214500  15868 494512    0    0     0     0 16947 5636 4 96  0  0  0  0
14  0      0 216428  15868 494568    0    0     0     0 16799 5415 3 97  0  0  0  0
 4  0      0 222304  15868 494612    0    0     0     0 17650 6108 3 95  2  0  0  0
15  0      0 222816  15876 494656    0    0     0    20 16852 6202 4 91  5  0  0  0
22  0      0 195124  15876 495468    0    0   720     0 16619 6102 3 97  0  0  0  0
10  0      0 208776  15876 495460    0    0     0  1548 17042 6028 4 95  1  0  0  0
 0  0      0 204312  15876 495516    0    0     0     0 16445 6813 1 87 12  0  0  0
 0  0      0 209716  15876 495568    0    0     0     0 16567 6331 3 93  4  0  0  0
22  0      0 201400  15884 495608    0    0     0    28 16436 5723 4 95  1  0  0  0
18  0      0 205328  15884 495664    0    0     0     0 15618 5441 3 97  0  0  0  0
11  0      0 211572  15884 495724    0    0     0     0 16884 6594 4 91  5  0  0  0
27  0      0 211708  15884 495772    0    0     0     0 18100 5909 3 97  0  0  0  0
 7  0      0 216420  15884 495824    0    0     0     0 17441 6454 3 94  3  0  0  0
 0  0      0 217196  15892 495868    0    0     0    16 16605 6805 3 88  9  0  0  0
 2  0      0 214428  15892 495928    0    0     0     0 17681 5946 4 94  2  0  0  0
13  0      0 214020  15892 496004    0    0     0     0 16714 7150 2 85 13  0  0  0
14  0      0 215716  15892 496008    0    0     0     0 17383 6652 3 87 10  0  0  0
 9  0      0 218028  15892 496060    0    0     0     0 17306 6531 4 90  6  0  0  0
11  0      0 217452  15900 496100    0    0     0    16 17320 6926 2 87 11  0  0  0
 9  0      0 217596  15900 496168    0    0     0    16 17473 6815 3 88  9  0  0  0
25  0      0 217316  15900 496220    0    0     0     0 16944 6734 2 89  9  0  0  0
24  0      0 214076  15900 496268    0    0     0     0 17779 6271 3 94  3  0  0  0
10  0      0 214008  15900 496320    0    0     0     0 17123 6381 3 88  9  0  0  0
22  0      0 216872  15908 496360    0    0     0    16 17527 6498 3 90  7  0  0  0
 6  0      0 218668  15908 496428    0    0     0     0 17423 6644 3 89  8  0  0  0
10  0      0 207152  15908 500160    0    0  3644     0 17337 6551 3 91  6  0  0  0
 9  0      0 204596  15908 501148    0    0   964     0 17519 6440 4 94  2  0  0  0
11  0      0 210988  15908 501188    0    0     0     0 17261 6447 3 87 10  0  0  0
 6  0      0 209088  15916 501236    0    0     0    16 17597 6020 2 97  1  0  0  0
 4  0      0 211408  15916 501296    0    0     0     0 17564 6159 3 92  5  0  0  0
 8  0      0 214080  15916 501344    0    0     0     0 17257 6532 3 87 10  0  0  0
16  0      0 213848  15916 501396    0    0     0     0 17159 6726 2 88 10  0  0  0
 8  0      0 212288  15916 501444    0    0     0     0 17204 6160 4 88  8  0  0  0
31  0      0 212432  15924 501496    0    0     0    20 16360 6089 3 85 11  1  0  0
 2  0      0 207760  15924 501548    0    0     0     0 17879 6191 3 94  3  0  0  0
12  0      0 211376  15924 501600    0    0     0     0 17853 6301 3 97  0  0  0  0
 8  0      0 208036  15924 501676    0    0     0  1548 16846 6946 3 88  9  0  0  0
28  0      0 202512  15924 501692    0    0     0     8 17412 6743 3 91  6  0  0  0
 0  0      0 202432  15932 501740    0    0     0    36 17275 6520 3 93  4  0  0  0
10  0      0 212012  15932 501796    0    0     0     0 17657 6847 1 88 11  0  0  0
 1  0      0 209844  15932 501848    0    0     0     0 18025 6426 3 93  4  0  0  0
14  0      0 210476  15932 501900    0    0     0     0 17382 6749 4 89  7  0  0  0
 5  0      0 211756  15932 501956    0    0     0     0 16874 6886 2 85 13  0  0  0
13  0      0 208992  15940 502000    0    0     0    16 17835 5780 3 96  1  0  0  0
12  0      0 209952  15940 502056    0    0     0     0 17227 6271 3 89  8  0  0  0
20  0      0 208128  15940 502108    0    0     0     0 17790 6427 3 92  5  0  0  0
 8  0      0 213424  15940 502160    0    0     0     0 17805 6348 4 94  2  0  0  0
10  0      0 214392  15940 502212    0    0     0     0 16717 7297 2 83 15  0  0  0
 7  0      0 214736  15948 502256    0    0     0    16 16641 6843 4 84 12  0  0  0
11  0      0 210648  15948 502316    0    0     0     0 16974 6856 3 87 10  0  0  0
12  0      0 213976  15948 502364    0    0     0     0 17056 7143 3 85 12  0  0  0
 8  0      0 211560  15948 502424    0    0     0     0 16994 6716 3 84 13  0  0  0
11  0      0 214884  15948 502472    0    0     0     0 17857 7027 3 89  8  0  0  0
14  0      0 212356  15956 502516    0    0     0    16 17071 6705 3 92  5  0  0  0
16  0      0 210972  15956 502576    0    0     0    20 17731 6254 3 94  3  0  0  0
 4  0      0 212668  15956 502624    0    0     0     0 18008 6251 4 93  3  0  0  0
 9  0      0 210380  15956 502680    0    0     0     0 17748 6774 3 92  5  0  0  0
 9  0      0 209340  15956 502732    0    0     0     0 17783 6392 3 95  2  0  0  0
13  0      0 215100  15964 502768    0    0     0    16 17360 6934 3 91  5  1  0  0
 1  0      0 216212  15964 502832    0    0     0     0 17288 7082 2 86 12  0  0  0
 9  0      0 213088  15964 502884    0    0     0     0 17338 7011 4 89  7  0  0  0
11  0      0 215356  15964 502944    0    0     0     0 17971 6623 3 94  3  0  0  0
10  0      0 212276  15964 502996    0    0     0     0 17641 6794 3 91  6  0  0  0
23  0      0 212440  15972 503036    0    0     0    20 17731 6668 3 92  5  0  0  0
20  0      0 212544  15972 503096    0    0     0     0 17095 6187 3 94  3  0  0  0
18  0      0 210252  15972 503148    0    0     0     0 16583 5737 3 97  0  0  0  0
18  0      0 210676  15972 503196    0    0     0     0 16718 5563 5 95  0  0  0  0
 1  0      0 215124  15972 503256    0    0     0  1552 17262 7182 3 86 11  0  0  0
18  0      0 213476  15980 503272    0    0     0    44 15872 6067 3 88  9  0  0  0
11  0      0 211756  15980 503332    0    0     0     0 16399 5617 3 94  3  0  0  0
39  0      0 209176  15980 503380    0    0     0     0 17032 5550 3 97  0  0  0  0
11  0      0 205664  15980 503428    0    0     0     0 17732 6467 3 91  6  0  0  0
23  0      0 208308  15980 503480    0    0     0     0 16588 5725 3 95  2  0  0  0
18  0      0 205444  15988 503524    0    0     0    16 16517 5398 3 94  3  0  0  0
19  0      0 206980  15988 503580    0    0     0     0 16965 5417 3 97  0  0  0  0
18  0      0 209620  15988 503628    0    0     0     0 17572 6135 4 96  0  0  0  0
11  0      0 213940  15988 503676    0    0     0     0 17610 7023 2 92  6  0  0  0
10  0      0 201816  15988 503768    0    0     0     0 17304 7096 4 89  7  0  0  0
21  0      0 207696  15996 503772    0    0     0    16 16671 5992 3 93  4  0  0  0
 7  0      0 211748  15996 503832    0    0     0     0 17187 7027 3 87 10  0  0  0
 7  0      0 209892  15996 503884    0    0     0     0 17331 6856 4 88  8  0  0  0
11  0      0 208644  15996 503932    0    0     0     0 17552 6921 3 88  9  0  0  0
12  0      0 211532  15996 503984    0    0     0     0 16871 7317 3 85 12  0  0  0
 8  0      0 209564  16004 504024    0    0     0    16 17803 6625 3 95  2  0  0  0
27  0      0 213616  16004 504084    0    0     0     0 17247 7599 3 83 14  0  0  0
 8  0      0 210480  16004 504136    0    0     0     0 17512 6354 2 94  4  0  0  0
 0  0      0 211320  16004 504188    0    0     0     0 16522 6910 3 87 10  0  0  0
18  0      0 209680  16004 504236    0    0     0     0 17336 6861 3 88  9  0  0  0
 0  0      0 207580  16012 504288    0    0     0    16 17671 6509 3 92  5  0  0  0
 0  0      0 209500  16012 504340    0    0     0    24 17342 6656 3 93  4  0  0  0
12  0      0 206500  16012 504388    0    0     0     0 17156 6333 3 93  4  0  0  0
 6  0      0 209320  16012 504440    0    0     0     0 16636 6975 3 84 13  0  0  0
22  0      0 201084  16012 504488    0    0     0     0 17422 6234 3 94  3  0  0  0
14  0      0 206320  16020 504528    0    0     0    20 17332 7122 2 91  7  0  0  0
11  0      0 212748  16020 504592    0    0     0     0 16840 6930 3 89  8  0  0  0
10  0      0 215004  16020 504640    0    0     0     0 16767 7152 3 86 11  0  0  0
 6  0      0 207408  16020 504692    0    0     0     0 17505 6983 3 93  4  0  0  0
14  0      0 207232  16020 504744    0    0     0  1552 17010 6498 3 93  4  0  0  0
12  0      0 210868  16028 504780    0    0     0    28 17896 6007 3 97  0  0  0  0
16  0      0 214016  16028 504840    0    0     0     0 17563 6628 3 91  6  0  0  0
16  0      0 213996  16028 504888    0    0     0     4 17660 6767 4 89  7  0  0  0
10  0      0 213568  16028 504940    0    0     0     0 17247 6804 3 87 10  0  0  0
 6  0      0 213352  16028 504992    0    0     0     0 17443 6862 3 86 11  0  0  0
15  0      0 214680  16036 505032    0    0     0    16 16559 6594 3 87 10  0  0  0
14  0      0 214696  16036 505092    0    0     0     0 17604 6318 3 93  4  0  0  0
18  0      0 209676  16036 505144    0    0     0     0 17549 6035 3 94  3  0  0  0
18  0      0 209884  16036 505192    0    0     0     0 17884 5855 4 95  1  0  0  0
18  0      0 206724  16036 505244    0    0     0     0 16747 6411 4 94  2  0  0  0
13  0      0 209892  16044 505284    0    0     0    16 17464 6452 3 90  7  0  0  0
 0  0      0 211476  16044 505348    0    0     0     0 16529 6032 3 87 10  0  0  0
 0  0      0 211508  16044 505356    0    0     0     0 1018   58  0  2 98  0  0  0
 0  0      0 211508  16044 505356    0    0     0     0 1014   65  0  1 98  1  0  0
 0  0      0 211508  16044 505356    0    0     0     0 1010   64  0  1 99  0  0  0
 0  0      0 211508  16044 505356    0    0     0     0 1014   63  0  2 98  0  0  0
 0  0      0 211508  16052 505356    0    0     0    16 1015   87  0  1 97  2  0  0
 0  0      0 211508  16060 505348    0    0     0  2064 1024  105  0  1 98  1  0  0
 0  0      0 211508  16060 505356    0    0     0     0 1011   78  0  2 98  0  0  0
 0  0      0 211508  16060 505356    0    0     0     0 1021  157  0  1 99  0  0  0
