procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 299532  15684 438720    0    0     0     0 7624 3128  2 36 62  0  0  0
 0  0      0 298444  15684 438736    0    0     0     8 7955 2992  2 36 62  0  0  0
 1  0      0 298828  15684 438756    0    0     0     0 7892 3057  1 34 65  0  0  0
 0  0      0 298764  15692 438764    0    0     0   596 8363 3096  1 39 60  0  0  0
 0  0      0 299084  15692 438792    0    0     0     0 7276 2846  1 34 65  0  0  0
 5  0      0 298980  15692 438808    0    0     0     0 7459 2887  1 33 66  0  0  0
 2  0      0 289468  15692 440440    0    0  1612     0 7425 3045  2 35 62  1  0  0
 0  0      0 289596  15692 440456    0    0     0     0 8118 3071  1 35 64  0  0  0
 0  0      0 290208  15700 440468    0    0     0    16 8886 3189  1 39 59  1  0  0
 0  0      0 290340  15700 440496    0    0     0     0 7885 3052  1 34 65  0  0  0
 0  0      0 288708  15700 440512    0    0     0     0 7600 2951  1 37 62  0  0  0
 0  0      0 289216  15700 440540    0    0     0     0 7999 3014  1 37 62  0  0  0
 0  0      0 290884  15700 440556    0    0     0     0 7826 3045  1 40 59  0  0  0
 0  0      0 291140  15708 440568    0    0     0    16 7382 3036  2 35 61  2  0  0
 1  0      0 291780  15708 440592    0    0     0     0 8235 3158  0 36 64  0  0  0
 0  0      0 290420  15708 440608    0    0     0     0 7424 3021  2 34 64  0  0  0
 0  0      0 288592  15708 441176    0    0   512     0 7454 3098  2 39 58  1  0  0
 0  0      0 287056  15708 441160    0    0     0     0 8309 3101  1 38 61  0  0  0
 0  0      0 289888  15708 441176    0    0     0     0 7738 2968  2 35 63  0  0  0
 9  0      0 290248  15716 441196    0    0     0    16 8144 3184  0 36 64  0  0  0
 0  0      0 290760  15716 441212    0    0     0     0 8398 3090  2 38 60  0  0  0
 3  0      0 291604  15716 441232    0    0     0     4 7767 3004  1 34 65  0  0  0
 0  0      0 289812  15716 441248    0    0     0     0 8577 3128  1 38 61  0  0  0
 0  1      0 290868  15724 441260    0    0     0    16 7668 3096  1 34 65  0  0  0
 0  0      0 290196  15724 441288    0    0     0     0 8046 3008  2 35 62  1  0  0
 1  0      0 290656  15724 441308    0    0     0     0 7970 3117  1 36 63  0  0  0
 6  0      0 288432  15724 441884    0    0   520     0 8244 3213  2 35 61  2  0  0
 0  0      0 287172  15724 441864    0    0     0     0 8347 3098  1 37 62  0  0  0
 0  0      0 288560  15724 441880    0    0     0     0 7036 2918  1 32 67  0  0  0
 0  0      0 288656  15732 441900    0    0     0    16 7694 2915  1 34 65  0  0  0
 0  0      0 288316  15732 441916    0    0     0     0 7858 3089  2 34 64  0  0  0
 1  0      0 288152  15732 441936    0    0     0     0 7828 2993  1 36 63  0  0  0
 6  0      0 289368  15732 441952    0    0     0     4 8258 3150  1 38 61  0  0  0
 6  0      0 289208  15732 441972    0    0     0   560 7333 3020  1 33 66  0  0  0
 0  0      0 289400  15740 441992    0    0     0    52 7712 2974  1 34 65  0  0  0
 0  0      0 287928  15740 442012    0    0     0     0 7879 3006  1 37 62  0  0  0
 0  0      0 288192  15740 443148    0    0  1064     0 7905 3004  2 37 60  1  0  0
 0  0      0 288064  15740 443120    0    0     0     0 7568 2872  1 34 65  0  0  0
 0  0      0 288160  15740 443140    0    0     0     0 7706 2958  1 33 66  0  0  0
 0  0      0 288032  15748 443156    0    0     0    16 7930 2982  1 36 61  2  0  0
 0  0      0 288076  15748 443172    0    0     0     0 8510 3135  1 38 61  0  0  0
 0  0      0 288364  15748 443192    0    0     0     0 8319 3160  1 35 64  0  0  0
 0  0      0 287756  15748 443208    0    0     0     0 7377 3013  1 33 66  0  0  0
 0  0      0 287964  15748 443228    0    0     0     0 8152 3024  2 35 63  0  0  0
 0  0      0 287904  15756 443244    0    0     0    16 8066 3074  1 37 62  0  0  0
 3  0      0 287912  15756 443264    0    0     0     0 7847 2940  1 38 61  0  0  0
 0  0      0 288808  15756 443284    0    0     0     0 7997 3120  2 36 62  0  0  0
 0  0      0 282912  15756 448528    0    0  5228     0 8195 3193  1 34 63  2  0  0
 0  0      0 281920  15756 448552    0    0     0     0 8129 3077  1 33 66  0  0  0
 0  0      0 282368  15764 448568    0    0     0    16 7580 3056  1 32 67  0  0  0
 0  0      0 282344  15764 448588    0    0     0     0 7838 3015  2 37 61  0  0  0
 0  0      0 282184  15764 448604    0    0     0     0 8158 3067  1 35 64  0  0  0
 0  0      0 282120  15764 448624    0    0     0     0 8405 3058  2 37 61  0  0  0
 0  0      0 281384  15764 448640    0    0     0     0 8009 3155  1 36 63  0  0  0
 0  0      0 282376  15772 448660    0    0     0    20 7754 2971  1 34 64  1  0  0
 0  0      0 282024  15772 448676    0    0     0     0 7926 3052  1 35 64  0  0  0
 3  0      0 282440  15772 448696    0    0     0     0 7844 3142  1 34 65  0  0  0
 0  0      0 282264  15772 448988    0    0   240     0 7354 2915  1 36 62  1  0  0
 0  0      0 283320  15772 448972    0    0     0     0 7844 3076  1 36 63  0  0  0
 0  0      0 282584  15780 448988    0    0     0    16 8083 2968  2 37 61  0  0  0
 0  0      0 282216  15780 449016    0    0     0     0 7486 2926  1 34 65  0  0  0
 0  0      0 282672  15780 449032    0    0     0     0 8164 3081  1 36 63  0  0  0
 4  0      0 282544  15780 449052    0    0     0     0 7965 3027  1 36 63  0  0  0
 0  0      0 283056  15780 449068    0    0     0     0 7775 2967  1 35 64  0  0  0
 4  0      0 283416  15788 449088    0    0     0   588 7918 3218  1 35 64  0  0  0
 0  0      0 283256  15788 449104    0    0     0     0 7183 2994  1 31 67  1  0  0
 6  0      0 283640  15788 449124    0    0     0     0 8115 3108  1 34 65  0  0  0
 0  0      0 278684  15788 449180    0    0     0     0 8494 3232  1 37 62  0  0  0
 0  0      0 280396  15788 449152    0    0     0     0 7894 3214  1 35 64  0  0  0
 0  0      0 280548  15796 449168    0    0     0    56 7873 3025  2 34 63  1  0  0
 8  0      0 280412  15796 449188    0    0     0     0 7932 3075  0 37 63  0  0  0
 9  0      0 281296  15796 449204    0    0     0     0 7535 2959  1 35 64  0  0  0
 4  0      0 280160  15796 449228    0    0     0     0 7822 3114  2 38 60  0  0  0
 0  0      0 280292  15796 449248    0    0     0     0 8117 3170  0 37 63  0  0  0
 3  0      0 279780  15804 449264    0    0     0    16 8534 3096  2 41 56  1  0  0
 2  0      0 280260  15804 449284    0    0     0     0 8326 3112  2 38 60  0  0  0
 0  0      0 281320  15804 449300    0    0     0     0 8084 3149  1 39 60  0  0  0
 0  0      0 276808  15804 458892    0    0  9528     0 7469 3051  1 34 63  2  0  0
 1  0      0 276776  15804 458864    0    0     0     0 7645 2920  2 35 63  0  0  0
 0  0      0 277096  15812 458884    0    0     0    16 8272 3068  1 36 62  1  0  0
 0  0      0 276948  15812 458900    0    0     0     4 7206 2988  1 38 61  0  0  0
 0  0      0 277652  15812 458920    0    0     0     0 7468 3004  1 34 65  0  0  0
 0  0      0 277716  15812 458936    0    0     0     0 7695 2925  1 36 63  0  0  0
 0  0      0 278100  15812 458960    0    0     0     0 7332 2915  1 32 67  0  0  0
 0  0      0 278068  15820 458980    0    0     0    16 7608 3045  1 35 64  0  0  0
 5  0      0 278292  15820 459000    0    0     0     0 7701 3025  1 35 64  0  0  0
 0  0      0 278700  15820 459016    0    0     0     0 7737 3019  2 38 60  0  0  0
 0  0      0 277292  15820 459036    0    0     0     0 7454 2970  1 34 65  0  0  0
 0  0      0 262444  15820 467244    0    0  8192     0 8098 3161  1 37 62  0  0  0
 0  0      0 261196  15828 467264    0    0     0    16 8563 3073  2 39 59  0  0  0
 0  0      0 261100  15828 467280    0    0     0     0 7500 2892  1 34 65  0  0  0
 3  0      0 262400  15828 467300    0    0     0     0 7711 2989  1 33 66  0  0  0
 2  0      0 262496  15828 467316    0    0     0     0 8003 3065  2 36 62  0  0  0
 0  0      0 263416  15828 467336    0    0     0     0 7628 3029  1 37 62  0  0  0
 0  0      0 262720  15836 467356    0    0     0    16 8707 3110  1 37 62  0  0  0
 0  0      0 263884  15836 467372    0    0     0   568 8834 3135  1 40 59  0  0  0
 3  0      0 262764  15836 467400    0    0     0     0 7563 3070  2 35 63  0  0  0
 4  0      0 263084  15836 467416    0    0     0     0 7508 3020  1 37 62  0  0  0
 0  0      0 259900  15836 473552    0    0  6084     0 8105 3056  1 36 60  3  0  0
 0  0      0 259420  15844 473536    0    0     0    36 7634 3002  1 34 65  0  0  0
 0  0      0 258972  15844 473552    0    0     0     0 8017 2939  1 41 58  0  0  0
 0  0      0 259312  15844 473572    0    0     0     0 8016 3037  1 37 62  0  0  0
 0  0      0 258224  15844 473592    0    0     0     0 8134 2995  2 39 59  0  0  0
 0  0      0 256624  15844 473608    0    0     0     0 8278 3071  0 40 60  0  0  0
 1  0      0 257104  15852 473628    0    0     0    40 8316 3092  2 40 58  0  0  0
 0  0      0 258096  15852 473644    0    0     0     0 7734 3020  1 32 67  0  0  0
 4  0      0 257328  15852 473664    0    0     0     0 8802 3198  1 38 61  0  0  0
 0  0      0 257808  15852 473680    0    0     0     0 7327 2996  1 32 67  0  0  0
 0  0      0 257092  15852 473736    0    0     0     0 7615 3011  1 33 66  0  0  0
 0  0      0 257776  15860 473696    0    0     0    16 7844 3047  1 37 62  0  0  0
 0  0      0 257488  15860 473716    0    0     0     0 8215 3025  2 40 58  0  0  0
 0  0      0 257108  15860 473732    0    0     0     0 7834 2921  2 36 62  0  0  0
 0  0      0 257364  15860 473752    0    0     0     0 7917 3059  0 37 63  0  0  0
 6  0      0 257908  15860 473768    0    0     0     0 7816 2966  2 36 62  0  0  0
 0  0      0 258496  15868 473788    0    0     0    20 8013 3080  1 35 62  2  0  0
 5  0      0 257792  15868 473804    0    0     0     0 7927 2975  1 39 60  0  0  0
 0  0      0 258208  15868 473824    0    0     0     0 7810 3099  2 36 62  0  0  0
 0  0      0 257280  15868 473840    0    0     0     0 7787 3070  1 42 57  0  0  0
 0  0      0 251640  15868 477548    0    0  3644     0 7932 3066  1 36 61  2  0  0
 0  0      0 253048  15876 477496    0    0     0    16 7576 2928  1 31 68  0  0  0
 0  0      0 253128  15876 477524    0    0     0     0 7699 3088  2 39 59  0  0  0
10  0      0 253608  15876 477548    0    0     0     0 7647 3029  1 34 65  0  0  0
 6  0      0 253960  15876 477568    0    0     0     0 8341 3081  1 39 60  0  0  0
 4  0      0 254000  15876 477584    0    0     0     0 8403 3048  2 39 59  0  0  0
 3  0      0 253776  15884 477596    0    0     0    16 7748 3002  1 35 64  0  0  0
 5  0      0 252688  15884 477620    0    0     0   560 8344 3107  1 39 60  0  0  0
 0  0      0 253488  15884 477640    0    0     0     4 7786 3042  1 35 64  0  0  0
 0  0      0 254320  15884 477656    0    0     0     0 7558 3027  1 34 65  0  0  0
 3  0      0 253776  15884 477676    0    0     0     0 7826 3081  1 35 64  0  0  0
 0  0      0 248980  15892 478644    0    0   964    28 8107 2990  1 36 62  1  0  0
 0  0      0 252064  15892 478660    0    0     0     0 8012 3085  1 35 64  0  0  0
 0  0      0 252928  15892 478680    0    0     0     0 7503 3017  1 33 66  0  0  0
 0  0      0 253768  15892 478700    0    0     0     0 7703 2926  2 34 64  0  0  0
 0  0      0 254324  15892 478724    0    0     0     0 7584 2950  1 32 67  0  0  0
 5  0      0 253204  15900 478732    0    0     0    16 8167 3055  1 37 61  1  0  0
 8  0      0 254388  15900 478756    0    0     0     0 8210 3055  0 37 63  0  0  0
 2  0      0 254016  15900 478776    0    0     0     0 7345 3009  2 31 67  0  0  0
 2  0      0 253224  15900 478796    0    0     0     0 8474 3184  1 41 58  0  0  0
 0  0      0 253992  15900 478812    0    0     0     0 7596 3067  1 35 64  0  0  0
 0  0      0 250692  15908 478864    0    0     0    36 8323 3204  1 37 62  0  0  0
 0  0      0 251972  15908 478840    0    0     0     4 7655 2907  1 36 63  0  0  0
 0  0      0 251460  15908 478860    0    0     0     0 8099 3001  1 41 58  0  0  0
 0  0      0 252164  15908 478876    0    0     0     0 7661 3085  1 33 66  0  0  0
 0  0      0 253188  15908 478896    0    0     0     0 8381 3109  1 36 63  0  0  0
 0  0      0 253840  15916 478904    0    0     0    16 8073 3049  2 37 60  1  0  0
 4  0      0 253200  15916 478940    0    0     0     0 8442 3170  1 37 62  0  0  0
 2  0      0 252612  15916 478956    0    0     0     0 8282 3140  1 37 62  0  0  0
 6  0      0 251844  15916 478976    0    0     0     0 8926 3194  2 40 58  0  0  0
 2  0      0 252612  15916 478992    0    0     0     0 7235 2911  0 33 67  0  0  0
 1  0      0 245480  15924 480792    0    0  1744    16 8695 3154  2 39 57  2  0  0
 0  0      0 249220  15924 480740    0    0     0     0 7587 2930  1 34 65  0  0  0
 0  0      0 250540  15924 480760    0    0     0     0 8155 2998  1 35 64  0  0  0
 0  0      0 251084  15924 480776    0    0     0     0 7673 3002  1 34 65  0  0  0
 0  0      0 250636  15924 480796    0    0     0     0 7856 3010  2 35 63  0  0  0
 4  0      0 249368  15932 480804    0    0     0    16 8255 3146  1 37 62  0  0  0
 4  0      0 249816  15932 480832    0    0     0     0 7604 3071  1 32 67  0  0  0
 0  0      0 250136  15932 480848    0    0     0   560 7652 3106  1 36 63  0  0  0
 2  0      0 250552  15932 480872    0    0     0     8 7616 2983  1 34 65  0  0  0
 1  0      0 251224  15932 480892    0    0     0     0 7514 3047  1 34 65  0  0  0
 0  0      0 251192  15940 480900    0    0     0    36 8256 3086  2 37 59  2  0  0
 0  0      0 251320  15940 480928    0    0     0     0 7559 2984  1 32 67  0  0  0
 0  0      0 251832  15940 480944    0    0     0     0 7773 2946  1 34 65  0  0  0
 0  0      0 251288  15940 480964    0    0     0     0 7144 2923  1 32 67  0  0  0
 0  0      0 251768  15940 480980    0    0     0     0 7518 2929  1 34 65  0  0  0
 0  0      0 252280  15948 480992    0    0     0    16 7767 3119  1 35 63  1  0  0
 0  0      0 251832  15948 481016    0    0     0     0 8210 3063  1 37 62  0  0  0
 4  0      0 251032  15948 481036    0    0     0     0 8094 3085  1 37 62  0  0  0
 0  0      0 250104  15948 481052    0    0     0     0 7697 2958  1 33 66  0  0  0
 0  0      0 248924  15948 481072    0    0     0     0 7877 3009  1 35 64  0  0  0
 0  0      0 249680  15956 481136    0    0     0    16 7969 3047  1 35 63  1  0  0
 0  0      0 250480  15956 481112    0    0     0     0 8677 3076  1 38 61  0  0  0
 0  0      0 250776  15956 481128    0    0     0     0 8050 3081  2 34 64  0  0  0
 9  0      0 251192  15956 481148    0    0     0     0 8280 3149  1 35 64  0  0  0
 0  0      0 252164  15956 481164    0    0     0     0 7918 3003  1 34 65  0  0  0
 0  0      0 252164  15964 481176    0    0     0    20 7920 3097  1 33 66  0  0  0
 5  0      0 252036  15964 481200    0    0     0    24 8145 3033  1 35 64  0  0  0
 3  0      0 251044  15964 481220    0    0     0     0 8561 3247  1 38 61  0  0  0
 0  0      0 250884  15964 481240    0    0     0     0 7647 2896  1 35 64  0  0  0
 0  0      0 251044  15964 481256    0    0     0     0 7507 2994  1 33 66  0  0  0
 0  0      0 252196  15972 481264    0    0     0    16 8276 3099  2 38 59  1  0  0
 0  0      0 249020  15972 481328    0    0     0     0 7662 3017  1 36 63  0  0  0
 0  0      0 248636  15972 481280    0    0     0     0 6845 2800  1 33 66  0  0  0
 0  0      0 247420  15972 481300    0    0     0     0 7682 3032  1 36 63  0  0  0
 0  0      0 247288  15972 481316    0    0     0     0 7680 3007  1 37 62  0  0  0
 0  0      0 249620  15980 481328    0    0     0    16 7300 2932  1 33 66  0  0  0
 4  0      0 248924  15980 481356    0    0     0     0 7873 3070  2 36 62  0  0  0
 0  0      0 249192  15980 481372    0    0     0     0 8191 3085  1 36 63  0  0  0
 5  0      0 249448  15980 481388    0    0     0   560 7858 3072  1 36 63  0  0  0
 0  0      0 243336  15980 481408    0    0     0     8 7842 3095  2 39 59  0  0  0
 2  0      0 248696  15988 481416    0    0     0    36 8208 3039  1 38 59  2  0  0
 0  0      0 248888  15988 481480    0    0     0     0 7928 2989  1 36 63  0  0  0
 0  0      0 250264  15988 481460    0    0     0     0 8770 3117  2 40 58  0  0  0
 0  0      0 251264  15988 481480    0    0     0     0 7991 3156  1 35 64  0  0  0
 0  0      0 252372  15988 481500    0    0     0     0 7673 3009  1 35 64  0  0  0
 4  0      0 253012  15996 481508    0    0     0    16 8144 3097  2 36 61  1  0  0
 0  0      0 249428  15996 481536    0    0     0     0 8516 3141  1 40 59  0  0  0
 5  0      0 249812  15996 481552    0    0     0     0 7806 3119  1 37 62  0  0  0
 1  0      0 250292  15996 481572    0    0     0     0 7422 2961  1 34 65  0  0  0
 4  0      0 251292  15996 481588    0    0     0     0 7938 2998  1 37 62  0  0  0
 4  0      0 252604  16004 481600    0    0     0    16 8314 3067  1 36 61  2  0  0
 0  0      0 252836  16004 481624    0    0     0     0 7799 3101  1 34 65  0  0  0
 0  0      0 253808  16004 481644    0    0     0     4 7529 2989  2 34 64  0  0  0
 0  0      0 253968  16004 481660    0    0     0     0 7681 2983  1 35 64  0  0  0
 0  0      0 255000  16004 481680    0    0     0     0 7943 3020  1 34 65  0  0  0
 0  0      0 253496  16012 481688    0    0     0    16 7979 3081  1 38 59  2  0  0
 1  0      0 252376  16012 481716    0    0     0     0 7809 2960  1 36 63  0  0  0
 1  0      0 253312  16012 481732    0    0     0     0 7205 2976  2 33 65  0  0  0
 0  0      0 252544  16012 481752    0    0     0     0 8105 3095  0 37 63  0  0  0
 2  0      0 252224  16012 481768    0    0     0     0 8221 3081  1 39 60  0  0  0
 0  0      0 252608  16020 481780    0    0     0    16 7486 2902  1 34 65  0  0  0
 0  0      0 248864  16020 481852    0    0     0    20 9129 3335  1 40 59  0  0  0
 0  0      0 248928  16020 481824    0    0     0     0 7856 2902  1 34 65  0  0  0
 0  0      0 249536  16020 481840    0    0     0     0 7845 2893  1 35 64  0  0  0
 0  0      0 248192  16020 481860    0    0     0     0 7695 2796  2 35 63  0  0  0
 0  0      0 248960  16028 481872    0    0     0    16 7709 2884  1 36 61  2  0  0
 5  0      0 249152  16028 481896    0    0     0     0 7671 2921  1 34 65  0  0  0
 0  0      0 249600  16028 481916    0    0     0     0 7534 2929  1 34 65  0  0  0
 0  0      0 250240  16028 481932    0    0     0     0 7538 2924  1 33 66  0  0  0
 0  0      0 248428  16028 481952    0    0     0   556 8124 3008  1 35 64  0  0  0
 0  0      0 248940  16036 481960    0    0     0    32 8246 2943  1 36 62  1  0  0
 0  0      0 249132  16036 481988    0    0     0     0 8052 2906  1 39 60  0  0  0
 0  0      0 249868  16036 482004    0    0     0     0 7656 3009  1 34 65  0  0  0
 0  0      0 249452  16036 482024    0    0     0     0 8892 3146  2 39 59  0  0  0
 8  0      0 249452  16036 482040    0    0     0     0 7992 2969  0 35 65  0  0  0
 3  0      0 249484  16044 482052    0    0     0    16 8009 3016  2 35 61  2  0  0
 0  0      0 248396  16044 482076    0    0     0     0 8521 2950  1 38 61  0  0  0
 0  0      0 248780  16044 482096    0    0     0     0 7822 3048  1 36 63  0  0  0
 0  0      0 249100  16044 482112    0    0     0     0 8173 2929  2 37 61  0  0  0
 0  0      0 248460  16044 482132    0    0     0     0 7916 2979  1 35 64  0  0  0
 0  0      0 249420  16052 482144    0    0     0    16 8361 3268  2 37 60  1  0  0
 0  0      0 249580  16052 482168    0    0     0     0 1567  375  0  5 95  0  0  0
 0  0      0 249580  16052 482168    0    0     0     0 1014   66  0  1 99  0  0  0
 0  0      0 249580  16052 482168    0    0     0     0 1013   58  0  1 99  0  0  0
 0  0      0 249580  16052 482168    0    0     0     0 1017   62  0  2 98  0  0  0
 0  0      0 249580  16052 482168    0    0     0     0 1010   62  0  1 99  0  0  0
 0  0      0 249580  16068 482168    0    0     0  2080 1028  106  0  1 98  1  0  0
 0  0      0 249580  16068 482168    0    0     0     0 1018  149  0  1 99  0  0  0
 0  0      0 249580  16068 482168    0    0     0     0 1013   73  0  1 99  0  0  0
