procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 267744  15808 461436    0    0     0     0 10104 4089 1 44 55  0  0  0
 0  0      0 268960  15808 461464    0    0     0     0 10233 4017 2 44 54  0  0  0
 0  0      0 267656  15808 461488    0    0     0     0 10493 3943 1 49 50  0  0  0
 0  0      0 268840  15816 461508    0    0     0    20 9889 3974  1 43 55  1  0  0
 0  0      0 268628  15816 461540    0    0     0     0 10472 4046 2 46 52  0  0  0
 0  0      0 269172  15816 461572    0    0     0     0 10886 4083 1 50 49  0  0  0
 0  0      0 268676  15816 461596    0    0     0     0 10661 4147 2 48 49  0  0  0
 0  0      0 268848  15816 461620    0    0     0     0 9451 3849  2 42 56  0  0  0
 0  0      0 263856  15824 472896    0    0 11272    16 10058 3903 1 45 53  1  0  0
 4  0      0 264860  15824 472928    0    0     0     0 10737 4097 2 47 51  0  0  0
 2  0      0 263900  15824 472952    0    0     0     0 10875 3967 2 51 47  0  0  0
 0  0      0 264388  15824 472980    0    0     0     0 10744 3929 2 51 47  0  0  0
 0  0      0 264468  15824 473004    0    0     0     0 11149 4064 2 50 48  0  0  0
 7  0      0 263252  15832 473020    0    0     0    16 10947 4051 2 49 49  1  0  0
 0  0      0 264660  15832 473060    0    0     0     8 10826 4048 2 48 49  0  0  0
 0  0      0 264308  15832 473084    0    0     0   780 10679 4138 1 48 51  0  0  0
 0  0      0 263316  15832 473108    0    0     0     0 10037 3959 2 45 53  0  0  0
 2  0      0 264244  15832 473136    0    0     0     0 11075 3952 1 48 51  0  0  0
 5  0      0 253456  15840 478552    0    0  5364    36 10168 4065 2 46 50  2  0  0
 2  0      0 251024  15840 478548    0    0     0     0 9927 3942  1 44 55  0  0  0
 6  0      0 251572  15840 478572    0    0     0     0 9993 3958  2 44 54  0  0  0
 0  0      0 251864  15840 478600    0    0     0     0 10698 3948 2 49 50  0  0  0
10  0      0 252472  15840 478624    0    0     0     0 10383 4145 1 45 54  0  0  0
 0  1      0 251972  15848 478648    0    0     0    16 10404 3992 2 46 52  0  0  0
 0  0      0 252324  15848 478684    0    0     0     0 9719 3884  1 42 56  1  0  0
 0  0      0 253132  15848 478708    0    0     0    20 9914 3981  1 44 55  0  0  0
 0  0      0 252876  15848 478732    0    0     0     0 10108 4133 1 46 53  0  0  0
 0  0      0 252076  15848 478760    0    0     0     0 10945 4083 2 49 50  0  0  0
 0  0      0 248908  15856 479536    0    0   720    16 10455 4042 1 48 49  2  0  0
 0  0      0 248524  15856 479508    0    0     0     0 9964 3931  2 42 56  0  0  0
 4  0      0 248104  15856 479532    0    0     0     0 9824 3988  0 42 58  0  0  0
 5  0      0 245964  15856 479560    0    0     0     0 11396 4216 2 49 50  0  0  0
 2  0      0 249776  15856 479588    0    0     0     0 9988 4053  2 44 54  0  0  0
 3  1      0 250204  15864 479604    0    0     0    20 10430 3860 1 45 54  0  0  0
 0  0      0 251420  15864 479636    0    0     0     0 10619 3922 2 46 51  1  0  0
 5  0      0 252004  15864 479660    0    0     0     0 10379 4089 1 44 55  0  0  0
 0  0      0 251076  15864 479684    0    0     0     0 10054 3946 1 45 54  0  0  0
 0  0      0 251876  15864 479712    0    0     0     0 10581 4226 2 45 53  0  0  0
 0  0      0 244020  15864 483384    0    0  3644     0 10297 4021 1 49 50  0  0  0
 0  0      0 243716  15872 483400    0    0     0    16 9900 3999  1 43 56  0  0  0
 0  0      0 245064  15872 483432    0    0     0     0 10457 4148 1 46 53  0  0  0
 0  0      0 245896  15872 483460    0    0     0     0 9483 3876  2 42 56  0  0  0
 2  0      0 244176  15872 483484    0    0     0     0 9735 3820  1 44 55  0  0  0
 0  0      0 246252  15872 483508    0    0     0     0 10222 3887 2 46 52  0  0  0
14  0      0 246348  15880 483532    0    0     0    16 11057 4049 2 52 46  0  0  0
 0  0      0 246988  15880 483560    0    0     0     0 10304 3860 2 47 51  0  0  0
 0  0      0 248088  15880 483584    0    0     0   788 10146 3977 2 48 50  0  0  0
 0  0      0 247416  15880 483608    0    0     0     0 9975 3942  1 52 47  0  0  0
 4  0      0 247896  15880 483636    0    0     0     0 10352 4065 2 43 55  0  0  0
 0  0      0 242972  15888 484628    0    0   964    28 10039 4074 1 44 54  1  0  0
 6  0      0 241524  15888 484652    0    0     0     0 10011 3897 2 45 53  0  0  0
 0  0      0 245424  15888 484680    0    0     0     0 9863 3826  1 49 49  0  0  0
 1  0      0 246832  15888 484708    0    0     0     0 9937 3883  2 46 52  0  0  0
 0  0      0 247044  15888 484732    0    0     0     0 10631 3986 1 48 51  0  0  0
 5  0      0 245016  15896 484760    0    0     0    16 10067 3976 2 44 53  1  0  0
 3  0      0 245976  15896 484784    0    0     0     0 9752 3924  1 45 54  0  0  0
 7  0      0 246840  15896 484808    0    0     0     0 10299 4140 2 45 53  0  0  0
 0  0      0 244664  15896 484836    0    0     0     0 10441 4013 2 47 51  0  0  0
 0  0      0 245240  15896 484868    0    0     0     0 10134 4009 2 46 52  0  0  0
 0  0      0 242136  15904 484928    0    0     0    36 10577 4030 1 47 51  1  0  0
 0  0      0 244904  15904 484900    0    0     0     0 10212 3844 2 48 50  0  0  0
 0  0      0 245032  15904 484928    0    0     0     0 10706 3962 2 49 50  0  0  0
 0  0      0 244616  15904 484952    0    0     0     4 10071 4026 1 44 55  0  0  0
 8  0      0 245160  15904 484976    0    0     0     0 10339 3935 1 46 53  0  0  0
 2  0      0 244476  15912 485004    0    0     0    16 10618 4053 2 44 52  2  0  0
 0  0      0 242908  15912 485028    0    0     0     0 10897 3984 2 45 53  0  0  0
 2  0      0 244220  15912 485052    0    0     0     0 10721 4212 2 45 53  0  0  0
 2  0      0 244708  15912 485084    0    0     0     0 11115 3964 2 50 48  0  0  0
 0  0      0 244972  15912 485108    0    0     0     0 10064 3841 1 43 56  0  0  0
 0  0      0 241976  15920 485172    0    0     0    16 10809 4006 2 49 48  2  0  0
 3  0      0 242392  15920 485160    0    0     0     0 10776 3983 1 51 48  0  0  0
 0  0      0 244084  15920 485184    0    0     0     0 10830 3992 2 48 50  0  0  0
 0  0      0 243460  15920 485212    0    0     0     0 10609 3879 1 48 51  0  0  0
 0  0      0 244420  15920 485236    0    0     0     0 10714 3972 2 48 50  0  0  0
 0  0      0 244388  15928 485260    0    0     0    16 10166 3807 2 44 53  1  0  0
 0  0      0 244900  15928 485284    0    0     0     0 10496 4048 2 45 53  0  0  0
 2  0      0 246116  15928 485312    0    0     0   780 9875 3957  1 46 53  0  0  0
 0  0      0 246020  15928 485340    0    0     0     8 10019 3774 2 45 53  0  0  0
 6  0      0 244804  15928 485368    0    0     0     0 10209 3983 1 49 49  0  0  0
 5  0      0 245508  15936 485392    0    0     0    36 10774 3894 2 49 49  0  0  0
10  0      0 244836  15936 485416    0    0     0     0 9999 3908  1 45 54  0  0  0
 0  0      0 244420  15936 485444    0    0     0     0 9655 3853  2 43 55  0  0  0
 0  0      0 247012  15936 485468    0    0     0     0 10011 3964 2 43 55  0  0  0
 3  0      0 244844  15936 485492    0    0     0     0 9826 3918  1 44 55  0  0  0
 0  0      0 246124  15944 485516    0    0     0    16 11152 4230 1 49 49  1  0  0
 4  0      0 244536  15944 485552    0    0     0     0 9897 4008  2 41 57  0  0  0
 0  0      0 245848  15944 485576    0    0     0     0 10650 3867 2 50 49  0  0  0
 1  0      0 246392  15944 485600    0    0     0     0 10049 3828 1 47 52  0  0  0
 0  0      0 246104  15944 485628    0    0     0     0 9999 3919  2 46 52  0  0  0
 0  0      0 247256  15952 485652    0    0     0    16 10551 3919 2 47 51  0  0  0
 0  0      0 243748  15952 485676    0    0     0     0 10354 3884 1 46 53  0  0  0
 0  0      0 242828  15952 485704    0    0     0     0 10369 3956 2 44 54  0  0  0
 5  0      0 241252  15952 485728    0    0     0     0 10512 3967 2 45 53  0  0  0
 4  0      0 243204  15952 485752    0    0     0     0 10456 4091 2 48 50  0  0  0
 0  0      0 243460  15960 485780    0    0     0    20 9573 3899  2 43 53  2  0  0
 0  0      0 244644  15960 485804    0    0     0    24 9852 3925  1 44 55  0  0  0
 0  0      0 245144  15960 485828    0    0     0     0 9956 3790  1 46 53  0  0  0
14  0      0 242136  15960 485856    0    0     0     0 10608 4010 1 49 50  0  0  0
 1  0      0 242904  15960 485880    0    0     0     0 9985 3836  1 45 54  0  0  0
 6  0      0 243384  15968 485904    0    0     0    16 10316 3943 1 47 52  0  0  0
 3  0      0 241312  15968 485968    0    0     0     0 10031 4030 2 44 54  0  0  0
 7  0      0 243564  15968 485952    0    0     0     0 10018 3896 1 47 52  0  0  0
 7  0      0 241036  15968 485976    0    0     0     0 10832 4110 2 49 50  0  0  0
 0  0      0 242720  15968 486000    0    0     0     0 10576 4033 1 46 53  0  0  0
 0  0      0 241760  15976 486028    0    0     0    16 10474 4014 2 48 49  1  0  0
 0  0      0 241820  15976 486052    0    0     0     0 10262 3877 1 51 48  0  0  0
 0  0      0 242364  15976 486076    0    0     0     0 10492 4106 2 46 51  1  0  0
 3  0      0 241884  15976 486104    0    0     0   780 10691 3838 2 49 49  0  0  0
 0  0      0 242964  15976 486128    0    0     0     8 9839 3831  1 41 58  0  0  0
 3  0      0 239636  15984 486152    0    0     0    36 10348 3996 2 45 53  0  0  0
11  0      0 241720  15984 486180    0    0     0     0 10167 3811 1 47 52  0  0  0
 0  0      0 243256  15984 486204    0    0     0     0 11190 4049 2 47 51  0  0  0
 0  0      0 243032  15984 486232    0    0     0     0 10814 3993 1 46 53  0  0  0
 0  0      0 244388  15984 486256    0    0     0     0 10800 3901 2 50 48  0  0  0
 6  0      0 243524  15992 486280    0    0     0    16 10189 3941 2 47 49  1  0  0
 0  0      0 244204  15992 486304    0    0     0     0 10731 4023 2 47 51  0  0  0
 0  0      0 242836  15992 486328    0    0     0     0 11055 4072 2 48 50  0  0  0
 0  0      0 242028  15992 486356    0    0     0     0 10630 3938 2 47 51  0  0  0
 4  0      0 243132  15992 486384    0    0     0     0 10102 3839 1 45 54  0  0  0
 2  0      0 242652  16000 486408    0    0     0    16 11218 3969 1 51 46  2  0  0
 2  0      0 241436  16000 486432    0    0     0     0 9854 3867  2 42 56  0  0  0
 5  0      0 242236  16000 486460    0    0     0     0 9945 3777  1 49 50  0  0  0
 1  0      0 242908  16000 486484    0    0     0     0 9813 3851  2 46 52  0  0  0
10  0      0 242692  16000 486508    0    0     0     4 10398 3922 2 50 48  0  0  0
 2  0      0 243460  16008 486532    0    0     0    16 11019 3932 1 49 49  0  0  0
 0  0      0 242276  16008 486560    0    0     0     0 10305 3741 3 47 50  0  0  0
 0  0      0 243760  16008 486584    0    0     0     0 10011 3888 1 46 53  0  0  0
 0  0      0 244604  16008 486608    0    0     0     0 10217 3833 2 47 51  0  0  0
 5  0      0 244188  16008 486636    0    0     0     0 10409 4000 2 48 49  0  0  0
 0  0      0 244104  16016 486660    0    0     0    40 10403 4054 1 46 53  0  0  0
 0  0      0 242288  16016 486684    0    0     0     0 10709 4037 1 46 53  0  0  0
 0  0      0 243472  16016 486712    0    0     0     0 10747 3907 1 48 51  0  0  0
 0  0      0 243056  16016 486736    0    0     0     0 10218 3940 1 48 51  0  0  0
 7  0      0 242992  16016 486760    0    0     0     0 10640 3868 2 49 49  0  0  0
 0  0      0 244016  16024 486788    0    0     0    16 10050 3833 1 46 51  2  0  0
 0  0      0 242776  16024 486812    0    0     0     0 10246 3785 2 46 52  0  0  0
 0  0      0 239768  16024 486836    0    0     0     0 10769 4042 1 46 53  0  0  0
 0  0      0 244424  16024 486864    0    0     0     0 9927 3933  2 44 54  0  0  0
 0  0      0 242672  16024 486888    0    0     0     0 10705 3967 1 52 47  0  0  0
 0  0      0 243984  16032 486912    0    0     0    20 10421 3943 1 46 53  0  0  0
 0  0      0 244156  16032 486936    0    0     0   832 9942 3759  2 43 55  0  0  0
 0  0      0 243356  16032 486964    0    0     0     0 11132 4136 1 51 48  0  0  0
 0  0      0 244348  16032 486988    0    0     0     0 10466 3872 2 45 53  0  0  0
 3  0      0 242748  16032 487012    0    0     0     0 10376 3890 2 47 51  0  0  0
 0  0      0 244220  16040 487040    0    0     0    28 11040 4014 1 50 47  2  0  0
 9  0      0 243004  16040 487064    0    0     0     0 10824 4025 2 49 50  0  0  0
 2  0      0 242324  16040 487088    0    0     0     0 11131 4289 2 48 49  0  0  0
 0  0      0 243668  16040 487116    0    0     0     0 9847 3777  1 46 53  0  0  0
 0  0      0 245280  16040 487140    0    0     0     0 10416 3858 2 47 51  0  0  0
 0  0      0 245320  16048 487168    0    0     0    16 10004 4053 1 46 52  1  0  0
 0  0      0 241980  16048 487192    0    0     0     0 2493  644  0  8 92  0  0  0
 0  0      0 242352  16048 487192    0    0     0     0 1018   85  0  1 99  0  0  0
 0  0      0 242352  16048 487192    0    0     0     0 1009   61  0  2 98  0  0  0
 0  0      0 242352  16048 487192    0    0     0     0 1011   67  0  1 99  0  0  0
 0  0      0 242352  16056 487184    0    0     0    20 1013   72  0  2 95  3  0  0
 0  0      0 242352  16064 487184    0    0     0  2064 1026  115  0  1 98  1  0  0
 0  0      0 242352  16064 487192    0    0     0     0 1029  154  0  1 99  0  0  0
 0  0      0 242352  16064 487192    0    0     0     0 1014   83  0  2 98  0  0  0
