procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
27  0      0 308228  15608 452936    0    0     0     0 18100 5679 4 94  2  0  0  0
16  0      0 311604  15608 452988    0    0     0     0 18166 6199 4 96  0  0  0  0
24  0      0 309640  15616 453036    0    0     0    16 18189 6206 3 97  0  0  0  0
 6  0      0 312176  15616 453100    0    0     0     0 18237 6138 3 96  1  0  0  0
 6  0      0 306236  15616 453152    0    0     0   208 18068 6277 3 93  4  0  0  0
 8  0      0 304136  15616 453176    0    0     0  5104 18004 6622 3 91  5  1  0  0
18  0      0 297064  15616 453256    0    0     0    44 18243 5787 3 97  0  0  0  0
 8  0      0 298728  15628 453296    0    0     0    60 18128 6450 4 93  3  0  0  0
11  0      0 295884  15628 453368    0    0     0     4 18158 6476 3 96  1  0  0  0
19  0      0 294624  15628 453416    0    0     0     0 17902 6311 3 97  0  0  0  0
16  0      0 296296  15628 453468    0    0     0     0 18423 6120 3 97  0  0  0  0
18  0      0 298452  15628 453520    0    0     0  1764 17927 6380 4 91  5  0  0  0
23  0      0 299092  15636 453572    0    0     0    40 17769 6206 3 96  1  0  0  0
26  0      0 301684  15636 453636    0    0     0     0 18062 6693 4 95  1  0  0  0
27  0      0 289500  15636 453704    0    0     0     0 17973 6901 3 97  0  0  0  0
16  0      0 287556  15636 453740    0    0     0     0 17458 6785 4 96  0  0  0  0
19  0      0 281796  15636 453800    0    0     0     0 18020 6159 3 97  0  0  0  0
 0  0      0 285400  15644 453840    0    0     0    16 17849 6428 3 93  4  0  0  0
20  0      0 287032  15644 453904    0    0     0     0 18120 6317 3 97  0  0  0  0
13  0      0 290200  15644 453956    0    0     0     0 18146 6951 3 95  2  0  0  0
 0  0      0 291156  15644 454012    0    0     0     0 17708 7261 3 88  9  0  0  0
12  0      0 289652  15644 454076    0    0     0     0 17931 7024 3 90  7  0  0  0
 7  0      0 288776  15652 454116    0    0     0    16 17125 7079 3 92  5  0  0  0
24  0      0 292264  15652 454180    0    0     0     0 17545 7113 3 93  4  0  0  0
23  0      0 281800  15652 454240    0    0     0     0 17435 6681 3 94  3  0  0  0
26  0      0 269864  15652 454292    0    0     0     0 18014 7225 4 92  4  0  0  0
27  0      0 272756  15652 454348    0    0     0     0 18676 6648 3 97  0  0  0  0
22  0      0 274164  15660 454392    0    0     0    20 18123 6634 2 92  6  0  0  0
32  0      0 265064  15660 454420    0    0     0     0 17764 6559 4 96  0  0  0  0
27  0      0 268716  15660 454512    0    0     0     0 17916 6535 3 97  0  0  0  0
19  0      0 267372  15660 454564    0    0     0     0 16410 5710 4 96  0  0  0  0
27  0      0 268480  15660 454612    0    0     0     0 16196 5613 2 98  0  0  0  0
25  0      0 251112  15668 454652    0    0     0    16 15857 5548 4 96  0  0  0  0
21  0      0 254160  15668 454704    0    0     0     0 16113 5658 4 96  0  0  0  0
23  0      0 256944  15668 454756    0    0     0     0 16388 6199 3 97  0  0  0  0
23  0      0 256344  15668 454772    0    0     0     0 15862 5787 4 96  0  0  0  0
19  0      0 257688  15668 456884    0    0  2032     0 16057 6558 4 96  0  0  0  0
23  0      0 250648  15676 456924    0    0     0    16 15974 6141 3 97  0  0  0  0
34  0      0 256324  15676 456972    0    0     0    56 16193 5884 3 97  0  0  0  0
27  0      0 257804  15676 457028    0    0     0     0 16544 5822 3 97  0  0  0  0
23  0      0 257932  15676 457072    0    0     0     8 16540 5854 2 98  0  0  0  0
12  0      0 261340  15676 457120    0    0     0     0 17918 6929 3 95  2  0  0  0
26  0      0 264316  15684 457172    0    0     0  1608 17742 6731 4 93  3  0  0  0
 4  0      0 264108  15684 457224    0    0     0     0 17602 7423 4 96  0  0  0  0
30  0      0 267948  15684 457288    0    0     0     0 16927 6175 3 97  0  0  0  0
 9  0      0 270144  15684 457344    0    0     0     0 17530 7221 3 93  4  0  0  0
 2  0      0 269200  15684 459036    0    0  1612     0 17839 7242 3 93  4  0  0  0
11  0      0 264144  15692 459056    0    0     0    16 17878 7240 3 94  3  0  0  0
17  0      0 258060  15692 459088    0    0     0     0 17152 6675 3 92  5  0  0  0
37  0      0 259916  15692 459164    0    0     0     0 17416 6863 3 97  0  0  0  0
26  0      0 261804  15692 459224    0    0     0     0 17940 7265 3 97  0  0  0  0
26  0      0 258548  15692 459276    0    0     0     0 17664 7199 2 97  1  0  0  0
21  0      0 260116  15700 459316    0    0     0    16 17693 7079 4 96  0  0  0  0
35  0      0 257012  15700 459388    0    0     0     4 16717 6769 3 97  0  0  0  0
24  0      0 255924  15700 459432    0    0     0     0 17739 7203 4 96  0  0  0  0
15  0      0 258956  15700 459488    0    0     0     0 17665 7239 3 95  2  0  0  0
12  0      0 257792  15700 459576    0    0     0     0 17937 7006 3 96  1  0  0  0
 7  0      0 254944  15708 459984    0    0   392    16 17882 6857 3 95  2  0  0  0
31  0      0 258252  15708 460044    0    0     0     0 18181 7107 3 95  2  0  0  0
19  0      0 251576  15708 460096    0    0     0     0 17970 6916 3 97  0  0  0  0
17  0      0 246544  15708 460148    0    0     0     0 17720 6957 2 98  0  0  0  0
18  0      0 247928  15708 460200    0    0     0     0 17734 6842 3 97  0  0  0  0
25  0      0 252536  15716 460252    0    0     0    16 17989 6970 3 97  0  0  0  0
26  0      0 255448  15716 460312    0    0     0     0 17695 6556 3 97  0  0  0  0
32  0      0 259384  15716 460364    0    0     0     0 17773 6494 4 96  0  0  0  0
18  0      0 250808  15716 460416    0    0     0     0 17709 6700 4 96  0  0  0  0
18  0      0 253248  15716 460468    0    0     0     0 17945 6591 3 97  0  0  0  0
10  0      0 247008  15724 460660    0    0   120    16 17550 7760 3 94  3  0  0  0
25  0      0 245120  15724 460696    0    0     0     0 17714 6551 3 96  1  0  0  0
38  0      0 248812  15724 460752    0    0     0     0 17482 6696 3 95  2  0  0  0
26  0      0 243104  15724 460804    0    0     0     0 17404 6949 3 97  0  0  0  0
23  0      0 247936  15724 460856    0    0     0     4 17691 6550 4 96  0  0  0  0
23  0      0 241260  15732 460900    0    0     0  1636 17633 6410 2 98  0  0  0  0
32  0      0 243632  15732 460964    0    0     0    20 17598 6445 3 97  0  0  0  0
26  0      0 245232  15732 461016    0    0     0     0 17699 6734 4 96  0  0  0  0
 6  0      0 245068  15732 461072    0    0     0     0 17729 6913 3 97  0  0  0  0
17  0      0 249676  15732 461124    0    0     0     0 17877 7147 4 95  1  0  0  0
21  0      0 247976  15740 461216    0    0     0    16 18144 6617 3 97  0  0  0  0
15  0      0 240724  15740 461924    0    0   668     0 17767 7309 4 95  1  0  0  0
19  0      0 230060  15740 461956    0    0     0     0 17481 6740 3 97  0  0  0  0
32  0      0 233084  15740 462008    0    0     0     0 17978 6706 3 97  0  0  0  0
25  0      0 236592  15740 462060    0    0     0     0 18023 6869 3 97  0  0  0  0
24  0      0 235832  15748 462104    0    0     0    16 17562 6429 3 97  0  0  0  0
23  0      0 237912  15748 462164    0    0     0     0 17327 6427 4 96  0  0  0  0
12  0      0 234488  15748 462228    0    0     0     0 17950 6826 3 96  1  0  0  0
38  0      0 230844  15748 462276    0    0     0     0 17733 6995 3 97  0  0  0  0
21  0      0 239876  15748 462324    0    0     0     0 17684 6982 3 96  1  0  0  0
33  0      0 238312  15756 462372    0    0     0    20 17539 6577 3 97  0  0  0  0
16  0      0 235772  15756 462436    0    0     0     0 17558 7027 3 97  0  0  0  0
15  0      0 232040  15756 463428    0    0   916     0 17235 7514 3 97  0  0  0  0
10  0      0 228392  15756 463452    0    0     0     0 17502 7236 3 97  0  0  0  0
28  0      0 229668  15756 463496    0    0     0     0 17642 7005 3 97  0  0  0  0
21  0      0 231016  15764 463540    0    0     0    16 17867 6821 3 97  0  0  0  0
11  0      0 231240  15764 463608    0    0     0     0 17266 6891 3 97  0  0  0  0
31  0      0 227592  15764 463660    0    0     0     0 16520 6384 4 96  0  0  0  0
32  0      0 226988  15764 463708    0    0     0     0 15935 5753 3 97  0  0  0  0
37  0      0 232096  15764 463752    0    0     0     0 16087 5747 3 97  0  0  0  0
37  0      0 232176  15772 463792    0    0     0    16 15782 5913 4 96  0  0  0  0
34  0      0 228660  15772 463856    0    0     0     0 15574 5688 3 97  0  0  0  0
41  0      0 234580  15772 463900    0    0     0     0 15977 5541 3 97  0  0  0  0
14  0      0 226572  15772 469208    0    0  5228     0 16490 6576 4 96  0  0  0  0
25  0      0 218768  15772 469384    0    0   148     0 17244 7306 3 97  0  0  0  0
37  0      0 223024  15780 469416    0    0     0    16 16905 5935 4 96  0  0  0  0
27  0      0 220080  15780 469476    0    0     0  1560 16667 5552 3 97  0  0  0  0
27  0      0 220864  15780 469520    0    0     0     0 16645 5569 4 96  0  0  0  0
18  0      0 212756  15780 469624    0    0     0     0 17569 5897 3 97  0  0  0  0
15  0      0 218548  15780 469676    0    0     0     0 17418 7952 4 96  0  0  0  0
22  0      0 218964  15788 469732    0    0     0    36 17567 8877 2 95  3  0  0  0
12  0      0 219592  15788 469796    0    0     0    24 17167 8205 3 97  0  0  0  0
10  0      0 217000  15788 469848    0    0     0     0 17150 7580 4 96  0  0  0  0
30  0      0 219200  15788 469896    0    0     0     0 17464 7565 3 97  0  0  0  0
36  0      0 217640  15788 469984    0    0     0     0 17273 8340 3 97  0  0  0  0
23  0      0 209168  15796 470092    0    0    92    16 17231 7963 3 97  0  0  0  0
 1  0      0 215680  15796 470128    0    0     0     4 17843 7751 4 96  0  0  0  0
 6  0      0 216508  15796 470188    0    0     0     0 17362 8077 3 94  3  0  0  0
22  0      0 213276  15796 470236    0    0     0     0 17709 7782 4 96  0  0  0  0
26  0      0 214576  15796 470300    0    0     0     0 17355 8098 2 97  1  0  0  0
23  0      0 213668  15804 470344    0    0     0    16 17350 8501 4 96  0  0  0  0
33  0      0 221320  15804 470400    0    0     0     0 17710 8250 2 96  2  0  0  0
22  0      0 216264  15804 470456    0    0     0     0 17724 8081 3 97  0  0  0  0
26  0      0 218552  15804 470508    0    0     0     0 17696 8194 3 97  0  0  0  0
27  0      0 223800  15804 470564    0    0     0     0 17550 8218 3 95  2  0  0  0
23  0      0 216764  15812 470660    0    0     0    16 17350 8118 3 97  0  0  0  0
24  0      0 214528  15812 478896    0    0  8192     0 17655 8517 4 96  0  0  0  0
32  0      0 213284  15812 478912    0    0     0     0 17160 7853 3 97  0  0  0  0
13  0      0 213792  15812 478968    0    0     0     0 17634 8310 3 95  2  0  0  0
10  0      0 207744  15812 479024    0    0     0     0 17778 7771 3 96  1  0  0  0
15  0      0 211432  15820 479068    0    0     0    16 17618 8490 3 97  0  0  0  0
13  0      0 218544  15820 479128    0    0     0     0 17890 8422 4 96  0  0  0  0
23  0      0 208828  15820 479180    0    0     0     0 17613 7919 2 98  0  0  0  0
27  0      0 208908  15820 479236    0    0     0     0 17543 7677 3 97  0  0  0  0
10  0      0 212012  15820 479280    0    0     0     0 17489 7559 4 96  0  0  0  0
16  0      0 210336  15828 479328    0    0     0    16 17292 8133 3 97  0  0  0  0
32  0      0 209636  15828 479384    0    0     0     0 17540 7899 3 97  0  0  0  0
 8  0      0 200292  15828 482552    0    0  3080  1592 17832 8314 3 97  0  0  0  0
23  0      0 202460  15828 482576    0    0     0     0 17628 7988 3 96  1  0  0  0
18  0      0 202620  15828 482628    0    0     0     0 17606 7804 3 97  0  0  0  0
18  0      0 205744  15836 482668    0    0     0    36 17272 8118 3 97  0  0  0  0
25  0      0 196192  15836 482740    0    0     0     0 17508 8031 3 97  0  0  0  0
32  0      0 204352  15836 482788    0    0     0     0 17807 7727 4 96  0  0  0  0
 8  0      0 213180  15836 482844    0    0     0     0 17821 8261 3 92  5  0  0  0
22  0      0 207572  15836 482900    0    0     0     0 17423 7910 3 97  0  0  0  0
17  0      0 206212  15844 482940    0    0     0    16 17195 7883 4 96  0  0  0  0
15  0      0 215508  15844 483004    0    0     0    20 17767 7835 3 95  2  0  0  0
22  0      0 206740  15844 483060    0    0     0     0 17102 8011 3 95  2  0  0  0
20  0      0 188892  15844 496652    0    0 13556     0 16970 9137 4 96  0  0  0  0
22  0      0 190484  15844 496712    0    0     0     0 17073 7992 4 96  0  0  0  0
19  0      0 198600  15852 496748    0    0     0    20 17478 8261 3 97  0  0  0  0
26  0      0 190376  15852 496824    0    0     0     0 17516 6989 3 97  0  0  0  0
26  0      0 194136  15852 496872    0    0     0     0 17171 7611 4 96  0  0  0  0
30  0      0 189396  15852 496928    0    0     0     0 17571 7270 3 97  0  0  0  0
13  0      0 193272  15852 496976    0    0     0     0 17715 8476 4 95  1  0  0  0
29  0      0 198072  15860 497024    0    0     0    16 17645 8022 4 96  0  0  0  0
20  0      0 195576  15860 497084    0    0     0     0 16585 7537 2 95  3  0  0  0
26  0      0 192164  15860 497136    0    0     0     0 17782 7415 4 96  0  0  0  0
39  0      0 192828  15860 497184    0    0     0     0 17686 8338 3 97  0  0  0  0
23  0      0 193588  15860 497988    0    0   720     0 17299 8184 3 97  0  0  0  0
26  0      0 191248  15868 497976    0    0     0    16 17453 7881 3 95  2  0  0  0
39  0      0 182968  15868 498032    0    0     0     0 16418 6134 4 96  0  0  0  0
20  0      0 182904  15868 498076    0    0     0     0 16926 6173 2 98  0  0  0  0
15  0      0 185880  15868 498128    0    0     0     0 16489 6305 4 96  0  0  0  0
 8  0      0 184120  15868 498172    0    0     0     0 16497 7167 3 97  0  0  0  0
16  0      0 190928  15876 498216    0    0     0    16 17528 7398 3 97  0  0  0  0
29  0      0 187444  15876 498276    0    0     0     0 15712 6321 4 96  0  0  0  0
20  0      0 188212  15876 498324    0    0     0  1572 16205 6641 3 97  0  0  0  0
13  0      0 176856  15876 498344    0    0     0     4 15983 6392 3 97  0  0  0  0
15  0      0 184840  15876 498428    0    0     0     0 16669 7624 4 95  1  0  0  0
21  0      0 174472  15884 498504    0    0     0    28 16589 7406 3 97  0  0  0  0
17  0      0 164676  15884 498524    0    0     0     0 16503 6680 3 97  0  0  0  0
36  0      0 166016  15884 498548    0    0     0     0 17100 6626 3 97  0  0  0  0
31  0      0 177288  15884 498604    0    0     0     0 17107 7676 3 97  0  0  0  0
50  0      0 175196  15884 498668    0    0     0     0 17690 7587 4 96  0  0  0  0
12  0      0 172744  15892 498708    0    0     0    16 17063 8154 3 97  0  0  0  0
36  0      0 172088  15892 498768    0    0     0     0 17240 7855 4 96  0  0  0  0
26  0      0 174968  15892 498816    0    0     0     4 17355 8290 3 97  0  0  0  0
11  0      0 174168  15892 498864    0    0     0     0 17415 8194 4 96  0  0  0  0
 3  0      0 180984  15892 498920    0    0     0     0 17678 8291 4 96  0  0  0  0
21  0      0 186872  15900 498968    0    0     0    16 17451 8410 3 95  2  0  0  0
11  0      0 176608  15900 502708    0    0  3644    16 17693 8249 3 96  1  0  0  0
12  0      0 166128  15900 503712    0    0   964     0 17456 8610 4 96  0  0  0  0
12  0      0 172016  15900 503740    0    0     0     0 17425 8042 4 94  2  0  0  0
27  0      0 174236  15900 503792    0    0     0     0 17507 7340 3 97  0  0  0  0
43  0      0 169280  15908 503836    0    0     0    16 17408 8426 2 98  0  0  0  0
29  0      0 175156  15908 503896    0    0     0     0 17557 8651 4 96  0  0  0  0
 5  0      0 179000  15908 503948    0    0     0     0 16874 8105 3 91  6  0  0  0
14  0      0 183176  15908 504004    0    0     0     0 17075 7768 3 93  4  0  0  0
22  0      0 174780  15908 504060    0    0     0     0 17574 8199 3 97  0  0  0  0
27  0      0 180700  15916 504100    0    0     0    16 17415 8507 4 96  0  0  0  0
15  0      0 179596  15916 504160    0    0     0     0 17801 7628 3 97  0  0  0  0
14  0      0 177852  15916 504224    0    0     0     0 17719 8320 4 96  0  0  0  0
24  0      0 170276  15916 504288    0    0     0     0 17548 8304 3 97  0  0  0  0
15  0      0 173784  15916 504320    0    0     0     0 17258 8189 3 94  3  0  0  0
15  0      0 168524  15924 504368    0    0     0    16 17660 7879 4 96  0  0  0  0
31  0      0 170008  15924 504428    0    0     0     0 17464 7743 3 97  0  0  0  0
20  0      0 172056  15924 504480    0    0     0     0 17513 8349 3 95  2  0  0  0
 3  0      0 167564  15924 504532    0    0     0  1576 17755 7316 3 97  0  0  0  0
16  0      0 173356  15924 504588    0    0     0     8 17362 7305 4 96  0  0  0  0
26  0      0 176444  15932 504628    0    0     0    36 17198 8194 3 96  1  0  0  0
24  0      0 173604  15932 504692    0    0     0     0 17744 7958 3 97  0  0  0  0
26  0      0 174516  15932 504748    0    0     0     0 17530 7796 2 98  0  0  0  0
30  0      0 176284  15932 504796    0    0     0     0 17844 7347 4 96  0  0  0  0
30  0      0 184000  15932 504852    0    0     0     0 17593 7707 3 94  3  0  0  0
48  0      0 180740  15940 504900    0    0     0    16 17561 7262 3 97  0  0  0  0
 9  0      0 187736  15940 504960    0    0     0     0 17826 7395 3 97  0  0  0  0
10  0      0 174304  15940 505016    0    0     0     0 17388 7523 3 95  2  0  0  0
13  0      0 180352  15940 505068    0    0     0     0 17562 7319 3 97  0  0  0  0
22  0      0 184816  15940 505116    0    0     0     0 17633 8133 4 96  0  0  0  0
32  0      0 182652  15948 505168    0    0     0    20 17161 8152 3 97  0  0  0  0
37  0      0 176796  15948 505228    0    0     0     0 16835 7745 3 97  0  0  0  0
22  0      0 172144  15948 505268    0    0     0     0 17402 7315 4 96  0  0  0  0
12  0      0 184128  15948 505324    0    0     0     0 17588 7371 3 97  0  0  0  0
23  0      0 188776  15948 505372    0    0     0     0 17563 7695 3 96  1  0  0  0
29  0      0 183720  15956 505424    0    0     0    16 17924 7524 3 97  0  0  0  0
24  0      0 186288  15956 505488    0    0     0    24 17596 7964 3 97  0  0  0  0
20  0      0 180912  15956 505540    0    0     0     0 17579 8389 4 96  0  0  0  0
34  0      0 182472  15956 505588    0    0     0     0 17578 7619 3 97  0  0  0  0
10  0      0 185108  15956 505644    0    0     0     0 17559 8063 3 97  0  0  0  0
24  0      0 186020  15964 505688    0    0     0    16 17756 7888 3 97  0  0  0  0
30  0      0 178884  15964 505752    0    0     0     0 17141 7475 4 96  0  0  0  0
33  0      0 184848  15964 505800    0    0     0     0 17498 7639 3 97  0  0  0  0
28  0      0 179440  15964 505864    0    0     0     0 17338 8154 3 97  0  0  0  0
14  0      0 169080  15964 505948    0    0     0     0 16125 7325 3 97  0  0  0  0
20  0      0 177784  15972 505944    0    0     0    16 17158 7781 4 95  0  1  0  0
39  0      0 167832  15972 506004    0    0     0     0 16658 6631 3 97  0  0  0  0
26  0      0 172472  15972 506052    0    0     0     0 16326 6382 3 97  0  0  0  0
30  0      0 161560  15972 506100    0    0     0     0 15978 6344 3 97  0  0  0  0
13  0      0 163608  15972 506148    0    0     0  1568 17090 7738 4 96  0  0  0  0
34  0      0 177832  15980 506188    0    0     0    44 16634 7206 3 97  0  0  0  0
14  0      0 176624  15980 506240    0    0     0     0 16163 6075 3 97  0  0  0  0
31  0      0 166964  15980 506292    0    0     0     0 15595 6501 4 96  0  0  0  0
 9  0      0 177856  15980 506332    0    0     0     0 17009 7624 2 98  0  0  0  0
35  0      0 181364  15980 506388    0    0     0     0 16982 7631 4 96  0  0  0  0
29  0      0 163004  15988 506444    0    0     0    16 15147 6285 4 96  0  0  0  0
32  0      0 164348  15988 506476    0    0     0     0 16002 6599 3 97  0  0  0  0
22  0      0 168492  15988 506524    0    0     0     4 17247 7814 4 96  0  0  0  0
14  0      0 165900  15988 506572    0    0     0     0 17092 7574 2 98  0  0  0  0
37  0      0 169024  15988 506620    0    0     0     0 17441 8134 4 96  0  0  0  0
10  1      0 172040  15996 506664    0    0     0    16 17578 7788 3 97  0  0  0  0
32  0      0 164652  15996 506724    0    0     0     0 17080 7400 4 96  0  0  0  0
10  0      0 172964  15996 506772    0    0     0     0 17812 7507 3 97  0  0  0  0
42  0      0 181764  15996 506832    0    0     0     0 17241 7759 2 94  4  0  0  0
12  0      0 170884  15996 506880    0    0     0     0 17270 8189 3 97  0  0  0  0
37  1      0 175532  16004 506948    0    0     0    16 17181 8504 3 93  4  0  0  0
23  0      0 174088  16004 506976    0    0     0     0 17200 7987 4 96  0  0  0  0
22  0      0 178460  16004 507032    0    0     0     0 17352 7542 3 97  0  0  0  0
14  0      0 175580  16004 507084    0    0     0     0 17397 8096 3 95  2  0  0  0
 9  0      0 179104  16004 507136    0    0     0     0 17630 7677 3 97  0  0  0  0
26  0      0 182696  16012 507180    0    0     0    16 17478 7303 4 94  2  0  0  0
30  0      0 180860  16012 507240    0    0     0    20 17585 7757 3 97  0  0  0  0
30  0      0 178324  16012 507292    0    0     0     0 17512 7876 3 97  0  0  0  0
29  0      0 177716  16012 507344    0    0     0     0 17321 8025 4 96  0  0  0  0
31  0      0 178704  16012 507392    0    0     0     0 17778 7856 2 98  0  0  0  0
30  0      0 178320  16020 507436    0    0     0    16 17823 7968 4 96  0  0  0  0
28  0      0 170640  16020 507500    0    0     0     0 17650 7917 3 97  0  0  0  0
20  0      0 175568  16020 507548    0    0     0     0 17534 8329 4 96  0  0  0  0
11  0      0 178468  16020 507596    0    0     0     0 17286 8239 3 97  0  0  0  0
22  0      0 178788  16020 507648    0    0     0     0 17363 7894 4 96  0  0  0  0
34  1      0 186024  16028 507688    0    0     0  1568 17601 8096 3 97  0  0  0  0
 5  0      0 187188  16028 507748    0    0     0     0 17835 7728 4 96  0  0  0  0
22  0      0 190272  16028 507804    0    0     0     4 17319 7868 3 95  2  0  0  0
38  0      0 187720  16028 507856    0    0     0     0 17704 7602 3 97  0  0  0  0
 0  0      0 185600  16028 507908    0    0     0     0 17768 8367 3 96  1  0  0  0
19  1      0 187828  16036 507952    0    0     0    20 17695 8191 4 95  1  0  0  0
13  0      0 187156  16036 508016    0    0     0     0 17807 8132 4 96  0  0  0  0
27  0      0 185384  16036 508068    0    0     0     0 17776 8133 2 98  0  0  0  0
17  0      0 178928  16036 508116    0    0     0     0 17619 7917 4 94  2  0  0  0
19  0      0 185132  16036 508172    0    0     0     0 17956 8254 3 97  0  0  0  0
19  1      0 179724  16044 508216    0    0     0    16 17658 7820 4 96  0  0  0  0
25  0      0 186528  16044 508280    0    0     0     0 17104 7245 4 96  0  0  0  0
 0  0      0 186560  16044 508288    0    0     0     0 1407  254  0  3 97  0  0  0
 0  0      0 186560  16044 508288    0    0     0     0 1014   74  0  2 98  0  0  0
 0  0      0 186560  16044 508288    0    0     0     0 1009   65  0  1 99  0  0  0
 0  0      0 186560  16044 508288    0    0     0     0 1017   67  0  1 99  0  0  0
 0  0      0 186560  16052 508288    0    0     0    16 1013   76  0  2 96  2  0  0
 0  0      0 186560  16060 508288    0    0     0  2064 1025   93  0  1 98  1  0  0
 0  0      0 186560  16060 508288    0    0     0     0 1012   86  0  2 98  0  0  0
 0  0      0 186560  16060 508288    0    0     0     0 1013   81  0  1 99  0  0  0
