procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 349124  15328 438828    0    0 62449   960 1927   47  3 21 68  8  0  0
 5  0      0 336680  15580 439436    0    0   160     0 13341 4893 2 63 35  0  0  0
 0  0      0 337200  15580 439496    0    0     0     0 13416 5378 3 63 34  0  0  0
 3  0      0 338192  15580 439536    0    0     0     0 12853 5429 1 61 38  0  0  0
 1  0      0 337384  15580 439572    0    0     0     0 14068 5477 2 66 32  0  0  0
 1  0      0 336532  15588 439632    0    0     0    64 13565 5613 2 66 31  1  0  0
 0  0      0 332244  15588 439648    0    0     0     0 13427 5313 3 65 32  0  0  0
 1  0      0 332532  15588 439684    0    0     0     0 13737 5481 2 67 31  0  0  0
 4  0      0 333300  15588 439720    0    0     0     0 14193 5583 2 67 31  0  0  0
 2  0      0 332884  15588 439752    0    0     0     0 13163 5276 2 61 37  0  0  0
 0  0      0 333492  15596 439780    0    0     0    24 13376 5346 2 63 34  1  0  0
 9  0      0 331412  15596 439824    0    0     0     0 13767 5399 2 65 33  0  0  0
 7  0      0 332468  15596 439860    0    0     0     0 14214 5349 2 64 34  0  0  0
13  0      0 332288  15596 439900    0    0     0     0 14177 5429 2 66 32  0  0  0
 7  0      0 332072  15596 439936    0    0     0     0 14297 5537 2 68 30  0  0  0
 9  0      0 330996  15604 439980    0    0     0    16 13796 5370 3 65 31  1  0  0
 4  0      0 334108  15604 440024    0    0     0     0 13223 5362 2 67 31  0  0  0
 5  0      0 329128  15604 440060    0    0     0     0 14221 5217 2 67 31  0  0  0
 0  0      0 328760  15604 440096    0    0     0     0 13178 5460 2 59 39  0  0  0
 0  0      0 330000  15604 440132    0    0     0     0 13141 5267 3 57 40  0  0  0
 4  0      0 331064  15612 440168    0    0     0    16 13537 5479 2 61 37  0  0  0
 2  0      0 325016  15612 440212    0    0     0     0 13683 5493 1 62 37  0  0  0
 3  0      0 326552  15612 440248    0    0     0     0 14476 5342 3 67 30  0  0  0
 0  0      0 327800  15612 440288    0    0     0     0 13998 5356 2 65 33  0  0  0
 2  0      0 329728  15612 440320    0    0     0     0 13176 5366 2 58 40  0  0  0
 0  0      0 328416  15620 440348    0    0     0    20 13929 5393 3 62 35  0  0  0
 4  0      0 328420  15620 440396    0    0     0     0 13305 5356 2 63 35  0  0  0
 0  0      0 315908  15620 440464    0    0     0   208 13621 5414 3 63 34  0  0  0
 0  0      0 312844  15620 440472    0    0     0  4568 14718 5798 2 67 30  1  0  0
 7  0      0 308920  15620 440500    0    0     0    44 14206 5362 1 69 30  0  0  0
 5  0      0 309740  15632 440564    0    0     0    68 14609 5511 2 67 30  1  0  0
 0  0      0 311656  15632 440584    0    0     0     4 13855 5320 3 64 33  0  0  0
 0  0      0 312984  15632 440616    0    0     0     0 13354 5470 2 62 36  0  0  0
 0  0      0 314488  15632 440656    0    0     0     0 13986 5386 2 63 35  0  0  0
 1  0      0 315616  15632 440688    0    0     0  1220 13542 5381 2 62 36  0  0  0
 0  0      0 315100  15640 440720    0    0     0    36 13817 5216 3 66 31  0  0  0
 7  0      0 315868  15640 440764    0    0     0     0 14503 5471 1 66 33  0  0  0
 7  0      0 301404  15640 440800    0    0     0     0 14190 5291 3 66 31  0  0  0
 3  0      0 300916  15640 440840    0    0     0     0 14658 5432 2 68 30  0  0  0
21  0      0 298480  15640 440876    0    0     0     0 14169 5208 2 65 33  0  0  0
 6  0      0 298736  15648 440904    0    0     0    16 14412 5404 2 65 32  1  0  0
 1  0      0 299120  15648 440948    0    0     0     0 14266 5300 2 65 33  0  0  0
 2  0      0 298516  15648 440984    0    0     0     0 14476 5612 2 67 31  0  0  0
 0  0      0 299892  15648 441020    0    0     0     0 14191 5471 3 66 31  0  0  0
 0  0      0 299460  15648 441056    0    0     0     0 13782 5285 2 65 33  0  0  0
 1  0      0 300644  15656 441092    0    0     0    16 14038 5499 3 62 35  0  0  0
